,context,question,answerA,answerB,answerC,correct
3465,Kendall guided himself with everything they had into a better situation.,What does Kendall need to do before this?,wanted to be in a better place,wanted to get more out of life,be determined,C
3466,Remy brought together enemies in order to get them to talk it over.,How would the enemies feel as a result?,a good person,hateful towards each other,resentful towards Remy,C
3467,Kai gave Addison a shake that had a lot of protein in it.,How would you describe Kai?,a fitness buff,less sore,a person that eats poorly,A
3468,Quinn is in the military and was assigned to lead an assignment.,What does Quinn need to do before this?,on her team,needed to make a plan,needed to be brash,C
3469,"Alex didn't like to go anywhere alone, so he kept bringing Addison along with him.",What will Addison want to do next?,wanted to make friends,going,wanted to go sleep,B
3470,"Sydney was suppose to keep their secret, but instead told Jan about it yesterday.",What will Jan want to do next?,good at keeping secrets,not keep a secret,doesn't talk to others,B
3471,Casey urged Bailey to accept the grade even though Bailey was upset about it.,Why did Casey do this?,ignore Bailey's feelings,comfort bailey,get Bailey to focus on the next test,C
3472,Austin reassigned Kendall and Tom to the most dangerous base during the war and made them fight.,What will Kendall want to do next?,fight with Austin,find the most dangerous base,coordinate with Tom,C
3473,Jordan used Taylor's advice when they did their class project.,What does Jordan need to do before this?,help Taylor finish,tell Jordan they did well,of gotten advice,C
3474,Ash used a model to represent it in his effort to make sure all of the others understood.,How would Others feel as a result?,ignored as a result,hopes they understand,educated as a result,C
3475,Austin begged and begged until he was punched in the face and told to shut up.,What will Austin want to do next?,fight back,beg more,show how much he wanted it,A
3476,Kai grabbed Casey's purse and headed to the mall to take it to Casey.,What will Kai want to do next?,get a drink and pop some popcorn,get their car keys and unlock the car,turn on the TV to watch their stories,B
3477,"Riley was having issues with their health, so Riley started hiking.",How would you describe Riley?,someone determined to get fit,Much better,someone who disregards their health,A
3478,kai married a girl he met in the city when he went there for vacation.,What will Others want to do next?,refuse to support kai,meet a girl,encourage kai,C
3479,Jan opened a store across the street from a popular hang out spot.,What does Jan need to do before this?,buy supplies for the shop,research places to open at,spread the name of the store,B
3480,Taylor played video games for hours everyday. Taylor beat all the opponents and kept the highest score.,Why did Taylor do this?,wanted to enjoy the confidence,Buy the game,Practice the game,C
3481,Robin went camping with their friend Cameron and showed them a good time.,What will Robin want to do next?,roast some marshmallows,skip the camping,go home,A
3482,Taylor was getting hot and wanted to lose a layer. They placed their cloak on the throne.,What will Taylor want to do next?,get some water,walk over to the throne,watch a parade,A
3483,"When Carson's sister accused her of stealing her hairbrush, Carson washed her hands of the drama.",How would Carson feel afterwards?,indignant about the accusations,angry that her sister accused her,glad to ignore her sister,C
3484,Remy passed by to encourage their friend to play some games at the park.,How would Others feel as a result?,lazy now,passive now,skilled now,B
3485,Tracy made it home in time.  They were able to have dinner with their family.,How would Tracy feel afterwards?,tired to have dinner with their family,agitated after running home for dinner,happy to have dinner with their family,C
3486,Sydney put the boxes in storage in order to keep the comics safe.,How would you describe Sydney?,relieved,good,prudent,C
3487,Kendall told Aubrey many tales about her years spent as a dancer in a Las Vegas show.,What will happen to Kendall?,relive happy memories as a result of sharing her stories,sad that she was far from home for years,apply for a position as a dancer in Las Vegas,A
3488,Sydney volunteered her time at the homeless shelter and affected many lives.,How would you describe Sydney?,like she made the world a beter place,a bully,so generous,C
3489,alex was a risk taker so he took a huge gamble.,What will Alex want to do next?,see if he won the gamble,forget about his gamble,needed to like gambling,A
3490,Kendall was a computer software developer at their company. Kendall provided Jordan the interface.,How would you describe Kendall?,ing to share their ideas,making things proprietary,helpful,C
3491,Jordan could no longer keep a secret and told everyone what Addison had said.,How would Addison feel as a result?,like they are adored,like they were lied to,like they are loved,B
3492,Robin made Bailey acquaintance by going with her to the big prom.,What will Robin want to do next?,get close to Bailey,bored,loved,A
3493,Riley did experiments for the study and noted the results for the paper.,Why did Riley do this?,help explain the study,prepare for the experiment,decide on an experiment to do,A
3494,Carson knew that his friends would want some of the money that he had just found.,What will Others want to do next?,force Carson to share,ignore Carson,lie and say he gave the money away,A
3495,Cameron prevented them from obtaining any drugs from him during the robbery.,What will Others want to do next?,call the cops,admit the crime,not get caught,C
3496,"Jan and Kendall went to a casino together. While Kendall was in the bathroom, Jan used Kendall's chips in a game and lost them all.",What will Jan want to do next?,apologize,stay at the casino,watch kendall go to the bathroom,A
3497,Aubrey told Addison that they wanted to ask a cute boy named Stew out.,What will Aubrey want to do next?,approach Stew,be alone,forget Stew,A
3498,Quinn always beat his wife at chess even though she was better educated than him.,How would Quinn feel afterwards?,proud of himself,insecure about himself,as calm,A
3499,Kendall gave me a headache when she hit me in the head with her fist.,How would you describe Kendall?,A girly person,guilty about hurting me,A troubled person,C
3500,Riley left the game when she hurt her foot.,What will Riley want to do next?,needed to play the game,cheer for her team,a good teammate,B
3501,Jesse saved all year for a car and finally got the car they wanted.,Why did Jesse do this?,bring the car home,have a car,get them to buy what they wanted,B
3502,"While cleaning out the attic, Ash came to realize they had too much stuff.",How would Ash feel afterwards?,upset about the number of items they will need to buy,upset about the lack of items they owned,upset about the amount of work it will take to get rid of things,C
3503,Sydney took her friend out for a dinner to make them feel better.,How would Others feel as a result?,destroyed,like a giving person,relieved,C
3504,Carson couldn't bring all their things when they moved so Skylar packed up their things for them.,What does Skylar need to do beforehand?,get some more money,be asked by Carson,take them from Skylar,B
3505,Jan separated from her husband and married a rich movie star.,What will Others want to do next?,decide to leave their husband,meet the movie star,Take pictures with her,B
3506,Sydney called out my name when they saw me and ignored everyone else looking on.,How would Others feel as a result?,like going over to Sydney,like greeting Sydney,left out,C
3507,Tracy supported Taylor's views after hearing her explain them.,What does Tracy need to do before this?,know Taylor's views,concur with Taylor,agree with Taylor,A
3508,Remy had a bad infection and ended up staying in the hospital for a week.,What does Remy need to do before this?,stay at home,take all their medications on time,go see the doctor,C
3509,Ash used Aubrey's car to go to the store because her's was in shop.,Why did Ash do this?,go shopping,steal the car,annoy Aubrey,A
3510,Riley began digging a grave because she killed someone.,How would Riley feel afterwards?,excited,happy,guilty,C
3511,Sasha and Riley went to the mall and Riley stole a bracelet from a store.,What does Sasha need to do before this?,get the bracelet,make Riley happy,warn Riley before telling Riley's mom,A
3512,Alex lied to Cameron but was worried that he might have left evidence behind.,What will Alex want to do next?,be dishonest,be a liar,cover their tracks,C
3513,Sydney wanted to talk to Riley so that she could break up with him.,What does Sydney need to do before this?,decide she wanted to break up,dump him,break up with him,A
3514,Jesse was taking a bath and decided to clean the shower when he was done.,Why did Jesse do this?,does this for revenge,does this to annoy the others,cleanly,C
3515,Sasha put Casey on hold when she got another call on the other line.,What will happen to Casey?,be greeted by the other caller,unimportant,worry that Casey will hang up,C
3516,Kai let their children go into the water to swim at the pool.,How would you describe Kai?,kai who has swimming a pool,kai who has like achildren,As someone who wants them to have fun,C
3517,"the room was too dark for them to see the pictures clearly,Jesse held the curtain for them.",How would Jesse feel afterwards?,angry for helping,good for helping,rich for the act,B
3518,Sydney concentrated on the ball in the hands before throwing it into the net and scoring.,How would you describe Sydney?,methodical,lazy,athletic,C
3519,Aubrey tried to walk away from argument so that the conflict wouldn't escalate.,How would you describe Aubrey?,aggressive,passive,hostile,B
3520,Ash brought Lee's family on vacation so they weren't alone on the trip.,What will Lee want to do next?,ask Lee to stay elsewhere,Pack some food,spend time with Lee's family,C
3521,Addison got a new car at the dealership today.,How would you describe Addison?,Very angry,Desperate,Like she was brand new,C
3522,Jesse climbed the mountain and looked out at the terrain in front of him.,Why did Jesse do this?,see how far he had gone,buy a new car,sleep on the dirt,A
3523,"Before watching the 10 p.m. news, Jan needed to wash her car and take a shower.",What did Jan need to do before watching the news?,go to bed,needed to wash her car,needed to take her car out at 10 p.m,B
3524,"Sasha had paid Riley for services rendered by check because they had no cash on hand, and after leaving the site, Riley cashed Sasha´s check.",What will Sasha want to do next?,review Riley´s work,go out for lunch,open a bank account,A
3525,Sydney put a pot of water on the stove to make fresh tea for the customers.,What does Sydney need to do before this?,light the gas stove,be a good employee,pour a glass of juice,A
3526,Remy needed money fast and saw Aubrey's wallet sitting there. Remy stole the wallet.,How would Remy feel afterwards?,bad that he was in that situation,happy he could take advantage of his friend,happy that he found stealing so easy,A
3527,Casey wanted to take a trip to London that summer. Casey went online and booked their trip.,How would you describe Casey?,a risk taker,exhilarated,excited,C
3528,Jan helped Cameron's family move into their new home.,What will Jan want to do next?,help move their stuff,wanted to be kind,ask for payment,A
3529,Alex administered the lord's wrath to the viewing congregation.,How would Alex feel afterwards?,unfaithful,uncaring,like a missionary,C
3530,Quinn took Carson's idea for the project in their class.,What will Carson want to do next?,use a different idea,plan to screw over carson,tell their teacher,C
3531,Kendall devolved at work and Carson had to take over his duties.,Why did Kendall do this?,get out of working,get a promotion,know all the rules,A
3532,Robin raised their eyebrows at the random suggestions brought out at that day's meeting.,What does Robin need to do before this?,compare all the alternatives,sit down at the meeting table,take names and offers,B
3533,Cameron renewed their vows with her husband of 10 years.,What will Cameron want to do next?,kiss her husband,not have a ceremony,get a divorce,A
3534,Jesse shovelled their driveway after the big snow storm they had.,Why did Jesse do this?,go inside and get warm,wanted to clear the driveway,go inside and rest,B
3535,Casey is unhappy with the results they got from dying their own hair. Skylar helps Casey redo their hair.,Why did Skylar do this?,fix the problem with Casey's hair,make Casey hate their hair,upset Casey with new color,A
3536,Elena was applying to nursing school and asked Lee for a recommendation letter.,What did Elena need to do before this?,give Lee a job interview,do good work for Lee to impress them,finish going to medical school,B
3537,Austin knows they are on thin ice at work. Their boss is breathing down their neck. Austin works hard to reach their goal before the deadline.,Why did Austin do this?,avoid being fired or getting in trouble,Relax after working so hard,Celebrate with a big party,A
3538,Addison tried hard in class and got a very good grade on their math exam.,How would Others feel as a result?,proud of herself,very happy,quite envious,C
3539,The next day Lee promptly paid Robin's money back with $5 of interest.,Why did Lee do this?,say thank you,wanted to get ahead of Robin,wanted to show Robin they appreciate the loan,C
3540,Sydney lost Robin the opportunity because she gave the wrong information during the presentation.,What does Sydney need to do before the presentation?,prepare the presentation,burp in front of everyone,apologize to robin,A
3541,Carson was trying to get people to add photos of his wedding to one place so he wrote a hashtag online.,How would you describe Carson?,didn't think the wedding was a big deal,cared about his partner,wanted everything to be private,B
3542,Sasha spent the whole day studying so she could ace the test tomorrow.,Why did Sasha do this?,want to be ignorant,wants a career as a ditch digger,get a scholarship for college,C
3543,"After seeing the grief that is caused everyone, Sydney regretted Taylor's decision.",How would you describe Sydney?,someone indifferent to the plight of others,sad,empathetic,B
3544,Ash hopped around on one foot as they clutched their other foot in their hands.,Why did Ash do this?,make fun of other people,recover from rolling their ankle,do an interpretive dance,B
3545,Bailey explained the problem on the basis of math because it allowed greater precision than other approaches.,Why did Bailey do this?,be exact,get a ballpark estimate,use math to find a solution,A
3546,Cameron was in a bad mood after a long day and jumped in their skin.,How would Cameron feel afterwards?,happy that he his nice,mean at himself,nice to all people,B
3547,"When their friend told them about the death of their mother, Remy expressed their sympathy.",Why did Remy do this?,cry about it,express their condolences,be cruel towards their friend,B
3548,Riley served their master well and made the master a lot of money at the job.,Why did Riley do this?,loved,lazy,get their own money,C
3549,Robin analyzed the case in terms of the law because she needed to make a reasonable defense.,What does Robin need to do before this?,read books about cats,research all the laws,drive around,B
3550,Austin called a friend to consider their options and the others thought she should come meet them.,What will happen to Others?,The others will stay out of it,meet a friend,The others will discuss with her,C
3551,Sasha woke up to her alarming going off after being snoozed. Sasha barely made it to school on time after running there.,What will Sasha want to do next?,get to school on time,not to press the snooze button,catch their breath,B
3552,Casey called security after she was continued to be followed.,How would Casey feel afterwards?,relieved,being threatened,annoyed,A
3553,jan was a good wife so she made sure to satisfy carson's desires.,What will happen to Jan?,be hated,be thanked,be happy with his wife,B
3554,Cameron is not a fan of dogs. So Cameron got the heck away from the dog coming at her.,How would you describe Cameron?,not a fan of approaching animals,a cat person,Relieved to have escaped from physical danger,A
3555,Ash held back tears while a tattoo artist applied a new tattoo.,What does Ash need to do before this?,because it was painful,choose a design for the tattoo,because it hurt,B
3556,Lee packed Jesse's suitcase with everything he needed and got ready to wake him up.,What will Lee want to do next?,give Jesse his suitcase,get Jesse's stuff ready,let Jesse sleep,A
3557,Skylar grew their hair out and started putting it in a pony tail.,What does Skylar need to do before this?,would need to not get a haircut,would need to visit their barber,enjoy their hair,A
3558,Aubrey awaited Cameron to answer her question about which option to choose from the plan.,Why did Aubrey do this?,act immediately,delay action,ask Aubrey another question,C
3559,Aubrey was really trying to stick to her New Years resolution.,How would Aubrey feel afterwards?,ashamed,proud,lazy,B
3560,"Jan had to clean up after the big birthday party. To start, Jan put the dishes into the sink and wiped the cake crumbs off the table.",What will Jan want to do next?,go to bed in a clean house,change the tablecloth,get the house back in shape,B
3561,Kendall was confused about the subject so Addison provided Kendall the correct answer.,Why did Addison do this?,unaccomplished,understand the topic,be lazy,B
3562,Quinn saw his friend turn at the red light so he also turned.,What will Quinn want to do after?,follow his friend,wreck the car,take a right turn,A
3563,Kendall was done cooking and served the large dinner to her family.,What does Kendall need to do before this?,need to disinvite everyone,need to gather the ingredients,have dinner with family,B
3564,Carson always admired his aunt and followed her path into medicine.,What will Carson want to do next?,emulate his aunt,quit school,reprimand his aunt,A
3565,Taylor told Alex what was going on when they found out that Alex's partner was cheating.,How would you describe Taylor?,would fee sorry for Alex's troubles,someone who looks out for friends,would wish she had never found out,B
3566,Tracy issued Riley the court's order and told her to follow the rules.,How would you describe Tracy?,lazy,honest,immature,B
3567,Austin came home from the war and couldn't adjust to normal wife.,How would Austin feel afterwards?,really stressed,proud,happy,A
3568,Ash had gotten adopted and now belongs to the Skylar family.,How would Ash feel afterwards?,a part of the family,nervous to be adopted,extremely excited,A
3569,Cameron recently got married and he and his wife decided to go to Jamaica for their honeymoon.,What does Cameron need to do before this?,spend their honeymoon in Jamaica,pack his suitcases,travel to Jamaica,B
3570,Lee got in a balloon and held onto the sides of the basket as it went up.,What does Lee need to do before this?,buy a balloon of his own,take lessons on riding in balloons,look across the countryside at the sites,B
3571,Addison saw a friend on the road and said hi to them and then went on their way North.,What does Addison need to do before this?,be on the road,be indoors,be sleeping,A
3572,Bailey explained the basis for the issue was grounded in fact not conjecture.,How would Bailey feel afterwards?,a fair judge,they know a lot,they explained it poorly,A
3573,Cameron went with the flow and offered his friend a drink at the party.,What will Cameron want to do next?,drink with their friend,fall to the floor,fit in with everyone at the party,A
3574,"Taylor needed new shoes, so he can train for the big race this weekend.",How would Taylor feel afterwards?,lazy,conflicted,proud,C
3575,Sasha was saving money to pay their way through grad school.,What does Sasha need to do before this?,go to grad school,needed to call in sick,needed to want to pursue their education,C
3576,Alex wanted to earn a living doing what he likes and not what others wanted him to.,How would Others feel as a result?,Others would be mad,like an independent person,likes to do what he wants,A
3577,Aubrey calmed down and helped Jordan regain composure after the devastating event.,How would Jordan feel as a result?,relieved,battle-worthy,furious,A
3578,Addison was cruel and tried her hardest to prevent Sasha from making the team.,What will happen to Sasha?,be hugged,be berated,be kicked off the team,C
3579,Bailey was driving down the highway to go fishing. they read aloud a sign.,What will Bailey want to do next?,contemplate the sign,drive to go fishing,get in the car,A
3580,Jesse and a friend he hadn't seen in years have lunch together.,How would Jesse feel afterwards?,friendly,virtuous,social and hungry,A
3581,Jesse went out running everyday as Jesse just loved to run.,Why did Jesse do this?,get fat,lose weight,run a mile,C
3582,Skylar mixed all the ingredients in the bowl so she could finally bake the cookies.,What does Skylar need to do before?,smell cookies,get a bowl,eat cookies,B
3583,Addison made the incision on Bailey and the operation was going well so far.,What will Addison want to do next?,better,become careless at the end,Finish the job,C
3584,Kendall had spent the past 8 months away with the military. Riley looked forward to Kendall coming home.,What will Riley want to do next?,relax,stay home with Riley,plan to pickup Kendall when they come back,C
3585,Sasha gave their son dessert after the son finished the main course and vegetables.,Why did Sasha do this?,ensure the child ate everything,get another,share,A
3586,"Addison had be training for months, so she expected to win.",What does Addison need to do before this?,be lazy and not practice,practice and work hard,be lazy and not train,B
3587,Kai acted in a different way in front of her friends and Quinn did not like it.,What will Quinn want to do next?,be amused next,stop hanging out next,congratulate her next,B
3588,Kendall turned around when she heard a very loud noise behind her.,Why did Kendall do this?,go to sleep,see if it was dangerous,meet a friend,B
3589,Riley kept in touch with Bailey after they moved across the country for college.,Why did Riley do this?,remain friends,connect on social media,were a relative of Bailey's,A
3590,Aubrey took Cameron's home and bulldozed it after winning the eminent domain case.,How would Cameron feel as a result?,strong now,angry at being forced out of their home,skilled now,B
3591,Bailey thought maybe it was true.,How would Bailey feel afterwards?,wrong,not good,bailey feeling its true,C
3592,Sasha expressed the instructions in words Skylar could understand and use.,What will Skylar want to do next?,ask questions,avoid Sasha,run away,A
3593,Kai made them go halfway to the finish line before they were done.,How would you describe Kai?,very motivating,lackadaisical coach,a pushover,A
3594,Aubrey reviewed the chart before giving her take on it to everyone else.,Why did Aubrey do this?,did this to cause trouble,did this to inform the others,summarize her thoughts,C
3595,Quinn spent a lot of time with the Kai family. They treated them like one of their own.,What will happen to Quinn?,be unfriendly,continue to welcome Quinn into the family,hang out,C
3596,Sydney sat next to Jan on the first day of school. Sydney become Jan's friend.,What will they want to do next?,help each other with homework,befriend Jan,find different people to sit with,A
3597,"Jesse had no idea how to dress for the job interview, but Kai got Jesse together.",What will Jesse want to do next?,go to the job interview,skip the job interview,Bring over some casual/dress clothes,A
3598,Kendall took his dog home soon. He was close with his dog.,How would you describe Kendall?,a hateful person,a good owner,a bad owner,B
3599,Sydney made it special for her just the way she liked it.,Why did Sydney do this?,he wanted to leave,he cooked well,he hated her,B
3600,Riley persuaded me to give them money for groceries and rent.,What will Riley want to do next?,pay the bills,help others,be a worse person,A
3601,Quinn gave Sydney an educating in helping people with their problems.,What does Quinn need to do before this?,needed to understand people,needed to help Sydney,needed to give to Sydney,A
3602,"After getting a new haircut, Carson took Lee's hand through it to show the difference.",What will happen to Carson?,show off his new look,try to ask Lee out,try to kiss Lee,A
3603,Tracy decorated her classroom with different size papers.,How would Tracy feel afterwards?,sat down and cried after looking at the wall,was happy to show her class the different shapes and sizes,didn't like paper and went to lunch,B
3604,Taylor and Austin were kissing in the driveway. Taylor bit Austin's lips in the process.,How would Austin feel as a result of this?,surprised by it,shy about it,playful and flirty,A
3605,"After I made an appointment at the salon, Aubrey cut my hair.",What will I want to do next?,shave my head completely bald,leave Aubrey a generous tip,After I made an appointment at the salon,B
3606,Skylar had their first baby and made a great impression on many people with her cute baby.,What will Others want to do next?,would read new parenting books that outline parenting techniques,give hugs and kisses to Skylar's baby,decide to have babies of their own,B
3607,Taylor took Carson's turn because he wanted to be first.,Why did Taylor do this?,take the last peach,stay first in line,be ahead of Carson,C
3608,"Taylor affected Carson's ability to think, because Carson had the hots for Taylor and got distracted.",How would Taylor feel afterwards?,pleased with their looks,flattered that someone liked him,excited about the isolation,B
3609,Casey asked Jesse to tell the truth about what happened at school.,What does Casey need to do before this?,Jesse deserved punishment,get to the bottom of the issue,want to know the truth,C
3610,Sydney made extra money by working extra hours at the office.,What does Sydney need to do before this?,put funds in their rainy day fund,take a vacation,take on additional work,C
3611,Jordan ran the bases smoothly and felt good about getting a home run.,What will Others want to do next?,keep practicing to improve his skills,Congratulate them,go out and celebrate with friends,B
3612,Jan was trying to fix their door. They twisted the knob badly.,What will Jan want to do next?,fix the door,hope it fixes itself,work on it,A
3613,Bailey immediately bought a trash bin and other cleaning supplies and got to work.,How would you describe Bailey?,lazy,energetic,tired after working so much,B
3614,Skylar gave their son a video game and they all started to play it too.,What will Others want to do next?,do nothing,go home,have fun,C
3615,Sydney ran and all and all night so they were able to carry the message forward.,How would their boss feel as a result?,that Sydney deserves a bonus,Exhausted,a great pet,A
3616,Ash needed to see Kai before they left for college.,How would Ash feel afterwards?,needy,going far away,like missing Kai,C
3617,Riley used Remy's words when he gave the speech for her when she was unable to.,What does Riley need to do before this?,go to sleep before this,thank remy,offer to help before this,C
3618,Bailey took Quinn aside to speak to them about money that turned up missing from the cash register.,What will happen to Quinn?,be fired,hear quinn explain,get a promotion,A
3619,Casey was assigned a variety of tasks by their teacher. Casey conquered every task.,How would Casey feel afterwards?,on top of the world,like they are lacking,clever,A
3620,Riley imposed their choice on others which was against their wishes from the beginning.,How would Others feel as a result?,not considerate,mad at Riley,happy with Riley,B
3621,Taylor thought before she spoke and said the compliment differently.,What does Taylor need to do before this?,avoid thinking before speaking,love taylor,reworded her comment carefully,C
3622,Remy put Jan's toy away after they played for a while.,Why did Remy do this?,find the toy,help out,he didn't like toys,B
3623,Addison took Riley to the mall to shop for the new dress she had been asking about.,What will Riley want to do next?,try on dresses,buy a pizza,look for a pet,A
3624,Carson established Kendall's identity. It wasn't easy to do and it revealed much about Kendall.,What will Carson want to do next?,Think about the information,run away and make sure no one ever finds her again,Ignore Kendall,A
3625,Quinn's mother was in surgery.  Quinn rushed to the hospital.,What will Quinn want to do next?,Find out which hospital,Drive to the hospital,see how their mother was doing,C
3626,Taylor raced Skylar's friend in their cars on the interstate.,How would you describe Taylor?,someone who's reckless,an adrenaline junky,scared to drive,A
3627,Robin gave them money and they went to the cafe for some lunch.,How would Others feel as a result?,full now,a generous person,bored now,A
3628,Kendall went to the library downtown and borrowed this cookbook to use for cooking.,What does Kendall need to do before this?,draw in the cookbook,buy lots of  groceries,cook delicious meals for family,B
3629,Remy took their belongings with them to the beach and had a nice tan.,Why did Remy do this?,pack a bag,use suntan lotion,loved,C
3630,Sasha set it down at defiance of the wishes of others because they wanted sasha to play the instrument.,How would Others feel as a result?,a good friend,happy for sasha,angry at sasha,C
3631,Lee settled Kendall's affairs and then they both went to dinner that night.,How would you describe Lee?,feeling proud,feeling passive,like they had a good time,A
3632,"Kai jumped out from behind the door as Robin entered, scaring the crap out of her.",How would Robin feel as a result?,relaxed and calm,close to panic,very pleased,B
3633,"Taylor wanted to identify the strange bird, so Taylor got a closer look.",What does Taylor need to do before this?,learn about birds,look at a bird book,hunt a bird,A
3634,Sasha came over and gave Aubrey a flirty look in the dance party.,What will Sasha want to do next?,dismiss Aubrey,go to the party,make a conversation,C
3635,"Contrary to expectation, the product Robin ordered is different from what he received thus, had to send the order back.",How would Robin feel afterwards?,inefficient,angry with herself,proud of the company,A
3636,Sasha had their dance performance where they performed several dances. Sasha performed well.,What does Sasha need to do before this?,attend dance class,impress her teacher,accept their flowers,A
3637,Jesse told Carson where to put the left over materials when they finished the project.,What will Carson want to do next?,put the materials away,find Carson to tell him,find a storage spot,A
3638,Aubrey came home early from school one day after skipping class.,How would you describe Aubrey?,sneaky,sick from the flu,relaxed because she skipped school,A
3639,Robin told my mom about the terrible accident that happened in the park.,How would Others feel as a result?,sad,worried,passive,B
3640,Aubrey was supposed to pick Quinn up from school. Aubrey came to pick Quinn up.,Why did Aubrey do this?,take Quinn home,take Quinn to practice,drive Quinn to practice,A
3641,Alex started to run.,What will Alex want to do next?,started to run,alex started to kiss,alex sarted eat,A
3642,Skylar tilted Kendall's head back to whisper the secret very softly.,How would Kendall feel as a result?,lpless,Informed,Bored,B
3643,Skylar was walking down the street and then smelled blood on the ground.,How would you describe Skylar?,anxious and frightened,worried,nervous and scared,C
3644,Riley became a father. That was their proudest day.,How would you describe Riley?,happy about being a father,a bad person,a wise person,A
3645,Tracy drew attention to the fact that females were being paid less than men.,What does Tracy need to do before this?,would need to know everyone's pay,Rage that men earn more than females,Sue men for making more money,A
3646,Quinn spent many years studying. Finally it became graduation time for him.,How would Quinn feel afterwards?,Accomplished,committed to their studies,indifferent,A
3647,Robin landed a new job that is located six hours away from her.,What will Robin have to do next to prepare?,get friends to help her move,living now,Begin looking for another job at a different company,A
3648,Lee was late for their next class. Lee began running.,Why did Lee do this?,make it to class on time,not be late,beat his record time,A
3649,Ash ordered a hamburger the other day after his diet was finished.,What does Ash need to do before this?,become a vegetarian,they were tired of health food,make a choice,C
3650,Cameron finally returned home to Texas after a long drive from Arizona.,What will Cameron want to do after getting home?,see his family,be at home,take a much needed bath,A
3651,"After they got into a fight with their father, Bailey told them to pull over and then walked the rest of the way to school.",What does Bailey need to do before this?,kick their father out,figure out their route on foot,go to class,B
3652,Kendall took us all to the museum so we could learn new things about technology.,What does Kendall need to do before this?,know if we enjoyed the exhibit,have transportation,have children,B
3653,ash was an idiot so he complained to his mother.,How would Others feel as a result?,as annoyed,a momma's boy,as calm,A
3654,Austin was being accused of murder. Austin expressed their willingness to cooperate with the authorities.,What will Austin want to do next?,prove their innocence,admit to the murder,try to commit the murder,A
3655,"Cameron needed to write about a movie as part of a college assignment. Cameron interpreted the movie in a way that was unique.

Prompt word count: 10.",How would you describe Cameron?,intelligent,short-sighted,excited to stand out,A
3656,Quinn read Kai a new book when she put Kai to bed.,How would Quinn feel afterwards?,like a neglectful parent,like a helpful parent,like a bad parent,B
3657,Skylar buried their head in their arms at the table and Jan new they needed rest.,How would Jan feel as a result?,refreshed,relaxed,Like they need rest,B
3658,Kendall decided to move closer to her friend Bailey this year.,What will happen to Bailey?,get to have more fun with their friend,spend time with Bailey,start a new life near Bailey,A
3659,Bailey took Quinn aside to talk about the problem of having too many cigarettes.,How would you describe Bailey?,smart now,feeling sad,great now,A
3660,Taylor said that they wanted to get a cat for Kai's birthday.,What will Kai want to do next?,get a cat,go to school,buy a boat,A
3661,Remy noticed that her car battery was dead so she replaced the battery.,How would Remy feel afterwards?,sad because her car stopped,happy because her car will start now,angry because her car won't work,B
3662,"Carson and his wife split, causing the kids to struggle in school. Carson met their teacher.",What will Carson want to do next?,ask the teacher out on a date,ask if he can help them improve in any way,punish the children,B
3663,"It had only been a day since he broke up with her and he wasn't ready to talk to her yet, so Jesse avoided contact with Addison in the store.",How would Jesse feel afterwards?,like getting a shot of tequila at the corner bar,saddened by seeing Jesse,relieved that they successfully spoke to each other,A
3664,Carson provided Aubrey with food when he saw Aubrey at the homeless shelter.,What will happen to Aubrey?,be satisfied,be abandoned,be sent to jail,A
3665,"Even though Riley was not always a good friend, Austin had Riley's back.",What will Austin want to do next?,Protect Riley,Leave Riley,show loyalty,C
3666,Sydney went ice skating every weekend with her friends from school.,How would you describe Sydney?,lazy,weak,healthy,C
3667,"Sasha sent a package Jesse's way, after Jesse said they needed some fresh supplies.",How would Sasha feel afterwards?,confused about their contribution,happy to have stranded Jesse,happy to have helped Jesse,C
3668,Quinn called the police and reported that their dog was missing.,What will happen to Others?,tell Quinn to stop being melodramatic,put out a reward for her dog,escape with their dog,B
3669,Sydney asked the secretary for Casey's number because Casey wanted more product information to make a decision.,Why did Sydney do this?,call Casey to give her more information,contact Casey,avoid Casey,A
3670,Jesse talked to Casey about anything fun going on that weekend. They wanted to go out.,How would Casey feel as a result?,they were cool,they were lame,tired after all the fun,A
3671,Sydney is always respected by Kai.  They were able to make up Kai's mind.,What will happen to Kai?,be thanked by Kai,be appreciated by Kai,thank Sydney sincerely,C
3672,Sydney went into the pool and started to make waves.,How would you describe Sydney?,boring,fun,scared,B
3673,"After things had been getting heated for a while, Kendall kissed Quinn's neck.",What will Quinn want to do next?,take off their clothes,force themselves on Kendall,going on,A
3674,Jordan was driving to the lake but forgot something. They turned the car around.,What will happen to JIll?,ride in the car,have to cancel the lake trip,have to listen to everyone complain,A
3675,Jordan pulled Bailey's fingers to see if he would fart.,How would Jordan feel afterwards?,in a good mood,childish,so confused,B
3676,Casey had always wanted to meet Sasha. Casey met Sash after the show.,What does Casey need to do before this?,call Sasha on the phone,know about Sasha,was a big fan of Sasha,B
3677,Ash used wood to support the shelf and reached for the brackets to attach.,What will Ash want to do next?,take a nap next,put wood on the shelf,attach the brackets next,C
3678,Taylor gave Alex something for his birthday because he was a great friend.,How would Taylor feel afterwards?,caring afterwards,upset afterwards,angry afterwards,A
3679,Remy took a licking in the third round but kept on ticking into the ninth against all expectations.,What will Remy want to do next?,prepare for the match,further their boxing career,take a breather in the eighth round,B
