,context,question,answerA,answerB,answerC,correct
23687,Jesse created the disaster that put Taylor in such a bad situation.,How would you describe Jesse?,a thoughtless person,guilty and ashamed,remorseful and sad,A
23688,Bailey took food outside. They had a cookout with family.,Why did Bailey do this?,was lonely and needed company,eat some food,was paid to take the food out,A
23689,Quinn became Taylor's pal by buying her a giant diamond ring.,What will happen to Quinn?,bored,passive,loved,C
23690,Jan got sad after watching a movie about a dying species of animal.,How would Jan feel afterwards?,compassionate towards animals,angry that people are killing the animals,sentimental,A
23691,Tracy invited all of their friends to a pool party at their house that weekend.,What will happen to Others?,have fun at the beach,have a lot of fun,dress up for the party,B
23692,Addison maximized Bailey's profits for the day while Bailey talked to customers.,What does Addison need to do before this?,leave Bailey alone,quit her job,help Bailey's customers,C
23693,Carson dug Jesse's nails into chest because he was feeling a little bit angry.,What will happen to Jesse?,pain,be pushed back,be stopped,A
23694,Bailey told their friend that they were going to the store that day.,What will happen to Bailey?,go with Bailey,go to the store,buy a cat,B
23695,Jan left Riley's keys for them so they could get inside.,How would Jan feel afterwards?,responsible,relieved Jan left the keys,glad he can get inside,A
23696,Sasha got some new clippers and cut Sasha's nails.,What will Sasha want to do next?,make nails short,paint Sasha's nails,rip Sasha's nails,B
23697,taylor used working out to gain confidence and a healthier lifestyle for themselves.,What will Others want to do next?,ignore the example,want to be healthy,congratulate taylor,C
23698,Ash acknowledged with thanks the gift. It was kind and thoughtful.,What will happen to Ash?,be grateful,positive,be ungrateful,A
23699,sasha had worked hard all her life and finally became a model today.,Why did Sasha do this?,fail herself,follow her dreams,upset her parents,B
23700,Kendall said she did not want to go to the dance.,What will Kendall want to do next?,call a friend,hate dancing,didn't want to dance,A
23701,Robin was training at running quickly every day.,How would Robin feel afterwards?,thrilled,upset at themselves,ashamed,A
23702,Kai was a a child and loved to make people smile. Kai liked to give people hugs when he saw them.,What will Others want to do next?,make friends,hug him back,be liked,B
23703,Aubrey made a pig of herself last year at Thanksgiving dinner.,How would Others feel as a result?,like Aubrey loved grandmas cooking,they needed to eat more,like Aubrey was inconsiderate,C
23704,Jordan took their friends out to eat after school was over.,What will happen to their friends?,go to a restaurant,eat with Jordan,satisfied,B
23705,In order to remember the good times past. Cameron always put up pictures.,Why did Cameron do this?,remember how the years had past,spend time with friends,take more photos,A
23706,Jordan flashed lights at their friend and got a wave because of this.,How would you describe Jordan?,feeling passive,feeling funny,like a good friend,C
23707,"Carson met their sister at the store, but their sister ran out of money.",What will their sister do?,ask to borrow money,buy more items,help their sister,A
23708,Sydney deterred them from committing the prank on their friend.,Why did Sydney do this?,scold them,thought it wasn't a good idea,tell their friend about the prank,B
23709,"As part of his new job training, Lee learned how to separate the corn from the chaff so they could use each individually.",Why did Lee do this?,go to school,Do the right thing at his new job,use the corn to make lunch,B
23710,Aubrey bled profusely after getting her hand cut in the meat slicer.,What does Aubrey need to do before this?,go to the hospital,be careless,using the meat pounder,B
23711,Remy got a new phone after her old one had been cracked for months.,How would Remy feel after?,depressed about losing her old phone,excited about her new phone,sad to see her phone go,B
23712,Alex was quick to help everyone when they suffered a natural disaster.,How would you describe Alex?,egotistical,helpful,indebted,B
23713,Aubrey went with Remy to the park near their home.,What will happen to Remy?,get exercise,have a picnic on the grass with Remy,ignore everything,B
23714,"While watching the game, Ash got himself and Jordan one hotdog each, but dropped them on his way back.",What will Jordan want to do next?,send Ash back for new hotdogs,let Ash cry over the hotdogs,made a mistake,A
23715,Jan slept in so to ensure they arrived at work ontime Jan skipped eating anything.,How would you describe Jan?,incompetent,efficient,unsatiated,C
23716,Aubrey performed Addison's functions at work when Addison was sick.,What does Aubrey need to do before this?,quit her job,understand Addison's duties,not go to work,B
23717,Jan's son was sick so Jan took her son to the doctor.,How would Jan feel afterwards?,the doctor will fix it all,their son isn't sick anymore,getting cared for,A
23718,Riley imposed their choice on others and they had to follow every order Riley said.,How would Riley feel afterwards?,lazy,likes to be in charge,strong,C
23719,Aubrey called Casey's sister about the car she is selling.,What does Aubrey need to do before this?,get Casey's sister's number,ask about the cars condition,look at the truck for sale,A
23720,Jesse traced Riley's call back to the source after she finally called and let Jesse knows she was fine.,What does Jesse need to do before this?,have a police friend,be nice to Riley,be prepare to trace the call,C
23721,"After a whirlwind and exciting concert before fans, Lee made their name.",How would Lee feel afterwards?,famous now,unloved,that they made it,A
23722,Skylar felt confident and wanted to try the high jump at the pool.,What will Skylar want to do next?,jump off the high dive,go to a cook out,error on the side of caution,A
23723,"Jesse corrected the error Casey made and impressed the highest ranking employees in the company, including the CEO.",What will happen to Jesse?,over staffed,keep up with the hard work with hopes of a promotion,be reprehended by the boss,B
23724,Tracy supported Taylor's views in the development project that they were working on together.,Why did Tracy do this?,compete each other,prepares to work on the project,be team players,C
23725,Sasha left a tip for the waitress after having a really good experience with the meal.,What will the waitress want to do next?,flip over the table,clean up the table,thank Sasha for the meal,B
23726,Quinn's son fell off his bike and needed stitches so Quinn took him to the hospital.,How would you describe Quinn?,upset,a good father,uncaring,B
23727,Carson took the day off work after he felt sick to his stomach and threw up.,Why did Carson do this?,felt nauseous,felt great,felt well,A
23728,"Sydney treated themselves to a splurge, but they also gave Ash a present.",What will happen to Ash?,be thanked,become resentful,get excited,C
23729,Carson ran his hand through Lee's hair as he got ready to give him a haircut.,How would you describe Carson?,capable,like a barber,inexperienced,B
23730,"After Skylar made reflections and changed courses of actions, Taylor restored the power to Skylar's position.",What will happen to Taylor?,support Skylar,punish Skylar,finish their project,A
23731,Sasha caught the ball back and took it away from the others.,How would Others feel as a result?,a mean child,very happy,very angry,C
23732,Taylor wanted to take a vacation after working a lot for the past year.,Why did Taylor do this?,take a break from work,go on a cruise,plan his trip,A
23733,Kendall took them to the museum and the kids had a good time there.,How would Kendall feel afterwards?,useless,a role model,kind,C
23734,Bailey came within range and took a shot at the target.,How would you describe Bailey?,uninterested,uninvolved,engaged,C
23735,"In their article, Sydney gave the reader a thorough analysis of Remy put Jan away.",What will Jan want to do next?,a writer who has seen Riley Jan away,smart,a writer who has researched Remy put Jan away,C
23736,Casey saw their grandma for the last time at a nursing home.,Why did Casey do this?,anticipated death was soon,get to know grandma better,cry to sleep,A
23737,Aubrey asked their kids about how was their day at school everyday.,How would you describe Aubrey?,must be a lovely parent,must be a terrible parrent,must be a awful parent,A
23738,Riley dipped Austin's head and leaned up to kiss their lips.,What will happen to Austin?,return Riley's tender kiss,return Riley's library book,kiss Austin,A
23739,Carson issued Kendall an edict after they had a rough time with them.,What does Carson need to do before this?,fire Kendall,have a bad time with Kendall,watch Kendall carefully,B
23740,Riley gave Quinn a view of the recipe so she could learn it better.,How would you describe Riley?,Cruel,Caring,productive,B
23741,Sasha told Quinn to meet up with them at the mall after school.,How would you describe Sasha?,As someone who saw their friend while walking in the mall,As someone that shopped at the mall,hang out with their friend,B
23742,Jan drove Skylar back home after Skylar had been stranded on the roadside in the rain for an hour.,How would Skylar feel as a result?,like a great friend after helping Skylar,quite happy to be helpful,grateful,C
23743,sydney made a list of pros and cons and changed tracys mind.,What will sydney do next?,give her list to tracy,scold tracy,not do that again,A
23744,Riley worked in the student services building and regularly ran tests.,What does Riley need to do before this?,continue testing next,Throw away all the pencils,Prepare the test booklets,C
23745,Cameron went to sleep earlier than usual and got a good night's rest.,How would Cameron feel afterwards?,drowsy,energetic,sleepy,B
23746,"After hearing their concerns about a new job, Skylar gave Carson peace.",How would you describe Skylar?,much more relaxed about his job,a friend that encourages Carson,happy to have a friend like Skylar,B
23747,alex told a funny joke so he made addison's laugh louder.,What does Alex need to do before this?,have a desire to make addison laugh,annoy addison,tell their joke,A
23748,"Alex got up early to make breakfast for their mum and dad, they put on toast and boiled the kettle then made eggs for everyone.",How would you describe Alex?,Selfish,lpful,kind,C
23749,"Jan began to feel ill, so Jesse decided to take them to a doctor.",What will happen to Jan?,get more ill,see a doctor,he will check up on jan,B
23750,"The organization where Skylar worked understood that the best ideas can come from anywhere and therefore encouraged employees to express their ideas and concerns.  Therefore, Skylar spoke her mind freely when it came to sustainable business practices.",Why did Skylar do this?,remain a wallflower and not rock the boat,avoid calling attention to herself by expressing her views,make her product idea well known because she believed in it,C
23751,Jan offered prizes to students in exchange for good grades.,How would Jan feel as a result?,they had no chance,they had a chance,they were a bad teacher,B
23752,"Riley had gotten separated from the group and become lost in the forest, but Sydney led Riley back to safety.",What does Sydney need to do before this?,lead the team,care for Riley,find Riley,C
23753,Aubrey was cleaning the house and found dust under their bed.,How would Aubrey feel afterwards?,dirty and messy,neat and clean,messy and filthy,B
23754,Jan decided to give Bailey another chance because Bailey apologized and bought her a card.,Why did Jan give Bailey another chance?,be relieved,bought Jan a card,accept the apology,C
23755,Kendall turned their meeting to things that might need to get done in the future for the company's continued success.,Why did Kendall do this?,make sure time wasn't wasted,give a presentation to the employees,be done to everyone else,A
23756,jesse had been making others mad so he spent the night sitting by himself.,What does Jesse need to do before this?,stay home,annoy others,be hated,B
23757,Robin was trying to clean when a little rubber ball went rolling out of the toy box.,Why did Robin do this?,stabilize the ball,clean some more,throw the ball away,B
23758,Jesse ran Alex's fingers over with her bike and Alex was seriously injured as a result.,Why did Jesse do this?,was not paying attention on the bike,apologize to Alex,take Alex to the doctor's,A
23759,Sasha had Cameron water his plants while he was away on vacation.,How would Sasha feel as a result?,Disgusted,Proud,responsible for caring for the plants,B
23760,Jan camped with friends at the park and made smores that night.,How would Jan feel afterwards?,made smores that night,loved now,indifferent now,B
23761,"Robin was going to Sasha's house for the first time, so Sasha gave Robin her address.",Why did Sasha do this?,clean up her house,So Robin could look for Sasha's house,So Sasha wouldn't get lost on the way there,B
23762,Alex opened their own store and started selling goods.,Why did Alex do this?,buy the goods,have his own business,be sick,B
23763,Sasha was going to bake pizza for dinner tonight. She took the pizza out of the freezer.,What does Sasha need to do before this?,put pepperoni on the pizza,needed to decide on chicken,needed to decide on pizza,C
23764,Carson got money from their wife in order to buy groceries at the store that day.,What does Carson need to do before going?,go the to bank first,catch a ride to the grocery,have their wife give them money,C
23765,Jordan paid Kendall's medical bills because Kendall's school loans had not yet come in.,What will Kendall want to do next?,ld his friend Jordan that he would pay him back when the school loans came in,thanked Jordan for helping him and gave him the answers to the science test he had just taken,threw a thank you party for Jordan inviting several of Jordan's past girlfriends and their boyfriends,A
23766,Baileys friends didn't want to watch the same movie as Bailey so she used trickery to deceive them into picking out the movie she wanted .,What will Bailey want to do next?,talk about the movie,avoid watching a movie she didn't like,see the movie,C
23767,Kendall saw Skylar sign the paper that was a petition to have Kendall removed from the club.,How would Kendall feel afterwards?,observant,popular,rejected,C
23768,Carson issued Kendall an edict in regards to the school rules.,How would Carson feel afterwards?,free afterwards,not powerful,controlled afterwards,C
23769,Robin gave their niece money without having the parents find out about it.,What does Robin need to do before this?,Wonder what the niece will do with the money,need to tell the parents,need to earn money first,C
23770,Skylar took her aunt to the ER to be evaluated after the accident.,Why did SkylaR DO THIS?,TO BE EVALUATED,get checked out,get seen,B
23771,Skylar came in to work for Jesse. Skylar attended to Jesse's duties.,What will Jesse want to do next?,go on a date,put in work,work hard,A
23772,Lee had been acting up a lot in Lee's class at school.,What will Cameron want to do next?,see Lee's behavior improve,expel Lee,talk to the teacher,A
23773,Kai calmly wiped Sydney's tears away from her sad and swollen eyes and face.,What will happen to Kai?,nurturing,be angry,better,A
23774,jordan was fixing carson's eyes so he narrowed them.,What will Carson want to do next?,appreciate jordan,qualify as an eye doctor,hate jordan,A
23775,Robin rode the bus to and from work everyday of the week.,Why did Robin do this?,reduce their carbon footprint,find the bus,someday become a bus driver,A
23776,Aubrey played some video games because he had some time before his friends come over.,Why did Aubrey do this?,do something instead of just waiting,do something for his friends,make friends happy,A
23777,Sasha got great grades on her exam because she studied almost every day.,What will Sasha want to do next?,get a degree,get into a good school,do well,C
23778,Riley bought a trumpet for her friend and she had a great time giving it to her.,What does Riley need to do before this?,go to the music store,listen to her friend play,buy eggs,A
23779,Quinn was upset when her children didn't clean up the playroom after she asked them to do so. So she made her point by locking up their toys.,Why did Quinn do this?,keep the toys locked up,teach her children to obey her orders,teach her children to make their beds,B
23780,Taylor knocked Kendall off of their perch while they were sitting on it.,What will Kendall want to do next?,get revenge on Taylor,laugh at Kendall,stand back up,A
23781,Aubrey recently visited the zoo to do research for a project.,Why did Aubrey do this?,make notes on the animals,write a project report,did this to gain insight,C
23782,Kendall drove fast after noticing that the police were close behind.,Why did Kendall do this?,make sure that he could ditch the police,challenge the police to a high speed chase,go faster,A
23783,Kai was unsure what the right course of action was. They used their best judgment.,Why did Kai do this?,ask others if what she did was right,be right,know if she made a good decision,B
23784,Addison gave the money she stole to her sister to keep it safe.,What will happen to Addison?,be given an award,be sued,call the police on Addison,B
23785,Sydney slid Taylor's hands into the mittens so that Taylor would not be cold when they went out.,How would Sydney feel afterwards?,angry at Taylor,caring towards Taylor,indifferent towards Taylor,B
23786,"While they were fighting over the new toy they got for Christmas, Cameron hit their brother.",How would their brother feel as a result?,angry and upset,guilty for being mean,insecure and confident,A
23787,Kendall was in the wrong class and didn't realise it till the rest of the class started to write a test.,What will happen to Kendall?,fell silly,laugh at Kendall,smart,A
23788,Aubrey and her close friend fell in love but Aubrey fell first.,How would Aubrey feel afterwards?,Discontent after falling in love,are friends,Content because her hope came true,C
23789,Bailey finally learnt to swim after many months of practicing.,How would Bailey feel afterwards?,like a failur,proud,bad,B
23790,Lee wanted to celebrate Remy's birthday by taking him to a concert and having fun.,What does Lee need to do before this?,brush his teeth,have emotions at the concert,ensure tickets were available,C
23791,Sasha dug in the dirt and then went home and cleaned herself off.,Why did Sasha do this?,get clean,go to the mall,be depressed,A
23792,Tracy protected her teammates from injury when she saw an accident about to happen prevented it.,Why did Tracy do this?,make a play,prevent injuries,injure them,B
23793,Lee dropped his comb in the toilet and still used it in his hair even though it was dirty.,How would you describe Lee?,regretful and embarrassed,has poor hygiene,indifferent and unaffected,B
23794,"Jesse saw what the problem was with her car, the engine was smoking.",What will Jesse want to do next?,drive,bring the car to a mechanic,uch the engine,B
23795,Bailey apologized to their boss after messing up the biggest account of the year.,How would their boss feel as a result?,stressed about the future of the company,pleased with the incompetence,guilty,A
23796,"Quinn decided to move to Australia, since they had always loved the country.",Why did Quinn do this?,get on a plane,buy a ticket,wanted to realize their dreams,C
23797,Cameron gave the kitten some treats in order to lure it closer.,How would Cameron feel afterwards?,happy they were able to gain the kitten's trust,like leaving the kitten,a sneaky person,A
23798,"Jesse wanted to go fishing, so she got a big boat in the lake.",How would you describe Jesse?,feeling bored,super,feeling proud,C
23799,Tracy paid homage to Taylor's contribution to the project they did together.,What will Taylor want to do next?,do well on the project,ask about the project,be polite,A
23800,Robin got closer to her teacher by giving some gifts filled with candy.,Why did Robin do this?,ask how the teacher liked the gifts,bored,good,C
23801,"Even though he thought he would be better off making the dinner on his own, Having Jesse served Riley well.",Why did Jesse do this?,Gloat to riley that he couldnt do it alone,help Riley do a good job,Sabotage the dinner for riley,B
23802,"Skylar was taking a test, but he went to the night club instead of studing for the test.",How would Skylar feel afterwards?,can be a flake,worried,happy,B
23803,quinn was jealous that kendall never married her so she killed kendall's wife.,Why did Quinn do this?,be selfish,Grab a knife,Grab a gun,A
23804,Skylar sailed using the wind even though there had been many warnings about the danger of the storm.,How would you describe Skylar?,wild,outgoing,daring,C
23805,"Kendall was difficult to get to know, but Bailey managed to establish relations with Kendall.",How would Bailey feel afterwards?,friends with Bailey,Proud,Ashamed,B
23806,Kai did push ups but ended up hurting their arms.,What will Kai want to do next?,get in shape,be healthy,go to the hospital,C
23807,Sasha told Skylar to put away the groceries and clean the living room for an hour.,How would you describe Sasha?,feeling indifferent,feeling strong,annoyed about it,C
23808,Jesse sent their kids to school on time everyday this year.,How would you describe Jesse?,loved now,a punctual person,a dictator,B
23809,Skylar lost their mind as a result of spending too much time around the other people.,What will Others want to do next?,better,upset Skylar,enjoy solitude,B
23810,Sasha always liked eating out at the big and old restaurant in downtown.,How would Sasha feel afterwards?,bored,happy,conflicted,B
23811,Skylar took Riley to the races so that they could watch the action.,What will Skylar want to do next?,race their car,have fun,go home,B
23812,"Remy was organizing a big surprise party for the sick children in the hospital, and Remy invited all their friends and family.",What will Others want to do next?,party with Remy,hire Remy,buy gifts for the children,C
23813,Taylor payed Kendall a visit at work to find out the states in the new development.,What will Kendall want to do next?,get out of bed,give excuses about the delay,go to work,B
23814,Bailey pointed their finger at them in order to shift the police's attention away from himself.,How would Others feel as a result?,happy for Bailey,a need to avoid any relation with the police,mad at Bailey,C
23815,"Bailey spent a lot of time trying to figure out the problem, so Jordan gave Bailey the answer.",How would Jordan feel afterwards?,responsible,upset,guilty,A
23816,Kendall pushed Bailey over the edge when she was about to bungee jump.,What does Kendall need to do before this?,put a harness on Bailey,laugh at Bailey,check on Bailey,A
23817,sasha expected riley to attack after they leveled an insult at riley.,What will Riley want to do next?,get revenge,be cautious with them,ignore sasha,A
23818,Jordan just signed up for the baseball team. He practiced and played ball all day.,What does Jordan need to do before this?,find a team,go to school,quit the team,A
23819,Lee just rolled Quinn's eyes but then made a funny joke about the weather.,How would you describe Lee?,conflicted,lazy,great,A
23820,Jordan is a bodyguard assigned to protect Bailey.,What does Jordan need to do before this?,get drunk,get a gun permit,did this to get paid,B
23821,Tracy laughed and told him to stop making fun of her little brother for being over weight.,How would feel the little brother as a result?,fat and loved,insulted and humiliated,a good human,A
23822,Bailey was a baby who was learning to speak. Bailey turned a phrase.,Why did Bailey do this?,speak full sentences,mumble,communicate,C
23823,Sydney changed Tracy's way of thinking by delivering compelling arguments that were grounded in facts and figures.,How would Sydney feel afterwards?,ineffective,unconvincing,intelligent,C
23824,taylor was here to help so he increased bailey's understanding.,Why did Taylor do this?,annoy bailey,help other people understand,assist bailey,C
23825,sydney did not know the way to kai's house and called him.,What will happen to Sydney?,get directions,speak to kai's friend,get bad directions,A
23826,Carson added the number to the list because the line was too long to remember each person.,How would Carson feel after?,like they are doing a good job,tired of cooking,disappointed in the organization,A
23827,Quinn bought toys for Lee's children on amazon. Toys were delivered to Lee's home.,What does Quinn need to do before this?,open the package,know Lee's home address,take Lee's children to a toy store,B
23828,Kendall told Aubrey tales so that she would behave.,Why did Kendall do this?,make her behave,tell stories to help improve behavior,be fearful,B
23829,Tracy used the last of the milk they had at breakfast that morning.,What does Tracy need to do before this?,needed to go to the grocery store,needed to go to the museum,buy more milk,A
23830,Jordan persuaded their friend to vote in the presidential election and she was glad she did.,How would Others feel as a result?,glad to cast the vote,angry they didn't win,very convincing,A
23831,Kendall imitated Skylar's example and was ultimately rewarded for her good behavior.,How would you describe Kendall?,a very spacey person,a very cruel person,a very kind person,C
23832,"Jesse didn't want to go, so he told his mom that Sasha was feeling sick, she had the flu.",How would Sasha feel as a result?,be sick,thoughtful,ignored,C
23833,Addison explained in detail the plan for the prom. It was a good plan they all agreed on.,How would people feel as a result?,like they were ready,like they were in bad hands,like a good planner,A
23834,Remy jerked Aubrey's head back. They were sparring in the dojo.,What will Aubrey want to do next?,train gentler,defeat Aubrey,get more skill,C
23835,Lee was gesturing wildly and blocking Casey's view of the board.,What will happen to Casey?,regret the move,powerful,ashamed,A
23836,"Since everyone else turned around when they heard the loud noise, Quinn also turned her head and saw the car crash.",What will Quinn want to do next?,she didn't know what made the  loud sound,call for a pizza,call an ambulance,C
23837,Sydney is the best player and she shot a three pointer.,Why did Sydney do this?,do nothing to make a win for the team,try hard so they can beat the other team,keep shooting three pointers,B
23838,"It took a lot of time, but Robin finally reached Tracy's level.",What will happen to Tracy?,be oblivious,hit Robin,have competition,C
23839,kai was a nice person so he made sure to give them a huge hug.,What will Others want to do next?,release the hug,hate kai,appreciate kai,C
23840,Bailey shaved Addison's head as a mean prank after Addison fell asleep at the sleepover.,What will Addison want to do next?,apologize to Bailey for the prank,buy a wig to wear,a mean friend,B
23841,Sasha depended upon the length of her paper to get a good grade in the class and failed.,How would Sasha feel afterwards?,regretful they did not work harder,like the length of the paper wasn't important,disappointed in her efforts,C
23842,Riley and Robin went out to a club. Riley met a handsome man.,What will Robin want to do next?,buy lots of alcoholic drinks for Riley,leave the club with the new man,be concerned about the strange man,B
23843,Casey told his friend that he wanted to go to the game with him.,Why did Casey do this?,have fun,go with,buy ticket,A
23844,Lee helped Kendall move into his new apartment. Kendall thanked Lee for his help.,Why did Kendall thank Lee?,become angry with Lee,show Lee gratitude,order pizza,B
23845,Remy was Kendall's tutor and helped her gain an advantage on the test.,What will happen to Remy?,help Kendall cheat on the test,purposely let Kendall fail the test,be paid for their services,C
23846,Jordan planned a secret surprise birthday party for Addison.,What does Jordan need to do before this?,get Addison's girlfriend's phone number,not invite anyone to the party,spill the beans about the surprise party,A
23847,Remy saw the band last night. They put on a great show.,How would you describe Remy?,miserable to be around,a fan of live music,hates live music,B
23848,Quinn tried to stop the robber at the convenience store and got shot in return.,How would Others feel as a result?,a fallen hero,regretful for the choice,that Quinn shouldn't have robbed them,B
23849,Ash let them off with a warning after they failed their mid-terms.,How would you describe Ash?,commanding,bad about themselves,not very smart,A
23850,Jan held Kendall's tongue because Jan needed to talk about the important news.,What will Jan want to do next?,prepare to tell the news,smart,lazy,A
23851,Jesse found peace in leaving her abusive boyfriend after a tumultuous relationship.,Why did Jesse do this?,wanted remain in contact with her ex boyfriend,wanted to love herself,find peace,C
23852,Robin kept an eye out for their favorite show to be on.,How would you describe Robin?,watch their show,excited that their stories were coming on,As someone that talk about their favorite show,B
23853,Jordan had to speak to his friend about an issue he had.,How would Jordan feel afterwards?,would respect Jordan for talking to his friend,Better,Angry,B
23854,"Austin crashed their parent's car while drinking and driving. When their mother asked how the crash happened, Austin told lies to her.",Why did Austin do this?,avoid getting in trouble,learn the truth from their mother,lie to their father about what happened,A
23855,Skylar rejected every idea given to them. They were headstrong.,What does Skylar need to do before this?,be open to new ideas,have a closed mind,never be open to new ideas,B
23856,Tracy's drawing was the best of the bunch and she heard she was going to win a big prize for it.,How do you think Tracy will feel about this?,a good artist,stunned,a smart person,B
23857,Robin buries Kendall's secret about how they faced danger and backed away so that they could blackmail kendall.,What will Robin want to do next?,get something from kendall,avoid demands,screw over Kendall,A
23858,Kai rode their bike home after a long and hard day at school.,Why did Kai do this?,wanted to become a genius,go out and play,wanted to get some rest,C
23859,Taylor drank soda that was not the right thing compared to what they ordered.,What will Taylor want to do next?,keep their bad order,not be a bother to the waiter,get the right soda,C
23860,Remy made her hair look better. She was tired of her old style.,What will Remy want to do next?,get shampoo,ask for someone's opinion,walk away without looking,B
23861,Bailey got Tracy's father to agree to go to the movies Sunday night.,How would you describe Bailey?,feeling conflicted,feeling passive,feeling smart,C
23862,Tracy became sad later and had to get some tissues to wipe the tears away.,Why did Tracy do this?,passive,loved,keep wiping tears,C
23863,Remy lived at home while attending school and everyone made fun of them for living with their parents.,How would Remy feel afterwards?,a busy student with a good family,disliked,living at home while he attends school,B
23864,Casey performed with Jan to help them with their duties.,What does Casey need to do before this?,be paid next,be recognized next,be working with Jan,C
23865,Taylor made sure to throw the trash away this time since she forgot last time.,Why did Taylor do this?,put the trash somewhere she would see it,wanted to keep the house clean,make a note to herself about the trash,B
23866,Bailey raised money to finance a car for the homeless family she met.,Why did Bailey do this?,good,be self serving and greedy,set up a GoFundMe account,A
23867,Bailey made Sydney audition even though Sydney didn't want to do it.,Why did Bailey do this?,help Sydney become successful,ignore Sydney's career,make sure Sydney took advantage of opportunities,C
23868,Quinn bought food from the grocery store to meal prep for the week.,What will Quinn want to do next?,chop all their vegetables,plan their meals for the week,go to the grocery store,B
23869,"Aubrey was very impulsive and had several addictions, chief among them smoking cigarettes and drinking alcohol. She placed her health at risk with her bad habits.",What did Aubrey do?,drank alcohol,ate only green foods,ran every day,A
23870,When pass the test after studying all night with no sleep.,What does Quinn need to do before this?,Drink some coffee,Go to sleep,Lay on bed,A
23871,Carson and Jordan were on a hike. Carson turned Jordan's attention to the bear he saw coming out of the underbrush.,How would Jordan feel as a result?,indifferent,like they want to pet it,terrified,C
23872,cameron was a trouble maker so he always got in trouble.,How would Cameron feel afterwards?,mischievous,devious,as calm,A
23873,Cameron went to the park with their friends and had a lot of fun with them.,Why did Cameron do this?,have fun,ask their friends to the park,ask their friends to go out,A
23874,"Lee and Jordan were on a second date and, because Lee was in love with Jordan, he was staring into her eyes while she spoke.",What will Jordan want to do next?,kiss Lee,he was staring into her eyes,get mad,A
23875,Taylor was an android that was trying to improve. Taylor carried out their functions.,How would you describe Taylor?,malfunctioning,getting better,stagnating,B
23876,"Jordan enjoys being outdoors. He loves to hunt, fish and get his hands dirty.",How would you describe Jordan?,scared of wild animals,most comfortable inside his home,an outdoorsy person,C
23877,tracy heard footsteps behind kendall and told kendall to move out of the way quickly.,What will Kendall want to do next?,stop running,get away,stand in front of Kendall to protect her,B
23878,Riley looked really nice when her friend picked her up for the prom.,What does Riley need to do before this?,put on a dress,put on overalls,put on a swimsuit,A
23879,Riley was taking a spelling class and spelled the word apple correctly.,How would Riley feel afterwards?,Glad she knows apples are good,smart,Glad she got it right,B
23880,Aubrey stroked Jan's hair.  They were very affectionate towards each other.,How would you describe Aubrey?,affection for Jan,the softness of Jan's hair,take care of others,A
23881,Tracy wasn't imagining what Quinn was seeing. Quinn didn't know what it was either.,What will Tracy want to do next?,give up,solve the mystery,know what it was,C
23882,Kendall played football with Ash's dad after a long day and wound up winning the game.,How would you describe Kendall?,a person that hates sports,happy,an athletic person,C
23883,Casey saw what was wrong with Sasha and called an ambulance.,How would you describe Casey?,anxious and upset,a bad friend,unworried about Sasha,A
23884,Robin has been working for years to get a degree in nursing.,What does Robin need to do before this?,needed to cheat on exams,needed to work hard,help people as a nurse,B
23885,kendall heard it was tracy's friends birthday so she surprised tracy's friend with a gift.,What will happen to Tracy?,she will thank kendall,loved,great,A
23886,"Aubrey dated their boyfriend for a year, before learning they were being cheated on.",How would Aubrey feel afterwards?,like they were loved,like they can't trust anyone,easily distracted,B
23887,Remy called the police on their cell phone because someone was trying to break in their house.,Why did Remy do this?,did not want to be a victim,saw someone robbing the neighbors house,saw someone speeding on her street,A
23888,Bailey placed Taylor at the head of the table for the party.,What will Bailey want to do next?,appreciate bailey,thank bailey,finish placing people,C
23889,"After the sales season was over, Riley treated her employees to dinner on her.",Why did Riley do this?,wanted to thank her coworkers,make a reservation,make money,A
23890,Jesse gave Addison a lecture that was met with eager ears.,How would Jesse feel afterwards?,uninvolved afterwards,ineffective afterwards,accomplished afterwards,C
23891,Alex learned to sew after practicing for months with his mother.,How would you describe Alex?,a good sewer,unable to get along with his mom,uninterested in sewing,A
23892,Addison kept within the bounds of reason and won her court case.,How would Addison feel afterwards?,triumphant,dejected,annoyed,A
23893,Taylor read online articles to learn all about things she didn't know.,How would you describe Taylor?,uneducated,lazy,inquisitive,C
23894,Skylar is a barber who is shaving Kendall.,What will Skylar want to do next?,quit,sharpen their razor,slash Kendall,B
23895,Addison intentionally rung a very annoying bell in Cameron's ears just to be annoying.,How would Cameron feel as a result?,irritated,happy,evil,A
23896,Someone offered Remy a chocolate-covered apple with caramel. Remy decided to try it.,Why did Remy do this?,be accepting,be rude,keep tasting the apple,A
23897,Sydney was finally able to sit down after standing for four hours.,How would you describe Sydney?,ready to leave,happy,tired of standing,C
23898,Jan told Casey's coworkers a lie and successfully protected Casey from any questions or fallout.,What will happen to Casey?,be punished for being a liar,be punished,go back to work,C
23899,Robin saved Skylar's husband's life that year at the BBQ.,What does Robin need to do before this?,not learn CPR,learn CPR,forget first aid,B
23900,Sasha helped Carson remember what happened to them.,What will Sasha want to do next?,ignore Cameron,remind Cameron of more,let Cameron fend for himself,B
23901,Sydney needed extra money. Sydney decided to find a second job.,How would you describe Sydney?,defeated by her circumstances,ready to quit everything,interested in making more money,C
