,context,question,answerA,answerB,answerC,correct
33022,Aubrey couldn't have pets at her new apartment and asked Riley to take her pet dog. Aubrey cried for days but was glad her dog had a good home.,What did Aubrey do?,bought a new house,got a new pet fish,asked Riley to adopt her dog,C
33023,Casey stepped on her little brother Jordan's cherry on accident after dropping it and is feeling guilty.,What will Jordan want to do next?,carsey who has stepped her little brother jordons cherry,carsey who has guilty feeling for his brother,Get a new cherry from the fridge,C
33024,casey was about to strip so she started taking her shirt off.,How would you describe Casey?,as promiscuous,as normal,very brave,A
33025,Jordan got their things together for the long vacation trip .,Why did Jordan do this?,get out of town,go on vacation,get away soon today,B
33026,ash was in charge of the summer camp so she arranged kai in the right order.,How would Ash feel afterwards?,as calm,as uptight,quite dominant,C
33027,Kai moved Kendall's hips and helped her learn the dance.,How would Kai feel afterwards?,skilled afterwards,sedentary afterwards,annoyed afterwards,A
33028,Skylar had just gotten her tax return so she went crazy at the mall.,What does Skylar need to do before this?,walk into the mall,stay at home,stay in bed,A
33029,Jesse committed himself to Sydney's care and was not sorry about it.,What will Jesse want to do next?,care for Sydney,ignore Sydney,leave Sydney,A
33030,Skylar spent a week at home because she was very sick and unable to move.,How would you describe Skylar?,upbeat,tired,glad,B
33031,Bailey was excited to see Tracy and pulled her pants down.,How would you describe Bailey?,so kind,very horny,the man,B
33032,"Austin was about to engage in a fight, but they decided to pull themselves back.",How would Austin feel afterwards?,that they are weak,that they are scared to fight,that they are the bigger person,C
33033,"After being unemployed for 6 months, Jesse is starting a new job on Monday.",How would you describe Jesse's personality?,relieved they they have a job,a lazy person,a hardworking person,A
33034,"When Taylor noticed the dog looking intently at them, he gave them the toy and the dog wagged their tail.",How would Taylor feel afterwards?,good for having respect for the dog,good for giving in to the dog's wishes,good for being a good owner,C
33035,addison liked kendall's ideas so he put them into action.,What will happen to Addison?,he will be praised,accuse Addison of stealing,he will be berated,A
33036,Tracy gave Kendall a big ego after complimenting her multiple times.,How would Kendall feel as a result?,very complimentary,a nice person,egotistical,C
33037,"Cameron bought seeds to grow in the vegetable garden, in the hopes of having fresh tomatoes.",What will Cameron want to do next?,save money on tomatoes,have plenty of tomatoes,water the plants,C
33038,Cameron told Jan's stories to everybody and they all loved hearing about her.,How would you describe Cameron?,a person that talks a lot,like a good friend,a secretive person,B
33039,Quinn was lazy that he left scraps everywhere at the party.,How would you describe Quinn?,unmotivated,good,moral,A
33040,Lincoln was applying to nursing school and asked Lee for a recommendation letter.,What did Lincoln need to do before this?,send in their application for nursing school,fill out the application for nursing school,finish the nursing prerequisites,B
33041,Lee opened their mouth and let out all of the group's secrets accidentely.,What will Lee want to do next?,hide in shame,celebrate with them,got hold of secret information about the group,A
33042,Addison gave the money to her because she asked to borrow it.,How would you describe Addison?,rude,thoughtful,okay,B
33043,Quinn attended their business open house to show support for them.,Why did Quinn do this?,promote the business on social media,wants them to succeed,wants their business to fail,B
33044,Addison saw their aunt when they went on vacation.,How would Others feel as a result?,upset,loving,on vacation and saw her aunt,B
33045,Alex set fire to the apartment building after getting angry with their landlord.,How would Alex feel afterwards?,remorse,they hurt others,they are in danger,A
33046,"After finding out they had a winning lottery ticket, Addison screamed with delight.",What does Addison need to do before this?,are joyful,purchase a lottery ticket,are delighted,B
33047,Jan wiped their mouth after dinner and Austin did the dishes.,What will Austin want to do next?,do something fun,finish drinking her water with dinner,finish eating dinner,A
33048,"After sleeping through their alarm, Jordan was running late for school.",How would Jordan feel afterwards?,excited by having to get ready in a hurry,eager to go back to sleep,panicked about being late for school,C
33049,Skylar kept Remy commandments in her mind because they needed to remember.,What will Remy want to do next?,forget it,know it,ignore it,B
33050,Robin surprised her mother by startling her on purpose when she came out of the bathroom.,What will happen to Robin?,be yelled at,get grounded,be rewarded,A
33051,Austin had never heard sounds before he got his new hearing aids.,How would Austin feel afterwards?,had never heard sounds,amazed at the sounds in the world,had never heard sounds,B
33052,Alex knew she was missing something from her wallet. Alex soon realized someone stole their credit card.,How would that make Alex feel afterwards?,Panicked and upset,like they are worried,fine,A
33053,"Kendall and Robin had been dating for 3 years, at Christmas Kendall met Robin's family.",Why did Kendall do this?,get to know the family,plan a vacation so they all can go,setup a time where they can all hangout again,A
33054,Robin cooked her oats and sat down with the bowl and some orange juice.,What will Robin want to do next?,get a bowl,get a glass,have breakfast next,C
33055,Riley told the truth and in the process destroyed men's hopes.,Afterwards how did Riley feel?,a person who doesn't care about the consequences,an honest person who tells the truth,felt guilty,B
33056,Carson sent Bailey's lunch to school after Bailey forgot to put it in her backpack.,What will Bailey feel after that?,angry,be late for work,grateful,C
33057,Addison went to a party with their new partner and partied and danced the night away and had such a good time.,What will Addison want to do next?,not thank their partner for bringing them to the party,thank their partner for bringing them to the party,like parties,B
33058,Kendall attended the event after waiting in line for tickets all day.,What does Kendall need to do before this?,wait in line before this,she wanted to party,she loved the band,A
33059,Cameron conducted an investigation to determine who had stolen the items from the cabinet.,Why did Cameron do this?,wanted to get the item returned,didn't care about the situation,was bored,A
33060,Kai was full of love and ran around to give people hugs.,What will Kai want to do next?,run away,continue hugging,slap people,B
33061,The others watched as Sydney went above and beyond to make it extra special for her.,How would Others feel as a result?,envious of her,very thoughtful,critical of Sydney,A
33062,Jesse filled Ash's glass with water and then got him some cookies as well.,What will Ash want to do next?,dunk cookies in milk,bake cookies,drink the water,A
33063,Alex got ready for school but wasn't able to find the school uniform.,How would Alex feel afterwards?,somewhat careless,happy,stressed out,C
33064,Jan finished Skylar's work because Skylar wasn't able to.,How will Skylar feel?,grateful,be promoted,get a day off,A
33065,Quinn spent the money quickly after earning a bonus the week before.,What does Quinn need to do before this?,decide what to spend money on before this,earn another bonus,earn more money,A
33066,Austin called a friend to consider their options about what college they should go to.,How would Austin feel afterwards?,hopeful that they would go to the same college,help,angry that his friend answered the phone,A
33067,Austin went to the first baseball game of the season. Austin enjoyed the game.,How would you describe Austin as a person?,a sad person,a good person,a mean person,B
33068,Ash understood another idea and explained it to his friends.,Why did Ash do this?,explain it to his friends,a good person,wanted to make sure they knew what he meant,C
33069,"Bailey was running late for work, but Bailey would make it on time.",How would Bailey feel afterwards?,had felt scared,relieved,enthusiastic,B
33070,"Wanting to celebrate is birthday, Kendall had a party at Jordan's house.",What will Kendall want to do next?,impress Jordan with a party,be jealous of Jordan,make sure Jordan had a good time,C
33071,Carson took the day off of work after weeks of super stressful negotiations.,How would Carson feel afterwards?,relaxed after a hectic time,relieved to be back from vacation,careful of mental health,A
33072,Casey kept the talk to a minimum and got the deal done in record time.,Why did Casey do this?,smart,make purchase,indifferent,B
33073,Skylar told Ash that he needed to buy a new pair of shoes.,How would Ash feel as a result?,very angry,ready to buy shoes,critical and embarrassed,B
33074,Alex had always wanted a new car but the most he could afford was a cheap worn out used one.,How would Alex feel afterwards?,discouraged,very poor,not prepared,A
33075,Taylor started a relationship with a cute guy they met.,Why did Taylor do this?,be romantic,tell all of their friends,be disgusting,A
33076,"In their article, Iowa gave the reader a thorough analysis of Riley's perspective.",How would you describe Iowa?,a good writer,a writer who has interviewed Riley,someone that likes to read,B
33077,Riley blew up a baloon.,What does Riley need to do before this?,pop the ballooon,wanted to decorate,Take a  deep breath in,C
33078,Tracy was watching how to make bread in the kitchen. Tracy decided to assist in the bread making herself.,Why did Tracy do this?,wash their hands,wanted to help out,wanted to eat,B
33079,Kendall challenged their mother to a contest after her mother said she was stronger than her.,Why did Kendall do this?,avoid others,leave others,compete with others,C
33080,"Kai changed men's money into stocks, which ultimately made more money.",How would you describe Kai?,someone ignorant to the stock market,a person who can be trusted with children,a person who can be trusted with money,C
33081,"Aubrey got autographs for her collection of her favorite celebrities, something she loves to tell people about.",What will Aubrey want to do next?,tell celebrities about her autographs,hang her autographs on the wall,save these memories,B
33082,taylor placed their crown on the throne and gave a speech that inspired the croud.,What will Others want to do next?,act it out,ignore the king,applaud the king,C
33083,Bailey explained the theory to her parents the other day.,What will Bailey want to do next?,likes science,a very smart person,explain something else,C
33084,Aubrey kept an eye on Ash's things for him when he was unable to.,What will Ash want to do next?,return the favor next,she was generous,be angry next,A
33085,Jordan imagines what it would look like if he got the career of his dreams and become rich.,How would Jordan feel afterwards?,motivated to earn lots of money,excited,rich,A
33086,Addison had never been on horseback before and they took control too fast.,What will Addison want to do next?,get horseback riding off her bucket list,try horseback riding for the first time,regain authority,C
33087,Robin forced himself upon Casey who resisted immediately and forcefully.,What will Casey want to do next?,not a man of good character,laugh next,express anger next,C
33088,Aubrey went to Cameron's house in the morning so they can walk to school together.,What will happen to Aubrey?,get to school on time,pick up Cameron,walk with Cameron,C
33089,Robin started school at noon and made sure to be there right on time.,What does Robin need to do before this?,have over slept before this,be a good student,get ready for school before this,C
33090,Sydney belonged to Cameron's group of friends from school they met.,What will happen to Cameron?,would be happy to have Sydney in the group,meet the group of friends,socialize a lot,C
33091,Austin knew the ring was expensive and saved up enough money to purchase it.,How would Austin feel afterwards?,impatient with the jeweler,in love,a sense of accomplishment,C
33092,The new tech arrived at the hospital today to fix the equipment for the nurses.,How would the nurses feel as a result?,be thankful,be grateful,relief,B
33093,Sydney took their kids to the beach and while exploring Sydney found a crab in the sand.,What will Sydney want to do next?,Grab a bucket,put the crab back into the cupboard,show the crab to their children,C
33094,Kendall made the ice cream all by them self.,Why did Kendall do this?,share the ice cream with her family,eat the ice cream with her friends,have a snack,C
33095,Addison was concerned as Skylar bought a cheap car at the auction so Addison checked the car for any problems.,How would Addison feel afterwards?,not assured,assured,anxious,B
33096,Robin avenged their father's wrongdoing by paying the victim a hefty sum of cash.,Why did Robin do this?,good,apologize for it,bored,B
33097,"Jordan went out to shovel the driveway. While walking, Jordan slipped on a patch of ice and fell.",How would you describe Jordan?,a responsible person,a lazy person,was embarrassed,C
33098,Carson had been searching for employment since graduation. They recently began a new job.,What will Carson want to do next?,get promoted,write up a cover letter,buy a yacht,A
33099,"Kendall wanted chicken for their family dinner, so they bought and cooked a rotisserie chicken.",What will Kendall want to do next?,eat the chicken by themselves,put the chicken in the fridge,serve the chicken at dinner,C
33100,Ash was out walking when a storm began. Ash sought shelter in a restaurant.,What will Ash want to do next?,take a seat at a table,argue with the manager,open up their umbrella,A
33101,Jan would play the piano to use up some free time.,How would Others feel as a result?,calm,Like they have a good hobby,neutral,B
33102,Sasha was in charge of taking the team through the trail. Sasha couldn't read the map and led the team astray.,How would you describe Sasha?,smart,unfocused,Like she should ask for some help,C
33103,Remy blinked Quinn's eyes to make them lose the staring contest.,Why did Remy do this?,be fair,lose the game,cheat,C
33104,Jesse told Carson where to shove it and that they could not be friends.,How would Carson feel as a result?,rude,hurt,happy,B
33105,Austin gave candy to people around him at school because he got too much at his birthday.,How would Others feel as a result?,appreciated his generosity,offended and disgusted,mad at Austin,A
33106,Alex was studying and called upon Ash to help him through.,How would Ash feel as a result?,tired from studying so hard,invigorated from studying all night,rested from sleeping through the study session,A
33107,Casey and Jan got caught cheating on a test so for punishment they had to pick up the rubbish in the school yard and each day they performed their duty.,How would Casey feel about the punishment?,that it was just,very shameful,that it was unjust,B
33108,kai was the hostess so she made sure to jesse and his friends very well.,How would you describe Kai?,as selfish,very happy,as kind,C
33109,"Ash wanted to reminded Sasha about their date, so Ash texted Sasha earlier today.",What will happen to Ash?,go on a date with Sasha,make Sasha angry,remember the date,A
33110,Remy's boss replied to him his email.,What will Remy want to do next?,likes his new boss,ready the email,a hard worker,B
33111,Sydney told jan's mother something about jan that was damaging and hurtful.,What will happen to Jan?,be happy with sydney,lose a friend,be found out,B
33112,Riley got Robin a job opportunity after Robin lost job in a recent company layoff.,What will happen to Robin?,appreciate the job,despise the job,slack off,A
33113,Tracy defrayed money in connection with her bank during the financial scandal.,Why did Tracy do this?,take their money out,wanted to get paid,save their money,C
33114,according to the article Tracy led Alex's existence nowhere.,How would Tracy feel afterwards?,abandoned and bad,great about it,happy to it,A
33115,Kai was trying to make some new friends and was introducing himself to some new people.,What will Kai want to do next?,Go spend time alone,want friends,Tell her his name,C
33116,Bailey took Robin's revenge after Robin was wounded by an assassin.,What will Robin want to do next?,get better,need to chase the assasin,become Robin's enemy,A
33117,Addison identified a child at risk after doing a wellness check at the child's home.,What will happen to Others next?,cook dinner,be taken for ice cream,be arrested,C
33118,Sasha was cleaning Jan's room when she found a stack of old yearbooks from High School.,What does Sasha need to do before this?,take fingerprints,tidy up Jan's room,wanted to do a favor for Jan,B
33119,Kai wasn't sure what to do and decided to cross that bridge when he came to it.,What will Kai want to do next?,come up with a solution,forget about the issue,forget about the problem,A
33120,Aubrey practiced for an hour every day before the recital.,What does Aubrey need to do before this?,have a recital planned before this,be fired before this,perform well,A
33121,Kai's girlfriend's birthday is close. Kai wanted to give her a nice piece of jewelry. Kai worked late.,Why did Kai do this?,wrap up the jewelry for their friend,find jewelry using a computer at the office,save enough money for the birthday present,C
33122,Casey never gave Cameron slack when Cameron tried to do new things at work.,What will happen to Cameron?,be given opportunities by Cameron,be happy with Casey,stop trying,C
33123,Jordan brought the food to Sasha end of the line and they both had a conversation about the news.,What will Jordan want to do next?,smart,conflicted,detached,B
33124,"Sydney's unwanted advances made no difference to Remy, despite her greatest efforts to win him.",How would you describe Sydney?,easily defeated,determined to get her way,uncaring about the outcome,B
33125,Kendall drew inference on Cameron after he said something bad about her mother.,How would you describe Kendall?,looking for fun,a happy person,upset with Cameron,C
33126,Quinn got an A on a research paper he spent months working on tirelessly.,What does Quinn need to do before this?,avoid research,work hard,sell his computer,B
33127,Tracy went nowhere but really enjoyed the time they spent doing so.,What will happen to Others when they see Tracy?,want Tracy to leave them be,Enjoy the company of her friends,be jealous of Tracy,B
33128,Kai blew away to kingdom come by being in the wrong place at the wrong time.,What will Kai want to do next?,bored,conflicted,healthy,B
33129,Taylor had an usual patient that needed dental work and so he saved the patient's anomalous teeth.,How would Others feel as a result?,Other people would be inspired by Taylor's hard work,violated by the behavior,Others will think Taylor would be a caring dentist,C
33130,Bailey paid money to support them because they were very poor and couldn't afford their rent.,How would you describe Bailey?,selfless,like they owe Ben a debt,inconsiderate,A
33131,Ash lost his pet turtle of eleven years and became very sad.,What will happen to Others?,get a new pet,grieve for his pet,better,B
33132,Tracy was going to win the game but tripped and missed the final shot.,Why did Tracy do this?,take a bad risk,bored,skilled,A
33133,Quinn knew that Remy loved animals. He wanted Remy to be happy.,What will Quinn want to do next?,take Remy to a meat farm,steal Remy's puppy,take Remy to the zoo,C
33134,Sasha and Riley went to the mall and Riley stole a bracelet from a store.,What does Sasha need to do before this?,get the bracelet,hide Riley before telling Riley's mom,go over to Riley's house to speak to Riley's mom,C
33135,Sasha told Quinn to meet her at the restaurant instead of letting Quinn pick her up.,How would you describe Sasha?,an independent person,relaxed,relieved,A
33136,Jan asked Lee what has wrong after he fell down the hill.,What will happen to Lee?,may have sprained his ankle,may have died after falling off a cliff,may have been kidnapped,A
33137,Aubrey made Sydney give an explanation of their science project to class.,How would Sydney feel as a result?,Like they need to do their science project,a good teacher,Like they had to give an explanation,C
33138,Kendall and Aubrey took care of their dog and gave it a treat.,What will Aubrey want to do next?,buy a treat,love the dog,give it another,C
33139,Alex took Cameron on a date to his favorite restaurant in town.,What does Alex need to do before this?,order take out from the restaurant,call a different restaurant ahead of time,go,C
33140,Carson asked his daughter about the letter from the school regarding her punishment.,What will Others want to do next?,ignore the letter,explain the letter,deny the trouble,B
33141,Sasha started college in the middle of the year.,What does Sasha need to do before this?,do well in school,fail school,get a head start on college credits,A
33142,cameron was a social person so he rode together with his friends.,How would Cameron feel afterwards?,friendly to everyone,calm,a great friend,A
33143,Alex redoubled their efforts and they eventually found the missing dog.,Why did Alex do this?,sabotage the mission,achieve success,buy a leash,B
33144,"Taylor forgot the presentation tools at home, so Carson got angry at Taylor about it.",How would Taylor feel as a result?,happy,bad,pleasant,B
33145,Ash did their homework and turned it in and got a good grade.,How would you describe Ash?,rude,diligent,mean,B
33146,Cameron saw Lee's father who never took the time to be in Lee's life.,What will happen to Lee?,sad,good,tell Lee about it,A
33147,Austin called Casey's dad to let him know Casey was doing bad and had no job.,How would Casey feel as a result?,happy to have her dad back,mad at Austin,Glad she has a job again,B
33148,Remy ate oatmeal every morning but one day she got food poisoning.,How would Remy feel afterwards?,happy,sick,great,B
33149,Jan killed Alex father in self defense last night.,What will Alex want to do next?,turn herself in,do nothing,get revenge,C
33150,Jordan poked Sasha's eye out and made it reappear as a magic trick.,What will Sasha want to do next?,practice more tricks,find out how it was done,have their eye replaced,B
33151,Casey watched some television with his friends while he was at his home.,What will Casey want to do next?,say goodbye to their friends,keep watching,take a nap,B
33152,Lee created Riley a soothing atmosphere on the big date that night.,What will happen to Lee?,smart,get a kiss,have a good date,C
33153,Riley had lost Carsons keys but looked for them and found them for Carson.,How would you describe Riley?,As someone who tries to fix their mistakes,grateful,thankful,A
33154,"Bailey, who is a senior employee at the office, smelled really bad every day.",How would their coworkers feel as a result?,sick,pleased,content,A
33155,Addison finished dinner and wanted to retire for the night. Addison put the dishes on the counter.,What will Addison want to do next?,sleep,watch tv,keep sitting there,A
33156,Remy bought a new record player. He put on his favorite record and moved the needle to his favorite track.,What did Remy do?,have a copy of their favorite album,got new batteries for his walkman,put on his favorite record,C
33157,"When they were invited to the dance and needed something to wear, Bailey looked in their closet.",What does Bailey need to do before this?,go to sleep,save money by not shopping,have clothes,C
33158,Casey had things to do later they avoided their parents.,How would you describe Casey?,get things done,felt guilty,felt remorse,A
33159,Sydney bleached their hair after they told her they wanted it to be blond.,Why did Sydney do this?,go out and show off their new hair,did this at their request,did this for revenge,B
33160,Robin visited Jordan's father's grave in order to pay their respects with Jordan.,Why did Robin do this?,be a good friend,be a bad friend,put flowers on the grave,A
33161,Bailey bit on Riley's finger when Riley waved it in Bailey's face.,What would happen to Riley?,happy with Bailey,bad for biting,angry at Bailey,C
33162,Remy fed the fish because they were alone all week.,Why did Remy do this?,keep the fish alive,learn the technique,kill the fish,A
33163,Quinn had gotten a new job at the factory and began working next week.,How would Quinn feel afterwards?,lazy,a factory worker,proud,C
33164,Sydney got in trouble at school today but didn't tell her mom. Kendall told Sydney's mom about it instead.,How would Kendall feel afterwards?,bad,happy,mean to Sydney,A
33165,Riley left the store when she realized the were closing soon.,Why did Riley do this?,did this to comply,go home,go to a restaurant,A
33166,Austin was working outside all day in the heat and got really hot.,What does Austin need to do before this?,have a drink,go home,have a job,C
33167,Tracy gave Quinn a piece of cake and Quinn ate it not knowing it had deadly poison in it.,What will happen to Quinn?,die,get poisoned,eat the cake,A
33168,"Lee has been a great asset to the church, he read the Lord's word.",How would Lee feel afterwards?,unhappy and sad,rejected by the people,good about himself,C
33169,"The team needed to go on an under water deep sea diving expedition, and needed equipment. Taylor said she could get it.",What does Taylor need to do before this?,go buy snorkels,go shopping,talk with the team lead to find out exactly what gear was needed,C
33170,casey endured the conversation longer so that they could gain some perspective.,How would Others feel as a result?,appreciative of casey,ignored by casey,angry at casy,A
33171,Sasha realized Cameron's error on the math problem and helped them fix it.,How would Sasha feel afterwards?,owed,Glad they could help them,appreciation,B
33172,"Sydney had so much pent up emotion, they burst into tears at work.",How would Sydney feel afterwards?,affected,like they released their tension,worse,B
33173,Jan watched the news at 10 p.m. to find out what happened during the game.,How would Jan feel afterwards?,would be upset,would be mad,informed,C
33174,Taylor and their mates met up after the game for drinks and someone suggested playing beer pong so Taylor agreed and they played beer pong all night.,What does Taylor need to do before this?,not meet up with mates,meet up with mates,have only soft drinks on their person,B
33175,Robin went to an event that recurred every single year.,What does Robin need to do before this?,confirm the dates for next year's event,ignore the event,go to the event for the first time,A
33176,Sasha saw Carson's face in the window next to her.,What will Sasha want to do next?,Say hello to Carson,go to the window,Disregard him,A
33177,"Cameron grouped them together, so everybody on the bus could fit in the bus.",How would you describe Cameron?,bored,smart,lazy,B
33178,remy heard terrible news and needed to tell austin.,What will Austin want to do next?,listen to remy,tell Austin the news,ignore remy,A
33179,Robin followed their dream. Their goals would be made manifest.,What does Robin need to do before this?,attain her goal,not visualize her goal,fail reaching the goal,A
33180,There was a wreck on the road ahead of us so Jordan stopped my car.,Why did Jordan do this?,drive faster,continue driving,take a detour,C
33181,Skylar tried something new and it was much more fun than they had expected.,How would Skylar feel afterwards?,adventurous,sad,ordinary,A
33182,Riley went beyond the scope of the investigation and started harassing innocent people.,What will Riley want to do next?,ignore the defined scope,find a random person to abuse,find a guilty person to free,A
33183,Bailey understood the patient's complaints about the slow times of getting their meals.,What will Others want to do next?,convey the message to the kitchen,bored,full,A
33184,Tracy flicked the bean so that it would hit her friend across the cafeterial table.,How would you describe Tracy?,playful,very silly,very solemn,A
33185,Aubrey paid for half of the pizza that she and her friend ordered.,What will Aubrey want to do next?,take the whole pizza,save some pizza for her daughter,fund for part of it,B
33186,Austin heard Casey speak about the report they gave that they got an A on.,How would you describe Austin?,As someone who knows Casey did well,proud of the report,like he had worked hard,A
33187,Bailey was poor and didn't have anywhere to live. Bailey happily accepted the house they were given.,What will Bailey want to do afterwards?,thank everyone,ignore everyone,get the house furnished,A
33188,Robin took time out of her day to introduce the guest to the rest of the class.,How would Robin feel afterwards?,kind,happy and excited,nothing at all,A
33189,Sydney lost Quinn on the trail and listened for his voice to be able to find him again.,What will happen to Sydney?,find Quinn,leave Quinn by himself,be unable to find his way,A
33190,Jesse is Lee's best friend and wants to help them.,How would you describe Jesse?,a nice man,in love with Lee's girlfriend,mean to Lee,A
33191,Taylor served Addison's ends despite having serious reservations about the situation.,How would you describe Taylor?,excited,happy,a subject,C
33192,Kai kept Kendall's hands at their sides so she wouldn't reach for the ball until it was time.,Why did Kai do this?,did this to be mean,did this for revenge,did this to follow the rules,C
33193,Ash was giving a speech in front of an audience to run for office. Alex supported Ash's view on it.,What will happen to Ash after?,gain supporters,lose friends,make mistakes,A
33194,Jesse was driving their car for them since they were too drunk to drive.,What does Jesse need to do before this?,get in the car,make sure they didn't get pulled over,pick up friends,A
33195,Tracy could not get the position on their own so Skylar afforded them the opportunity.,What will Skylar want to do next?,Tell Tracy to leave,lp Tracy get started,Avoid interacting with Tracy,B
33196,"Feeling the heat from all the pressure, Carson broke their word.",What will happen to Carson?,be someone of value,be looked at as untrustworthy,be someone people look up to,B
33197,Jesse shifted gears nervously as he drove with the instructor around the block.,What does Jesse need to do before this?,get a learner's permit,practice golfing,practice skiing,A
33198,"Sasha's mom warned Sasha not to hang out with their friends because they were trouble. Eventually, Sasha listened to their mom.",What will Sasha want to do next?,ignore all their friends,party with their friends,let her mom know she was obedient,C
33199,"Riley was away at boot camp and couldn't call Jesse, so they decided to write them a letter.",What will happen to Jesse?,Write many letters to family and friends,read the letter,thank Riley,B
33200,Skylar ate an apple and drank her energy drink with protein.,What will Skylar want to do next?,go to the gym,bought an apple,sleep,A
33201,"Taylor needed to get Alex's attention, so they yelled Alex's name.",What will Alex want to do next?,respond to Taylor,ignore Taylor,wave at Alex,A
33202,Bailey joined forces with the volunteers and met all the homeless people's needs.,What does Bailey need to do before this?,join the volunteers before this,liked to volunteer,quit her job before this,A
33203,Sasha was asked to debate the unpopular opinion on the debate team.,What will Sasha want to do next?,win the debate,lose the debate,change people's opinions,A
33204,Austin heard Casey clear his throat and start to practice their singing.,How would you describe Austin?,interested to hear Casey,intrigued by Casey,As someone that heard Casey,C
33205,Taylor's sister said she needed a smoothie while in labor. Taylor said she could get it.,Why did Taylor do this?,drink a smoothie,make sure her sister had everything she needed,take the smoothie from her sister,B
33206,Skylar was promoted to district manager and so changed Addison's look of the place.,What will Addison want to do next?,toss a tantrum and quit,obey and line up with Skylar,move into their new office,C
33207,Austin made reservations today for his favorite restaurant.,What will Austin want to do next?,find the phone number for the restaurant,prepare dinner,go to the restaurant,C
33208,Kendall paid Sasha's cable bill beacuse she was doing bad at work and needed some help.,How would Kendall feel afterwards?,doing much better,doing bad,better,C
33209,Bailey bought the newest addition to his favorite video game after waiting in line.,How would you describe Bailey?,like an excited person,like a happy person,committed,A
33210,Jan got good sleep that night because she had a big test the next day.,What does Jan need to do before this?,go to sleep early,get a few minutes of studying in before the exam,go to school and take the exam,A
33211,Kendall imagined what Skylar was seeing by using her brain.,How would you describe Kendall?,close minded,ignorant,creative,C
33212,Ash played catch.,What will Ash want to do next?,start a baseball game,ash played cricket,played catch,A
33213,Addison ran 5 miles because she wanted to be more healthy and get in shape.,Why did Addison do this?,eat bad food,be healthier,keep running,B
33214,Remy asked Taylor the reason for her change of heart and Taylor knew that the reason would be hurtful to Remy.,What will Taylor want to do next?,find out the reason,put it out there,avoid telling Remy,C
33215,Addison argued against Tracy's case in the big trial last week.,What will Addison want to do next?,not charged,make their own argument,right,B
33216,according to the article Cameron thanked the crowd for supporting them.,Why did Cameron do this?,appreciate the people,finish his dance performance,conclude his lecture,A
33217,"Aubrey's friend was having trouble in school, so Aubrey helped their friend understand the math problem.",What will Others want to do next?,help her friend,make her friend better at math,get a calculator,B
33218,Ash sent their son to the store alone for the first time to pick up ingredients for dinner.,How would you describe Ash?,overprotective of their son,A person who trusts their son to get things done,proud,B
33219,jan was tired of the new neighborhood so she moved back to her old one.,How would Jan feel afterwards?,annoyed,resistant to change,relieved,C
33220,Addison was driving recklessly and they almost hit Remy while Remy was walking down the road.,How would Remy feel as a result?,careless/dangerous,grateful,irresponsible/sloppy,A
33221,Remy offered to help after seeing her cry over the mess.,How would you describe Remy?,Others would be proud of Remy,A compassionate person,a good person,B
33222,Sydney shooed it away quickly to get away from the big and scary bear.,How would you describe Sydney?,feeling lazy,heart pumping,feeling scared,C
33223,Sydney's mom was having her fiftieth birthday next week and Sydney wanted to make it special for her.,What will Sydney want to do next?,Buy supplies for a party,Make her mother do it,Ask her mom to help,A
33224,Aubrey had made Sydney explain herself after Sydney got caught telling a lie.,How would Aubrey feel afterwards?,like they want to help others get over the lie,happy with Sydney,ashamed,A
33225,"Austin enjoys staying home playing Xbox, PlayStation, and on his computer. Austin enjoys playing the game in the world.",How would you describe Austin?,watches TV,loves video games,had felt relief,B
33226,Remy divided the cake into equal parts to ensure that each of the guests receives an equal sized slice.,How would the guests feel as a result?,thoughtful,selfish,excited for the cake,C
33227,Tracy met a stranger on the train and convinced them to come to their party.,Why did Tracy do this?,invite the stranger,needs a party to go to,get close with them,C
33228,Bailey didn't see anything out of place in the house but there was a burglar hiding there.,How would Bailey feel afterwards?,observant,smart,foolish,C
33229,Jesse left to Kai's devices some chores to do while she was gone.,What will Jesse want to do next?,lazy,skilled,get the cleaning supplies,C
33230,Jan was an active lady who like to play games in the schoolyard after school. One time they were playing hopscotch and Jan twisted their ankle badly.,How would you describe Jan?,embarrassed by the fall,not allowed at the playground,young at heart,C
33231,Kai imposed judgement upon Tracy in the hopes that Tracy would change her ways.,Why did Kai do this?,be helpful,purify Tracy,control Tracy,A
33232,Alex played a prank on his friends and his friends thought is was funny.,What will happen to Others?,laugh at the prank,ask about the prank,tell them the prank they are going to play on them,A
33233,"Jesse asked for Sasha's hand in marriage, but she said no.",How would Jesse feel afterwards?,a go getter,excited,upset,C
33234,"Riley had many people asking them to do things the coming weekend, buy only Skylar was interested in the same activities, so Riley made plans with Skylar.",What will happen to Riley?,be punished,Have fun together,be satisfied,B
33235,"At the end of their first date, Cameron gave Alex a peck on the cheek.",How would Alex feel as a result?,melancholy,merry,stoic,B
33236,"Alex took Cameron to see the exhibit Cameron was dying to see. After, Alex surprised Cameron with a romantic dinner at Cameron's favorite restaurant.",How would Cameron feel as a result?,pleased with the plans Alex set up,frustrated Alex doesn't know them,annoyed Alex made it all about them,A
33237,Remy's car got stolen and he had to walk to work one day.,Why did Remy do this?,get a new car,get to work,get a car,B
33238,Then gave no trouble to his mom after she spent his butt.,What will Quinn want to do next?,Hit his mom,Runaway,Sit in timeout,C
33239,Aubrey's husband filed for divorce and since then she has let herself go.,How would you describe Aubrey?,very lonely,rejected,Devastated,C
