,context,question,answerA,answerB,answerC,correct
28493,Cameron whispered in Jan's ear asking her if she would like to go to the prom.,What will happen to Cameron?,be excited,get nervous,say yes,B
28494,Taylor took the dog away because he was aggressive with the others.,What will happen to Others?,The others wont have to worry about the dog,going,be thanked,A
28495,Quinn waited an hour to eat. That was far too long for them to enjoy it.,What will Quinn want to do next?,reject the meal,make restaurant reservation,leave the restaurant,A
28496,Sydney preserved their food by putting it in a container then in the fridge.,How would you describe Sydney?,As someone that put food in the fridge,As someone who bought a fridge,prepared and happy,C
28497,Addison didn't go away despite them being told to.,What will they want to do next?,see what they're doing,stay away,stay there with them,A
28498,Jan bought a new book from the library and put it on their shelf.,Why did Jan do this?,Have the money to buy it,add to the collection,burn the book,B
28499,Jesse tried to argue about why the car was stuck but he give up.,Why did Jesse do this?,be aware of the car before this,sorry,not talk at all,A
28500,Sydney slid Taylor's hands into the mittens but Taylor was allergic to the fabric.,What will happen to Taylor?,go to the hospital,give Taylor an anti allergen,lose their medicine,A
28501,Ash gained weight after losing their job and getting very depressed.,How would you describe Ash?,eating comfort food,miserable,troubled,C
28502,Riley fixed up some dinner and told her son to come down for some.,How would you describe Riley?,well fed,caring,great,B
28503,Taylor spent hours writing a paper for their english class last week.,How would you describe Taylor?,a good students,someone who doesn´t do homework,lazy,A
28504,Alex left their apartment and went to the store and bought some apples.,What does Alex need to do before this?,steal a apple,have an idea,have no wallet,B
28505,Riley gave Austin a ruby bracelet with a gold chain. Austin gave Riley a gift card.,What does Austin need to do before this?,have money,have a crush,be married,A
28506,Jan wore her favorite anime shirt to school. Lee made fun of Jan.,How would you describe Lee?,a bully,an anime fan,a nice person,A
28507,"While leaving for their flight, Addison grabbed Jordan's things.",How would Addison feel afterwards?,like she stole something,hungry for lunch,relieved they didn't forget anything,C
28508,taylor was considerate so he made sure to put the pillow behind skylar.,What will Skylar want to do next?,hate taylor,pick up the pillow,thank taylor,C
28509,Jan informed Ash the estimated time of arrival to the airport.,Why did Jan do this?,go to the airport,wanted Ash to get there on time,wanted Ash to get to the airport,B
28510,Casey got everything they wanted when he went to the store and spent all his money.,How would Casey feel afterwards?,irresponsible,felt used,impulsive,C
28511,Jordan watched their favorite movie.,What will Jordan want to do next?,jordan watched a girl,sit down,watched their favorite movie,B
28512,Austin served Robin's purpose when she asked for help.,What will happen to Austin?,be sad,be appreciated,be missed,B
28513,Ash ran another mile and hardly broke a sweat due to superior physical conditioning.,How would Ash feel afterwards?,a gym rat,they should run another mile,at their peak conditioning,C
28514,aubrey was greedy so she found food in addison's house when she was hungry.,What will Addison want to do next?,Eat all of Addison's food,yell at aubrey,Make something to eat,B
28515,Kai brought the car into line to get it cleaned that day.,What will happen to Kai?,pay the fee,be impatient,get her car washed,C
28516,Riley understood the ambiguity around Quinn and was interested when he opened up.,How would Riley feel afterwards?,left in the dark afterwards,was a good listener,understanding afterwards,B
28517,Ash was fast asleep and dreamt of a nice lake with many fish to catch.,How would Ash feel afterwards?,skilled now,indifferent now,bored now,B
28518,Skylar was using Kai's power drill but lost it.,What will happen to Kai?,Sklar will get yelled at,look for their power drill,be angry at Skylar,C
28519,Aubrey went home to Alex after a long and tiring day at work.,How would Aubrey feel afterwards?,energetic,tired,hardworking,B
28520,Quinn protected their children from the terrible storm that night with blankets.,Why did Quinn do this?,loved,lazy,passive,A
28521,Riley push Casey's fingers into the door jamb at she got mad and started acting crazy.,What will Casey want to do next?,avoid Casey,apologize to Casey,Call 911 on her,C
28522,Riley restored the garden to normal after many hours toiling away.,How would Riley feel as a result?,they know how to work the land,they are a novice farmer,they don't know how to work the land,A
28523,cameron was a social person so he rode together with his friends.,How would Cameron feel afterwards?,angry,upset,content,C
28524,Carson launched an attack on Sasha by grabbing her hair and then pushing her to the ground.,How would you describe Carson?,hurt,attacked,feeling mad,C
28525,Remy held Skylar's meetings at her room and had to accommodate for a lot of people.,What will Remy want to do next?,cook a large meal,book a room,kick them out,B
28526,"Looking at beautiful antiques in the shop, Ash accidentally bumped them and they fell to the floor.",How would Ash feel afterwards?,worried about ash,clumsy,graceful,B
28527,Cameron gave Robin satisfaction in their relationship because they care a lot for them.,How would Robin feel as a result?,amazing,horrible,terrible,A
28528,"Jesse took their girlfriend out to dinner, but they ended up getting into a fight and breaking up before the food arrived.",How would Jesse feel afterwards?,ready to eat their meal,like they lost their appetite,was looking for a way to end his relationship,B
28529,Quinn enjoys working with stones and has created a beautiful pattern around their fish pond. Quinn recently replaced a broken rock with one that fit the space exactly.,What does Quinn need to do before this?,go shopping for the right style and shape,"pick any rock, not worried about the size or shape",go shopping for new fish for the pond,A
28530,Quinn always though Ash was weaker than him until he squeezed his hand.,What does Ash need to do before this?,compliment Ash,get Quinn's hand,run away,B
28531,Alex had to figure out what to exchange with the name drawn from the hat. Alex had never gifted anything before so the process was a complicated one.,Alex is inexperienced in gifting what should they do next?,shop for gifts,Find someone who knows what they need,Buy anything,B
28532,Jan rested Kendall's forehead on her chest for a moment.,How would you describe Jan?,very nice,very hateful,quit mean,A
28533,"Kendall and Remy were twins, on their 6th birthday Kendall got confused and accidently opened Remy's gift instead of their own.",What does Kendall need to do before this?,make no mistakes,lose the gift,make a mistake,C
28534,Kai was wondering if they should attend the funeral. Cameron told Kai not to come.,What will happen to Cameron?,attend the funeral,celebrate with Kai,attend the visitation instead,A
28535,Jordan was going to get dinner for the family.,What will Jordan want to do next?,was to make the family happy,Order some food,Order a small salad,B
28536,Jordan brought the food to Sasha end at the line so they didn't need to wait.,How would Jordan feel afterwards?,like a bad friend,like a compassionate person,like a selfish person,B
28537,Taylor helped Bailey get an abortion through paying for it.,What will happen to Bailey?,be good,be ethical,be relieved,C
28538,Jan treated life differently after the accident that almost took her life.,How would Jan feel afterwards?,relieved,ashamed,happy to be alive,C
28539,Sydney gave Jesse's friends advice on what they should get them for their birthday.,What will Sydney want to do next?,see if they follow the advice,receive gifts for their birthday,have a birthday and receive gifts,A
28540,Ash tried Addison's hardest game and won every time without much effort.,How would you describe Ash?,a lazy person,the winner,a good gamer,C
28541,Robin became Skylar's officer when they became eligible for parole.,Why did Robin do this?,keep them out of trouble,hassle them every day,support Skylar to stay out of trouble,C
28542,Austin shifted the attention away from himself and onto his friend.,How would Austin feel afterwards?,deceitful,relieved,shady,B
28543,Alex put their things on the shelf in the kitchen cupboard then put the dairy products in the fridge and the frozen veg into the freezer.,What does Alex need to do before this?,put the canned goods in the pantry,go shopping,put away the shopping bags,B
28544,Tracy gave their mom a card which then inspired everyone else to do the same.,What will Others want to do next?,be nice to their moms,celebrate their birthday,ignore their mom,A
28545,Jan and Addison are long time friends. Jan put their hands accidentally on Addison's hips.,How would Addison feel as a result?,as clumsy,embarrassed,as calm,B
28546,Skylar took Cameron to a shelter to hopefully find a new dog.,What will Cameron want to do next?,a good friend,go home,loves animals,A
28547,"On their first date, Carson got along with Bailey and they had a great time.",What will Bailey want to do next?,go on another date with Carson,break up with their current partner,look for other people to date,A
28548,Cameron moved to a new town after getting a new job and settled into a small house near their new work.,What does Cameron need to do before this?,settle down,look for somewhere to live,not apply for jobs,B
28549,"Remy really trusted Sasha so when Remy was feeling overwhelmed or anxious, Sasha made decisions for Remy.",What does Sasha need to do before this?,not get Remy to trust them,get Remy to trust them,not get to know Remy,B
28550,Remy loved the outdoors and named on her plants. She just named the lilly outside her window.,How would you describe Remy?,someone who litter,hates environmentalists,full of kindness,C
28551,"After years of therapy and playing sports, Cameron finally made a lot of new friends.",What does Cameron need to do before making friends?,invite friends over,needed to take years of therapy,throw a party,B
28552,Ash offered Riley a ride to the store to get some groceries.,How would Ash feel afterwards?,like a good friend,passive now,loved now,A
28553,"Sydney heard the kids would not be getting gifts, so she gave them gifts fro Christmas herself.",How would the children feel as a result?,Indifferent and confused,Grateful and surprised,Spiteful and embarassed,B
28554,"Taylor was presenting a new idea at work, so Taylor used the graph to explain.",Why did Taylor do this?,lose their job,lose the contract,get the point across,C
28555,Tracy threw his money in the air and watched it fall on the bed.,What does Tracy need to do before this?,receive a lot of checks for work,withdraw money from the bank,write a lot of checks out,B
28556,Riley got popular after the contest and many others had fallen in love with them.,What will Others want to do next?,Keep doing good,try not to spend time with Riley,try to go on dates with Riley,C
28557,Kai put the eggs on a flat surface after coming home from the grocery store.,Why did Kai do this?,prevent them from falling,crack them,make some food,A
28558,Ash paid Jesse to do their math homework for them.,What will Ash want to do next?,spend the money,tell on Jesse,have their homework completed,C
28559,Tracy finished their song and got a nice round of applause.,What will Tracy want to do next?,lazy,skilled,Others will tell people to watch her,C
28560,Aubrey asked the waitress to bring them a burger and fries with a side of coleslaw.,What does Aubrey need to do before this?,decide what to order to eat,order a piece of apple pie,tell the waitress to leave,A
28561,Skylar got their bill for the club dues and paid them in full.,Why did Skylar do this?,had no money and couldn't pay,wanted to make sure the club got what it was owed,didn't think the club deserved the money,B
28562,Austin Reached their goals of raising funds for the women's shelter.,Why did Austin do this?,want to sell all of the cookies by tomorrow,thinks it's an important way to help people,want to trade off all of the funds for credit,B
28563,Kai spilt Jan's drink but refused to purchase a new one or Jan to replace it.,How would you describe Kai?,a good friend,very fair minded,a clumsy person,C
28564,Skylar was supposed to help with a group project but instead spent the night sleeping.,How would Others feel as a result?,taken advantage of,bad,useless,A
28565,Alex was able to keep the fire under control until the VFD arrived.,How would Alex feel afterwards?,very relieved,very hot,very scared,A
28566,Addison had a group of friends over and explained the situation in detail of their arrest.,Why did Addison do this?,wanted to cover it up,wanted to be honest with them,wanted to upset them,B
28567,Quinn gave them all one to enjoy because it was snack time.,What will happen to Others?,they will eat,they won't eat,they will be hungry,A
28568,Riley took a stroll to clear his mind and attain calmness.,How would Riley feel afterwards?,intelligent,anxious afterwards,relaxed afterwards,C
28569,Sasha went to the funeral and paid respects to their old friend.,How would Sasha feel afterwards?,appreciative their friend came,depressed,thankful their friend came,B
28570,Taylor used Jordan's first name to get a ticket for the ball game.,How would Jordan feel as a result?,sneaky now,creative and proud,smart and capable,C
28571,Lee read a newspaper that he picked up from the local newsstand.,How would Lee feel afterwards?,interested and literate,intrigued and engaged,smart,B
28572,Sasha extended Skylar's seats at her expense so that everyone could enjoy the show in comfort.,How would you describe Sasha?,considerate,like a nice person,rude,A
28573,Casey was questioned by police about the theft and provided what information he could.,How would Others feel as a result?,informed of the issue,apathetic,uncaring of the issue,A
28574,Aubrey bought a guitar and played a few songs for the crowd.,How would you describe Aubrey?,like a real musician,feeling bored,feeling proud,A
28575,It was April Fool's day and Ash wanted to do something fun. Ash played tricks on their parents.,What does Ash need to do before this?,come up with a plan,play tricks on their parents also,laugh at ash,A
28576,Skylar took her seat in the back of the vehicle and liked it.,What will Skylar want to do next?,great,go for a drive,bored,B
28577,Casey and Kendall are friends who are going out to eat at a restaurant. They can't seem to decide on a place they both want to eat so they flip a coin.,Why do they do this?,avoid arguing over where they end up eating,look at the results of the coin flip,pray that the coin lands in her favor,A
28578,Aubrey ground their teeth like Bailey until Bailey screamed loudly.,What will happen to Bailey?,laugh at Bayley,be in pain,great,B
28579,Alex increased their power by 200% and got a lot stronger than others.,Why did Alex do this?,be weak,lose to others,beat others,C
28580,Cameron gave Addison value by telling all of their colleagues how Addison did a great job at the meeting.,How would you describe Cameron?,someone who can be scornful,someone who likes sharing credit,someone who likes hogging credit,B
28581,Cameron gave every book away. They much preferred digital media.,What does Cameron need to do before this?,save the Earth,collect the books,never sell the books,B
28582,"Casey saw his sister's first report in the paper, so he called her to congratulate her on the success in her journalism dream.",Why did Casey do this?,tell his sister he was happy for her,buy a gift,jest her about her first genuine report,A
28583,"Even though they were reminded several times to get there early, Ash arrived late to the wedding.",How would Others feel as a result?,a poor listener,ashamed to interrupt,embarrassed of herself,C
28584,Audrey has always been a great listener to her friend in times of need.,What will happen to her friends?,take Audrey's advice to heart,good,meet new friends,A
28585,"Bailey asked Casey's neighbor if they wanted to go to the movies but Casey, Bailey's best friend, wasn't invited.",How would Casey feel as a result?,exclusive,confused that they weren't invited,rude,B
28586,Alex found some money in their house and was told they could keep it.,Why did Alex do this?,asked for some money,were looking around the house,needed to ask permission,B
28587,Taylor was a wise man and gave you plenty of wisdom to learn upon.,How would you describe Taylor?,Selfish,Very humble,Very honored,B
28588,Sasha just got finished working her two jobs and is now exhausted and home.,What will Sasha want to do next?,be a hard worker,cook,relax at home now,C
28589,Addison got their story straight to the police during the investigation.,How would Addison feel afterwards?,very ready,great,relief,C
28590,Remy needed to hide the money they stole. Remy gave Sydney plenty of money.,What will happen to Remy?,be relieved,be jealous of Sydney,Syndey will get her money back,A
28591,Sasha told Cameron that he was a very nice person.,What does Sasha need to do before this?,go home,get Cameron's attention,ignore Cameron,B
28592,"Kendall was about to skydive for the first time, so she took in a deep breath.",Why did Kendall do this?,take a nap,prepare herself,take a shower,B
28593,"Kai needed a place to stay for the night, so they stayed at Addison's house.",What will Addison want to do next?,help out Kai,she wasn't home,let Kai stay there often,A
28594,Bailey apologized to his boss about missing the deadline about the big project.,What will Bailey want to do next?,be apologetic,lazy,work harder,C
28595,Addison didn't go away even though we all told her to.,Why did Addison do this?,wanted to stay and be part of the group,wanted to get away from all of us,wanted to be all by herself,A
28596,Ash asked Casey anything in the interview and the interviewee answered all the questions perfectly.,What will Casey want to do next?,abruptly end the interview with the interviewee,know everything about Casey,hire the interviewee,C
28597,Riley ran toward Remy and gave her a big hug for all her hard work.,How would Riley feel afterwards?,would be stoic,would be cold,would be emotional,C
28598,Kai changed men's minds on the subject of global warming that day.,How would Kai feel afterwards?,respected,warm,manipulative,A
28599,Ash achieved the organization's goals for selling the new item they just relased.,What does Ash need to do before this?,know a lot of clients,argue with clients,get a promotion,A
28600,Kendall opened all Quinn's presents on the christmas holiday.,What will Quinn want to do next?,see what they are,take them back,wrap them,B
28601,"Kai recommended a a therapist to help Lee called Taylor. After their first session, Lee thanked Kai for Taylor's support.",What does Lee need to do before this?,talk with their friend,make an appointment with Taylor,meet Kai for the first time,B
28602,Tracy misplaced her car keys when it was time for work they were no where to be found. Tracy looked every where trying to find the keys.,Why did Tracy do this?,ride the bus,needed the keys to drive to work,call her friends and ask for a ride to work,B
28603,austin did not know what to get sasha so he just gave her money for her birthday.,What will Sasha want to do next?,appreciate austin,resent austin,hate austin,A
28604,Alex wandered away. Alex never came back. Nobody ever knew what became of them.,What will others want to do next?,be like Alex,be mysterious,stay safe,C
28605,Sasha pushed past Alex to get to the dinner table first.,What will Sasha want to do next?,say something mean,push back,enjoy dinner,C
28606,Alex gave Quinn an idea about what they could do that night.,Why did Alex do this?,hang out with Quinn,have something to do,ask Quinn about what they should do,B
28607,Robin recurred every few weeks after agreeing to do it.,What does Robin need to do before this?,start a new habit,get motivated,decide to do it before this,C
28608,skylar was a helpful person so she attended to jesse's duties.,What does Skylar need to do before this?,refuse to care about jesse,hate jesse,know jesse,C
28609,"Austin's plan proved a little difficult to carry out, so Austin abandoned the plan altogether.",How would you describe Austin?,persistent,determined,lazy,C
28610,Kai loves animals and she walks her dogs daily.,How would you describe Kai?,loving,accomplished,an animal lover and loves to walk her dogs,C
28611,Kai felt lonely so he went to Casy's room and laid by Casey's side. Casey was sound sleeping.,How would Kai feel afterwards?,warm and relieved,upset and scared,responsible and guilty,A
28612,Bailey spent time with Addison helping to do their homework after school.,How would you describe Bailey?,As a teacher,skilled and capable,As someone that helped with homework,B
28613,Sydney watched television when they got home form work one day.,How would Sydney feel afterwards?,a person who likes television,calmed down,someone who likes to relax,B
28614,Casey performed their part of the play properly.,What will Casey want to do next?,make sure they know they did good,did a rehearsal,practiced a lot,A
28615,Skylar pushed forward to get in the front of the line but there weren't that many people there.,Why did Skylar do this?,get closer,get mad at Skylar for pushing,not move,A
28616,Skylar took the browns to the super bowl.,What will Skylar want to do next?,know where the Superbowl is,took the browns to the super bowl,skylar took a book,A
28617,Bailey told Jesse's fortune when he came into his shop.,Why did Bailey do this?,did this by request,Thank Bailey,did this for revenge,A
28618,Addison listened in at the door so that she knew what was going on.,Why did Addison do this?,make sure they don't get caught snooping,stay out of sight so they aren't noticed,stay in the loop,C
28619,Lee had the tiger by the tail as they were working in the tiger sanctuary.,Why did Lee do this?,control the tiger,love the tiger,let go,A
28620,Kai was in love with Aubrey but Aubrey only thought of Kai as a friend.,How would Kai feel as a result?,Sad and upset,Happy and excited,Joyful and pleased,A
28621,Sydney turned back time on her bedroom clock.,Why did Sydney do this?,it was daylight savings time,go to sleep,no reason,A
28622,Skylar wasn't sure what they wanted to do with their life. Skylar finally found their place in the world.,Why did Skylar do this?,wanted to be proud of family,wanted to have a job,wanted to be proud of something,C
28623,Aubrey assisted the customer in the manner they were accustomed to.,How would Aubrey feel afterwards?,angry,lazy,helpful,C
28624,Bailey failed the test the first time but got it right the next time.,How would you describe Bailey?,great-full she was able to retake the test,determined to succeed,determined to drop out,B
28625,Kendall found a new toy and played with it at their home in the tub.,How would you describe Kendall?,interested in toys,left out,bored,A
28626,Skylar had a crush on Jordan and followed him everywhere he went.,How would you describe Skylar?,unimpressed with Jordan,excited to interact with Jordan,obsessed with Jordan,C
28627,"Since Remy was rarely around to spend time with Addison, Addison did Remy dirty by cheating on him.",Why did Addison do this?,make Remy pay,break up with Addison,yell at Addison,A
28628,Lee ran into Quinn and apologized to them for the accident.,What will Lee want to do next?,get where they are going,save face,talk about what they did,C
28629,Quinn hired Austin to build their new home for them last week.,What will happen to Austin?,finish the house,get paid well,soon have a new home to live in,B
28630,Lee had just gotten paid and put his money on the dresser. Sasha came and stole Lee's money.,How would you describe Sasha?,lovable,Guilty,thoughtless,B
28631,Ash ran as fast as the others in the race that she was able to keep up.,Why did Ash do this?,run harder,wanted to not lose,wanted to win the race,C
28632,Remy took the case to court for a judge to determine the outcome.,What will Remy want to do next?,go to court,be upset,hire an attorney,C
28633,Ash asked Taylor to call about the big wedding that is about to happen.,How would Taylor feel as a result?,happy,bored,generous with his friends,A
28634,"Skylar took a part in the struggle, and eventually helped overcome the dictator.",Why did Skylar do this?,everyone to be killed,stand up for what they believed in,overthrow the dictator,B
28635,Addison read poetry out loud at the event for her company.,What will Addison want to do next?,yell at people,destroy the poetry,answer questions,C
28636,Jan played a hero in the etiology and as a result the person was saved.,Why did Jan do this?,wanted the disease to proliferate,wanted the patient to die,wanted to provide medical care,C
28637,Austin leaved in a huff of rage after they were beat in the video game competition.,How would you describe Austin?,they beat Austin,someone who has a sore nose,too competitive,C
28638,Jan went on a hot air balloon ride with her friends last week.,Why did Jan do this?,wanted to see what it was like,hold memories,a good person,A
28639,lee had been busy for over 3 weeks so sasha asked lee's mom for her number.,Why did Sasha do this?,harass lee,want some dinner,get in touch with lee,C
28640,Tracy broke Addison's nose when they got into a fight over Justin.,How would Addison feel as a result?,victorious and excited,like a winner,beaten up bad,C
28641,Riley began eating their meal after cooking it for hours on the stove.,What will Riley want to do next?,season their food,Wash her hands,take a nap,C
28642,Remy followed Tracy's home property value because Remy was her realtor.,What does Remy need to do before this?,look at other property values,because Tracy wants them to,avoid doing research,A
28643,"Jan didn't feel like cooking, so they went and got some take out tacos.",Why did Jan do this?,eat the tacos for dinner,bring the tacos home,have an easy night,C
28644,Casey went to the wall today and was punished to make sure he amended his deeds.,What does Casey need to do before this?,complain about their punishment,needed to get caught,make sure never to be punished,B
28645,Sydney pushed Taylor aside when a car almost running into them.,Why did Sydney do this?,get the license plate,wanted to bully Taylor,wanted to protect Taylor,C
28646,Tracy went to meat Skylar at the station the other day only to find that Skylar had died.,How would Tracy feel afterwards?,was depressed,considerate and grieving for a friend,sociable and looked forward to meeting a friend,A
28647,Sasha performed a detailed cost benefit analysis and research on the proposed new project.,What will Others want to do next?,ignore Sasha's expertise,do a good job,redesign the proposal,B
28648,Quinn heard his friends talking about him.  Quinn often got offended by what they said.,Quinn could be described how?,self confident,let down by their friends,very touchy,B
28649,Kai pulled their money together to buy Mortal Kombat 11 for PS4.,What will Kai want to do next?,Not pre order so they have an incomplete roster,Wait for Mortal Kombat 11 to come out,wait and buy it on release day,C
28650,"After Others insulted Jesse, Jesse responded by hitting them in the face.",How would Others feel as a result?,happy,in pain,violent,B
28651,Casey brought out his motorbike and impressed Remy's new girlfriend.,How would you describe Casey?,very insecure,a show off,very modest,B
28652,Sasha went to high school for four years. Sasha graduated from high school.,Why did Sasha do this?,have a job,get married,needed to attend class,A
28653,Alex took Sasha's daughter to the park to have some fun with a frisbee.,How would you describe Alex?,feeling lazy,feeling passive,feeling proud,C
28654,Jesse pulled Kendall towards Kendall to introduce them to each other at a party.,How would you describe Jesse?,a cold person,a mean person,a friendly person,C
28655,Kai realized that they were in over their head and needed an extra hand.,How would Taylor feel as a result?,like they are being burdened,valued,reluctant to get involved,B
28656,Kendall took no for Tracy's answer after many hours of asking.,How would Tracy feel as a result?,honored and adored that day,saddened and dismayed,happy and excited about it,B
28657,"Many people think the number 13 is a bad omen, but Cameron thought nothing of it.",How would you describe Cameron?,carefree,scared,superstitious,A
28658,Sydney tried their best to do good on the test they had.,What will happen to Sydney?,get a good grade,buy a snowman,buy a cat,A
28659,Taylor was useful and created the new system with Jordan.,What will Taylor want to do next?,wanted to get on Jordan's good side,get rewarded,get great,B
28660,"Jan took Jesse's dog for a walk, and the dog was hit by a car.",How would Jesse feel as a result?,happy,sad,excited,B
28661,Addison carried Riley away after Riley tripped and injured their leg.,Why did Addison do this?,Because Riley was already limping,Because Riley was too tired to walk,Because Riley was feeling hurt,C
28662,Quinn required Alex's effort to cook dinner because the dish they were making was a tough one.,What will Alex want to do next?,ignore the recipe,cook the dish,burn the dish,B
28663,Bailey thought up a story that wasn't true.,Why did Bailey do this?,hated story telling,wanted to see if she could spread rumors,wanted to fail english class,B
28664,Casey played a game of soccer with her team and played her best.,Why did Casey do this?,try hard,lose the game,be lazy,A
28665,Jan borrowed Aubrey's pen to write her signature on the paperwork then threw it back to Aubrey.,Why did Jan do this?,give Aubrey the pen to sign their part of the paperwork,not give back Aubrey their pen,not allow Aubrey to sign their part of the paperwork,A
28666,Tracy rushed to Alex's side when Alex started crying so much.,What will Alex want to do next?,fight,punch each other,hug,C
28667,Cameron took several minutes in the bathroom because he really had to go.,How would Cameron feel afterwards?,took several minutes in the bathroom,embarassed,splendid,B
28668,Robin took their new car around the neighborhood so she could practice driving.,What does Robin need to do before this?,go for a run,buy a new car,change her clothes,B
28669,"Because Sydney was in a happy committed relationship, she denied her coworker's love and advances.",What will Sydney want to do next?,not interested,sleep with coworker and see if sex was good,cheat on her boyfriend with her coworker,A
28670,austin was putting a tattoo on riley so he called her back wide.,What will happen to Riley?,use ink,riley will be annoyed,do the tattoo,B
28671,Casey was creating a character for a video game and decided how they should look.,How would you describe Casey?,thankful for Casey's help,As someone having fun,As someone that rented a game,B
28672,Addison turned back to look because she felt a hand on her shoulder as she was walking.,How would you describe Addison?,adventurous,surprised,her personal space was invaded,B
28673,Cameron looked at the painting he liked for 5 minutes.,How would Cameron feel afterwards?,Apathetic,Inspired,Bored,B
28674,Lee packed Jesse's suitcase with everything he would need on his journey.,What does Lee need to do before this?,drive Jesse to the airport,disregard airline rules for packing luggage. TSA guidelines are more just suggestions anyway,fold Jesse's clothes neatly,C
28675,Quinn was an artist but had gone blind from an accident so they had to ask Austin to describe the painting.,How would Quinn feel afterwards?,blind,artistic,bittersweet,C
28676,Casey put Tracy's hands up so they could put on Tracy's shirt.,What will Casey want to do next?,go to sleep,put on Tracy's jacket,needed to wear a shirt,B
28677,Carson kept track of Cameron's account to make sure they're not spending too much.,What does Carson need to do before this?,keep an eye watch,do nothing,check in with Carson about their progress,A
28678,Alex cleared Sydney of any wrong doing after Sydney's lion bit someone's head off.,What will Alex want to do next?,make an official ruling,keep Sydney incarcerated,celebrate,A
28679,Sydney wanted to win the lottery. Sydney scratched that card to see if she won.,What does Sydney need to do before this?,buy another carad,needed to buy a ticket,needed to have some money,B
28680,"Bailey's car broke down this morning, but she did everything in her power to make it to work on time.",What will happen to Others?,hit Bailey's car,laugh at Bailey,give Bailey a ride to work,C
28681,Jan was trying to organize a town_wide garage sale so she divided the town into districts.,What will happen to Jan?,be overwhelmed,be fired,accomplish the task,C
28682,Robin quickly became happy after being offered a promotion at work.,How would Robin feel afterwards?,a good worker,overlooked afterwards,proud afterwards,C
28683,It was very difficult but Tracy learnt Aubrey's language in a week.,How would Tracy feel afterwards?,want to do it again,mad at herself,happy with herself,C
28684,Kendall placed Aubrey's hands at their side in a loving and emotional embrace.,How would Aubrey feel as a result?,holy,virtuous,kind,C
28685,Jordan found Jan's keys out back when he went to his car to go home.,What will Jan want to do next?,lose the keys again,yell at Jordan,go home,C
28686,Bailey loves to eat pumpkin pie and it is finally in season. Bailey drives to the store and buys several pumpkins.,What will Bailey want to do next?,carve the pumpkins & bake pie,buy apples and cherries for pie,get into her car,A
28687,"Lee was looking for work in the city, but coudn´t find anything good for someone who graduate from collage with excellent grades.",How would Lee feel afterwards?,fustrated,great,successful,A
28688,Taylor got the dog back safe and sound from the vet's office.,What will Taylor want to do next?,transport the dog out of the country,take the dog home with them,okay,B
28689,Cameron locked the safe behind Taylor and they both went to the park to play ball.,How would Taylor feel as a result?,indifferent,rich,lazy,A
28690,Casey was attracted to Addison's husband and wanted to have an affair.,Why did Casey do this?,Tell her husband to stay away from Casey,Confront Casey and tell her to leave her husband alone,seduce Addison's husband,C
28691,Riley was one of the people who prepared the food for the reception party after the wedding.,Why did Riley do this?,was asked to cater the wedding,doesn't want anyone to go hungry,the one getting married,A
28692,After trying to pantomime the story Jan put their story into words.,What does Jan need to do before this?,laugh about it,explain the story fully,run away from the problem,B
28693,Austin pushed Kendall and tom into war.,How would you describe Austin?,a troublemaker,Angry at Austin,a  peacemaker,A
28694,Tracy gave Remy an expression of happiness after Remy told a funny joke.,What will happen to Tracy?,disapprove of the joke,laugh at the joke,tell a bad joke,B
28695,Kai followed the student's progress closely to make sure they are learning.,What does Kai need to do before this?,see if his students knowledge improved,be teaching,think about learning well,B
28696,Alex gave Lee's son just as much love as the other kids.,What will Alex want to do next?,try to keep everyone separated so they don't get too accustomed to each other,be open to discuss any problems Lee's son might have,pick on Lee's son and make an example out of him in front of the other kids,B
28697,Addison took it a few minutes ago and got a nice score because of the smarts.,What will Others want to do next?,lazy,skilled,take it again,C
28698,Ash grabbed Carson's head and moved it quickly just as the ball flew past and narrowly missed them.,What will Carson do next?,criticize Ash,thank Ash,talk with others,B
28699,Casey cut Quinn's hair because they want to save money.,What will happen to Casey?,pleased with themselves,have a bad haircut,waste time,A
28700,"Austin was calling off of work, but his boss Cameron said he had to come in, changing Austin's plans.",How would Austin feel as a result?,Refreshed,a no nonsense boss,Angry,C
28701,"Lee was coming back from behind in the basketball game, and now Lee had the tiger by the tail.",What does Lee need to do before this?,play basketball,gain a tiger,win the game,A
28702,Carson saved a seat for Bailey right beside their seat at the movies.,What will Bailey want to do next?,sit down next to Carson,pick their own seat,Buy a movie ticket,A
28703,Alex received a check from a government after filing all of his taxes for the previous year.,What will happen to Alex?,file their taxes,get rich,get excited,C
28704,Taylor stirred men's desire and the others did not like to be around her due to jealousy.,What will Others want to do next?,keep acting flirty,take lessons next,leave next,C
28705,"Alex said something out of anger, but then Alex took it back.",What will Alex want to do next?,Ask for forgiveness,calm down,Run away,A
28706,Quinn ended the friendship. The aggravation and cost had gone on too long.,What will Quinn want to do next?,forget about the friendship,move on,find new friends,C
28707,Kendall dropped their phone onto the pavement. Kendall immediately picked it up.,Why did Kendall do this?,check its condition,call a friend,lose the phone,A
28708,Taylor hid in their closet when she noticed intruders came through the bedroom window.,How would Taylor feel after?,happy and excited,afraid and frightened,loving and caring,B
28709,Sydney told jeff about everyone's secrets because they loved to gossip.,How would Others feel as a result?,happy with sydney,annoyed with sydney,untrustworthy and shallow,B
