,context,question,answerA,answerB,answerC,correct
14458,Tracy gave Kendall a big hug after the two were separated for a long time.,Why did Tracy do this?,be tepid,affection,Catch up with Kendall and talk,B
14459,tracy loved studying so she always did well in private school.,How would you describe Tracy?,as lazy,as ambitious,as stupid,B
14460,"After their long relationship, Ash couldn't argue how much love for Jan there was.",How would Jan feel from this?,warm and special,anger towards Ash,hatred and sad,A
14461,"Bailey has a friend named Tracy, who is a doctor and  breast cancer survivor. Bailey was assigned a writing task in her English class. She is supposed to write about someone that has inspired her. She chose to write about Tracy's life.",What will Bailey want to do next?,tell Tracy she's an inspiration,read Bailey's story,see the breast cancer,A
14462,"After disbelieving Kendall's claims of medical unfitness, Austin sent Kendall off to the war.",How would Kendall feel as a result?,vindicated because he tried to avoid war,worried that people would know he tried to cheat,relieved because he doesn't have to lie,B
14463,Ash effected their purpose for the reason she was their boss.,How would Ash feel afterwards?,very commanding,quite submissive,clear in giving them directions,A
14464,Addison got into an unfamiliar and busted up car and almost hit Remy.,What will Remy want to do next?,take the car to a good mechanic,be somewhat upset with Addison,Slam on the brakes,B
14465,Jordan felt hungry. He cooked spaghetti for lunch and then ate it.,How would Jordan feel afterwards?,like he wants some lunch,full,even more hungry,B
14466,Alex was evicted from Lee's apartment after failing to pay the rent for several consecutive months.,What will Lee want to do next?,look for a new tenant,invite Alex to stay at his apartment,apologize to Lee,A
14467,Lee blew Kendall's cover after he was trusted as the second man of the group.,What will happen to Lee?,lose their job,be prosecuted,be misinformed,A
14468,Riley needed their mother's permission to enter a television contest. Riley found his mother just before the contest admissions closed.,How would Riley feel afterwards?,someone who sometimes acts at the last minute,relieved,ing to try new things,B
14469,Ash dejan opportunity to be his wife.,Why did Ash do this?,ask Jan to be his wife,'s nice to him,hated her,A
14470,Sylar saw they were short on cash and paid their fees.,How would you describe Skylar?,going to ask for the change,a well off individual,grateful,B
14471,Carson was going on a trip and Skyar helped Carson pack their things.,What will Carson want to do next?,Tell Kai thank you,say goodbye to Carson,wish Carson a good trip,A
14472,Carson helped Sydney reach her goal of becoming a doctor paying her medical school tuition.,What will happen to Sydney?,find a cure for the common cold,join the circus instead,refuse Carson's money,A
14473,Quinn rushed to the hospital when they received the call their son was hurt.,How would Quinn feel afterwards?,stressed and worried,happy and hopeful,a good parent,A
14474,Jordan performed his tasks quickly so that they would be able to do something fun.,What will Jordan want to do next?,do something fun,have chores to do,avoid something fun,A
14475,Mackenzie was applying to nursing school and asked Lee for a recommendation letter.,What did Mackenzie need to do before this?,finish the nursing prerequisites,Mackenzie wanted to get accepted,Mackenzie wanted to greaten their chances of success,A
14476,Aubrey helped them to understand the math problem they were having trouble with.,Why did Aubrey do this?,wanted them to undertand the problem,do something fun,sit down and rest,A
14477,Kai underwent Ash's operation. Ash was a master surgeon.,What will Ash want to do next?,know ash,help Kai,trust ash,B
14478,Sasha loved stories and reading and always dreamed that one day they would write a book that would become a best selling story.,What does Sasha want to do next?,avoid writing classes,start putting pen to paper,not put pen to paper,B
14479,"Carson was very smart, so he won the trivia competition without much effort.",How would Others feel as a result?,Like Carson was very talented,Like Carson was a mean person,Like the competition was unfair,A
14480,Sydney got kendalls friends together for a sleepover at her mom's house last night.,How would Kendall feel as a result?,Saddened by the kids,Excited to play,Worried about the kids,B
14481,Addison gave their support for Sasha's position. They needed all the help they could get.,What will happen to Sasha?,thanked by Sasha,rewarded by Sasha,supported,C
14482,Skylar substituted another word when asked to do so by the teacher.,How would you describe Skylar?,capable,unknowing,uninformed,A
14483,Alex had the flu. Alex went to school even though their doctor sad not to. Alex spread the flu to their classmates.,How would Alex feel afterwards?,like their doctor wasn't right,bad,better,B
14484,Sasha built Jan's house upon a rock so that the house wouldn't be effected by flooding.,How would you describe Sasha?,Experienced,Absurd,Naive,A
14485,Remy choked their neck until they passed out .,Why did Remy do this?,wanted them to be happy,Run away from the scene,wanted to kill them,C
14486,"Even though the patient's cancer was thought to be incurable, Taylor was able to improve the patient's health.",What will Others want to do next?,hire Taylor again,thank Taylor,find a treatment,B
14487,Cameron got a hit in the game not looking at what they were doing.,What does Cameron need to do before this?,be a worse player,protect themselves,work hard for their team,C
14488,"Despite an age different of 35 years, and only having met once before, Taylor used Jordan's first name.",How would you describe Taylor's attitude about social formality?,always making sure to address elders with respect,like a high status person,not worried about the perception of disrespect,C
14489,Austin took a taxi to the city because Austin could not find an Uber.,What will Austin want to do next?,give directions,hail a taxi,check the Uber app,A
14490,"Addison always spoke to Ash when they were worried or concerned and after an incident with Addison's girlfriend, Addison wanted to go to Ash for advice and did so immediately.",How would Addison feel afterwards?,ignored,listened to,supported,B
14491,Lee has never been camping before but is planning a camping trip in a dangerous area. Jesse tells Lee many stories about camping teaching Lee about details of camping.,Why did Jesse do this?,help Lee avoid being hurt,be rewarded,be thanked,A
14492,Riley asked robin to return their wallet after finding out they had stolen it.,What does Riley need to do before this?,figure out who took the wallet,Run away with the wallet,ignore who took the wallet,A
14493,Kendall bought the tickets online for the movie they were going to see tonight.,How would Others feel as a result?,Others would be angry,Others would be upset,happy,C
14494,Remy won an award at school so they ran right home afterwards and showed it to their parents.,How would Remy feel afterwards?,proud,not over the moon,ashamed,A
14495,Bailey tried another way on how to solve the hard math problem.,What will Bailey want to do next?,tried another how to solve the hard math,bored,smart,A
14496,Ash made sure to be stern to draw out Jesse's response.,How would Ash feel afterwards?,sharp,a leader,someone who likes to be in charge,B
14497,Jordan bought a suit to have when they were applying for jobs.,How would you describe Jordan?,proud of the suit,Someone with a suit,confident in the suit,C
14498,Every day Tracy gets home from work and orders a pizza for her family.,How would you describe Tracy's cooking tendencies?,doesn't like to cook,too tired to cook,cooks pizza every night,A
14499,Aubrey supplemented Skylar's income by giving Skylar some money on the side.,How would Skylar feel as a result?,passive,proud,bored,B
14500,Taylor and Quinn grew close together and began a friendship.,What will Quinn want to do next?,know Taylor,build the friendship next,continue the friendship next,C
14501,Carson accidentally chipped Quinn's tooth when he threw the baseball at his face.,How would Quinn feel as a result?,would his ear ring,a busted lip,as careless,B
14502,Addison had stopped working at his job after winning $10 Million in the state lottery.,Why did Addison do this?,find a new job,play more lottery,retire from work,C
14503,Aubrey asked Tracy questions about God. She wanted to know as much as possible.,How would you describe Aubrey?,indifferent,more informed,Interested,C
14504,Ash laid down next to Jesse because they wanted to take a nap.,How would you describe Ash?,energetic,tired,happy,B
14505,Addison bound the straws together using a rubber band so they wouldn't scatter.,What does Addison need to do before this?,buy a group of straws,she liked order,have a rubber band,C
14506,Remy asked Kendall out on a date after pulling his chair next to her and introducing himself at the coffee shop.,What will Remy want to do next?,Smile,Nervously crack his knuckles,Turn red in the face,A
14507,"Tracy needed help putting the gloves on, so Remy laced the gloves on Tracy's fingers.",How would Remy feel afterwards?,helpful,useless,like a poor friend,A
14508,according to the article  Carson immediately stopped.,What will Carson want to do next?,wait,help watch out,keep calm,C
14509,Quinn felt anxious and wasn't able to sit still in one place.,How would you describe Quinn?,helpless and afraid,worked up,distressed about the situation,B
14510,Others felt that Addison was doing poor work. Addison improved morale in patients.,What will happen to Others?,get a performance improvement plan,leave the hospital,accept Addison,C
14511,Addison held the phone so that they could hear their friend talking.,Why did Addison do this?,know what their friend said,finish the phone call,ask what their friend said,A
14512,skylar only knew how to say the same thing again so she preached to the choir.,What will Others want to do next?,delegate,repeating herself,make sure they understand,C
14513,Cameron took sides in the argument.,How would you describe Cameron?,indecisive,like he was forced to take sides,aggressive,B
14514,Ash was in a hurry to get to work and ultimately was late anyway and not prepared.,How would Ash feel afterwards?,great,excited,very guilty,C
14515,Sydney didn't know how to play the piano but Addison will teach them.,What will Addison want to do next?,help Sydney,teach Sydney a song on the piano,be a good person,B
14516,Jesse watched music videos to relax when they got home from work.,Why did Jesse do this?,rest for a while,turn on the computer,learn new stuff,A
14517,Cameron rubbed Tracy's cheek and then painted a rainbow on it at the carnival.,Why did Cameron do this?,check the weather,get a job at the carnival,make her happy,C
14518,Riley used Taylor's computer but the battery ran out.,What will Riley want to do next?,recharge the computer,left her computer at home,Riley's own computer battery was dead,A
14519,"Skylar's father had run out of gas, so Skylar went to take him some.",How would Skylar feel afterwards?,happy to help,sad to take the time,estatic because of good weather,A
14520,Alex learned the teachings of the church and eventually led their family to Christ.,How would the family feel as a result?,resentful,hateful,Christ's love,C
14521,Austin was bored on this rainy day but eventually decided to go see the new hit movie in the theater.,What will Austin want to do next?,Bundle up for the snow,Start to sing,Get some popcorn,C
14522,Ash is invited to a party for the first time while he's attended college.,How would Ash feel afterwards?,involved,Others will be eager to meet Ash at the party,anticipation for the party,C
14523,They kept it long ago so it wouldn't get eaten in the wild because it was albino.,What will Addison want to do next?,Do things for it,Put it in the sun,preserve their goal in the wild,A
14524,Austin bought a new dress. They were going to a dance.,What does Austin need to do before this?,have a date,make a selection,look good,B
14525,Jan loudly accused Lee of cheating in front of the entire class.,How would Lee feel as a result?,embarrassed,a confident lover and values relationships,a bold person not afraid of repercussions,A
14526,"It weekend and as promised earlier, Kendall took his family to the museum.",How would Others feel as a result?,happy to spend time with his family,satisfied with Kendall,discontent with the museum choice,B
14527,"Remy made love the theme of their show, and expressed beautiful sentiments to the crowd.",How would the crowd feel as a result?,overwhelmed with all the positive emotions,overwhelmed with all the bigotry,indifferent to the message,A
14528,Casey wanted to celebrate Quinn's 40th birthday with a big bash.,What will Casey want to do next?,make Quinn angry,decorate the house,buy food,B
14529,Jordan really wanted Bailey to come to the game with him later. So Jordan asked Bailey's wife for permission.,How would Jordan feel afterwards?,excited,nervous,scared,A
14530,Quinn traced their shadow back when they were looking at where they came from.,How would Quinn feel afterwards?,interested in the past,forgetful of the past,loving and kind,A
14531,Sasha went to Sydney to see how she could ask Dave out to the movies.,What will happen to Sasha?,run away,learn something,get eggs,B
14532,"Tracy said they'd leave after a week, but Tracy stated here another month.",What does Tracy need to do before this?,have an income,find out there was nowhere else to go,get permission to leave,B
14533,Jan gave the teachers a hard time and felt bad about it later.,What will Jan want to do next?,make ammends,tell Jan to do better next time,assure Jan it's not too late to change,A
14534,Ash called all of Cameron's friends to tell they are having a party for Cameron.,How would Cameron feel as a result?,Glad for the party,Like they should of called their friends,Invitational,A
14535,"Carson started dating Aubrey, even though Aubrey was only their second choice.",Why did Carson do this?,kiss Aubrey,Because Carson was settling,Because Carson was going to date their first choice,B
14536,Cameron layered Jesse's bread on the table. Cameron was always thoughtful and considerate of others.,How would Jesse feel as a result?,Like a somebody,apathetic toward Cameron,indifferent to Cameron,A
14537,Kai joined Bailey for dinner and paid the bill for both of them.,What does Kai need to do before this?,thank Kai,open a restaurant before this,go to dinner before this,C
14538,Riley was very drunk that night and made an exhibition of himself.,What will Riley want to do next?,go to bed,not limit or control his drinking,have a lot to drink that night,A
14539,Austin was turning forty and didn't have family so Alex threw Austin a surprise party.,Why did Alex do this?,make Austin happy,buy party supplies,buy decorations,A
14540,Skylar accidentally got her friend in trouble an apologized repeatedly for the mistake.,How would Skylar feel afterwards?,proud afterwards,regretful afterwards,happy afterwards,B
14541,Riley was looking for an activity that would get her exercise and decided on ballet.,How would you describe Riley?,a lazy person,hopeful about dance,an active person,C
14542,Jan needed to go home soon because she had to cook dinner.,How would Jan feel afterwards?,crazy,ambitious,tired,B
14543,Riley was often scared to be home alone at night. Addison gave Riley security by installing cameras.,Why did Addison do this?,wanted Riley to be scared,test the cameras,wanted to be caring,C
14544,Addison borrowed her friends' camping gear to go camping for the weekend.,What will Others want to do next?,return the gear,go camping,invite Addison in for a drink,B
14545,Carson had to go potty but was having trouble with the pants. Aubrey loosened the zipper of Carson's pants for him.,What will happen to Aubrey afterwards?,be thanked,get the assistance needed in the bathroom,be able to go with Aubrey's help,A
14546,Addison beat the others in the race. Addison got the last laugh.,How would Others feel as a result?,sad that they lost,happy that they lost,pleased about the race,A
14547,Lee was afraid to go in the water. Lee did not know how to swim.,How would you describe Lee?,someone who likes to game,ashamed for not knowing how to swim,learn how to swim,B
14548,Riley helped Aubrey out of the water because she wasn't breathing.,What will Riley want to do next?,watch a video of how to do CPR,giving CPR,did this out of concern,B
14549,"Kai wrote a letter to them, telling their story and asking for a spot in the college.",Why did Kai do this?,prove they were worthy,read the letter,get into a lame school,A
14550,Alex glued the vase back together after accidentally dropping it on the ground.,What will Alex want to do next?,get the vase pieces together,get the glue out,keep it hidden,C
14551,Sydney was camping in the forest with Kai and was in charge of the map. Sydney lost their way and they were both stranded.,How would Sydney feel afterwards?,nonchalant,scared,panicked,B
14552,Tracy thought they left the oven on. Tracy quickly rushed home.,How would you describe Tracy?,relieved that they did not leave the oven on,thankful they went home to turn the oven off,Very nervous,C
14553,Aubrey told their friend to invest in silver with them as soon as possible.,How would you describe Aubrey?,excited,an investor,bold,B
14554,Robin took her son to get a haircut and he got a really cheap one.,What will happen to Others?,pay for the haircut,go to the mall,buy a horse,A
14555,"Jan lost all of Kendall's money at the racetrack on Sunday, instead of going to church.",What does Jan need to do before this?,steal Kendall's money,spend the morning at church,stay home and sleep,A
14556,It was Christmas but Kendall decided to open all of Quinn's presents.,What will happen to Quinn?,throw a party,resent Kendall,hug Kendall,B
14557,Bailey's wife gave Jordan a lift but Jordan noticed they were low in gas so Jordan asked Bailey's wife to stop for gas.,How would Bailey's wife feel afterwards?,ungrateful towoards Jordan,in need,grateful to Jordan,C
14558,Kai was playing around with their children and threw them into the river.,What will Kai want to do next?,jump in the river,drown their children,hurt their children,A
14559,Austin left for a trip and carried Casey along the way.,Why did Austin do this?,have a friend there,enjoy the trip,stay with Casey,A
14560,Casey was in the library and went and got the book she wanted to read.,What will Casey want to do next?,any good,an avid reader,find out where to get the book,C
14561,Sydney left a note on her lunch so no one else would touch it.,How would you describe Sydney?,hungry,would be glad her note worked,would be glad no one touched her lunch,A
14562,Jan turned on the television and changed the channel to watch the news at 10pm.,Why did Jan do this?,have a tv,be informed,see violence,B
14563,"Carson noticed a leak in his car tires, so he fixed the leak.",What will Carson want to do next?,wreck the car,sealed,sell the car,B
14564,"During a meeting with his office superiors, Kendall went against the grain.",How would you describe Kendall?,nervous,ing to keep the peace in his office,ing to stand up to authority figures,C
14565,Jan lost all of Kendall's money at the race track and needed to try to win it back.,How would you describe Jan?,ashamed at what they did,not addicted to gambling,a problem gambler,C
14566,Kendall walked to school one day and talked to their friend from school.,Why did Kendall do this?,ask her to hang out,So they could learn about their friend,have fun going to school,B
14567,"Aubrey got up, had breakfast, dressed and headed to work.",How would you describe Aubrey?,great,like it's going to be a good day,organised,C
14568,Lee got a call from a friend about the accident on the highway.,What will happen to Lee?,they will be surprised,worried,they will panic,C
14569,Jordan continued to walk home even though it was snowing and his feet were sore.,How would you describe Jordan?,very cold,comfortable,angry,A
14570,Taylor told Alex he was going on a trip and that he wasn't invited.,How would Alex feel as a result?,offended,excited,not being a very good friend to Alex,A
14571,Casey got their money's value out of the baseball tickets for them.,What will happen to Others?,they will enjoy it,not be able to see the game live,they will go home,A
14572,Riley brought Quinn forward to introduce him to his friends.,How would you describe Riley?,rude,loved,friendly,C
14573,Alex passed another stop sign and decided that he was lost.,What will Alex want to do next?,was lost,look at his map,run out of gas,B
14574,"Jesse forgave the men for their unkind words, setting an example for the others.",What will Others want to do next?,consider Jesse's actions next,get revenge next,leave,A
14575,Jan got straight A's again this semester and impressed a girl at her school that had gotten B's in some of the same classes.,What does Jan need to do before this?,resentful of Jan's straight A's,compete with Jan by studying harder,Get straight A's again in all of her courses,C
14576,Taylor read Jordan's lips because she couldn't hear her.,What will Jordan want to do next?,ignore taylor,speak clearly,watch jordan,B
14577,Ash found out about Taylor´s grade and  asked Taylor to call him as soon as possible before it is too late.,How would you describe Ash?,blackmail Taylor,someone who cares about Taylor,there for a friend,B
14578,Addison returned the book that evening before borrowing another one she had been wanting to read.,How would Addison feel afterwards?,Intelligent,angry afterwards,excited afterwards,A
14579,Addison went home after a very long day at work.,What will Addison want to do next?,go to work,take a break from the long day at work,get some rest,C
14580,"Last night, Jesse told their parents that they needed to move back into their house for a while.",What will their parents want to do next?,move,Look for someone to buy the house,no longer have anywhere to live,A
14581,"Addison provided Kendall the correct answer,so she could graduate with them.",What will Kendall want to do next?,say thanks,fail the test,bad for cheating,A
14582,Austin filed for divorce. They couldn't handle the cheating.,How would Austin feel afterwards?,ready to date,tired of being lied to,very distraught,B
14583,Riley bared their soul and let people see how they really felt.,Why did Riley do this?,be hurtful,be forthcoming,be mean,B
14584,Bailey fell to the ground and then Riley kicked her when she was on the ground.,What will Bailey want to do next?,get up,go to sleep,Want to hurt Bailey,C
14585,remy was a good friend so he gave ash this opportunity.,How would Ash feel as a result?,as grateful,as unappreciative,generous to their friend,A
14586,Remy was thinking of what to do for their mom on Mother's day. Remy got a car.,How would you describe Remy?,absent minded,nice,forgetful,B
14587,Kai shined a flash like at their friends but turned it away because it got in their eyes.,How would you describe Kai?,considerate,like he had annoyed them,bad that he hurt them,A
14588,Lee gave a bonus to his friend who just got a new job with him.,How would Others feel as a result?,very sad,very bored,very glad,C
14589,Austin turned Quinn away because he thought he had questionable character.,What will Quinn want to do next?,find a different boyfriend,get angry with Austin,walk way from Quinn,B
14590,Kendall bought the tickets for her friends since they couldnt afford them.,How would Others feel as a result?,angry,thankful,mad,B
14591,Robin was going on a date and took their date to the movies.,How would Others feel as a result?,Like they planned the date,Like Robin knows them,Like it's a fun date,C
14592,aubrey was thirsty in the desert so she opened a bottle of wine.,What does Aubrey need to do before this?,break the wine bottle,find something to open the bottle of wine,wanted to forget where she was,B
14593,Carson was walking around the school and found a dollar bill.,How would Carson feel afterwards?,happy,sad,worried,A
14594,Remy broke their old phone by dropping it on the ground outside.,Why did Remy do this?,get a new phone,wanted to replace the broken car,wanted to replace the broken phone,A
14595,Lee met Carson in person yesterday and had a great time talking about the weather.,How would Carson feel as a result?,conflicted,good,like they are friends,B
14596,Jan gave a beautiful birthday present to Remy's mother and she loved it.,What will Remy want to do next?,get a birthday present that Remy's mother will like,go to the mall to get a birthday gift for Remy's mom,Give a hug,C
14597,Ash examined Riley closely looking for signs of sickness.,What will Ash want to do next?,go to medical school and graduate,carelessly look over them,check them out,C
14598,Taylor placed her hopes on the throne by having the opportunity to marry the prince even though she was not in love.,Why did Taylor do this?,wait for love,be a queen,married the king,B
14599,Ash hasn't seen Alex in years and was excited when they spent some time together.,How would you describe Ash?,unavailable,friendly,lost,B
14600,"Robin told their children a story about a land before time, and other adults in the room listened in.",What will Others want to do next?,remember details,invent the story,come up with an original story,A
14601,Kendall prevented Sydney's attempt at a goal by blocking Sydney's shot with the soccer ball.,What will Sydney want to do next?,throw the ball into the basket again,kick the ball into the net again,wanted to win the game,B
14602,Lee married another teacher and they both went to Hawaii as a good honeymoon.,What will happen to Others?,swim,bored,loved,A
14603,Kai imposed her will upon Tracy because she was so bossy.,What will Tracy want to do next?,comply totally,not obey,make Tracy does it to her specifications,A
14604,Austin bites the biscuit and chews thoroughly all under his mother's watchful eyes after being caught sneaking food again.,What does Austin need to do before this?,avoid getting caught sneaking food,express that he doesn't want to do anything wrong,finish eating the biscuit,A
14605,Sydney made poor choice and others said the they wrote their own ticket.,What will Sydney want to do next?,figure out how to make a better choice,Redeem themselves from their mistakes,Celebrate all of their great decisions,A
14606,Ash welcomed Cameron back to the team after they moved back last spring.,What does Ash need to do before this?,appreciate ash,thank ash,ask Cameron to  join the team,C
14607,Robin visited many stores and bought a lot of clothes and shoes even though they were on a budget.,How would you describe Robin?,like she was broke,a person who spends money irresponsibly,she had no money,B
14608,Kai spends the afternoon talking with Sasha about Sasha's problems. After their talk Sasha is in much better spirits.,How would Sasha feel afterwards?,frustrated with Kai for getting involved,annoyed that Kai butted in to the problem,relieved they worked through the problem,C
14609,"Sasha, who is dating Remy, made decisions for Remy and expected Remy to follow all of them.",How would you describe Sasha?,a manipulative partner,a laid back partner,upset,A
14610,Alex was up for a raise so they focused on their job.,What will Alex want to do next?,stay at work late,work hard at their job,turn in unfinished work,B
14611,Ash bought new furniture. It looks fantastic in their home.,What will Ash want to do next?,invite people over,take no pictures,invite nobody over,A
14612,Austin occupied their time until it was time for them movie to start.,What will Austin want to do next?,make dinner next,take a nap next,see the movie next,C
14613,casey wanted to please jan so he got her a present.,What will Jan want to do next?,hate casey,thank casey,resent casey,B
14614,according to the article  Taylor bought the shoes.,How would you describe Taylor?,excited about his shoes,very happy,going to buy,A
14615,Cameron was a brave person.  They prevented abuse by others.,What will Cameron want to do next?,inform others to do the same,teach self defense classes,recognize abuse,B
14616,Riley could not remember when she went to the store and it made her feel off.,How would Riley feel as a result?,worried about their memory,worried that they were sick,a little odd,A
14617,Cameron told Tracy would take money about the job because it was the right thing to do.,How would you describe Cameron?,like he made the right decision,feeling proud,feeling lazy,A
14618,Alex left together with his family on a trip to the beach. It was Alex first time at the beach.,Why did Alex do this?,stay home,relax in the pool,get in the beach,C
14619,Robin had spent years in turmoil over her fathers death but that was assuaged when she avenged their father's death.,What will Robin want to do next?,process the death so she can avenge her father,move on,prepare to avenge the death of her father,B
14620,Jan left disappointed after the meeting today.,What does Jan need to do before this?,needed to hear bad news,go back to her office,go home,A
14621,It was time for Bailey to go to work. Bailey tried to get ready.,Why did Bailey do this?,get into the shower,get to work on time,get out of bed,B
14622,riley was told quinn was an orphan and he suddenly understood the ambiguity around quinn.,What will Riley want to do next?,find a reason,apologize to quinn,ignore quinn,B
14623,Jesse played baseball for the first time and discovered that she was pretty good at it.,How would you describe Jesse?,a curious person,succeeding at baseball,good at baseball,C
14624,Jan struck every not and was happy to be offered a position in the band.,Why did Jan do this?,did this to fail,did this to prove herself,welcome jan to the band,B
14625,Jordan spoke to their academic adviser about a scholarship while in an appointment about their internship. Jordan killed two birds with one stone.,How would you describe Jordan?,someone who cares about their studies,not interested in opportunities,too smart to need help,A
14626,After Carson gave their medicine a nutrition boost he realized he forgot to blend it correctly.,What does Carson need to do next?,take another look at the instructions,look online to make sure the wrong blend isn't dangerous,Must blend the medicine,C
14627,alex was staring at remy so remy returned the gaze.,Why did Remy do this?,be mean,think of how to respond to Alex,see Alex staring,C
14628,Quinn really wanted to take Addison to the dance. He walked up to her after school and asked Addison to the dance.,What will happen to Addison?,decline the invitation,stay at home instead,go to the dance,C
14629,I was running late so Sydney dropped me off and parked my car.,How would I  feel as a result?,Loved,Angry,Terrified,A
14630,Alex preserved their independence at the cost of spending their life in prison.,How would Alex feel afterwards?,like asking to be let go,they stood firm,very unhappy with her decision,B
14631,Cameron walked right the left to get in line to order their meal.,How would you describe Cameron?,As someone who got in line,Hard to understand,As someone who ordered a meal,A
14632,Remy invited all of their friends over for a dinner party at their newly purchased home.,What will their friends want to do next?,clean her home,cook a meal,attend Remy's dinner party,C
14633,Ash became successful as a missionary in Detroit.,How would you describe Ash?,a spiritual person,a selfish person,a rude person,A
14634,Skylar divided their daily schedule into classes to make it more manageable.,Why did Skylar do this?,find other ways to improve effiency,keep making the classes manageable,wanted to be productive,B
14635,Bailey was feeling very silly and pulled Tracy's pants down.,Why did Bailey do this?,laugh,love Bailey,humiliate Bailey,A
14636,Taylor told Alex he was going on a trip even though he was going on a date with another woman.,How would you describe Taylor?,secretive,honest,angry when she finds out,A
14637,Robin knew the girls had been drinking at the party. Robin let Bailey's friends stay for the night.,How would you describe Robin?,a person that allowed the drinking the girls did,a person that cares for the well being of the girls,someone who likes to go to parties,B
14638,"After Tracy's philandering hit the tabloid press, public opinion was against him. He caved in. Tracy met society's demands and apologized on national TV.",How would others feel as a result?,like the apology was just a legal requirement,ashamed and caught,like the apology was honest and from the heart,C
14639,"Remy put his arm around their neck, even though they were showing clear signs of discomfort.",Why did Remy do this?,keep making the other person uncomfortable,bad at reading social media,Because Remy doesn't care how others feel,C
14640,Addison went to the pet store and bought herself a brand new dog.,How would you describe Addison?,pet friendly,happy,selfish,A
14641,Lee took Alex's time sheet and marked that she was there when she wasn't.,Why did Lee do this?,be mean to Alex,be a nice person,get Alex fired,B
14642,Robin brought the paperwork to trial just in case she needed it.,How would you describe Robin?,prepared,confident,short sighted,A
14643,Tracy was a fan of drinking and bought alcohol at the store.,What will Tracy want to do next?,pay money,go to a race track,buy a cat,A
14644,Robin felt the story was important and needed to be heard. Robin brought the story to trial.,How would Others feel as a result?,uninterested,an idealistic person,concerned,C
14645,Sydney was talking with Kendall at the park and as about her kid's ages.,What will Kendall do after?,observe Sydney's response,have a good conversation,proud of her kids,A
14646,"Even though Cameron was deep in denial, Sydney made Cameron accept their diagnosis.",How would Cameron feel as a result?,resigned to their fate,annoyed by Sydney's help,excited about their fate,A
14647,"Because they had a big test in the morning, Carson got plenty of rest.",How would you describe Carson?,unconcerned with academics,responsible and studious,lazy and selfish,B
14648,Taylor hurt Lee's feelings and started screaming at Lee loudly.,What will Taylor want to do next?,leave,a tyrant at work,an angry person,A
14649,Addison had just captured a wild dinosaur.,What will Addison want to do next?,think about whether to avoid the dinosaur or not,get a big enough net to catch the dinosaur,donate the dino to the university,C
14650,Aubrey spent all her money with their children since they could afford a nice Christmas.,What will happen to the children?,be happy,enjoy Christmas,get spoiled,B
14651,Sasha said they would send information over but forgot to send it.,How would Sasha feel afterwards?,Hard to understand,very guilty,very clever,B
14652,Skylar cooked dinner for their girlfriend Jesse and made a good meal.,How would Jesse feel as a result?,Like they want something nice done for them,Like they should be cooking,Like something nice was done for them,C
14653,Bailey developed Quinn's interest in sports from a young age to ensure their future performance as a star athlete.,How would you describe Bailey?,a controlling parent,thankful that Bailey helped them develop as an athlete,they should perform well to make Bailey proud,A
14654,"Robin often felt emotions from book so deeply, so after the passing of her cat Robin found solace in words.",How would you describe Robin?,calm,an emotional girl,a ditzy girl,B
14655,Taylor restored the officer to their former position and gave the officer a raise and a paid vacation.,How would Others feel as a result?,strong now,lazy now,bored now,A
14656,Sydney told Bailey's grandmother that she was having a tough time in school.,What does Sydney need to do before this?,talk to the teacher,think of what to say,go eat some lunch,B
14657,Skylar wanted to kill Jan yesterday after Jan told their secret.,What does Skylar need to do before this?,felt upset,hear about Jan telling their secret,felt angry,B
14658,Jacob was applying to nursing school and asked Lee for a recommendation letter.,What did Jacob need to do before this?,do good work for Lee to impress them,be happy to write it,finish going to medical school,A
14659,Kendall kept talking for what seemed like forever. It almost never ended.,Why did Kendall do this?,be unfriendly,be friendly,talk to others individually,B
14660,Bailey turned Aubrey away from the ride because she wasn't allowed.,How would Bailey feel afterwards?,left out,generous,like he was a jerk,C
14661,Tracy took medicine to feel better from the flu that she contracted from Jenn.,What will Tracy want to do next?,get rid of flu,thought about it all and decided to get revenge on Jenn by not inviting her over anymore,thought about it all and decided to skip school so no one else would get it,A
14662,Kendall saw a deer that was dead in the road and she was sad about it.,How would Kendall feel afterwards?,depressed,likes wild life,happy,A
14663,jan was working hard day and night so she became good at video games.,What will Jan want to do next?,keep practicing video games,quit video games,quit competing against others,A
14664,Riley led Quinn astray and Quinn was lost in the giant and cold forest.,What will Riley want to do next?,stop trusting Riley,find a way home,run away,B
14665,Robin is Tracy's big sister and she always helped Tracy study.,Robin can be described how?,devoted,appreciative of Robin,thankful for Robin,A
14666,Madison looked for hours and hours but finally found that book on Amazon  on sale.,What will Addison want to do next?,Hide it herself,Go on computer,Sell it to them,B
14667,Remy was having a yard sale trying to raise money for their holidays so they made made and then posted flyers all over the neighbourhood.,How would Remy feel afterwards?,disorganised,productive,unproductive,B
14668,Remy was playing with Lee's dog in the park. Remy left lee's dog behind.,How would you describe Remy?,disorganized,responsible,competent,A
14669,Skylar gave their son a gift every year on their birthday after picking out the perfect present.,What does Skylar need to do before this?,be kind and generous,watch their son,go shopping,C
14670,Tracy entered Austin into the singing contest because she knew he could win.,What will Tracy want to do next?,tell Austin about the contest,boycott the contest,know Austin can sing,A
14671,Remy was at the park and decided to go down the slide first.,What does Remy need to do before this?,go up to the slide,find a friend,have fun,A
