,context,question,answerA,answerB,answerC,correct
18722,Alex took Addison to the animal shelter to pick up their dog that they dropped their for shots.,What will happen to Alex?,look for a library book,get an ice cream,pick up her dog,C
18723,Taylor did her best and improved the patients health.,How would you describe Taylor?,As someone who care about people,As someone that thinks they have the best patients,like thanking Taylor,A
18724,Ash justified the answer to why he committed the robbery to men in the justice system.,How would Ash feel afterwards?,proud,elated,guilty,C
18725,Sydney sung together with the rest of the chorus.,How would Sydney feel afterwards?,embarrassed,proud,annoyed,B
18726,Remy had a good meal and posted it to her status on Social media.,What does Remy need to do before this?,be on social media,like to post,share the experience with friends,A
18727,Jan cast aspersions aside when they decided that they did not want to do anything for work.,What will Others want to do next?,quit their job,follow their own passions,do something else,C
18728,Jan is understanding their math homework well.,How does Jan feel afterwards?,like they are smart,easy,like they are getting it,A
18729,Lee finally found it and was relieved it was over.,How would you describe Lee?,finished,a carefree person,a stressed person,C
18730,Alex made Addison laugh at the charity event fundraiser they were hosting.,What will Addison want to do next?,leave the event together,good,make a speech to raise money,A
18731,Alex was upset after losing their pet and needed a hug.,Why did Remy do this?,give Alex a new pet,wanted to comfort Alex,give Alex a group hug,B
18732,Robin was congratulated by the spectator when she scored the goal that won the game.,What will happen to Robins team?,celebrate,get Robin home,get a trophy,A
18733,Austin made some goals that they would try to accomplish in the new year.,How would you describe Austin?,giving up,very boring,trying to achieve something,C
18734,Quinn played sports with Cameron's friends at the park after school.,What will happen to Quinn moving forward?,avoid that park,hang out with Cameron more,be interested in the games they played,B
18735,Robin saved Skylar's husband's camera from falling into the water while they were on a cruise.,How would you describe Robin?,diligent,pleased,clumsy,A
18736,Carson tripped over their shoelace and had to break their fall.,Why did Carson do this?,didn't want to hurt themselves,put on shoes,tie his shoes,A
18737,"Riley really needed to clean up for his job interview, so Riley cut his nails.",What does Riley need to do before this?,dye his hair purple,get a large tattoo on his neck,buy some new work clothes,C
18738,Carson tried to win the game. He always tried hard to win in any situation.,Why did Carson do this?,hide an injury,hide his fears,show off to others,C
18739,Quinn spoke Sasha's language with a foreign accept they couldn't quite place.,How would you describe Quinn?,not a native speaker of the language,a friend to Sasha,cultured,A
18740,Sasha gave a puppy she had up for adoption because she couldn't keep it.,Why did Sasha do this?,be stupid,be irresponsible,wanted to give the puppy a good home,C
18741,Skylar wanted a new shirt to go to the dance this coming Friday night.,How would you describe Skylar?,happy she got a new shirt,feeling proud,ready for the dance,C
18742,Robin provided and environment for Austin to where they could learn and grow.,How would Austin feel as a result?,Like they did everything they know,a teacher,Good for the environment,C
18743,Jesse told Robin's parents about it because he saw the robbers and it was the right thing to do.,How would you describe Jesse?,indifferent,proud,bored,B
18744,Jesse got good grades and celebrated with a giant slice of cake.,How would Jesse feel afterwards?,proud now,a lover of sweets,lazy now,A
18745,Tracy moved Alex's arm on top of her head to have some fun.,What will Alex want to do next?,passive,be with friends,loved,B
18746,Tracy and Alex were at a party and Tracy drank far too much so Alex took Tracy home and put Tracy to bed.,How would you describe Alex?,caring,cruel,remorse for getting drunk,A
18747,Bailey made Sydney food when Sydney was too sick to make some themselves.,What will Bailey want to do next?,Tell Sydney she has to pay,Eat the food themselves,Sit with Sydney,C
18748,Carson was trying to tell a joke but he realized from the look on Taylor's face that the joke was offensive.,What does Carson need to do after this?,self reflect to see where he went wrong,continue to tell the same jokes,make apology,C
18749,Quinn made it a reality to score the most points in the basketball game.,What will Quinn want to do next?,plan the plays to score the most basketball points,visualize how he was going to score the most points,strong,A
18750,Quinn went to Sydney's bakery and got bread and cookies.,What will Sydney want to do next?,bake more food,treat their family,support Sydney's business,A
18751,Lee used the litter box to absorb the oil leaking from his car.,What will Lee want to do next?,leaking oil,Take his car to a mechanic,Buy a new glovebox for his car,B
18752,Sydney was looking in the library and found a good fantasy book to read.,What will Sydney want to do next?,needed to drive to the library,needed to get a library card,get lost in the book,C
18753,Bailey is in love with her ex Kai. Kai recently married another woman and Bailey just found out.,How would Bailey feel afterwards?,Sad and upset,Excited and happy,Giggly and silly,A
18754,according to the article Jesse moved houses to get into the action.,How would you describe Jesse?,unhappy with,not helpful,it helpful,C
18755,Kai kept Kendall's hands at their sides since Kai did not want their son to touch the expensive merchandise.,What will Kai want to do next?,wanted to teach Kendall,give Kendall a treat after being good,wanted to keep the merchandise safe,B
18756,Bailey made a conclusion after a lot of research.,What does Bailey need to do before this?,reviewed a lot of documents,Because Bailey was a scholarly person,went to the park every day,A
18757,Taylor emailed Lee back about the job interview tomorrow.,What will Lee want to do next?,Forget about it,Prepare for the questions,Ignore the e-mail,B
18758,Skylar grabbed a weapon and chased Carson away after Carson broke and entered.,How would Skylar feel afterwards?,nervous about bad future encounters,brave,a good protector,B
18759,Jan screamed the loudest during the scary movie.,What will Others want to do next?,scream too,go home,buy tickets,B
18760,Riley turned Sasha against them self after they explained how they were wrong.,What does Riley need to do before this?,like Sasha,apologize and ask for a second chance,be good at arguing,C
18761,"Even though Riley had been smoking for many years, Jordan persuaded Riley to change their bad habits.",What will Jordan want to do after this accomplishment?,research all of their behaviors,proud,engage in other healthy activities,C
18762,Robin practiced for hours on her violin after she got home from school.,What will Robin want to do next?,play the piano,throw away her violin,go to a recital,C
18763,"When she couldn't get her way in the argument, Sydney stormed off to her room.",How would you describe Sydney?,defeated by the conversation,frustrated by the conversation,an immature person in general,B
18764,Kai wasn't sure what he wanted to dinner so Sydney offered suggestions. She got Kai to finally make up his mind.,What will happen to Kai?,take Kai to dinner,be shown disappointment,Kail will be shown appreciation,C
18765,Jan called Aubrey's girlfriend because they needed to talk.,What will happen to Jan?,say nothing,say things,do nothing,B
18766,Jan accused Lee of cheating today at dinner.,Why did Jan do this?,wanted to lie,wanted to get it over with,Deny the whole thing,B
18767,austin had a gun shown to him so he also grabbed his gun.,How would you describe Austin?,calm,as combative,normal,B
18768,Jesse wrote the name on the board so the students would know whose turn it was.,Why did Jesse do this?,did this to inform,know the order of students,know the name of the student,A
18769,Robin is a single mother of three kids.,How would Robin feel afterwards?,a guardian,proud,ashamed,B
18770,Taylor decided to volunteer and went to the local animal shelter to see if they needed help.  The shelter offered Taylor a voluntary placement.,How would Taylor feel afterwards?,proud of themselves,angry at being able to help the animals,ashamed of themselves,A
18771,Before his leg injury during this football season Austin was much stronger.,How would Austin feel afterwards?,happy to get rest,less active than he was prior to the injury,upset at himself,B
18772,Olivia was applying to nursing school and asked Lee for a recommendation letter.,What did Olivia need to do before this?,do good work for Lee to impress them,write the letter,finish going to medical school,A
18773,aubrey wanted to play a prank so he whipped his pencils across the paper.,How would you describe Aubrey?,as annoying,as boring,as fun,A
18774,Addison put Kendall's ideas into action and took all the credit for the success of the project.,Why did Addison do this?,get more ideas from Kendall for future projects,get ahead in the company,trick people into thinking they're Kendall,B
18775,Bailey watched a how-to on youtube to learn the woodworking craft.,What will Bailey want to do next?,quit trying,learn how to create something from wood,be thorough,B
18776,Addison suddenly heard a knock at the door and went to answer it.,How would Addison feel afterwards?,Like they wonder who it is,Like they know who it is,acting quickly,B
18777,Jan had an idea and put their thoughts into words.,How would Jan feel afterwards?,Good for having an idea,Glad they know about their thoughts,as clever,A
18778,Skylar complied with Kendall's request to get an extension on the project.,How would you describe Skylar?,agreeable,selfish,rigid,A
18779,Kai gave the wrong time to a person who asked for the time.,Why did Kai do this?,help but forgot the time,walk away quickly,deceive their colleague,C
18780,Sasha organized and prepared carefully until accomplishing all of their objectives.,How would Sasha feel afterwards?,annoyed,sad,proud,C
18781,alex was a doctor and had to check riley for a disease so he stuck out riley's tongue.,How would Riley feel as a result?,asking Riley to stick out his tongue,odd,calm,B
18782,"Jesse brought his dog to Casey's house party, unaware that Casey was severely allergic to dogs resulting in anaphylactic shock.",How would you describe Jesse?,unselfish and helpful to Casey,unaware of the the allergies of his friend,understanding and knows his friends well,B
18783,Kai had a good connection with Sydney as time went on.,What will Sydney want to do next?,get to know Sydney,spend time with Sydney,Remain connected,C
18784,Kai pumped Quinn's tires after Quinn drove over a nail and got a flat.,How would Quinn feel as a result?,Annoyed that Kai wouldn't help her,be more careful driving,Sad she can't drive anywhere due to the flat,B
18785,Jordan gave them Robin's support from her garagre full of tools.,How would Jordan feel afterwards?,vindicated,like a great person,sad about life,B
18786,Tracy cupped Kai's face and offered her support.,What will happen to Kai?,run away,get angry,supported,C
18787,Jesse confronted and faced all of the fears Jesse could have.,What will Jesse want to do next?,celebrate,achieve their goals,face more fears,A
18788,jesse was a psychologist and put lee's worries at ease.,How would Lee feel as a result?,comfortable,upset,angry,A
18789,Sydney invited a friend over and they both went for a swim in Sydney's pool.,How would Others feel as a result?,a person with a pool,happy,scared,B
18790,Bailey put out an ad to get some work done at her house.,What will happen to Others?,be contacted by potential workers,proud,get the work completed,C
18791,"Aubrey had promised to take Sasha's mother for lunch during her birthday, when he failde to he promised himself that he will do it at a later date.",How would Aubrey feel afterwards?,felt very relieved,sad that Aubrey broke her promise,guilty for taking Sasha's mother for lunch,A
18792,Robin took nearly 2 years to complete his book but finally Robin publihed their work today.,How would you describe Robin?,lazy,intelligent,stupid,A
18793,Jesse's struck their flag when hitting it with his cannon in the ship.,How would you describe Jesse?,a thief,horrible,bad,C
18794,Quinn brought forth the prisoner to be tried for treason today.,How would you describe Quinn?,feeling strong,feeling detached,feeling bored,A
18795,Casey looked over Kai's shoulder to see what he was writing at work.,Why did Casey do this?,get information,leave Kai alone,avoid Kai,A
18796,Casey changed Alex's attitudes after explaining things to him.,How would Alex feel as a result?,angry,discouraged,educated,C
18797,"Sydney loved Tracy to death, despite her awkward demeanor in social situations.",Why did Sydney do this?,see the good in Tracy,hang out with Sydney,left out,A
18798,Remy started feeling a lot better after resting from the long day at the office.,How would Remy feel afterwards?,relieved,bored,rejuvenated,C
18799,Alex got in Robin's way to the door after Robin tried to steal something.,How would you describe Alex?,defeated,steadfast,cowardly,B
18800,"Remy sent Tracy's words to the contest, and Tracy ended up winning the prize.",What will Remy want to do next?,thank Remy,tell Remy what they did,collect the prize on behalf of Tracy,C
18801,Remy did not want her dog to run away so she kept it locked up inside.,Why did Remy do this?,The dog cannot unlock the door,purchase a lock to keep the dog inside,let the dog run when it wants outside,A
18802,Lee had never cooked before and decided to try to make dinner.,Why did Lee do this?,full,learn something new,do their own thing,B
18803,"Alex and their partner were living in poverty but after Alex landed a well paid job, Alex raised their standard of living.",How would Alex feel afterwards?,proud,unsuccessful,ashamed,A
18804,Kendall had OCD so she touched another pen until she finally touched 5.,Why did Kendall want to do this?,calm her nerves,choose the red pen,get the prettiest pen,A
18805,Robin reached an agreement with Jordan because her sister wanted them to move on from the argument.,Why did Robin do this?,her sister asked her to,guarantee the peace,implement the agreement,A
18806,Cameron put the cat in the house because it was gone for two weeks.,How would you describe Cameron?,like a good owner,an animal lover,controlled by their cat,A
18807,Jan and their friends went to an amusement park last Saturday. Jan had a lot of fun.,How would Jan feel afterwards?,bored,good,listless,B
18808,Sydney paid a lot of money on gifts for Christmas because they wanted everyone to enjoy themselves.,How would you describe Sydney?,a thoughtful person,a mean person,an emptier wallet,A
18809,Ash was armed heading to war to fight for their country as was required.,How would you describe Ash?,someone who obeys laws,negligent as a national citizen,afraid,A
18810,"Jan rudely reached across the restaurant table and sipped Sydney's hot, fresh coffee.",What will happen to Jan afterwards?,get rewarded by Sydney,get yelled at by Sydney,not appreciate Jan,B
18811,Lee saw a rat and ran away screaming in fear.,How would you describe Lee?,afraid of cats,afraid of rodents,disgusted and sick,B
18812,Carson gave a book to his son after buying it off his good friend.,What will happen to Others?,'ll get paid for it,'ll get nothing,be a good father,A
18813,Jesse somehow lost every single penny he had left to his name.,How would Jesse feel afterwards?,sad,happy,excited,A
18814,Sasha is a zookeeper in charge of the aviary.,How would you describe Sasha?,kind,loves to eat eggs,hates birds,A
18815,Taylor couldn't get the groceries to fit in his car. Taylor put the groceries another way so they'd fit.,What will Others want to do next?,drive the groceries home,load all of their groceries in the car,close the trunk,C
18816,Remy got a Christmas bonus from their job. They purchased a new car.,Why did Remy do this?,pay for the car next,ride,drive the car next,C
18817,Jordan was in a new place and a new school. Addison made Jordan adjust because she was older.,What will Jordan want to do next?,be in bad spirits,be in good spirits,seem upset,B
18818,Riley went to her bank and quickly cashed Sasha's check.,What does Riley need to do before this?,provide a bank account number,throw away the check,appreciate riley,A
18819,Jordan told Kendall to be quiet during the movie they were watching.,What will Kendall want to do next?,tell Jordan why to be quiet,say sorry,apologize,B
18820,Jan taught Casey's children in pre-school and went over to say hello when she saw them at the store.,Why did Jan do this?,work at a pre-school,go to the store,did this to catch up,C
18821,Sydney asked the secretary for Casey's number when Casey didn't show up for work.,What will happen to Casey?,It gives me great pleasure,be given a warning,This publication presents the proceedings of the forum,B
18822,"Tracy needed a gift for her mother's birthday in two days, so she ordered something with overnight delivery.",How would Tracy feel afterwards?,lucky they had fast shipping,like a bad daughter,like a good daughter,A
18823,Skylar set a new school record for the long jump in track.,How would Skylar feel afterwards?,awkward,a student at a school with a track team,elated,C
18824,Aubrey carefully studied the pattern for her homemade coat and cut the cloth accordingly.,How would you describe Aubrey?,lazy,careless,meticulous,C
18825,Riley is Remy's baby and is just learning how to talk.,How would you describe Riley?,excited,autistic,very bright,C
18826,Carson got mysteriously quiet after he had been talking for a bit.,What will Carson want to do next?,stay involved in the conversation,forgot what he wanted to say next,quietly back out of the conversation,C
18827,Ash sold Casey's house and helped her find a new one.,What will happen to Casey?,remain unmoved,move,refuse to sell,B
18828,Kai gave people headaches when they were talking to them loudly.,How would Kai feel afterwards?,very happy,like a friend,like they are annoying,C
18829,"Remy did not prepare well for his upcoming test.  As a result of procrastinating, Remy got an F.",What will Remy's instructor want to do next?,avoid studying,Encourage Remy to develop better study habits,be unprepared,B
18830,Kai was involved in a fight with other students and walked away from school.,How would Kai feel afterwards?,afraid for her safety,strong willed,happy or elated,B
18831,Ash was found guilty of committing a crime against Sydney.,How would you describe Ash?,morally wrong,was framed by Sydney,exonerated in court,A
18832,Addison want to start to keep better track of their spending.,What does Alex need to do before this?,not be broke,needed to yell at them,needed to make a budget,C
18833,Remy met the girl of their dreams and it was finally the big deal. Remy got married.,How would Remy feel as a result?,excited for it,sad about it,upset about it,A
18834,Austin broke the ice after everyone was being quiet.,How would Austin feel afterwards?,good,upset,glad the ice was broken,A
18835,Casey and Austin had had a big fight that jeopardized their friendship.,How would Austin feel afterwards?,worried that they'll lose their friend,like the bigger person,angry at what Austin said,A
18836,"Even though it was scary, Remy knew that Remy needed to tell Austin the truth about who put the dent in Austin's brand new car, so they did.",How would Remy feel afterwards?,guilty about being dishonest,angry with Austin for what they did,like a weight was off their shoulders,C
18837,"After the intruder stole Jordan's wallet, Jordan ran after him and got his wallet back.",How would Jordan feel afterwards?,he will be upset that he caught up to the intruder,angry,he will be proud that he caught the intruder,C
18838,Addison bid Carson goodbye before the ship left the dock.,What will Addison want to do next?,wave goodbye,jump off the boat,yell to Addison,A
18839,Skylar got brought to the hospital after the car wreck and Casey was the nurse.,What will happen to Casey?,get thanked by Skylar,cry with frustration,have to have time off work,A
18840,Jorden needed supplies in the Kitchen so she threw open the cabinet.,How would Jordan feel afterwards?,do,Like she could find the supplies she needs,as ambitious,B
18841,Jan taught Addison's dog tricks which took out a lot of her own time.,Why did Jan do this?,help Addison,have Addison take care of their own dog,show off the dog tricks,A
18842,Quinn married soon after proposing to their fiance because they were eager to get started with their lives.,How would Quinn's fiance feel as a result?,sad to be married to Quinn,excited to get married to Quinn,upset to be married to Quinn,B
18843,Jan gave Addison orders when they asked for help baking the cake.,What will happen to Addison?,become the boss,follow the advice,enter a singing show,B
18844,Quinn texted their husband that night. They were going to be late for dinner.,What will Quinn want to do next?,pick up a bottle of wine,get home later,forget the bottle of wine,A
18845,Jan screamed loudest when she saw the robber.,How would Jan feel afterwards?,has an ear-splitting voice,scared,excited,B
18846,Cameron gave Robin recognition when they won the game because of the shot Robin took.,How would Robin feel as a result?,sad about her performance,nervous and wanting to quit the team,felt great as the hero of the team,C
18847,Robin supplied Lee with food after serving the paying customers.,What does Robin need to do before this?,do a good deed for Lee,tell Lee to take a break,give the customers their meals,C
18848,Kendall did not know the answer so she asked Cameron and got his answer.,What will happen to Kendall?,fall for it,get in trouble,get the answer right,C
18849,Robin avenged their father's reputation after he was publicly humiliated previously.,How would Robin feel afterwards?,satisfied afterwards,defeated afterwards,Others would rethink their feelings about Robin's father,A
18850,Ash raised and supported their child even when they were bad.,Why did Ash do this?,try and get the kids to behave,still take care of the kids,protect their child,C
18851,Kendall was tired of driving to school. They walked to school one morning.,What will Kendall want to do next?,study their lesson,drive to school often,catch a bus,A
18852,Carson spot checked the house prior to the guests' arrivals.,How would Carson feel afterwards?,overwhelmed to have guests,a good host,pay someone for cleaning,B
18853,It was finally time for Austin to perform the Beethoven sonata at their piano recital.,What does Austin need to do before this?,take a bow,practice the sonata,make sure they have practiced well,B
18854,"Although they were very wealthy, Robin bought clothes on sale whenever they could to save money.",How would you describe Robin?,good about herself,someone with lots of money,poor,B
18855,Alex forgot the yeast and had to run to the store to get some.,What does Alex need to do before this?,go buy a car,make sure that they have money before leaving home,realize there's no yeast,C
18856,Austin built Quinn's house and it ended up really nice.,What will Austin want to do next?,be helpful,get thanked for their work,show caring,B
18857,Remy wasn't being careful and got tangled up in the cord.,What does Remy need to do before this?,be cautious with the lights,put lights on the tree,break the cord,B
18858,Riley told them Jan was pregnant in front of everyone despite her asking not to.,What will Jan want to do next?,hug them,have others envying him,run away,C
18859,Jordan had to drop their close friend Sasha off at the airport. Jordan brought Sasha early for their international flight.,How would Jordan feel afterwards?,are cool,excited,lonely,B
18860,Kai learned to play the guitar to impress their new girlfriend.,Why did Kai do this?,Convince their girlfriend they are in a band,take guitar lessons,Convince their girlfriend that computers are cool,A
18861,Lee needed to be the center of attention at all times.,How would Others feel as a result?,fond of Lee,self centered,annoyed,C
18862,Kendall grew tired while running to practice for an upcoming marathon.,How would Kendall feel afterwards?,depleted,peppy,crazy,A
18863,Sydney turned Austin's head forcefully after he looked away from her during an argument.,How would Austin feel as a result?,physically violated,thankful for the exchange,controlling,A
18864,Carson entered their house and began inspecting it for damage.,What will Carson want to do next?,go into the house,check the house,give his report next,C
18865,addison had respect among the group so he persuaded them to take a break.,Why did Addison do this?,be nice,be resented,be hated,A
18866,"Addison wanted to adopt a new puppy, so Alex took Addison to the animal shelter.",How would you describe Alex?,a good friend,a good driver,a selfish person,A
18867,While going through the death certificate Ash found a cause of death possibility that was not noticed by the officials.,What will Ash want to do next?,help find the reason for death,finish plans for the funeral,contact the proper officials,C
18868,Austin went to mow and was having a hard time.,How would Austin feel afterwards?,means well,happy about the rocks,irritated at finding rocks in the yard,C
18869,Taylor provided a foster home for children and it was a red house with lots of toys.,What will Others want to do next?,proud,loves children and wants them to be happy,likes red houses filled with children and toys,B
18870,"Looking to get some spiritual comfort and guidance, Kai attended church.",What will Kai want to do next?,forget others,pray,closer to god,B
18871,Riley was surprised by the confrontation so Riley grabbed his keys and left.,How would Riley feel afterwards?,surprised by the confrontation,grabbing his keys,Offended,C
18872,Remy got an education at a university and got a really good job.,What does Remy need to do before this?,quit school,get a cat,take classes,C
18873,"They rope was slipping through their fingers during the game of tug of war, so Tracy told Jan to take hold.",How would Tracy feel afterwards?,Glad to beat Jan,Determined to win against Jan,Determined to win the game,C
18874,"Quinn was high up in the tree and didn't want to get down. We told him we would play a game, so Quinn came down to us.",What does Quinn need to do before this?,ignore others,did this for fun,jump the rope,A
18875,Quinn was having car problems and the headlights on his Jeep were not working. So he brought it into the shop.,What will Quinn want to do next?,Get a ride home from a friend,Buy a new car,Get back in the jeep and drive away,A
18876,"After their girlfriend dumped them, Skylar rejected every person that asked them on a date.",What will Others want to do next?,Get angry,Take a new approach,reject everyone,B
18877,Sasha was at the fair ground and first they rode the roller coaster.,What will Sasha want to do next?,avoid the other rides,have fun,try the ghost train,B
18878,Riley thanked their friend foe the letter they got in the mail that day.,What does Riley need to do before this?,go to the race track,take the mail,buy a pet,B
18879,Alex ran a redlight. Alex hit a car.,What does Alex need to do before this?,injured,flee the scene of the accident,be reckless,C
18880,"Aubrey asked to borrow $5 from Cameron. Cameron said yes, so Aubrey got Cameron's wallet.",What will Aubrey want to do next?,take out the money and return the wallet,give away the money and return the wallet,make Aubrey happy,A
18881,"Looking to avoid showing any embarrassment over it, Sydney turned their face away from Jordan.",What will happen to Sydney?,engage Jordan,offer help to Jordan,ignore Jordan's pleas,C
18882,Addison received detention after the fight and felt bad that her and her friend had argued.,What will Addison want to do next?,show regret next,Start an agrument,skip detention next,A
18883,Quinn spent a lot of time with the Kai family because Quinn's own home life was subpar.,How would Quinn feel afterwards?,cheated,a person who struggles,satisfied,C
18884,Skylar constructed another idea for her experiment for college.,What will Skylar want to do next?,implement the idea,scrap the idea,fail her project,A
18885,The memory of Aubrey burned within Addison's heart and mind. Addison was grieving severely.,What will Aubrey want to do next?,get some therapy,become a hermit,stop speaking,A
18886,Bailey used trickery to control his classmates  think he can solve the mat problem.,What will happen to Bailey?,be the one to solve mat problem,gain a lot of friends,apologize for been deceptive,C
18887,Addison felt healthy after following the diet that their doctor suggested.,What does Addison need to do before this?,eat chips,eat fruits,eat candy,B
18888,"Jan liked Cameron, but Cameron asked Jan's roommate to the dance.",What will Jan want to do next?,be jealous of their roommate's relationship,needed to go to the dance party,ask Cameron to go to the dance,A
18889,Sasha was very fierce and brave and she acted like a man.,How would you describe Sasha?,fierce,weak,like a leader,A
18890,Bailey guided Jan with more effort to get them to do their best.,What will Bailey want to do next?,talk about them well,For them to do their best,smart,B
18891,Cameron worked in a lab with many specimens divided into classes.,Why did Cameron do this?,work harder,For a living,quit soon,B
18892,Alex missed the train to work and could not find a cab anywhere.,How would Alex feel afterwards?,panicked,happy,having a very bad start to the day,C
18893,"Lee was interviewing Jesse for a magazine, so Jesse told Lee many stories.",What will Jesse want to do next?,want Lee to return the stories,want Lee to tell some stories,get a copy of the magazine,C
18894,Lee had to run to the store because when he looked in the refrigerator he didn't have anything to make for dinner.,What does Lee need to do before this?,make a list,cook food,take a quick nap,A
18895,"When the dentist called their name, Addison turned quickly towards Alex, and said they were next.",What will happen to Alex?,walk to the dentist,get cavity filled,go brush her teeth,B
18896,Lee kept everything under control after the large fire there.,What does Lee need to do before this?,be lazy,be careful,do nothing,B
18897,Alex ran scared from the ghost that was dressed up in the hallway.,How would Alex feel afterwards?,happy with others,afraid of ghosts,like they were tricked,C
18898,Kendall visited Sydney when Sydney was playing an online game. Sydney aroused Kendall interest.,What will Sydney want to do next?,ask Kendall to leave,send Kendall home,teach Kendall how to play,C
18899,"Austin was hesitant at first, but then they were ok about going to the play this coming Friday.",How would Austin feel afterwards?,lazy,loved,passive,C
18900,Riley started drinking the water immediately after finishing the marathon.,What does Riley need to do before this?,run a marathon before this,quench thirst,rehydrate after the race,A
18901,Sasha saw Cameron play basketball one day in a big competition.,How would Sasha feel afterwards?,sad,proud,upset,B
18902,Casey was alone all day. Casey felt like talking to their friend.,Why did Casey do this?,talk to somebody,get away from people,read books all day,A
18903,"It was her day off, so Bailey took her dog to the dog park.",What does Bailey need to do before this?,get a dog,get a mouse,play ball with her dog,A
18904,Quinn texted their husband while Quin was biking on a country trail.,What does Quinn need to do before this?,need to keep the balance,text each other,answer the text,A
18905,Lee wrote stories about his adventures as a little boy in the big city.,Why did Lee do this?,publish the stories,proud,print the stories,A
18906,Sydney parked my car all the way down the street on the next block.,How would Sydney feel afterwards?,bothered by all the trouble,energized taking a brisk walk to the car,tired after walking to the car,C
18907,Sasha was making measurements to make some clothes for some friends.,How would Sasha feel afterwards?,sure of the measurment,want to help friends,bothered and unsure,A
18908,Addison prevented Sasha from making dinner by making a mess in the kitchen all day.,How would Addison feel afterwards?,very happy,very proud,rather regretful,C
18909,Jordan put the hot dogs on the grill and began to cook them.,What will Jordan want to do next?,ignore them,needed to buy the hotdogs,make sure they are done,C
18910,Remy made her decision to not go with the family to the lake this summer.,Remy made this decision because?,spent time with their friends,wanted to take a rocket to the moon,wanted to stay in town and work,A
18911,Sydney spent a couple hours working on her prsentation and fnally got it done.,How would Sydney feel afterwards?,annoyed,bad,accomplished,C
18912,Quinn sent Carson to summer camp because they don't want them around.,What will Quinn want to do next?,be alone,have fun,enjoy camp,A
18913,Kendall was trying to explain something to Skylar secretly. Kendall gave Skylar a wink.,How would Kendall feel afterwards?,happening,like things are in the clear,like things are in the open,B
18914,Jesse took his first steps and getting a good Job.,What will Jesse want to do next?,do his work well,talk good about work,make good money,A
18915,aubrey went fishing with her dad and caught a fish as a catch.,Why did Aubrey do this?,impress her dad,have fun,enjoy the fish,B
18916,Taylor went to the smoothie shop instead of burger king.,How would you describe Taylor?,a vegan and doesn't eat meat,a true meat eater and only eats beef,a advocate of never eating vegetables and fruits,A
18917,"Alex lived in Cameron's house for free, but never cleaned up after themselves.",What does Alex need to do before this?,convince Cameron to let them go,spend time making a mess,Apologise to Cameron,B
18918,Addison made a grilled cheese sandwich late last Saturday afternoon.,Why did Addison do this?,eat bad food,have lunch,be hungry,B
18919,Sydney was at soccer tryouts for the school team. Sydney saw an opening and shot the ball into the net to make a goal.,Why did Sydney do this?,celebrate that he made the team,wanted to impress the coach,wanted to embarrass the goalie,B
18920,"After Addison checked their clothes in the mirror, they realized that their pants had a large hole in the back.",What will Addison want to do next?,pick out some clothes to wear,change their sweater,change into something different,C
18921,"Tracy jumped in front of the bullet and in doing so, Tracy protected others from injury.",How would Tracy feel afterwards?,glad to be alive,grateful for Tracy's sacrifice,Pained,C
18922,"Kai was a big prankster, so they scarred the crap out of Robin.",How would Kai feel afterwards?,humerous,sad,angry,A
18923,New beautician Skylar dyed Casey's blonde hair with purple and white stripes to get her ready for Halloween weekend.,What will Skylar want to do next?,go to cosmetology school,get a pedicure done at the mall,get her nails painted to match,C
18924,Sasha took their family to the zoo to see all of the different animals.,What will Sasha want to do next?,see no animals,drive to the zoo,see the animals,C
18925,Skylar was usually prepared and always tried to bring her lunch.,Why did Skylar do this?,refrain from eating,have food for lunch,be hungry,B
18926,tracy wouldn't let casey kiss her because they had no attraction for casey.,What will happen to Tracy?,content,be appreciated,be disliked,C
18927,Carson was trying to figure out how to get to their wife's workplace. Carson got directions from their wife.,How would Carson feel afterwards?,helped,lost,directionless,A
18928,Lee dropped his phone in the toilet and watched as it went into the hole.,What does Lee need to do before this?,buy a new phone,use the toilet,leave the phone in the kitchen,B
18929,"The teacher wanted all of the students to answer, but Bailey answered all the questions first.",Why did Bailey do this?,aren't confident,work the problem,are a know-it-all,C
18930,Remy prepared another cup of soup to eat because they felt sick.,What will Remy want to do next?,lay down,eat pizza,get the can of soup out of the cabinet,A
18931,After Carson cut his hand Bailey layered it with bandages to stop the bleeding.,What will Bailey want to do next?,take Carson to the doctor,layer Carson's other hand,clean the wound,A
18932,"Aubrey invited Lee over for a party, but Lee was being obnoxious. Aubrey made Lee go home.",What will Lee want to do next?,keep Lee from ruining party,spend the night at Aubrey's house,apologize to Aubrey,C
18933,Austin did not want to leave the amusement park.,What does Austin need to do before this?,austin wants stay with amusement park,throw a fit,austin wants go to falls,A
18934,Austin went to their home thermostat and they raised it by a single degree.,Why did Austin do this?,make the atmosphere a bit more comfortable,wanted the house to be warmer,wanted to annoy their friend,A
18935,Quinn brought up and raised Robin's children at her own house.,What will Quinn want to do next?,be forever thankful,teach the children,be forever grateful,B
18936,Robin had a way with words so she talked the whole class into wanting to study for the next test.,How would you describe Robin?,Very wise teacher,happy and relaxed,An independent,A
18937,Cameron had a stab at the question about what the answer to the math problem is.,Why did Cameron do this?,smart,bored,work the problem,C
18938,Lee wanted to take pictures with his daughter and their friend.,What does Lee need to do before this?,save the pictures for his daughter,needed to pose for the camera,remember this moment forever,B
