,context,question,answerA,answerB,answerC,correct
3461,"Jan foi ao bar com os amigos, tomaram uns cocktails e fizeram piadas.",Porque é que o Jan fez isto?,Queria soltar-te.,Queria ter uma noite descontraída .,Queria fugir dos amigos dela.,A
3462,"Depois de uma longa conversa, Casey mudou a atitude de Alex e os convenceu a fazer uma viagem juntos.",O que vai querer fazer o Casey a seguir?,Faça uma mala .,Encontre um mapa,Agradeça ao Alex por ter concordado em vir comigo .,C
3463,Cameron e o seu amigo sempre quiseram começar um negócio.,Como descreveria a Cameron?,Com medo de correr riscos.,orgulhoso de si mesmo.,Um homem de negócios forte.,C
3464,A Skylar levou o irmão à pesca e teve um bom dia a pescar.,Como é que a Skylar se sentiria depois?,É bom para aprender a pescar .,Bom por levarem o irmão deles.,Como se tivessem divertido.,C
3465,Quinn contou a outros sobre a sua experiência de sair de um relacionamento abusivo e ofereceu esperança às pessoas.,Porque é que o Quinn fez isto?,mostrar às pessoas que podem se libertar do abuso,Expressa admiração ao Quinn .,começar um GoFundMe,A
3466,A Robin levou o sal de volta ao balcão para o empregado não ter de andar mais longe.,Como descreveria a Robin?,Ela devolveu o sal ao balcão .,Ainda bem que ela não fez o garçom andar mais.,atencioso,C
3467,"Remy exige que Sasha se afaste, mas Sasha gentilmente convence Remy a recuar.",Como descreveria a Sasha?,confiante,não ouvido,manipulador,C
3468,O Remy dava massagens grátis aos amigos deles depois que eles se queixaram de dores nas costas.,Como se sentiriam os amigos do Remy?,Gosta de ajudar os amigos.,Um bom amigo.,relaxado,C
3469,A Jordan viu a Bailey três vezes e pediu um café de cada vez.,Como é que a Bailey se sentiria?,Uma pessoa que gosta de café,Amado agora,Aborrecido agora.,A
3470,"Sasha viu que Benjamin era um idiota, então ela se aproveitou disso.",Como você descreveria Sasha?,como inteligente,tão lento espirituoso,Pensaria que é engraçado o Benjamin ter saltado do telhado.,A
3471,A Robin gostava da Alex e pensou que talvez pudessem sair.,Como é que a Robin se sentiria depois?,Estou feliz com isso.,Estou chateado com isso.,Louco por isso.,A
3472,O Remy adicionou uma nova jóia à sua coleção para terminar a coroa para o rei.,Porque é que o Remy fez isto?,O único,Uma mãe de cão,um camponês,A
3473,Sasha conhecia o Kai há muito tempo e tinha uma paixão enorme por eles.,O que vai acontecer ao Kai?,Pergunta ao Sasha sobre os sentimentos deles.,Diz ao Sasha que eles gostam deles .,Passava tempo com o Kai .,A
3474,A Sydney foi de férias e trouxe presentes para casa.,Como descreveria Sydney?,Alguém que foi numa viagem.,generoso depois.,Alguém que gosta de presentes.,A
3475,Quinn participou da reunião de negócios obrigatória de entretenimento.,Porque é que o Quinn fez isto?,Mantenha seu trabalho,Dê um feedback positivo,Coma a torta,A
3476,Sydney voltou a correr em volta da pista.,Porque é que a Sydney fez isto?,preguiçoso,"- Não, não.",- É bom.,C
3477,Austin reduziu o impacto e a gravidade depois de todos os airbags terem disparado no momento certo.,Como descreveria o Austin?,- Aliviado.,Uma pessoa magoada,Uma pessoa abençoada.,A
3478,Jesse perdeu a voz durante o concerto por gritar demais.,O que é que o Jesse precisa de fazer antes disto?,Vai ao concerto.,Fala com calma,"Silenciosamente, veja a banda.",A
3479,"Riley procurou por Aubrey depois da aula e pediu para levar a mala, já que estava muito longe da paragem do ônibus.",O que é que a Riley vai querer fazer a seguir?,Abre a mala do Aubrey.,Leva o saco do Aubrey .,Atira o saco ao chão.,B
3480,"Depois que Skylar falhou em vários testes e recebeu um aviso de sua professora, Skylar tentou mais na aula.",Porque é que a Skylar fez isto?,dar um aviso ao professor,Melhorar a sua nota,Mostrem ao professor que estão a trabalhar duro.,B
3481,Riley preparado para a grande recepção e definir todas as mesas.,O que Riley vai querer fazer a seguir?,ptimo.,Sair da festa,Não compareça à festa,B
3482,Kendall chegou a outro ponto de parada porque se cansou do seu treino como corredora.,Como se sentiria a Kendall depois?,cansado,orgulhoso,indiferente,A
3483,Quinn comeu a tarte de uma só vez e sentiu-se tão bem.,Como se sentiria o Quinn depois?,Como alguém que comeu uma sobremesa,Estou muito esfomeada.,muito cheio,C
3484,A Skylar recebeu uma chamada da biblioteca e trouxe o livro.,O que vai a Skylar querer fazer a seguir?,- Vou ver um livro novo.,falar com um amigo,o livro certo,A
3485,"O Austin jurou, por isso a mãe dele Jan lavou-lhe a boca e limpou-a.",Como descreveria o Jan?,- Furioso com o Austin .,Estou contente com o Austin.,encorajando Austin,A
3486,Robin comprou brinquedos à venda e eles eram muito mais baratos naquele dia.,Como Robin se sentiria depois?,entediado agora,Orgulhoso agora,Muito frugal,C
3487,Carson apanhou o Sydney a acelerar e deu-lhe uma multa.,O que é que o Carson precisa de fazer antes disto?,recusar pagar o bilhete,Pára com a Sydney .,Pagar a multa de velocidade,B
3488,Addison era uma estudante regular do comportamento humano.,O que é que a Addison vai querer fazer a seguir?,Fique longe de outras pessoas,Estudar psicologia,Afastem-se dos outros,B
3489,A Sydney esteve envolvida num acidente de carro esta manhã com outro veículo.,O que é que a Sydney vai querer fazer a seguir?,ir ao médico,precisava ser imprudente.,precisava ser descuidado.,A
3490,Alex abriu seu presente muito rapidamente na frente de seus amigos.,O que seus amigos reagiriam quando ele abrisse seu presente?,muito feliz que Austin gosta de seu presente,triste que ele não gostaria,Inquieto que ele pode não gostar,A
3491,"A Sasha nasceu com poderes mágicos, por isso reuniu os animais.",O que os Outros vão querer fazer a seguir?,Alimentem os animais.,Adora a Sasha,Raptar o Sasha.,B
3492,Alex lançou o anzol com uma isca sintética e jogou-o no lago.,Porque é que a Alex fez isto?,Vamos jantar fora hoje à noite.,usar o resto do isco vivo,apanhar um grande barbudo,C
3493,Cameron sussurrou no ouvido de Jan perguntando se ela gostaria de ir ao baile.,O que vai acontecer com a Cameron?,Fica animado .,ficar nervoso,Diz que sim.,B
3494,O Taylor levou o cão porque ele era agressivo com os outros.,O que acontecerá aos Outros?,Os outros não têm de se preocupar com o cão.,a ir,ser grato,A
3495,"O Quinn esperou uma hora para comer, foi muito tempo para gostarem.",O que quer o Quinn fazer a seguir?,rejeitar a refeição,fazer reserva no restaurante,Saiam do restaurante.,A
3496,Sydney conservava a comida colocando-a num recipiente e depois na geladeira.,Como descreveria Sydney?,Como alguém que coloca comida no frigorífico,Como alguém que comprou um frigorífico,Preparada e feliz.,C
3497,"A Addison não foi embora, apesar de lhes terem dito para o fazer.",O que vão querer fazer a seguir?,Veja o que eles estão a fazer.,Não te aproximes .,Fica com eles .,A
3498,Jan comprou um livro novo da biblioteca e colocou-o na prateleira deles.,Porque é que o Jan fez isto?,Tenho dinheiro para comprá-lo.,adicionar à coleção,Queima o livro.,B
3499,"Jesse tentou argumentar sobre por que o carro estava preso, mas ele desistiu.",Por que Jesse fez isso?,estar ciente do carro antes deste,< < < < < < < < < ,Não fale com ninguém,A
3500,"A Sydney colocou as mãos da Taylor nas luvas, mas a Taylor era alérgica ao tecido.",O que vai acontecer com a Taylor?,Vai para o hospital.,Dêem a Taylor um anti-alergênico .,perder o medicamento,A
3501,Ash ganhou peso depois de perder o emprego e ficar muito deprimido.,Como descreveria o Ash?,comer comida confortável,miserável,perturbado,C
3502,A Riley preparou um jantar e disse ao filho para vir buscar.,Como descreveria a Riley?,bem alimentados,Cuidadoso,- Ótimo.,B
3503,Taylor passou horas escrevendo um artigo para sua aula de inglês na semana passada.,Como você descreveria Taylor?,Um bom aluno,Alguém que não faz lição de casa,Preguiçosa,A
3504,Alex saiu de seu apartamento e foi para a loja e comprou algumas maçãs.,O que é necessário para Alex antes disso?,furtar uma maçã,tem uma ideia,não tem carteira,B
3505,A Riley deu ao Austin uma pulseira de rubi com uma corrente de ouro.,O que é que o Austin precisa de fazer antes disto?,ter dinheiro,- Não.,ser casado,A
3506,Jan usava a camisa de anime preferida para a escola.,Como descreveria o Lee?,um valentão,um fã de anime,Uma pessoa simpática.,A
3507,"Enquanto iam para o voo, a Addison pegou nas coisas da Jordan.",Como se sentiria a Addison depois?,Como se ela tivesse roubado alguma coisa.,Com fome de almoço.,"Aliviado, não esqueceram nada.",C
3508,"O Taylor foi considerado, por isso, pôs a almofada atrás da Skylar.",O que vai a Skylar querer fazer a seguir?,Odeio Taylor .,Pegue na almofada .,Obrigado Taylor .,C
3509,Jan informou Ash da hora estimada de chegada ao aeroporto.,Porque é que o Jan fez isto?,Vai para o aeroporto.,O Ash queria chegar a tempo.,O Ash queria ir para o aeroporto .,B
3510,Casey conseguiu tudo o que queria quando foi à loja e gasto todo o seu dinheiro.,Como se sentiria Casey depois?,responsabilidade,sentir- se utilizado,impulso,C
3511,Jordan assistiu ao filme preferido deles.,O que vai querer fazer a seguir?,O Jordan viu uma rapariga,Senta-te .,Assistiu ao seu filme preferido,B
3512,Austin serviu ao propósito de Robin quando ela pediu ajuda.,O que vai acontecer com Austin?,ser triste,ser apreciado,Sentir saudades,B
3513,Ash correu mais uma milha e mal se transpirou devido ao condicionamento físico superior.,Como é que o Ash se sentiria depois?,um rato de ginástica,Devem correr mais uma milha.,No seu pico de condicionamento,C
3514,"A Aubrey era gananciosa, por isso encontrou comida na casa da Addison quando estava com fome.",O que é que a Addison vai querer fazer a seguir?,Come toda a comida da Addison.,Gritar com o Aubrey .,Faça algo para comer.,B
3515,O Kai colocou o carro na fila para ser limpo naquele dia.,O que vai acontecer ao Kai?,Pagar a taxa,Não sejas impaciente .,Leva o carro dela para a lavagem .,C
3516,A Riley compreendeu a ambiguidade em torno do Quinn e ficou interessada quando ele se abriu.,Como é que a Riley se sentiria depois?,Deixado no escuro depois.,Era um bom ouvinte.,compreender depois,B
3517,Ash estava dormindo rapidamente e sonhava com um belo lago com muitos peixes para pegar.,Como Ash se sentiria depois?,habilidoso agora,Indiferente agora,entediado agora,B
3518,"A Skylar estava a usar a broca de força do Kai, mas perdeu-a.",O que vai acontecer ao Kai?,O Sklar vai ser gritado .,Procura a broca de energia deles .,estar zangado com a Skylar,C
3519,A Aubrey foi para casa para a Alex depois de um longo e cansativo dia de trabalho.,Como é que o Aubrey se sentiria depois?,energético,cansado,trabalhador,B
3520,Quinn protegeu os filhos da tempestade terrível naquela noite com cobertores.,Porque é que o Quinn fez isto?,Amado,preguiçoso,passivo,A
3521,Riley empurrou os dedos de Casey para o batente da porta e ela ficou louca e começou a agir como louca.,O que Casey vai querer fazer a seguir?,Evite Casey,Peça desculpas ao Casey,Chame o 911 por ela.,C
3522,Riley restaurou o jardim ao normal depois de muitas horas de trabalho.,Como é que a Riley se sentiria?,Eles sabem trabalhar a terra.,Eles são agricultores novatos.,Não sabem trabalhar a terra.,A
3523,"O Cameron era uma pessoa social, por isso ia com os amigos.",Como se sentiria a Cameron depois?,irritado,desanimado,conteúdo,C
3524,Carson lançou um ataque contra Sasha agarrando-lhe o cabelo e depois empurrando-a para o chão.,Como descreveria o Carson?,ferido,Atacado,Sentindo-me zangado,C
3525,Remy realizou as reuniões de Skylar em seu quarto e teve que acomodar muitas pessoas.,O que Remy vai querer fazer a seguir?,Cozinhe uma grande refeição,reservar um quarto,expulsá-los,B
3526,"Olhando para belas antiguidades na loja, Ash acidentalmente os chocou e eles caíram no chão.",Como é que o Ash se sentiria depois?,Preocupado com cinzas,desajeitado,gracioso,B
3527,Cameron deu satisfação à Robin na relação deles porque eles se importam muito com eles.,Como se sentiria Robin?,É incrível.,Horrível.,Terrível.,A
3528,"O Jesse levou a namorada a jantar, mas acabaram por entrar numa briga e terminaram antes da comida chegar.",Como se sentiria o Jesse depois?,Prontos para comer a refeição,Como se tivessem perdido o apetite.,Estava a procurar uma maneira de acabar com a relação.,B
3529,Quinn gosta de trabalhar com pedras e criou um belo padrão ao redor de seu lago de peixes.,O que é que o Quinn precisa de fazer antes disto?,ir às compras para o estilo e a forma certos,"Escolha qualquer pedra, sem se preocupar com o tamanho ou a forma.",ir às compras para peixes novos para o lago,A
3530,Quinn sempre pensou que o Ash era mais fraco do que ele até apertar a mão dele.,O que é que o Ash precisa de fazer antes disto?,Um elogio Ash.,- Põe a mão do Quinn.,Fugir.,B
3531,Alex tinha que descobrir o que trocar com o nome tirado do chapéu.,Alex é inexperiente em dar presentes. O que devem fazer a seguir?,Loja de presentes,Encontre alguém que saiba o que eles precisam.,Compra qualquer coisa.,B
3532,Jan descansou a cabeça de Kendall no peito por um momento.,Como descreveria Jan?,Muito agradável,Muito oportuna,,A
3533,"Kendall e Remy eram gémeos, no seu sexto aniversário Kendall ficou confusa e abriu acidentalmente o presente de Remy em vez do seu.",O que é que a Kendall precisa de fazer antes disto?,Não cometa erros.,Perde o presente.,Cometer um erro,C
3534,O Kai queria saber se deviam ir ao funeral.,O que vai acontecer com a Cameron?,Participar no funeral.,Celebra com o Kai.,Participar da visitação em vez disso,A
3535,A Jordan ia buscar o jantar para a família.,O que vai querer fazer a seguir?,Era para fazer a família feliz.,Pede alguma comida .,Pede uma salada pequena .,B
3536,Jordan trouxe a comida para Sasha final na linha para que eles não precisassem esperar.,Como Jordan se sentiria depois?,Como um mau amigo,Como uma pessoa compassiva,Como uma pessoa egoísta,B
3537,"A Taylor ajudou a Bailey a fazer um aborto, pagando por ele.",O que vai acontecer com a Bailey?,Sê bom .,ser ético,- Não .,C
3538,Jan tratou a vida de forma diferente após o acidente que quase lhe tirou a vida.,Como Jan se sentiria depois?,aliviado,envergonhada,feliz por estar vivo,C
3539,Sydney deu conselhos aos amigos do Jesse sobre o que eles deveriam dar-lhes no aniversário.,O que é que a Sydney vai querer fazer a seguir?,ver se seguem o conselho,receber presentes para o seu aniversário,Fazer um aniversário e receber presentes,A
3540,Ash tentou o jogo mais difícil da Addison e ganhou sempre sem muito esforço.,Como descreveria o Ash?,uma pessoa preguiçosa,O vencedor,Um bom jogador.,C
3541,A Robin tornou-se a agente da Skylar quando eles se tornaram elegíveis para liberdade condicional.,Porque é que a Robin fez isto?,mantê-los fora de problemas,- Não .,Apoia a Skylar para não se meter em sarilhos.,C
3542,Austin desviou a atenção de si mesmo e de seu amigo.,Como Austin se sentiria depois?,enganoso,aliviado,shady,B
3543,"Alex colocou as coisas na prateleira do armário da cozinha, depois colocou os produtos lácteos na geladeira e os vegetais congelados no congelador.",O que é que a Alex precisa de fazer antes disto?,Coloque as latas na despensa.,Vai às compras.,Guarda as sacolas de compras.,B
3544,"Tracy deu a sua mãe um cartão que, em seguida, inspirou todos os outros a fazer o mesmo.",O que os outros vão querer fazer a seguir?,Seja gentil com suas mães,Comemore seu aniversário,Ignorar a mãe,A
3545,Jan e Addison são amigos de longa data. Jan colocou as mãos acidentalmente nos quadris de Addison.,Como a Addison se sentiria como resultado?,como desajeitado,envergonhada,como calma,B
3546,A Skylar levou a Cameron para um abrigo para encontrar um novo cão.,O que é que a Cameron vai querer fazer a seguir?,Um bom amigo.,Vai para casa.,Ama animais.,A
3547,"No primeiro encontro, o Carson andava bem com a Bailey e eles divertiram-se imenso.",O que vai querer fazer a Bailey a seguir?,Vai a outro encontro com o Carson.,romper com o seu parceiro atual,Procure outras pessoas para namorar,A
3548,Cameron mudou-se para uma nova cidade depois de conseguir um novo emprego e se instalou em uma pequena casa perto do seu novo trabalho.,O que é que a Cameron precisa de fazer antes disto?,Acalma-te .,procurar um lugar para viver,Não candidatar-se a emprego,B
3549,"O Remy confiava muito no Sasha, por isso, quando o Remy se sentia sobrecarregado ou ansioso, o Sasha tomava decisões para o Remy.",O que é que o Sasha precisa de fazer antes disto?,Não fazer o Remy confiar neles.,Fazer com que o Remy confie neles.,Não conheço o Remy.,B
3550,A Remy adorava o ar livre e deu o nome às plantas que tinha.,Como descreveria o Remy?,alguém que deixa lixo,odeia ambientalistas.,Cheia de bondade.,C
3551,"Depois de anos de terapia e de fazer desporto, Cameron finalmente fez muitos novos amigos.",O que Cameron precisa fazer antes de fazer amigos?,Convide amigos para virem,precisava de anos de terapia,Faça uma festa.,B
3552,O Ash ofereceu à Riley uma boleia para a loja para comprar algumas coisas.,Como é que o Ash se sentiria depois?,Como um bom amigo.,Passiva agora.,Amado agora,A
3553,"A Sydney soube que as crianças não receberiam presentes, por isso deu-lhes ela mesma.",Como se sentiriam os filhos?,Indiferente e confuso,Agradecido e surpreso,Mal-humorado e envergonhado,B
3554,"Taylor estava a apresentar uma nova ideia no trabalho, por isso usou o gráfico para explicar.",Porque é que a Taylor fez isto?,perder o emprego,Perder o contrato,- Não .,C
3555,O Tracy atirou o dinheiro para o ar e viu-o cair na cama.,O que é que a Tracy precisa de fazer antes disto?,receber muitos cheques para o trabalho,retirar dinheiro do banco,Escreva muitos cheques,B
3556,A Riley tornou-se popular depois do concurso e muitos outros se apaixonaram por elas.,O que os Outros vão querer fazer a seguir?,Continua a fazer o bem.,Tenta não passar tempo com a Riley.,Tente sair com a Riley.,C
3557,Kai colocou os ovos numa superfície plana depois de voltar da mercearia.,Porque é que o Kai fez isto?,impedir que caia,Quebrem-nas.,Faça alguma comida .,A
3558,O Ash pagou ao Jesse para fazer os trabalhos de casa deles.,O que é que o Ash vai querer fazer a seguir?,Gasta o dinheiro.,Diz-me o Jesse .,Ter os trabalhos de casa feitos,C
3559,A Tracy terminou a canção e recebeu um bom aplauso.,O que é que a Tracy vai querer fazer a seguir?,preguiçoso,qualificado,Outros vão dizer às pessoas para a vigiarem.,C
3560,A Aubrey pediu à empregada para lhes trazer um hambúrguer e batatas fritas com salada de repolho.,O que é que o Aubrey precisa de fazer antes disto?,Decidir o que pedir para comer,Pede um pedaço de tarte de maçã,Diz à empregada para sair.,A
3561,A Skylar recebeu a conta das contribuições do clube e pagou-as na íntegra.,Porque é que a Skylar fez isto?,Não tinha dinheiro e não podia pagar.,Queria ter a certeza de que o clube recebia o que lhe era devido .,Não achava que o clube merecia o dinheiro.,B
3562,Austin alcançou os seus objetivos de angariar fundos para o abrigo para mulheres.,Porque é que o Austin fez isto?,Quero vender todos os biscoitos até amanhã.,acha que é uma maneira importante de ajudar as pessoas.,Quer trocar todos os fundos por crédito,B
3563,"Kai derramou a bebida de Jan, mas recusou-se a comprar uma nova ou a Jan a substituí-la.",Como descreveria o Kai?,Um bom amigo.,Muito equilibrado .,uma pessoa desajeitada,C
3564,"A Skylar devia ajudar num projecto de grupo, mas passou a noite a dormir.",Como se sentiriam os Outros?,aproveitaram-se de,mau,inútil,A
3565,Alex foi capaz de manter o fogo sob controle até que o VFD chegou.,Como Alex se sentiria depois?,muito aliviado,muito quente,muito assustado,A
3566,Addison convidou um grupo de amigos e explicou a situação em detalhes da sua prisão.,Porque é que a Addison fez isto?,Queria encobri-lo.,Queria ser honesto com eles.,Queria perturbá-los.,B
3567,Quinn deu a todos um para desfrutarem porque era hora de lanches.,O que acontecerá aos Outros?,Eles vão comer,Não vão comer.,Eles vão ter fome.,A
3568,O Riley foi dar um passeio para limpar a mente e acalmar-se.,Como é que a Riley se sentiria depois?,Inteligente,ansioso depois,Relaxado depois.,C
3569,Sasha foi ao funeral e prestou homenagem ao velho amigo.,Como é que o Sasha se sentiria depois?,"Agradecidos, o amigo deles veio.",Deprimido,Agradecidos por o amigo terem vindo.,B
3570,A Taylor usou o primeiro nome da Jordan para conseguir um bilhete para o jogo.,Como se sentiria Jordan?,Agora é furtivo.,Criativo e orgulhoso.,Inteligente e capaz,C
3571,Lee leu um jornal que ele pegou na bancada local.,Como é que o Lee se sentiria depois?,interessados e alfabetizados,intrigado e envolvido,inteligente,B
3572,Sasha estendeu os assentos de Skylar às suas custas para que todos pudessem aproveitar o show com conforto.,Como você descreveria Sasha?,atencioso,como uma pessoa agradável,rude,A
3573,Casey foi questionado pela polícia sobre o furto e forneceu as informações que ele poderia ter,Como os outros se sentiriam como resultado?,informados sobre a questão,apático,.,A
3574,Aubrey comprou uma guitarra e tocou algumas canções para a multidão.,Como descreveria o Aubrey?,Como um verdadeiro músico.,Sentir-se entediado,sentir orgulho,A
3575,Era dia de Abril e o Ash queria fazer algo divertido.,O que é que o Ash precisa de fazer antes disto?,- Vamos fazer um plano.,Também fazem palhaços aos pais.,Rindo da cinza,A
3576,A Skylar sentou-se na parte de trás do veículo e gostou.,O que vai a Skylar querer fazer a seguir?,- Ótimo.,Vai dar uma volta .,Aborrecido.,B
3577,"Casey e Kendall são amigos que vão comer num restaurante, mas não conseguem decidir onde querem comer, por isso lançam uma moeda.",Porque é que fazem isto?,evitar discutir sobre onde eles acabam comendo,Olha para os resultados da jogada da moeda,Reza para que a moeda caia a seu favor .,A
3578,A Aubrey esfregou os dentes como a Bailey até a Bailey gritar alto.,O que vai acontecer com a Bailey?,Rindo do Bayley,estar com dor,- Ótimo.,B
3579,Alex aumentou o seu poder em 200% e tornou-se muito mais forte do que os outros.,Porque é que a Alex fez isto?,Seja fraco.,Perder para os outros,Bater em outros.,C
3580,"Cameron deu valor a Addison, dizendo a todos os colegas como ela fez um ótimo trabalho na reunião.",Como descreveria a Cameron?,alguém que pode ser desdenhoso,Alguém que gosta de partilhar crédito.,Alguém que gosta de ganhar crédito.,B
3581,"A Cameron deu todos os livros, preferiram os meios digitais.",O que é que a Cameron precisa de fazer antes disto?,Salvar a Terra.,Recolha os livros.,Nunca vendas os livros.,B
3582,"O Casey viu a primeira reportagem da irmã no jornal, por isso ligou-lhe para felicitá-la pelo sucesso no seu sonho de jornalismo.",Porque fez o Casey isto?,Diz à irmã que ele estava feliz por ela.,comprar um presente,A brincar com ela sobre o seu primeiro relatório genuíno,A
3583,"Embora tivessem sido lembrados várias vezes de chegarem mais cedo, Ash chegou tarde ao casamento.",Como se sentiriam os Outros?,Um mau ouvinte.,envergonhado de interromper,Envergonhada de si mesma.,C
3584,A Audrey sempre foi uma ótima ouvinte da amiga em tempos de necessidade.,O que vai acontecer aos amigos dela?,Leva o conselho da Audrey a sério.,- É bom.,Conheça novos amigos.,A
3585,"Bailey perguntou ao vizinho de Casey se eles queriam ir ao cinema, mas Casey, o melhor amigo de Bailey, não foi convidado.",Como o Casey se sentiria como resultado?,Exclusivo,Confusos que não foram convidados,rude,B
3586,Alex encontrou algum dinheiro em sua casa e foi dito que eles poderiam ficar com ele.,Porque é que a Alex fez isto?,Pediu algum dinheiro .,Estavam a ver por toda a casa.,Precisava de pedir permissão.,B
3587,Taylor era um homem sábio e lhe deu muita sabedoria para aprender.,Como descreveria Taylor?,Selfish,Muito humilde,Muito honrada,B
3588,A Sasha acabou de trabalhar nos seus dois empregos e agora está exausta e em casa.,O que é que o Sasha vai querer fazer a seguir?,ser um trabalhador duro,cozinhar,Descansa em casa agora.,C
3589,A Addison levou a história deles directamente à polícia durante a investigação.,Como se sentiria a Addison depois?,Muito pronto .,- Ótimo.,alívio,C
3590,O Remy precisava de esconder o dinheiro que roubaram.,O que vai acontecer ao Remy?,- Não .,- Não.,A Syndey vai ter o dinheiro de volta .,A
3591,Sasha disse a Cameron que ele era uma pessoa muito agradável.,O que Sasha precisa fazer antes disso?,ir para casa,Chame a atenção de Cameron,Ignorar Cameron,B
3592,"A Kendall estava prestes a saltar de pára-quedas pela primeira vez, por isso respirou fundo.",Porque é que a Kendall fez isto?,"- Não, não.",Prepara-te .,tomar um duche,B
3593,"O Kai precisava de um lugar para passar a noite, por isso ficaram na casa da Addison.",O que é que a Addison vai querer fazer a seguir?,Ajuda-me Kai.,Ela não estava em casa.,Deixe o Kai ficar lá muitas vezes .,A
3594,O Bailey pediu desculpa ao chefe por não ter chegado ao prazo do grande projeto.,O que vai querer fazer a Bailey a seguir?,pedir desculpa .,preguiçoso,Trabalhar mais duro,C
3595,"A Addison não foi embora, apesar de todos nós lhe termos dito.",Porque é que a Addison fez isto?,Queria ficar e fazer parte do grupo.,Queria fugir de todos nós.,Queria ficar sozinha.,A
3596,O Ash perguntou qualquer coisa ao Casey na entrevista e o entrevistado respondeu perfeitamente a todas as perguntas.,O que vai querer fazer o Casey a seguir?,Acabar abruptamente a entrevista com o entrevistado,Sei tudo sobre o Casey.,contratar o entrevistado,C
3597,Riley correu em direção a Remy e deu-lhe um grande abraço por todo o seu trabalho duro.,Como Riley se sentiria depois?,seria estoico,Seria frio,Seria emocional,C
3598,Kai mudou a opinião dos homens sobre o aquecimento global naquele dia.,Como é que o Kai se sentiria depois?,respeitado,quente,manipulador,A
3599,Ash alcançou os objetivos da organização para vender o novo item que eles acabaram de lançar.,O que é que o Ash precisa de fazer antes disto?,Conheço muitos clientes.,Discutir com os clientes,- ... para receber uma promoção .,A
3600,Kendall abriu todos os presentes de Quinn no feriado de Natal.,O que Quinn vai querer fazer a seguir?,Veja o que eles são,Leve-os de volta,Envolvê-los,B
3601,Kai recomendou um terapeuta para ajudar Lee chamado Taylor.,O que é que o Lee precisa de fazer antes disto?,falar com o amigo deles,Marque uma consulta com a Taylor .,Conheço o Kai pela primeira vez.,B
3602,Tracy perdeu as chaves do carro quando chegou a hora do trabalho e não as encontraram.,Porque é que a Tracy fez isto?,- Não .,Precisava das chaves para ir trabalhar.,Liga aos amigos dela e pede boleia para o trabalho.,B
3603,"O Austin não sabia o que dar à Sasha, por isso deu-lhe dinheiro para o aniversário.",O que é que o Sasha vai querer fazer a seguir?,Agradeço o Austin .,- Não me importo com o Austin .,Odeio Austin .,A
3604,"Alex foi-se embora, nunca mais voltou, ninguém sabia o que lhes aconteceu.",O que é que os outros vão querer fazer a seguir?,Ser como o Alex .,ser misterioso,Fica a salvo.,C
3605,Sasha passou por Alex para chegar à mesa primeiro.,O que é que o Sasha vai querer fazer a seguir?,Diz algo mau.,Empurra para trás.,Desfrute do jantar.,C
3606,Alex deu uma ideia de Quinn sobre o que eles poderiam fazer naquela noite.,Por que o Alex fez isso?,hang out with Quinn,ter alguma coisa a fazer,Pergunte Quinn sobre o que deve fazer,B
3607,Robin reapareceu a cada poucas semanas depois de concordar em fazê-lo.,O que Robin precisa fazer antes disso?,Comece um novo hábito,Motivar-se,Decida fazê-lo antes disso,C
3608,"A Skylar era uma pessoa útil, por isso, ela assumiu os deveres do Jesse.",O que é que a Skylar precisa de fazer antes disto?,Não quero saber do Jesse.,Odeio o Jesse .,Conhece o Jesse ?,C
3609,"O plano de Austin provou ser um pouco difícil de realizar, então Austin abandonou o plano completamente.",Como descreveria o Austin?,persistente,Determinado,preguiçoso,C
3610,A Kai adora animais e passeia os cães todos os dias.,Como descreveria o Kai?,amoroso,- Compreendido.,Uma amante de animais e adora passear os cães.,C
3611,"O Kai sentiu-se sozinho, por isso foi para o quarto da Casy e deitou-se ao lado da Casey.",Como é que o Kai se sentiria depois?,Quente e aliviado,Transtornado e assustado.,responsável e culpado,A
3612,Bailey passou tempo com o Addison ajudando a fazer o trabalho doméstico após a escola.,Como descreveria Bailey?,Como professora,qualificado e capaz,Como alguém que ajudou no trabalho doméstico,B
3613,Sydney estava assistindo televisão quando chegaram de casa de trabalho um dia.,Como é que a Sydney se sentiria depois?,uma pessoa que gosta de televisão,Acalmaram-se.,Alguém que gosta de relaxar,B
3614,O Casey fez a sua parte da peça como deve ser.,O que vai querer fazer o Casey a seguir?,Certifique-se de que eles sabem que fizeram bem,Fiz um ensaio.,Praticou muito.,A
3615,"A Skylar avançou para chegar à frente da fila, mas não havia muita gente lá.",Porque é que a Skylar fez isto?,Aproxima-te .,Ficar zangado com a Skylar por me pressionar.,Não se mexa.,A
3616,A Skylar levou os Browns ao Super Bowl.,O que vai a Skylar querer fazer a seguir?,Sabem onde é o Super Bowl .,Levou os Browns ao Super Bowl .,A Skylar levou um livro.,A
3617,Bailey contou a fortuna de Jesse quando entrou em sua loja.,Por que Bailey fez isso?,o fez por solicitação,Graças a Bailey,fez isso para a vingança,A
3618,Addison escutava na porta para saber o que estava acontecendo.,Porque é que a Addison fez isto?,Certifique-se de que não são apanhados a bisbilhotar.,Não se vejam para não serem notados.,Fique informado .,C
