,context,question,answerA,answerB,answerC,correct
3658,Taylor disse aos alunos que precisavam estudar muito para o exame.,O que é que a Taylor vai querer fazer a seguir?,Ajudar os alunos dela.,afastem-se,comprar uma casa de campo,A
3659,O Kai foi dar uma longa corrida pela floresta.,O que vai o Kai querer fazer a seguir?,Descanse um pouco.,usar os sapatos de corrida,empurrar-se,A
3660,"A Jan perdeu a carteira enquanto fazia compras, por isso a amiga dela, a Jordan, concordou em ajudar a procurá-la.",Como descreveria o Jordan?,egoísta,ganancioso,simpático,C
3661,"O Remy falou sobre si durante horas, exausto com os outros.",O que é que o Remy precisa de fazer antes disto?,Falar sobre as férias deles,contar todos os detalhes da viagem,estar perto de outras pessoas,C
3662,"Aubrey tomou o dinheiro de Robin, mas foi rapidamente capturado pela polícia.",O que acontecerá com Aubrey?,ser recompensado,detenção,recuperar o dinheiro,B
3663,"Robin ajudaria Jesse qualquer vez que necessitasse, e nunca se recusou a entregar mão.",O que Jesse quer fazer em seguida?,recusar ajudar Robin em regresso,Oferecer ajuda Robin em contrapartida,sair para comer com Jesse,B
3664,"Skylar continuou a sabotar Quinn, o que resultou em Skylar impedir Quinn de se tornar o melhor.",Como descreveria a Skylar?,Desinteressado,irritado,O mal,C
3665,Jesse subiu a montanha e tirou uma foto no cume antes de guardar a câmera.,O que vai querer fazer o Jesse depois de tirar uma foto?,Corra para se esconder.,Desça a montanha .,Desenvolver o filme,B
3666,A Riley estava a candidatar-se à escola de enfermagem e pediu à Lee uma carta de recomendação.,O que é que a Riley precisava de fazer antes disto?,ganhar mais dinheiro,Entrar na escola,Ter concluído os pré-requisitos de enfermagem,C
3667,Quinn tem um toque de Midas que transforma todos os seus projetos em grandes recursos financeiros.,Como se sentiria o Quinn depois?,muito inferior,muito experiente,muito preguiçoso.,B
3668,Kai está saindo da cidade para o verão e dizendo despedimento a Alex.,O que o Kai quer fazer em seguida?,ser um bom amigo,expressar a felicidade,ser triste,C
3669,A Bailey passou tanto tempo no discurso que também gastou o tempo da Addison.,Porque é que a Bailey fez isto?,ser conciso,Ganhar um prémio,- Não .,C
3670,Jordan sabia que o trabalho de encanamento exigiria muitas ferramentas.,Porque é que a Jordan fez isto?,Queria ter que fazer uma segunda viagem.,aceitar um emprego de canalizador,Queria antecipar todos os problemas,C
3671,A Taylor tinha o número da Cameron e queria mesmo falar com ela.,O que é que a Taylor vai querer fazer a seguir?,Quero que a Taylor lhe ligue esta noite .,Quero que a Taylor lhe ligue este fim de semana .,"Cameron, liga.",C
3672,O Kai foi a um acampamento com muita gente e tirou a água suja do peito deles.,O que é que o Kai precisa de fazer antes disto?,Kai precisava de viver como um monge.,Estava nojo da água suja.,Estava preocupado em ficar doente com a água suja.,B
3673,Skylar falou com o homem sobre conseguir um novo emprego na fábrica.,Como descreveria o Skylar?,sentir- se inspirado,feliz com Skylar ter um líder,vergonha de Skylar conseguir sua posição,A
3674,Cameron deu comida aos gatinhos e assegurou-se de que tivessem uma cama limpa e quente.,Como descreveria a Cameron?,- Não.,Cuidadoso,desconhecido,B
3675,Addison chegou ao campeonato com a sua excelente equipa de hóquei.,O que é que a Addison vai querer fazer a seguir?,vencer a outra equipa,Peça ajuda ao treinador.,Organizar uma reunião de equipa,A
3676,"Depois de correr mais de uma hora para treinar para a maratona, Riley caminhou em direção à casa.",Como descreveria a Riley?,"Trabalhador, dedicado e perseverante",exausto,cansado,A
3677,Addison viu a vizinha cair da escada e imediatamente chamou a ambulância.,Como se sentiria a Addison depois?,nervoso,Admiração pela ação rápida de Addison.,ter pena do vizinho ferido,A
3678,Jan finalmente fez a pergunta sobre o formato do exame para o teste.,Como se sentiriam os Outros?,estava preocupado com o tipo de exame,Muito informado,Estava nervoso com o exame que estava por vir.,B
3679,Carson tinha convidado Sasha para sair e queria uma resposta.,O que é que o Sasha precisa de fazer antes disto?,Dê-lhes presentes.,precisava de ser deixado sozinho.,Precisava de ser convidado para sair.,C
3680,O Carson tinha muita energia e gostava de correr muito.,Porque é que o Quinn fez isto?,Dê a Carson algo para fazer.,Diverte-te no acampamento de verão.,Não faças barulho em casa .,A
3681,Cameron virou o rosto de Taylor em direção ao deles para olhar olho a olho.,Por que Cameron fez isso?,evitar contato visual,Olhe para longe deles,Olha para eles,C
3682,A Riley arranjou uma oportunidade de negócio para a Robin no centro comercial local por algumas horas todos os dias.,Como se sentiria Robin?,Agradecido,passivo,preguiçoso,A
3683,A Jordan estava sentada num banco na igreja e fez espaço para a Tracy.,O que é que a Tracy vai querer fazer a seguir?,Levanta-te .,Despeje um espaço .,Senta-te .,C
3684,"A Quinn estava a tentar comer com as mãos, mas a Kendall obrigou-as a usar um garfo.",O que quer o Quinn fazer a seguir?,Atira-a fora.,Come com garfo .,encorajar boas maneiras,B
3685,"Cameron ajudou famílias que sofreram os efeitos de um terremoto, enquanto outros deram.",O que os Outros vão querer fazer a seguir?,Sabem o que lhes falta.,Esqueçam que eles doaram dinheiro,verificar as atualizações da situação,C
3686,O Casey tornou-se um especialista em Aubrey estudando o Aubrey todos os dias no último mês.,O que vai querer fazer o Casey a seguir?,feliz,preguiçoso,Aprender a amizade de Aubrey para uma peça em que ela vai estrelar,C
3687,A Aubrey arranjou para o Alex ter uma entrevista com um repórter famoso na televisão.,O que é que o Alex vai querer fazer a seguir?,Preparar-se para a entrevista,Tente fazer mal,evitar a entrevista,A
3688,Jan convenceu o padeiro a fazer uma torta para a próxima grande festa no escritório.,O que os Outros vão querer fazer a seguir?,Traz sobremesa para a festa do escritório .,Obrigado Jan por encomendá-lo .,Trazer tarte para a festa do escritório,B
3689,O presente que o Remy deu foi um relógio azul com diamantes brancos ao redor dos mostradores.,Como é que o Remy se sentiria depois?,indiferente,animado pelo destinatário,orgulhoso,C
3690,"Skylar começou a comer com eles, apesar dos horríveis ataques de ansiedade.",Como você descreveria o Skylar?,uma pessoa rasa,uma pessoa corajosa,um covarde,B
3691,Cameron trancou a porta atrás da Taylor depois de a Taylor o ter ameaçado.,O que é que a Cameron vai querer fazer a seguir?,Queria estar seguro.,Chama a polícia.,Queria fugir.,B
3692,"taylor fez algo horrível, assim sugeriu o perdão do skylar.",Por que Taylor fez isso?,skylar,skylar,chegue no lado bom do skylar,C
3693,Lee tinha acabado de estudar durante um longo dia e foi à loja.,Porque é que o Lee fez isto?,Queria que o açúcar entrasse no sistema.,Queria embebedar-me.,comprar mantimentos,C
3694,"A Riley gozava com a Sydney quando cantavam, apesar de a Sydney se sentir magoada por isso.",Como descreveria a Riley?,gentil,Educação,descuidado,C
3695,O Austin fez sanduíches para almoçar para que não tivessem que parar num restaurante.,O que os Outros vão querer fazer como resultado?,Alimentem todos.,levar mais tempo na viagem,ter um jantar maior,B
3696,Jordan ofereceu a Robin uma explicação sobre suas ações passadas.,Como se sentiria Robin?,- Aposentado a ouvir,Um grande alívio depois de dizer a verdade à Robin .,Como se tivesse feito a coisa certa e Robin o elogiasse .,A
3697,Sydney trabalhava no jornal local e dava conselhos às pessoas.,O que é que a Sydney vai querer fazer a seguir?,Desiste do trabalho,Encontrar um emprego melhor.,Vai para casa.,C
3698,"Carson queria estar perto das donas de casa, por isso juntou-se aos maridos na loja.",O que vai acontecer ao Carson?,Outros serão egoístas,Ele vai namoriscar com as donas de casa,Ele vai deixar as donas de casa em paz,B
3699,A Aubrey comprou um par de sapatos para a Alex para a escola.,Porque é que o Aubrey fez isto?,Para que o Alex estivesse preparado para a escola.,Para que o Alex se encaixasse nos sapatos,Põe os sapatos .,A
3700,A Robin tratou bem os avós porque eles a criaram em vez dos pais.,Porque é que a Robin fez isto?,Devolva o que lhe deram.,Diz aos avós que os amam.,Levar os avós a jantar.,A
3701,O Kai contratou alguém para limpar o local do trabalho.,Como é que o Kai se sentiria depois?,líder,Fico contente por ter ajuda extra no trabalho.,Ainda bem que têm tempo extra no trabalho.,B
3702,Sydney chamou a escola para pegar Bailey após entrar em uma briga.,O que acontecerá com Bailey?,ser louvado,án,bailey,B
3703,Sydney sentia-se como uma estranha até que seus amigos a asseguraram que ela pertencia ao grupo de Cameron.,O que é que a Sydney vai querer fazer a seguir?,Bem-vindo Sydney .,Relaxa e conhece os novos amigos dela.,Sê gentil com a Sydney .,B
3704,Taylor se afastou do Skylar quando viu que estava carregando alguma coisa.,O que queremos com Skylar?,ajustar a rubrica,levantar o item,sair do caminho,A
3705,"A Skylar queria matar a Jan hoje porque ela estava a incomodá-los, mas a Jan pediu desculpa.",Como é que a Skylar se sentiria depois?,Muito irritante.,que Jan fez a coisa certa.,Um mau amigo.,B
3706,Aubrey bateu nos miolos de Quinn porque Quinn traiu com seu namorado.,O que Aubrey precisa fazer antes disso?,afastar-se,Deixe sua raiva sair,Vá ao seu encontro,C
3707,"Querendo fugir de casa, Quinn foi para Las Vegas porque queria jogar e festejar.",O que quer o Quinn fazer a seguir?,Vai para Las Vegas.,Vai jogar,Vai para casa dele.,B
3708,"Com dois projetos em mãos, Tracy empreendeu calmamente outro.",Como se sentiria a Tracy depois?,em controlo,Trabalhando duro,em negrito,B
3709,A Skylar precisava de dinheiro e ficou aliviada por lhe terem oferecido um emprego.,Como é que a Skylar se sentiria depois?,desesperado,- Desligado.,Esperançoso,B
3710,O Taylor fez o Kai atacar a outra equipa enquanto eles descansavam com uma vantagem.,Como é que o Kai se sentiria?,enganado,A frente,encorajado,C
3711,"O Riley era um perturbador e um violador de leis, na verdade, desafiaram todas as leis e pensaram que estavam acima da lei.",Como descreveria a Riley?,triunfante,Era um pacificador.,Foi um instigador.,C
3712,"A Robin deu a Casey uma buzina, que mais tarde se arrependeria porque é muito barulhenta.",O que vai querer fazer a seguir?,Dá outro toque ao Casey.,recusa-se a comprar um corno,Pede ao Casey para não o usar tanto.,C
3713,Cameron engrasou as rodas para que o carro funcionasse sem problemas.,Porque é que a Cameron fez isto?,Fazer o carro correr melhor.,Vai ao mecânico.,carro de sabotagem,A
3714,Sydney impediu que os insetos se espalhassem para o jardim cheio de plantas de tomate.,Porque é que a Sydney fez isto?,pulverizar o jardim,Salve os tomates dela.,Desenterrar o jardim,B
3715,A Taylor enviou uma mensagem ao amigo depois de descobrirem a recente perda do amigo.,Como é que a Taylor se sentiria depois?,evitador,preguiçoso,Como um bom amigo.,C
3716,O Jesse foi ao abrigo e trouxe um cão.,Porque é que o Jesse fez isto?,Compre comida para cães.,Queria ter uma companheira.,Queria uma tartaruga.,B
3717,"A Sydney leu para o Austin o acto dos motins, enquanto as algemou e as colocou no banco de trás do carro da polícia.",Como é que a Sydney se sentiria depois?,Que o Austin deveria ser libertado.,Irritado e frustrado.,Como se tivessem feito o seu dever.,C
3718,"A Jan sabia que a Robin estava interessada, por isso convidaram-nos para sair.",O que vai acontecer com Jan?,Ignora-os .,Preparar para a data,Não te aproximes .,B
3719,O Jesse jogava basebol com os amigos.,Como se sentiriam os Outros?,Está tudo bem.,feliz,ambivalente,B
3720,Kai matou um veado e ficou chateado quando o viu sofrer.,Como é que o Kai se sentiria depois?,Satisfeito depois.,feliz depois.,Lamento depois.,C
3721,A Taylor atuou como agente do Remy e conseguiu alguns trabalhos nos próximos meses.,O que é que o Remy vai querer fazer a seguir?,Aborrecido.,indiferente,rico,C
3722,A Alex levou a Addison ao abrigo para ir buscar o cão que eles deixaram cair para as injecções.,O que vai acontecer com o Alex?,Procure um livro da biblioteca,- Vamos comer um gelado.,Leva o cão dela.,C
3723,Taylor fez o seu melhor e melhorou a saúde dos pacientes.,Como descreveria a Taylor?,Como alguém que se importa com as pessoas,Como alguém que pensa que tem os melhores pacientes,Como agradecer à Taylor.,A
3724,Ash justificou a resposta para o porquê do assalto a homens do sistema judicial.,Como é que o Ash se sentiria depois?,orgulhoso,Elated,culpado,C
3725,Sydney cantou junto com o resto do coro.,Como é que a Sydney se sentiria depois?,Envergonhado.,orgulhoso,irritado,B
3726,A Remy comeu bem e publicou-o no status da rede social.,O que é que o Remy precisa de fazer antes disto?,Estar nas redes sociais,Gosto de postar,compartilhar a experiência com os amigos,A
3727,Jan deixou de lado aspersões quando decidiram não querer fazer nada para trabalhar.,O que queremos?,abandonar o seu trabalho,seguir suas próprias paixões,fazer algo mais,C
3728,Jan está entendendo bem os trabalhos de casa deles.,Como se sente Jan depois?,Como se fossem espertos.,É fácil.,Como se estivessem a perceber.,A
3729,Lee finalmente encontrou-o e ficou aliviado por ter acabado.,Como descreveria o Lee?,terminado,uma pessoa despreocupada,uma pessoa estressada,C
3730,A Alex fez a Addison rir no evento de caridade que estavam a organizar.,O que é que a Addison vai querer fazer a seguir?,Deixem o evento juntos.,- É bom.,Fazer um discurso para arrecadar dinheiro,A
3731,Alex estava chateado depois de perder o animal de estimação e precisava de um abraço.,Porque é que o Remy fez isto?,Dê a Alex um novo animal de estimação,Queria consolar o Alex.,Dê um abraço de grupo ao Alex,B
3732,Robin foi felicitada pelo público quando marcou o gol que venceu o jogo.,O que vai acontecer à equipa dos Robins?,Celebrar,Leva a Robin para casa .,Ganha um troféu.,A
3733,Austin fez alguns objetivos que eles tentariam alcançar no novo ano.,Como descreveria o Austin?,desistir,Muito chato.,tentando alcançar algo,C
3734,Quinn jogou esportes com os amigos de Cameron no parque após a escola.,O que acontecerá com Quinn avançando?,evitar esse parque,hang out with Cameron more,interessar-se pelos jogos que brincavam,B
3735,Robin salvou a câmera do marido de Skylar de cair na água enquanto eles estavam em um cruzeiro.,Como você descreveria Robin?,diligente,Satisfeito,desajeitado,A
3736,Carson pulou sobre a sapatilha e teve que quebrar a queda.,Por que o Carson fez isso?,não quis se machucar.,calçado,amarrar os sapatos,A
3737,"O Riley precisava mesmo de limpar para a entrevista de emprego, por isso o Riley cortou as unhas.",O que é que a Riley precisa de fazer antes disto?,Tinta o cabelo roxo,Faça uma tatuagem grande no pescoço dele.,comprar roupas de trabalho novas,C
3738,"Carson tentou ganhar o jogo, sempre tentou muito em qualquer situação.",Porque fez o Carson isto?,Esconde uma lesão,Esconde os seus medos .,mostrar-se aos outros.,C
3739,Quinn falava a língua de Sasha com um estrangeiro que não conseguiam identificar.,Como descreveria o Quinn?,não é falante nativo da língua,Um amigo de Sasha.,cultivados,A
3740,A Sasha deu um filhote de cachorro para adoção porque não podia ficar com ele.,Porque é que o Sasha fez isto?,Sê estúpido.,ser irresponsável,Queria dar ao filhote um bom lar.,C
3741,A Skylar queria uma camisa nova para ir ao baile na próxima sexta-feira à noite.,Como descreveria a Skylar?,Feliz por ter uma camisa nova.,sentir orgulho,Pronto para dançar .,C
3742,Robin forneceu um ambiente para Austin onde pudessem aprender e crescer.,Como se sentiria Austin?,Como se tivessem feito tudo o que sabem,um professor,É bom para o ambiente,C
3743,Jesse contou os pais de Robin a respeito disso porque viu os ladrões e foi a coisa certa a,Como descrever Jesse?,indiferente,orgulha,prurido,B
3744,O Jesse teve boas notas e comemorou com uma fatia gigante de bolo.,Como se sentiria o Jesse depois?,orgulhoso agora,Um amante de doces.,Agora é preguiçoso.,A
3745,A Tracy moveu o braço da Alex para cima da cabeça dela para se divertir.,O que é que o Alex vai querer fazer a seguir?,passivo,Estar com amigos,Amado,B
3746,"A Tracy e a Alex estavam numa festa e a Tracy bebeu demasiado, por isso a Alex levou a Tracy para casa e a pôs na cama.",Como descreveria o Alex?,Cuidadoso,cruel,remorso por se embebedar,A
3747,A Bailey fazia comida para a Sydney quando a Sydney estava muito doente para fazer alguma.,O que vai querer fazer a Bailey a seguir?,Diz à Sydney que ela tem de pagar .,Comam a comida sozinhos.,Senta-te com a Sydney.,C
3748,"Carson estava a tentar contar uma piada, mas percebeu pela expressão do rosto da Taylor que a piada era ofensiva.",O que é que o Carson precisa de fazer depois disto?,Refletir sobre si mesmo para ver onde ele errou.,Continuem a contar as mesmas piadas.,Peça desculpa.,C
3749,Quinn tornou realidade marcar mais pontos no jogo de basquete.,O que quer o Quinn fazer a seguir?,planejar as jogadas para marcar mais pontos de basquete,visualizar como ele iria marcar mais pontos,forte,A
3750,Quinn foi à padaria da Sydney e comprou pão e bolachas.,O que é que a Sydney vai querer fazer a seguir?,Faça mais comida.,tratar a sua família,apoiar os negócios de Sydney,A
3751,O Lee usou a caixa de areia para absorver o óleo que escapava do carro.,O que é que o Lee vai querer fazer a seguir?,óleo com vazamento,Leva o carro dele para um mecânico .,Comprar uma nova caixa de luvas para o carro dele.,B
3752,Sydney estava procurando na biblioteca e encontrou um bom livro de fantasia para ler.,O que é que a Sydney vai querer fazer a seguir?,Precisava de ir à biblioteca.,Precisava de um cartão de biblioteca.,Perde-te no livro.,C
3753,Bailey está apaixonada por seu ex Kai. Kai recentemente se casou com outra mulher e Bailey acabou de descobrir.,Como Bailey se sentiria depois?,Triste e triste,Animado e feliz,Giggly e bobagem,A
3754,"De acordo com o artigo, Jesse mudou de casa para entrar em ação.",Como descreveria o Jesse?,Infeliz com,Não é útil.,É útil.,C
3755,"Kai manteve as mãos de Kendall ao lado deles, já que ele não queria que o filho tocasse na mercadoria cara.",O que vai o Kai querer fazer a seguir?,Queria ensinar a Kendall.,Dê a Kendall uma guloseima depois de ser bom.,Queria manter a mercadoria segura.,B
3756,A Bailey chegou a uma conclusão depois de muita pesquisa.,O que é que a Bailey precisa de fazer antes disto?,Revisei muitos documentos.,Porque Bailey era uma pessoa erudita.,ia ao parque todos os dias,A
3757,A Taylor enviou um e-mail ao Lee sobre a entrevista de emprego de amanhã.,O que é que o Lee vai querer fazer a seguir?,Esquece isso.,Prepara as perguntas,Ignora o e-mail.,B
3758,A Skylar agarrou numa arma e afastou o Carson depois de ele ter entrado.,Como é que a Skylar se sentiria depois?,nervoso por ter problemas futuros,Corajoso,Um bom protetor.,B
3759,Jan gritou mais alto durante o filme de terror.,O que os Outros vão querer fazer a seguir?,Gritem também.,Vai para casa.,comprar bilhetes,B
3760,A Riley virou o Sasha contra si mesmo depois de eles explicarem como estavam errados.,O que é que a Riley precisa de fazer antes disto?,Como o Sasha.,Peça desculpa e peça uma segunda oportunidade .,ser bom em discutir,C
3761,"Embora Riley tivesse fumado por muitos anos, Jordan convenceu Riley a mudar seus maus hábitos.",O que vai Jordan querer fazer depois desta conquista?,Pesquise todos os seus comportamentos,orgulhoso,participar de outras atividades saudáveis,C
3762,Robin treinou por horas no violino depois de chegar em casa da escola.,O que vai querer fazer a seguir?,Toca piano .,Atira o violino dela .,ir a um recital,C
3763,"Quando não conseguiu entrar na discussão, Sydney fugiu para o quarto dela.",Como descreveria Sydney?,derrotado pela conversa,frustrado com a conversa,Uma pessoa imatura em geral.,B
3764,"O Kai não sabia o que queria para jantar, por isso a Sydney fez-lhe umas sugestões.",O que vai acontecer ao Kai?,Leva o Kai ao jantar .,Decepção,O Kail será apreciado .,C
3765,Jan ligou para a namorada de Aubrey porque eles precisavam conversar.,O que vai acontecer com Jan?,Não diga nada,dizer coisas,não fazer nada,B
3766,Jan acusou Lee de trair hoje no jantar.,Porque é que o Jan fez isto?,Queria mentir.,Queria acabar com isto.,Nega tudo .,B
3767,"O Austin tinha uma arma mostrada a ele, por isso ele também pegou a sua arma.",Como descreveria o Austin?,Calma .,como combativo,Normal,B
3768,Jesse escreveu o nome na diretoria para que os alunos soubessem quem o fez.,Por que Jesse fez isso?,fez isso para informar,conhecer a ordem dos alunos,conhecer o nome do aluno,A
3769,A Robin é mãe solteira de três filhos.,Como é que a Robin se sentiria depois?,um guardião,orgulhoso,envergonhado,B
3770,Taylor decidiu se voluntariar e foi ao abrigo local para ver se eles precisavam de ajuda.,Como é que a Taylor se sentiria depois?,orgulhosos de si mesmos.,zangado por poder ajudar os animais.,Envergonhados de si mesmos.,A
3771,"Antes de sua lesão na perna durante esta temporada de futebol, Austin era muito mais forte.",Como é que o Austin se sentiria depois?,Estou feliz por descansar.,menos ativo do que antes da lesão.,- Não .,B
3772,A Olivia estava a candidatar-se à escola de enfermagem e pediu à Lee uma carta de recomendação.,O que é que a Olivia precisava de fazer antes disto?,Faça um bom trabalho para Lee impressioná-los .,Escreva a carta.,Acabar de ir para a faculdade de medicina,A
3773,"Aubrey queria fazer uma brincadeira, então ele chicoteou os lápis no papel.",Como você descreveria Aubrey?,como irritante,como chato,como divertido,A
3774,Addison pôs em prática as ideias de Kendall e assumiu todo o crédito pelo sucesso do projeto.,Porque é que a Addison fez isto?,Obter mais ideias de Kendall para projetos futuros,avançar na empresa,enganar as pessoas a pensarem que são Kendall,B
3775,A Bailey viu um tutorial no YouTube para aprender a trabalhar na madeira.,O que vai querer fazer a Bailey a seguir?,Pára de tentar.,Aprenda a criar algo de madeira.,Seja minucioso,B
3776,Addison de repente ouviu uma batida na porta e foi atender.,Como se sentiria a Addison depois?,Como se se perguntassem quem é.,Como se soubessem quem é.,Agindo rapidamente,B
3777,Jan teve uma ideia e colocou os pensamentos em palavras.,Como se sentiria Jan depois?,É bom ter uma ideia.,Ainda bem que sabem dos seus pensamentos.,tão esperto,A
3778,A Skylar cumpriu o pedido da Kendall para obter uma prorrogação do projeto.,Como descreveria a Skylar?,agradável,egoísta,rígido,A
3779,O Kai deu a hora errada a uma pessoa que pediu a hora.,Porque é que o Kai fez isto?,Ajuda mas esqueceu-se da hora,Vai-te embora depressa.,Enganar o colega,C
3780,Sasha organizou e preparou-se cuidadosamente até que alcançaram todos os seus objetivos.,Como é que o Sasha se sentiria depois?,irritado,triste,orgulhoso,C
3781,"O Alex era médico e tinha de verificar se o Riley tinha uma doença, por isso, ele arrancou a língua do Riley.",Como é que a Riley se sentiria?,pedindo ao Riley para pôr a língua para fora,estranho,Calma .,B
3782,"Jesse levou o cão à festa da casa do Casey, sem saber que o Casey era severamente alérgico a cães, resultando em choque anafilático.",Como descreveria o Jesse?,Desinteressado e prestativo com o Casey.,sem saber das alergias do seu amigo.,compreensão e conhece bem os seus amigos,B
3783,"Kai tinha uma boa ligação com Sydney, com o tempo.",O que é que a Sydney vai querer fazer a seguir?,Conheça Sydney .,passar tempo com a Sydney.,Mantenham-se ligados,C
3784,O Kai limpou os pneus do Quinn depois de ele ter batido num prego.,Como se sentiria o Quinn?,Irritada por o Kai não a ter ajudado.,Tenha mais cuidado ao dirigir.,É triste que ela não possa conduzir para lado nenhum por causa do apartamento.,B
3785,A Jordan deu-lhes o apoio da Robin da garagem cheia de ferramentas.,Como se sentiria Jordan depois disso?,Revindicado,Como uma grande pessoa,triste pela vida,B
3786,A Tracy abraçou o rosto do Kai e ofereceu apoio.,O que vai acontecer ao Kai?,Fugir.,ficar zangado,apoiado,C
3787,Jesse enfrentou e enfrentou todos os medos que Jesse poderia ter.,O que é que o Jesse vai querer fazer a seguir?,Celebrar,alcançar os seus objetivos,enfrentar mais medos,A
3788,O Jesse era psicólogo e aliviou as preocupações do Lee.,Como se sentiria Lee?,confortável,desanimado,irritado,A
3789,A Sydney convidou uma amiga e ambos foram nadar na piscina da Sydney.,Como se sentiriam os Outros?,uma pessoa com uma piscina,feliz,assustado,B
3790,A Bailey publicou um anúncio para fazer um trabalho em casa dela.,O que acontecerá aos Outros?,ser contactado por potenciais trabalhadores,orgulhoso,Ter o trabalho concluído,C
3791,"Aubrey tinha prometido levar a mãe de Sasha para almoçar no seu aniversário, quando ele falhou, ele prometeu a si mesmo que o faria em uma data posterior.",Como é que o Aubrey se sentiria depois?,Senti-me muito aliviado.,É triste que a Aubrey tenha quebrado a sua promessa.,culpado por levar a mãe de Sasha para almoçar,A
3792,"Robin levou quase 2 anos para completar seu livro, mas finalmente Robin publicou seu trabalho hoje.",Como você descreveria Robin?,Preguiçosa,inteligente,Estúpido.,A
3793,O Jesse bateu na bandeira deles com o canhão no navio.,Como descreveria o Jesse?,um ladrão,Horrível.,mau,C
3794,Quinn trouxe o prisioneiro para ser julgado por traição hoje.,Como descreveria o Quinn?,sentir-se forte,Sentir-se separado,Sentir-se entediado,A
3795,O Casey olhou para o ombro do Kai para ver o que ele estava a escrever no trabalho.,Porque fez o Casey isto?,Obter informações,Deixa o Kai em paz .,Evite o Kai.,A
3796,Casey mudou a atitude do Alex depois de lhe explicar as coisas.,Como Alex se sentiria?,irritado,desanimado,Educado,C
3797,"Sydney amava a Tracy até à morte, apesar do seu comportamento estranho em situações sociais.",Porque é que a Sydney fez isto?,Ver o bem na Tracy,Andar com a Sydney .,Deixado de fora,A
3798,Remy começou a se sentir muito melhor depois de descansar do longo dia no escritório.,Como Remy se sentiria depois?,aliviado,entediada,rejuvenescido,C
3799,A Alex interpôs-se na porta da Robin depois que ela tentou roubar algo.,Como descreveria o Alex?,derrotado,firme,covarde,B
3800,"O Remy enviou as palavras da Tracy para o concurso, e a Tracy acabou por ganhar o prémio.",O que é que o Remy vai querer fazer a seguir?,Obrigado Remy .,Diz ao Remy o que fizeram.,receber o prémio em nome da Tracy,C
3801,"A Remy não queria que o cão fugisse, por isso manteve-o fechado.",Porque é que o Remy fez isto?,O cão não consegue abrir a porta .,comprar uma fechadura para manter o cão dentro,Deixe o cão correr quando quiser lá fora.,A
3802,Lee nunca tinha cozinhado antes e decidiu tentar fazer o jantar.,Porque é que o Lee fez isto?,Cheio,Aprenda algo novo.,Façam o que querem.,B
3803,"Alex e o seu parceiro viviam em pobreza, mas depois que Alex conseguiu um emprego bem pago, ele melhorou o seu nível de vida.",Como se sentiria o Alex depois?,orgulhoso,não foi bem sucedido,envergonhado,A
3804,"A Kendall tinha TOC, por isso tocou noutra caneta até finalmente chegar aos 5.",Porque é que a Kendall queria fazer isto?,Acalma os nervos dela.,Escolha a caneta vermelha,Arranja a caneta mais bonita.,A
3805,Robin chegou a um acordo com Jordan porque sua irmã queria que eles deixassem de discutir.,Porque é que a Robin fez isto?,A irmã dela pediu-lhe para,Garante a paz,implementar o acordo,A
3806,Cameron colocou o gato em casa porque era de duas semanas.,Como descrever Cameron?,como um bom proprietário,um animal amante,controlada pelo seu gato,A
3807,Jan e seus amigos foram a um parque de diversões no sábado passado. Jan se divertiu muito.,Como se sentiria Jan depois?,Aborrecido.,- É bom.,desinteressado,B
3808,Sydney pagou muito dinheiro em presentes de Natal porque eles queriam que todos se divertissem.,Como descreveria Sydney?,uma pessoa atenciosa,Uma pessoa má.,Uma carteira mais vazia.,A
3809,"Ash estava armado e a ir para a guerra para lutar pelo seu país, como era necessário.",Como descreveria o Ash?,alguém que obedece às leis,negligente como cidadão nacional,tem medo,A
3810,Jan cruamente atravessou a mesa do restaurante e tomou o café quente e fresco de Sydney.,O que vai acontecer com Jan depois?,ser recompensado por Sydney,ser gritado pela Sydney,Não aprecio o Jan.,B
3811,Lee viu um rato e fugiu gritando de medo.,Como descreveria o Lee?,- Tem medo de gatos.,- Tem medo de roedores.,Desgosto e doente.,B
3812,Carson deu um livro ao filho depois de comprá-lo a um bom amigo.,O que acontecerá aos Outros?,Vou ser pago por isso .,Não vou conseguir nada .,Ser um bom pai.,A
3813,Jesse perdeu de alguma forma todo o dinheiro que lhe restava.,Como se sentiria o Jesse depois?,triste,feliz,excitado,A
3814,Sasha é um guarda zoológico responsável pelo aviário.,Como descreveria a Sasha?,simpático,Gosta de comer ovos.,odeia pássaros.,A
3815,"O Taylor não conseguiu colocar as compras no carro, por isso colocou-as de outra forma.",O que os Outros vão querer fazer a seguir?,Leva as compras para casa.,Carregar todos os seus mantimentos no carro,Fecha o porta-bagagens.,C
3816,"Remy ganhou um bônus de Natal de seu emprego, compraram um carro novo.",Por que a Remy fez isso?,pagamento pelo automóvel seguinte,ride,conduzir o carro em seguida,C
3817,"A Jordan estava num novo lugar e numa nova escola, e a Addison ajustou-a porque ela era mais velha.",O que vai querer fazer a seguir?,estar de mau humor,estar de bom humor,Parecem chateados.,B
3818,Riley foi ao seu banco e embolsou rapidamente a checagem de Sasha.,O que é necessário para que Riley possa fazer antes disso?,Número de conta bancária,anular o controlo,apreciar a riley,A
