,context,question,answerA,answerB,answerC,correct
3658,A Kendall decidiu mudar-se para perto da sua amiga Bailey este ano.,O que vai acontecer com a Bailey?,- ... para se divertirem mais com o amigo deles .,passar algum tempo com a Bailey.,Começar uma nova vida perto do Bailey.,A
3659,A Bailey levou o Quinn a lado para falar sobre o problema de ter muitos cigarros.,Como descreveria a Bailey?,Agora é esperto.,sentir-se triste,Óptimo agora.,A
3660,O Taylor disse que queriam um gato para o aniversário do Kai.,O que Kai vai querer fazer a seguir?,Obter um gato,ir para a escola,comprar um barco,A
3661,"A Remy reparou que a bateria do carro dela estava morta, por isso, ela trocou a bateria.",Como é que o Remy se sentiria depois?,triste porque o carro dela parou.,Feliz porque o carro dela vai arrancar agora.,zangada porque o carro dela não funciona.,B
3662,"Carson e a mulher separaram-se, fazendo com que os miúdos tivessem dificuldades na escola.",O que é que o Carson vai querer fazer a seguir?,Peça ao professor para sair.,Pergunte se ele pode ajudá-los a melhorar de alguma forma,Punir as crianças,B
3663,"Tinha passado apenas um dia desde que ele terminou com ela e ele ainda não estava pronto para falar com ela, por isso, Jesse evitou o contacto com a Addison na loja.",Como se sentiria o Jesse depois?,Como tomar uma dose de tequila no bar da esquina.,triste por ver Jesse,Aliviados por terem conseguido falar uns com os outros.,A
3664,Carson forneceu comida ao Aubrey quando o viu no abrigo para sem-abrigo.,O que vai acontecer ao Aubrey?,estar satisfeito,ser abandonado,Ser enviado para a prisão.,A
3665,"Mesmo que a Riley nem sempre tenha sido uma boa amiga, o Austin protegia a Riley.",O que é que o Austin vai querer fazer a seguir?,Proteja o Riley.,Deixa o Riley.,mostrar lealdade,C
3666,Sydney ia patinar todos os fins de semana com os amigos da escola.,Como descreveria Sydney?,preguiçoso,fraco,saudável,C
3667,"O Sasha enviou um pacote para o Jesse, depois que ele disse que precisavam de provisões frescas.",Como é que o Sasha se sentiria depois?,Confuso sobre a sua contribuição,Estou feliz por ter deixado o Jesse.,Estou feliz por ter ajudado Jesse,C
3668,Quinn ligou para a polícia e disse que o cão estava desaparecido.,O que acontecerá aos Outros?,Diz ao Quinn para parar de ser melodramático.,Ela deu uma recompensa pelo cão dela.,fugiram com o cão,B
3669,A Sydney pediu ao secretário o número do Casey porque ele queria mais informações sobre o produto para tomar uma decisão.,Porque é que a Sydney fez isto?,Liga à Casey para lhe dar mais informações.,Contacte o Casey .,Evite o Casey.,A
3670,O Jesse falou com o Casey sobre qualquer coisa divertida que acontecesse no fim de semana.,Como se sentiria o Casey?,Eles eram legais.,Eles eram fracos .,Cansado depois de toda a diversão,A
3671,"Sydney é sempre respeitado pelo Kai, sendo capaz de compor a mente do Kai.",O que acontecerá com o Kai?,ser obrigado pela Kai,ser apreciado por Kai,a Sidney,C
3672,A Sydney entrou na piscina e começou a fazer ondas.,Como descreveria Sydney?,aborrecido,divertida,assustado,B
3673,"Depois de as coisas terem ficado quentes, a Kendall beijou o pescoço da Quinn.",O que quer o Quinn fazer a seguir?,Tirem-lhes as roupas.,Forçar-se a Kendall,A seguir,A
3674,"A Jordan ia para o lago, mas esqueceu-se de uma coisa.",O que vai acontecer à Jill?,- Não .,Tenho de cancelar a viagem ao lago.,Tenho de ouvir todos a queixarem-se .,A
3675,A Jordan puxou os dedos do Bailey para ver se ele se peidava.,Como se sentiria Jordan depois disso?,de bom humor,infantil,tão confuso,B
3676,O Casey sempre quis conhecer o Sasha.,O que é que o Casey precisa de fazer antes disto?,Liga para o Sasha ao telefone .,Sei sobre Sasha.,Era um grande fã de Sasha.,B
3677,Ash utilizou a madeira para apoiar a prateleira e chegou para os braquetes acop,O que queremos por Ash?,"a seguir, faça um nap",Coloque a madeira na prateleira,acoplar os braquetes em seguida,C
3678,Taylor deu a Alex algo para seu aniversário porque ele era um grande amigo.,Como Taylor se sentiria depois?,Cuidar depois,Perturbado depois,Irritado depois,A
3679,"Remy foi atingido no terceiro round, mas continuou a bater no nono, contra todas as expectativas.",O que é que o Remy vai querer fazer a seguir?,Preparem-se para o jogo .,continuar a sua carreira de boxe,Faça uma pausa na oitava rodada .,B
3680,"Depois de tirar um bloco de notas de seu avental, Austin esperou em Sasha.",Como você descreveria Austin?,Um garçom,Um bom amigo,Um bom namorado,A
3681,"A professora da Bailey, Jan, deu-lhes outra oportunidade de entregar o jornal.",Como Bailey se sentiria sobre isso?,aliviado,Irritado,Gratidão,A
3682,"O Riley queria ir, mas primeiro tinha de encontrar o casaco.",O que é que a Riley precisa de fazer antes disto?,Cortar os pneus dele.,Encontre as chaves do carro dele.,Dormir no porta-bagagens.,B
3683,A Robin comprou muito sal na loja.,O que vai querer fazer a seguir?,Dê o sal a outro cliente.,Obter crédito da loja,Deixe o sal sem receber o reembolso,B
3684,Jordan comprou alguns insumos da loja e levou-os para casa.,O que o Jordânia precisa fazer antes disso?,necessita de alguns fornecimentos,ir a uma padaria,estoque antes da tempestade de inverno,A
3685,"As crianças queriam fazer algo divertido no fim de semana, por isso a Skylar levou-as a pescar.",Como descreveria a Skylar?,obedecer,negligente,Feliz com os miúdos.,C
3686,Alex ajudou a desenhar a experiência do Robin para testar a teoria.,O que é que a Alex precisa de fazer antes disto?,Seja um bom amigo.,Veja os resultados,Precisava de saber a teoria.,C
3687,Cameron estava visitando Roma em umas férias do trabalho.,Como os outros se sentiriam como resultado?,Outros não se importariam de forma alguma,Viajante Mundial,com fome,A
3688,"A Sasha e o marido tinham de acordar muito cedo, por isso ela colocou o despertador.",Porque é que o Sasha fez isto?,Toma um duche.,Esgueirar-me da cama,Ter tempo para me preparar.,C
3689,"Sasha brincava e procurava com a irmã pequena, correram debaixo do leito.",O que queremos com Sasha?,lúdicos com a irmã,lúdicos,", fazer com que a irmã celere",A
3690,A Remy foi despedida porque se queixou de práticas inseguras.,"Antes disto, o que precisava o Remy de fazer?",Precisava de papel higiénico na propriedade,necessários para queimar a propriedade do empregador,necessários para determinar quais eram as práticas seguras,C
3691,"Depois que Casey pediu a eles para ajudar, Carson ajudou Casey a conduzir seu experimento.",Como o Casey se sentiria como resultado?,Agradecimento pela ajuda de Carson,Esquecido pela ajuda de Carson,conhecedor,A
3692,"Era o aniversário deles, Carson juntou-se ao marido para jantar.",O que acontecerá aos Outros?,capaz de vir,Eles vão jantar.,Pedir comida que não lhes é familiar,B
3693,"A Sydney era uma pessoa inteligente, por isso sabia satisfazer o ego do Manny.",O que os Outros vão querer fazer a seguir?,- É bom.,recusa-se a apoiar Sydney,Apoia Sydney.,C
3694,Jordan passou mais tempo na tarefa e fez a curva alta em detrimento dos outros.,O que os Outros vão querer fazer a seguir?,Faça o teste novamente na próxima vez,Os outros serão felizes a seguir .,Obter uma boa nota,A
3695,"Carson estava preocupado com seu amigo no hospital, mas viu que seu amigo estava indo bem no dia seguinte.",Como você descreveria Carson?,aliviado e exaltado,Preocupado,Feliz pelo seu amigo,A
3696,Aubrey aguardou pacientemente que Cameron devolvesse sua ligação telefônica desde o início daquele,O que acontecerá com Cameron?,texto Aubrey back,tempo despendido sozinho,estar esperando alguma coisa,A
3697,Casey passou a noite com Jan olhando para as estrelas e sonhando com seu futuro.,O que vai acontecer com Jan?,Apaixonar-se por Casey,Tenha sonhos para aspirar a,hora da noite,A
3698,Kendall acenou a mão para a multidão quando eles aplaudiram.,Como se sentiriam os Outros?,Que ela os odiava .,Como se fossem apreciados.,Muito solitário.,B
3699,Tracy ia ganhar um grande prémio na escola naquele dia.,Como descreveria a Tracy?,Como alguém que não pode esperar pelo seu prêmio,excitado,orgulhoso,B
3700,A Quinn comprou um presente para a mãe no aniversário dela e a mãe adorou.,O que quer o Quinn fazer a seguir?,Sorria felizmente,Fica zangado.,Vai para a cama.,A
3701,O Carson foi mordido por uma aranha quando voltava do parque.,Como é que o Carson se sentiria depois?,irritado pela aranha,atividade e atividade ao ar livre,como ir ao hospital,A
3702,Kendall fez Quinn usar um guardanapo e repreendeu Quinn por ser desordenado enquanto come.,Porque é que a Kendall fez isto?,ter boas maneiras,"Quinn, limpa-te.",Ser ofensivo para Quinn .,A
3703,Austin convidou todos os amigos de Ash para assistir o jogo de futebol.,O que é necessário para Austin antes disso?,efectuar alguns contactos,ignorar os amigos,assistir o jogo com amigos,A
3704,"Sasha caminhava, pescava e acampava e gostava de muitas atividades ao ar livre.",Como descreveria a Sasha?,não aventureiro,exausto,de trabalho ao ar livre,C
3705,"A Casey convidou o colega para sair, mas não sabia que ele ia contar a todo o escritório.",O que a colega vai querer fazer a seguir?,Partilhar um almoço com o escritório,Partilhar um jantar com o escritório,Compartilhe a história com o escritório.,C
3706,Ash enviou sua amiga para a loja para pegar lanches porque Ash quebrou recentemente a perna.,Por que o Ash fez isso?,são sedentários,Outros o ajudarão,Outros cuidarão dele,A
3707,Jordan realizou seus planos quando terminou de construir a máquina.,O que é que a Jordan precisa de fazer antes disto?,quebrar uma máquina,Compartilhe os seus planos.,Esconde-te em casa.,B
3708,A Bailey foi gentil e levou-os para casa rapidamente.,Como descreveria a Bailey?,como gentil,Agradecido ao Bailey.,como egoísta,A
3709,A Natalie estava a candidatar-se à escola de enfermagem e pediu à Lee uma carta de recomendação.,O que é que a Natalie precisava de fazer antes disto?,Ter concluído os pré-requisitos de enfermagem,Dê a Lee uma entrevista de emprego.,Acabar de ir para a faculdade de medicina,A
3710,"Cameron estava a tentar escapar de um cão, o que o levou a escalar a cerca.",O que é que a Cameron vai querer fazer a seguir?,gritar com o cão,A seguir,Para que o Cameron não fosse mordido.,A
3711,Kendall enviou o Kai a uma escola de embarque militar porque estava entrando em muito problema.,O que acontecerá com o Kai?,servir aos militares,Falta de Kai quando estão ausentes,ir a um colégio normal,A
3712,A Skylar deu um passeio ao cão da Sasha porque a Sasha estava fora da cidade e não queria que o cão ficasse triste.,Porque é que a Skylar fez isto?,animais odiados,uma pessoa cruel,Era um amante de animais.,C
3713,"A Skylar estava entusiasmada com o seu casamento, quando foram comprar vestidos.",O que é que a Skylar precisa de fazer antes disto?,Tem um anel de princesa,Tem um noivo para casar,Amado,B
3714,O Kai foi ao shopping procurar uma roupa para vestir.,Como é que o Kai se sentiria depois?,Como comprar algo.,triste,sonambulismo,A
3715,Carson tomou muitos conselhos de Austin e ganhou o seu sentido de poupar dinheiro.,O que é que o Aubrey vai querer fazer a seguir?,Aprenda como o Austin economiza dinheiro.,Aplique o conselho,Ignora o conselho dado,B
3716,A Addison cumpriu a missão do Alex em vez deles e acabou por levar todo o crédito por isso.,Como Alex se sentiria?,magoado pela Addison.,Eficaz,eficiente,A
3717,"Sydney era uma grande jogadora de basquete, no grande jogo ela atirou vários três pontos.",Porque é que a Sydney fez isto?,Pratique muito,Queria perder o jogo.,Queria ganhar o jogo.,C
3718,A Sydney estava a aprender um novo truque mágico e aperfeiçoou a fuga.,Como é que a Sydney se sentiria depois?,Como alguém que trabalha duro,Ainda bem que o trabalho deles valeu a pena.,Ainda bem que trabalham na magia.,B
3719,O Casey teve um papel em fazer a barragem desabar sobre si mesma.,O que os Outros vão querer fazer a seguir?,Deixa-o inundar .,- Reparar a barragem .,Quebra mais .,B
3720,"O Austin não queria ir embora, mas o bar estava a fechar e não tinham escolha.",O que é que o Austin vai querer fazer a seguir?,Vai para casa.,Vai trabalhar.,Encontre uma igreja que ainda esteja aberta.,A
3721,Kai voltou da escola depois de um longo dia seguido de treino de basebol.,O que vai o Kai querer fazer a seguir?,deixar a escola,Deitar-se no sofá,jogar basebol em casa,B
3722,O Jesse mandou o assistente à reunião hoje.,O que é que o Jesse precisa de fazer antes disto?,Precisava de ir buscar o telemóvel dele.,Não precisava de fazer nada.,Precisava de dormir uma sesta .,A
3723,Remy esfregou o polegar de Tracy porque a filha de Tracy o havia proibido,Como o Tracy sentiria como resultado?,sem dor,Consolado,negligenciada,B
3724,Bailey colocou um anúncio no jornal à procura de antiguidades.,Como Bailey se sentiria depois?,interessado e curioso,inconsciente e apático,Como eles esperam encontrar algo bom,A
3725,Austin cresceu perto do lago e adorava nadar.,Como é que o Austin se sentiria depois?,muito cansado,adequado,Amantes da natureza,C
3726,"A Riley ficou ao pé enquanto a Sydney falava com todos, menos com a Riley no acampamento.",Como é que a Riley se sentiria depois?,feliz,negligenciado,esperançoso,B
3727,Alex ajudou Ash de todas as maneiras para que Ash pudesse se formar no ensino médio.,O que é que o Ash vai querer fazer a seguir?,Queria ajudar o Ash porque são amigos da mãe do Ash.,Tinha dificuldade na escola e queria ajudar,Pague o Alex .,C
3728,"A Riley tinha um grande exame a chegar, mas não estava preparada.",O que é que a Riley precisa de fazer antes disto?,Preparem-se .,encontrar uma maneira de sair do exame,Não aprenda.,C
3729,Taylor fez suas compras online para obter algumas roupas para a festa.,O que é necessário para Taylor diante disso?,achar que era mais fácil comprar online,Necessidade de saber sobre a parte,não queria ir à loja,B
3730,Quinn colocou lixo na máquina assim que a festa acabou.,Como descreveria o Quinn?,mantém o lixo limpo,organizado,Tinha sentido alegria,B
3731,Quinn exigiu o esforço do Alex para cozinhar o jantar e ele estava feliz em ajudar.,Como Alex se sentiria?,Ficaria grato ao Alex.,Como agradecer ao Alex.,necessários como resultado,C
3732,"O cão da Addison estava com fome e à espera de comida, então a Addison deu ao cão uma tigela.",O que é que a Addison vai querer fazer a seguir?,Esvazia a tigela de comida para cães,Encha a tigela com comida para gatos.,embalar a tigela com comida de cão,C
3733,Ash olhou ao redor da sala para encontrar uma tigela de cereais para comer agora.,Como você descreveria Ash?,Sentindo-se entediado,sentir-se bem,Sentindo-se passivo,A
3734,A Addison tentou acalmar a Aubrey depois de ela ter brigado com o namorado.,O que vai acontecer ao Aubrey?,Afasta o Addison .,Ainda estar extremamente louco,Finalmente acalma-te depois de um tempo.,C
3735,"A Sasha acabou de receber o cheque de pagamento e tinha algum dinheiro extra, por isso pagaram as contas do Jesse.",Como Jesse vai se sentir sobre isso?,Seja abraçado por Jesse,ser irritado,aliviado,C
3736,A Bailey teve de levar a mãe ao médico para um exame anual.,Como é que a Bailey se sentiria depois?,simpático,- Aliviado.,- Tenho medo.,A
3737,Cameron trabalhava numa loja de antiguidades e deu à Addison o verdadeiro valor de um vaso.,O que vai acontecer com a Cameron?,Tropeço e queda,ser considerado um profissional imobiliário,Venda o vaso.,C
3738,Carson deu uma ideia de Riley sobre como resolver o problema no trabalho.,O que acontecerá com Carson?,falha no trabalho,tem um tempo ruim, Trabalho bem-sucedido,C
3739,Tracy e Austin foram à praia e Tracy pôs protetor solar no Austin para protegê-lo do sol.,Porque é que a Tracy fez isto?,Certifique-se de que o Austin não apanha cancro de pele.,Miserável no dia seguinte.,ir nadar,A
3740,O Riley derramou combustível no fogo para o tornar mais brilhante.,O que é que a Riley precisa de fazer antes disto?,Despeje gasolina no fogo outra vez .,afastem-se do calor,Sente-se em frente ao fogo,C
3741,A Alex atirou confetes no ar e lindos pedaços de papel flutuaram e ficaram no cabelo de todos.,Porque é que a Alex fez isto?,Compre um saco de confetes.,Vai à festa.,Mostrar que estavam felizes.,C
3742,"O Lee tinha todas as informações secretas sobre a empresa, quando ele ia a um bar, ele falava demais.",O que os Outros da empresa vão querer fazer a seguir?,Certifique-se que Lee vai compensar um dono de bar,Descobrir os danos explícitos que Lee causou ao bar.,Certifique-se que isto nunca mais aconteça.,B
3743,Bailey assumiu a posição de Casey e pensou que era uma ótima ideia sobre como consertar o meio ambiente.,Como o Casey se sentiria como resultado?,Acalme-se,inteligente,Passivo,B
3744,Austin enviou a menina para a escola com um almoço saudável e todos os suprimentos que ela precisava.,Como você descreveria Austin?,carinhoso,rude,Como eles prepararam a garota para o sucesso,A
3745,Sasha expressou o trabalho de Skylar em termos que o público comum poderia entender.,Como é que a Skylar se sentiria?,Quer que o público entenda,Educado,um professor,A
3746,Carson deu-lhe um desconto por ser um cliente leal.,O que os outros vão querer fazer a seguir?,Compre um presente para Carson,Peça um presente,socar Carson,A
3747,A Robin estava sentada sozinha no quarto deles porque toda a gente estava a ser má para eles na festa.,Porque é que a Robin fez isto?,evitar os outros,Vai lá para baixo à festa.,falar com as pessoas na festa,A
3748,Ash colocou Sydney para trabalhar no novo projeto que eles tinham que fazer.,Como Ash se sentiria depois?,rude,no controle,Tentando mantê-los ocupados,C
3749,Riley deu as meias para o menino para um presente de Natal.,Porque é que a Riley fez isto?,Guarde meias para si mesmo,Dê um presente,Magoa o menino,B
3750,O Remy estava a vestir-se para o trabalho.,Como descreveria o Remy?,consciente da saúde,profissional,Medo de falhar.,B
3751,Lee foi ver o novo filme com os amigos da Riley e gostou muito.,O que é que a Riley vai querer fazer a seguir?,Faça o filme.,Sei do filme.,Saiam do teatro.,C
3752,Aubrey embrulhou o presente em papel e deu o presente ao garotinho.,O que é que o Aubrey vai querer fazer a seguir?,Escolha um presente,Aborrecido.,orgulhoso,C
3753,A Alex examinou de perto a lesão do Aubrey enquanto fazia um exame.,Como se sentiria o Alex depois?,Como fazer uma cirurgia ao Aubrey.,descuidado,Como ajudar o Aubrey.,C
3754,Bailey colocou Taylor na cabeça da classe porque Taylor é uma pessoa responsável com uma boa nota.,Como Taylor se sentiria como resultado?,excitado e responsável,angustiado e com medo,nervoso e irritado,A
3755,O que Jordan respondeu fez Cameron ficar curioso e fechou os olhos.,O que vai acontecer ao Carson?,Surpreender os outros com suas histórias criativas,ser amado por Cameron.,Pergunta o que disse o Jordan.,C
3756,A Addison tentou acalmar a Aubrey depois do filhote dela sair e desaparecer.,Como se sentiria a Addison depois?,Preocupada com o filhote dela.,Muito simpático.,Totalmente perturbado.,B
3757,"A Jordan foi buscar as fotos do estande do passeio no parque de diversões, e depois a Jordan deu à Casey a foto deles.",Como se sentiria Jordan depois disso?,medo,divertida,triste,B
3758,"O médico de Taylor diagnosticou-lhe gripe, mas ele não teve cuidado em espalhar os germes e fez o filho do Lee adoecer.",O que vai acontecer ao Lee?,Tem de cuidar do filho dele.,Que me digam para ficar longe do filho do Lee.,Ser gritado por ter feito o filho do Lee adoecer.,A
3759,Taylor expulsou Jan de casa porque ela não queria pagar a renda.,O que é que a Taylor vai querer fazer a seguir?,Anunciem o quarto vazio.,Arranjar mais dinheiro.,Pague as contas.,A
3760,O Kai definiu a linha de roupas da Casey em termos curtos para que as pessoas entendessem.,Como se sentiria o Casey?,Estou feliz pela ajuda.,Estou feliz pela simplicidade.,como um líder,B
3761,Kendall encontrou minhas chaves após procurar.,Como descrever Kendall?,normal,courteous,rude,B
3762,"A Skylar levou a filha à pesca, ela era muito boa nisso.",O que vai acontecer à Skylar?,Bom para si,Vai pescar outra vez.,Comem o peixe que apanharam.,B
3763,Skylar descartou a resposta negativa de Kai aos seus avanços românticos como uma piada.,Como é que a Skylar se sentiria depois?,feliz,Envergonhado.,excitado,B
3764,"Alex é um trabalhador da construção civil, não podem trabalhar enquanto chove, por isso hoje acabaram lá muito tarde para compensar o tempo perdido na semana passada.",Como se sentiria o Alex depois?,energizado e pronto para amanhã .,Mal por fazer com que todos fiquem até tarde .,Como se tivessem feito muito hoje.,C
3765,"A Aubrey estava a fazer 16 anos este fim de semana, por isso, decidiu dar uma grande festa.",Porque é que o Aubrey fez isto?,Dê-lhe os brinquedos.,Compraria decorações,Celebrem os seus 16 anos.,C
3766,"O Jordan era filho único, por isso herdou toda a riqueza do pai.",Como se sentiria Jordan depois disso?,Como desapontado.,Como incrível,isolado dos outros,C
3767,Riley fez com que Kendall soubesse os lanches extras conhecidos para seus amigos,Por que o Riley fez isso?,"Então, eles poderiam pensar em lanches",encontrar os lanches,"Então, eles poderiam ter diversão",B
3768,"Depois de uma grande discussão sobre o tipo com quem namoravam, o Remy saiu do quarto da Skylar.",Como descreveria o Remy?,Argumentativo e um pouco ciumento,isolado e indiferente à Skylar,introvertido e solidário,A
3769,"A Skylar andava com a Kendall, por isso conheceu os pais do namorado dela.",O que vai a Skylar querer fazer a seguir?,Ignora o Kendall .,Fala com Kendall .,Diverte-te com a Skylar .,B
3770,"Taylor viu que sua mãe estava sobrecarregada por seus outros filhos, então deu a sua mãe tempo para descansar.",O que as outras crianças vão querer fazer a seguir?,estar em casa,Deixe a mãe em paz,Comece a se comportar normalmente,B
3771,"Casey e Aubrey conhecem-se há muito tempo, passam muitos dias e noites juntos, Casey tornou-se um especialista em Aubrey, aprendendo tudo sobre Aubrey.",O que vai querer fazer o Casey a seguir?,mostrar ao amigo o quanto se importam com ele,Com Aubrey .,fazer novos amigos além do Aubrey.,A
3772,Kendall conduziu na estrada durante horas e horas sem fazer pausas.,Como se sentiria a Kendall depois?,muito cansado da longa viagem,animados para continuar a longa viagem,Prontos para começar a próxima parte da viagem.,A
3773,Quinn decidiu verificar o trabalho deles antes de finalmente o submeterem para avaliação.,Como descreveria o Quinn?,Um estudante trabalhador,Confiante de que vai correr bem.,Com medo de trabalhar duro.,A
3774,A Skylar substituiu a aula de matemática por outra quando estava cheia.,O que vai a Skylar querer fazer a seguir?,desistir da escola,agendar uma aula de matemática para o próximo semestre,Receber mais por este incómodo,B
3775,"O Riley ofereceu uma boleia ao Lee, mas cancelou.",Como é que a Riley se sentiria depois?,Como um amigo.,Como um idiota.,Como um amigo.,B
3776,Alex serviu como aprendiz do Lee durante 3 anos antes do Lee deixar-os gerir a loja.,O que é que o Alex vai querer fazer a seguir?,ir para a escola,Começar a ganhar dinheiro a sério.,aumentar o tempo de folga,B
3777,"Com pouca atenção à sua própria segurança e desgaste, Alex ajudou todos que estavam em sofrimento.",Como se sentiria Alex depois?,náuseas,preguiça,alívio,C
3778,"O Casey executou a rotina de forma eficaz, conseguindo uma boa maneira de terminar as tarefas.",Porque fez o Casey isto?,preguiçoso,qualificado,Trabalhar duro,B
3779,"Sasha ficou presa e perdida na floresta tropical sozinha à noite. Surpreendentemente, Sasha conseguiu sair vivo.",Como você descreveria Sasha?,débil-vontade,forte-vontade,Como abraçar sua família,B
3780,"O Austin queria ir ao parque de diversões, então o Austin implorou e implorou.",Porque é que o Austin fez isto?,Queria andar nas montanhas-russa.,Queria ir a um restaurante.,Jogar um jogo.,A
3781,A Casey estava cansada da mosca no quarto e descarregou o insecto pela sanita.,O que é que o Casey precisa de fazer antes disto?,Era a casa de banho dela.,Lave as mãos.,Apanha a mosca.,C
3782,Alex é o chefe de uma equipe de pesquisa e desenvolvimento.,Como se sentiria Alex depois?,vazio,triste,justificado,C
3783,"Casey decidiu fazer salto de base, mas nunca tinha feito paraquedismo antes.",Como é que o Casey se sentiria depois?,Fico feliz por ir saltar amanhã .,Estou contente por ele ter decidido saltar de base imediatamente .,Aliviado por ter tomado as medidas adequadas para se preparar,C
3784,"Riley observou que Jan estava engasgado e não respirava, então Riley",Como se sentiria Riley depois?,como uma pessoa boa,como um médico,como um bom cirurgião,A
3785,A Sydney fez-o especial para ele e mal podia esperar para ver a expressão do rosto dele quando o abrisse.,O que é que a Sydney precisa de fazer depois disto?,Vê o rosto dele depois de abrir o presente.,fazer seu filho feliz,Dê ao seu filho um bom aniversário .,A
3786,O Jesse precisava de ajuda com os trabalhos de casa e a Robin iria ajudá-los sob uma condição.,Porque é que a Robin fez isto?,Então Jesse aprende responsabilidade,Faça uma oferta .,Proponho algo.,A
3787,Robin jogava futebol todos os dias e praticava muito duro também.,O que Robin vai querer fazer a seguir?,jogar mais futebol,Sair do esporte,Faça um bom trabalho jogando,A
3788,Sasha mudou as suas atitudes fazendo muita pesquisa sobre o assunto.,O que é que o Sasha precisa de fazer antes disto?,compartilhar suas pesquisas com outras pessoas,"Não precisa de fazer pesquisas, ela tem tudo controlado.",Ela precisa de acesso à Internet para encontrar todas as informações.,C
3789,"A Skylar apoiou as alegações do Remy, mesmo sabendo que todas as alegações eram mentiras.",Como é que a Skylar se sentiria depois?,orgulhoso por ser honesto não importa o que,confiante,culpado por ajudar com as mentiras,C
3790,O Austin nunca tinha estado num comboio e decidiu por bilhetes para um.,O que é que o Austin vai querer fazer a seguir?,andar no comboio,Ser um engenheiro no comboio,Pergunte sobre trens,A
3791,Cameron disse à Remy para ligar e marcar uma consulta com o médico quando ela estava constipada há duas semanas.,O que vai acontecer ao Remy?,ser de apoio,Chame o médico,evitar o médico,B
3792,Ash contou um segredo ao Mike depois que ele ficou triste com a vida dele.,O que é que o Ash precisa de fazer antes disto?,Mandem o Mike embora.,Dá um abraço ao Mike .,Deixa-os em paz.,B
3793,"A Jordan procurou o gato, mas pensou que alguém o roubou de casa.",O que vai querer fazer a seguir?,Verifique a casa toda para o gato.,Chame os abrigos de animais .,Alimenta o gato dela.,B
3794,Robin anulava a viagem ao parque temático.,O que queremos por Robin?,evitar o clima chuvoso,planejar algo mais,evitar o mau tempo,B
3795,Quinn mandou o Carson para o acampamento de verão para que pudessem ficar sozinhos por um tempo a jogar videojogos.,O que quer o Quinn fazer a seguir?,desfrutar do seu tempo sozinho,gastar tempo a vender jogos,Participar de histórias de fogueiras,A
3796,Sydney abriu a pinata para que todos pudessem comer doces.,Como os outros se sentiriam como resultado?,zangada com Sydney,Entristecido com o doce,Feliz com o doce,C
3797,Alex abriu rapidamente o frasco para encontrar algumas moedas raras dentro.,Como se sentiria o Alex depois?,Aborrecido agora.,Agora é rico.,Passiva agora.,B
3798,"O Austin fez a Kendall e a Teresa discutir, contando mentiras uma sobre a outra.",Como descreveria o Austin?,culpado,Uma pessoa mentirosa,mau,B
3799,"Robin já havia abandonado sua filha há 20 anos, mas hoje Robin decidiu chamá-la.",Como se sentiria Robin depois?,choque e ânimo para conversar com ela,sobrecarregado com a emoção,satisfeito com a sua decisão,B
3800,"O Casey adora basquete, por isso a Tracy deu-lhe um basquete.",O que vai querer fazer o Casey a seguir?,jogar basebol uns com os outros,compartilhar o basquete durante os jogos,Partilhar o basebol durante os jogos,A
3801,Carson começou a fazer um bolo e Daniel veio ajudá-lo.,O que Carson precisa fazer antes disso?,Dormir 10 horas,Obter uma receita de bolo,Construa um barco,B
3802,Jesse segurou nervosamente a cortina e olhou para a figura que estava esperando na cama do hospital.,Como descreveria o Jesse?,Visitando alguém no parque,visitar alguém no hospital,Com medo do que ela veria.,B
3803,Sasha comeu doces antes do filme começar.,O que é que o Sasha vai querer fazer a seguir?,Desfrute do filme.,Come doces em vez disso.,comprar doces,A
3804,Ash tirou uma foto deles com o Presidente e publicou no Facebook para todos verem.,O que os Outros vão querer fazer a seguir?,Entre no Facebook,Ignora o presidente.,Falar do Presidente.,A
3805,A Kendall surpreendeu a amiga da Tracy na casa dela no aniversário dela.,Como se sentiria Tracy?,- Ótimo.,divertida,- É bom.,B
3806,A Sydney colocou a Skylar na posse da bola e viu-a correr pelo campo.,Porque é que a Sydney fez isto?,Perder o jogo.,Vê a Skylar perder.,Obter um ponto,C
3807,"Jan podia dizer que Robin estava interessada em ser mais do que amigos, mas Jan já tinha um namorado, por isso Jan deixou Robin cair facilmente.",Como descreveria o Jan?,sem importância para os sentimentos dos outros,Estou feliz por deixar o Robin cair facilmente .,alguém em um relacionamento,C
3808,Alex pegou a mangueira e transformou a neve no chão em gelo.,Como você descreveria Alex?,trabalho duro,Não criativo,Orgulha-te,A
3809,Tracy expressou o amor de Casey pelas pessoas para as pessoas da sua turma.,O que é que a Tracy vai querer fazer a seguir?,Veja se outros compartilham o prazer dos filmes,Veja se outros compartilham o prazer da música,ser generoso,C
3810,A Tracy magoou mesmo a Robin quando a Tracy fez piada do peso deles na frente de toda a turma.,Como se sentiria Robin?,popular,feliz,envergonhado,C
3811,A Riley ficou muito chateada com algo que foi dito no trabalho.,Como é que a Riley se sentiria depois?,triunfante,orgulhoso,arrependido,C
3812,Remy chamou o estudante para o escritório depois que o estudante foi pego copiando em um exame.,O que os Outros vão querer fazer depois?,Tente estudar mais,Rindo do Remy .,Ver se os alunos estão a atacar os outros miúdos.,C
