,context,question,answerA,answerB,answerC,correct
3937,O Ash adorava a sinceridade profunda da Tracy e não fez tudo o que podia para a manter perto.,Como descreveria o Ash?,Exageradamente desejado por ele,alguém que aprecia a honestidade,Esconde a verdade.,B
3938,A Skylar chegou ao quarto do Aubrey e queria esconder o presente para o Aubrey o encontrar mais tarde.,O que vai a Skylar querer fazer a seguir?,evitar um esconderijo,Põe o presente ali .,Pergunto-me sobre o presente.,B
3939,A Kendall recebeu o meu dinheiro no outro dia para pagar os bilhetes do baile da escola para a semana que vem.,O que é que a Kendall vai querer fazer a seguir?,Roubar o dinheiro.,Vai ao baile.,Pedir dinheiro .,B
3940,Ash tornou possível a promoção através de seu trabalho duro.,Como Ash se sentiria depois?,Muito realizado,Muito preguiçoso,Lackadaisical,A
3941,O Casey resolveu as coisas e começou a sair-se muito bem na escola.,Como é que o Casey se sentiria depois?,disciplinado,Como se tivessem feito bons progressos.,Como se tivessem ganho.,B
3942,Taylor impressionou a multidão cantando melhor do que qualquer um dos concorrentes.,O que é que a Taylor precisa de fazer antes disto?,Preparar,Seja preguiçoso.,Não faça nada.,A
3943,A Robin deu um novo livro ao Lee no aniversário dela e ele adorou muito.,O que é que o Lee vai querer fazer a seguir?,rasga o livro aos pedaços.,Leia o livro.,Surpresa Lee.,B
3944,A Tracy magoou o Austin muitas vezes e o Austin chamou a polícia por ela.,O que vai acontecer à Tracy?,triste,Ser enviado para a prisão.,louco,B
3945,"Jesse não estava se sentindo muito bem, então ela simplesmente deixou seus amigos jogarem o jogo.",O que Jesse precisa fazer depois disso?,jogar o jogo,Competir contra eles,Descanse um pouco.,C
3946,Lee começou o dia acordando e tomando banho.,O que é que o Lee vai querer fazer a seguir?,Vai dormir.,Come o pequeno-almoço,Vai ao chuveiro .,B
3947,"Depois de ser solta na Califórnia, a Skylar queria tudo e qualquer coisa.",O que vai a Skylar querer fazer a seguir?,Ir snowboardar nas montanhas da Califórnia,apanhar um comboio para Nevada,Voltar para Idaho.,A
3948,Robin usava o cabelo das mulheres em cima para a festa dos anos 80.,O que Robin vai querer fazer a seguir?,tirar fotos,ficar em casa,Envergonhe-se,A
3949,Kai impediu que o homem passasse enquanto estava dirigindo.,Como se sentiria após o Kai?,Agressivo,completo,rude,A
3950,"O Casey estava aborrecido, por isso fez os ajustes do Jesse por ele.",Como Jesse se sentiria?,como grato,Satisfeita com o seu trabalho.,como ingrato.,A
3951,"Alex comprou comida a caminho de casa, que eles derramaram antes de terem oportunidade de comer.",Como se sentiria o Alex depois?,- Estou contente.,frustrado,Cheio,B
3952,Bailey expressou pensamentos não populares entre seu grupo de amigos.,O que acontecerá com Bailey?,ter amigos que a rejeitarão,tentar ver o ponto de vista de Bailey,assim,A
3953,A Bailey ficou com a mãe naquela noite depois de alguém ter entrado na casa dela.,O que acontecerá aos Outros a seguir?,Roubar a casa .,Peçam à mãe para consolá-los.,Proteger Bailey .,C
3954,Quinn levou o Ash à força enquanto o Quinn o carregava do prédio em chamas.,Como se sentiria Ash?,Aliviado de estar em segurança.,Com medo do Quinn.,ressentido com o Quinn.,A
3955,O Quinn lavara o cabelo e eles estavam emaranhados.,O que quer o Quinn fazer a seguir?,Odeio o Quinn .,Obrigado Sasha .,Penteie o cabelo,B
3956,Bailey executou a sua ira na cama da Aubrey depois da morte dela devido ao sofrimento.,O que vai querer fazer a Bailey a seguir?,Fica zangado.,Descubra o que matou o Aubrey.,- Sim. - A juntar-se.,C
3957,A Riley deu a Quinn uma visão do contexto da situação do homicídio mortal.,Como descreveria a Riley?,sentir-se triste,assustado,sentir-se passivo,B
3958,A Kendall viu a Skylar do outro lado da sala e a Kendall piscou a Skylar.,O que é que a Kendall vai querer fazer a seguir?,Desvia-te.,Ondulação,- Não.,B
3959,Bailey cozinhou o dia todo para dar uma refeição aos membros da família depois do funeral do diácono.,Como é que a Bailey se sentiria depois?,zangado que a família não foi provida,exausto de todo o trabalho duro,Cheio da refeição,B
3960,"O Quinn protegeu os miúdos do ataque, mas o braço dele foi ferido no processo.",O que quer o Quinn fazer a seguir?,Reprovar as crianças por cometerem o crime,Queria ser um bom pai.,Vai para o hospital.,C
3961,Austin e Robin namoravam e um dia Austin visitou a família de Robin.,Porque é que o Austin fez isto?,Queria acabar com a Robin.,Queria ser aceito pela família do Robin.,Queria confrontar a família do Robin.,B
3962,A Robin trabalhou duro durante meses para reformar a casa antes do bebé nascer.,Porque é que a Robin fez isto?,Venda a casa depressa.,engravidar a parceira,Preparar para o bebé,C
3963,Kai finalmente conquistou seu medo de alturas pulando de um avião.,Como descreveria o Kai?,Corajoso,Estou feliz por o ter feito.,louco enquanto o fazemos.,A
3964,O Carson começou a trabalhar no projecto de ciência ontem à noite.,Porque fez o Carson isto?,ter algo a ver com amigos,Ter o projeto feito e descartado,Ter o projeto feito,C
3965,Addison deu a Bailey a vantagem para que Bailey pudesse finalmente ganhar um jogo.,Como você descreveria Addison?,uma pessoa útil,uma pessoa cruel,Eufórico para ganhar,A
3966,Quinn jogou Skylar no torneio e a bateu muito.,O que acontecerá com Quinn?,vergonha pela perda,ser triste,quer comemorar,C
3967,O Remy convidou todos os amigos para o aniversário deles.,O que acontecerá aos Outros?,comer comida,Aborrecer-se,Diverte-te bem.,C
3968,Remy amava tanto a Tracy e não sabia que Tracy planejava dar-lhe um presente.,Como é que o Remy se vai sentir depois disto?,Fica zangado.,estar exaltado,ficar chateado.,B
3969,"A Kendall jogava bilhar com o pai do Ash, apesar de o Ash não querer que eles falassem.",O que é que o Ash vai querer fazer a seguir?,gritar com Kendall .,Agradecer ao pai deles.,passar tempo com o pai do Ash.,A
3970,"Quando chegou à parte assustadora do filme, a Tracy obrigou a Jan a fechar os olhos.",Porque é que a Tracy fez isto?,Rindo do Jan.,Não queria que o Jan tivesse pesadelos.,Descubra o filme para ver,B
3971,A Sydney foi à padaria e comprou bolo para a festa naquela noite.,O que é que a Sydney precisa de fazer antes disto?,conduzir um carro,Fica zangado.,Forneça o bolo.,A
3972,A Kendall fez um truque de magia ao redor do mundo e ninguém conseguiu descobrir.,Como descreveria a Kendall?,sentia orgulho de si mesmo.,sentir-se passivo,Sentir-se inteligente,A
3973,Robin não encontrou nenhum de seus itens à venda na loja local e decidiu agir.,O que Robin fez a seguir?,ok alguns de seus itens para o funcionário da loja e pediu-lhe para compartilhá-los com o gerente,Faça seus itens melhores,fazer melhor,B
3974,Robin era um pianista de concerto e era conhecido como um dos melhores do país.,Como descreveria a Robin?,Ficaria contente por ele tocar no concerto.,Uma pessoa das artes,A melhor pessoa que repara pianos.,B
3975,O Remy foi ao centro comercial e conheceu o Pai Natal que trabalhava lá.,Como se sentiriam os Outros?,Aborrecido e ressentido,Irritado e triste.,Estou animado por conhecê-lo.,C
3976,"Apesar de desprezar Quinn e nunca confiar neles depois de os trair, Jan passou o resto da vida com Quinn.",Como se sentiria o Quinn?,conteúdo,triste,cumprido,A
3977,"Depois de ficar com os doces dos miúdos, o Quinn deixou-os comer tudo.",O que quer o Quinn fazer a seguir?,verificar os níveis de açúcar no sangue das crianças,Tome doces.,Come os doces.,A
3978,Carson pediu a Addison que perdoasse e a Addison disse que ficariam felizes.,Como é que o Carson se sentiria depois?,triste,feliz,alguém que não gosta que os outros se zangem com eles,B
3979,"Bailey assustou Alex saltando dos arbustos e gritando ""boo!"".",O que vai acontecer com Bailey?,Seja agradecido,mete-te em sarilhos,ficar com medo,B
3980,A Sydney recebeu um aumento e uma nova promoção.,O que é que a Sydney precisa de fazer antes disto?,ser má no trabalho dela,Faça um bom trabalho.,Seja preguiçoso.,B
3981,Alex amava a comida de sua mãe e queria aprender a cozinhá-la.,O que Alex vai querer fazer a seguir?,Obter conselhos de sua mãe,Inscreva-se em uma aula de culinária,comprar takeout com mais freqência,A
3982,Alex chamou vários alunos na sala de aula. Ninguém poderia dar a resposta correta até Ash.,Como Ash se sentiria como resultado?,inteligente,confusão,frustrado que ninguém entendeu o material,A
3983,Addison perguntou-lhes qual era o problema porque parece haver um problema.,Porque é que a Addison fez isto?,Descubra porquê.,Não encontraram nada.,Não faça nada.,A
3984,"Robin notou que os novos alunos tinham medo de falar, então ela os apresentou à turma.",Como descreveria a Robin?,insistido,agressivo,atencioso,C
3985,"O ensaio estava previsto para dentro de poucos dias e era hora de preparar, por isso a Quinn leu um artigo.",O que é que o Quinn precisa de fazer antes disto?,Estudo para o ensaio,Encontre um artigo,Escreva o ensaio,B
3986,A Skylar estava a ver umas raparigas a lutar por um CD.,O que é que a Skylar precisa de fazer antes disto?,ser competitivo,Precisava de ver as raparigas.,precisava de estar na escola,A
3987,"Jan decidiu começar a comer saudável, então ela comeu os vegetais.",Como descreveria o Jan?,frustrada porque tem de comer.,Decidido a perder peso,Estou entusiasmado com o facto de comer apenas vegetais.,B
3988,O Kai ficou em casa da Addison e eles jogaram videojogos a noite toda.,Porque é que o Kai fez isto?,Diverte-te,Aprender sobre o seu amigo,Dormir o dia todo,A
3989,O Casey ficou impressionado com a Cameron durante a entrevista de emprego.,O que é que a Cameron vai querer fazer a seguir?,Começar a trabalhar no dia seguinte,Descubra para que tipo de emprego ele estava a fazer uma entrevista.,aceitar a oferta de emprego,C
3990,"A Skylar tinha muitas aulas para se formar, por isso dividiu a programação em aulas.",Como é que a Skylar se sentiria?,Confortável e em cima dele,Um bom aluno.,muito preguiçoso.,A
3991,"A Alex estava a dar uma festa de aniversário surpresa para a Sasha, por isso a Alex convidou os amigos da Sasha.",O que é que a Alex precisa de fazer antes disto?,Obter convites para festas,Faz uma festa fantástica que a Sasha vai adorar.,Certifique-se que Sasha tenha amigos na festa.,A
3992,"Austin queria ser cantor, e eles praticaram várias horas por dia e se tornaram bons cantores.",Como é que o Austin se sentiria depois?,- Tem medo de si mesmos.,Infeliz consigo mesmo.,orgulhosos de si mesmos.,C
3993,"Skylar finalmente encontrou algo em que era melhor que o irmão, e Skylar desafiou o irmão a um jogo de futebol.",Como é que a Skylar se sentiria depois?,cruel com o irmão.,Envergonhado das suas habilidades de futebol,orgulhoso da sua realização,C
3994,Jan desenhou um diagrama do facto.,O que é que a Jan precisa de fazer antes disto?,Arranja um marcador.,Arranja um pincel.,Atira-a fora.,A
3995,Havia um gatinho vadioso lá fora e a Addison deu-lhe comida.,O que é que a Addison vai querer fazer a seguir?,comprar comida,Certifique-se que é seguro.,Pensa no dono.,B
3996,O Remy deu ao Casey muitos itens para vender no sítio de leilões.,O que vai acontecer ao Remy?,ser odiado,Ter feito o trabalho,ser ignorado,B
3997,Remy ficou na cozinha durante horas e preparou outra refeição.,O que é que o Remy vai querer fazer a seguir?,Atira a refeição fora .,Atira o jantar fora.,Servir a refeição,C
3998,Bailey aprendeu a nadar com um grupo de amigos numa semana.,Como descreveria a Bailey?,louco,desanimado,feliz,C
3999,"Como Robin estava constantemente a chatear a Riley, a Riley queixou-se à mãe da Robin.",O que vai acontecer ao Robin?,Vamos gozar com a Riley juntos.,Sair para celebrar.,Envolver-se numa luta quando a Robin acabar por ser punida .,C
4000,Ki colocou o saco na mesa para não o esquecer de manhã.,Como descreveria o Kai?,preparados,Ki que se esqueceu,descuidado,A
4001,Taylor estudava para ser professora e eles completaram a sua educação.,O que é que a Taylor vai querer fazer a seguir?,procurar emprego de professor,arranjar um cônjuge,- Acompanhe os exames.,A
4002,Cameron agradeceu ao povo por apoiá-lo e vencer a eleição.,O que é que a Cameron vai querer fazer a seguir?,Agradeça aos seus apoiantes,manter os seus eleitores felizes,Tente ajudar as pessoas.,B
4003,Kai parou de tocar quando uma corda de repente quebrou na guitarra.,O que é que o Kai precisa de fazer antes disto?,Substitua a cadeia,Larga a guitarra.,Começa a tocar,C
4004,A Sydney deu à Riley a esperança de que ela passaria no teste de História.,Como é que a Sydney se sentiria depois?,irritado,positivo,inspirador,C
4005,Jan cozinha o jantar para a família todas as noites depois de chegar em casa do trabalho.,Como se sentiria a família?,Cuidadoso e útil,satisfeito,generoso,B
4006,"A Skylar enlouquecia o Quinn com as suas constantes exigências e pedidos, por isso ele estava a pensar em acabar.",O que vai acontecer ao Quinn?,Propõe-lhe casamento .,Preciso de me acalmar.,- Acaba com ela.,C
4007,Jan jogava com o tempo das outras pessoas no trabalho.,Como se sentiriam os Outros?,inteligente,Como o Jan gosta de estar perto deles.,irritado com Jan,C
4008,Jan sempre gostou de andar a cavalo até à pedreira.,Como descreveria o Jan?,Aborrecido.,Amando diversão,Triste .,B
4009,Addison correu uma milha e depois fez um longo descanso e se recuperou da corrida.,O que é que a Addison precisa de fazer antes disto?,comer comida de lixo,Preparem-se para correr.,Seja preguiçoso.,B
4010,"O Jordan estava cansado e exausto, por isso tentou dormir.",Porque é que a Jordan fez isto?,Vai dormir.,Esqueça os problemas dele.,fugir dos seus problemas,A
4011,O Bailey empurrou o barco para fora do cais.,Como descreveria a Bailey?,Estou ansioso por ver .,infantil,inteligente,A
4012,"O Aubrey era um homem abusivo, por isso controlava as decisões das mulheres.",Como é que o Aubrey se sentiria depois?,Abusivo e deve se preocupar com os outros,Calma .,Uma pessoa má.,C
4013,Jan deu ordens à Addison e queria ter a certeza de que a campanha tinha acabado.,O que vai acontecer com a Addison?,Vai para casa descansar.,ir a um bar,fornecer objetivos,A
4014,O Lee queria mesmo dar o melhor da si no concurso de ortografia.,O que é que o Lee vai querer fazer a seguir?,Ser o melhor,Tentar o melhor que podem.,Falem sobre ortografia .,B
4015,Riley alcançou seu objetivo final de ganhar um milhão de dólares.,O que Riley vai querer fazer a seguir?,celebre,mal,não fazer nada,A
4016,A Sasha aproveitou-se dos factos sabendo que podia ir à festa antes de todos se saísse agora.,Porque é que o Sasha fez isto?,Chegar primeiro à festa,Desaparece,Entra no carro.,A
4017,Tracy sentiu-se jovem depois de fazer uma reforma e comprar roupas novas.,O que é que a Tracy precisa de fazer antes disto?,Vai para outro lado.,mostrar o seu visual,Vai às compras antes disto.,C
4018,O Remy contratou um tutor para o ajudar com as matemáticas.,O que os Outros vão querer fazer a seguir?,Passa em matemática,Ajudar,Melhorar em matemática.,A
4019,A Bailey levou o Quinn a lado para falar da peça que vai ser esta sexta-feira.,O que quer o Quinn fazer a seguir?,preguiçoso,orgulhoso,Aborrecido.,B
4020,"Quando Carson viu que a Bailey estava grávida, deu-lhe o lugar no comboio lotado.",Como descreveria o Carson?,Alguém que tenta fazer a coisa certa.,Alguém que põe o seu próprio conforto em primeiro lugar.,- Desligado.,A
4021,"A Sydney tentou beijar a Taylor, mas ela não queria avançar tão cedo na relação.",O que é que a Sydney vai querer fazer a seguir?,afasta-te,Desculpa-te e explica-lhe a Sydney .,Amado,A
4022,Bailey fazia as pessoas felizes com as piadas de facas que contavam.,O que vai querer fazer a Bailey a seguir?,Conta mais piadas.,Fazer as pessoas sorrirem,falar de ser alegre,A
4023,A Riley usou a ferramenta de uma forma que ninguém tinha visto antes.,Porque é que a Riley fez isto?,Esconde-te.,mostrar-se,ofender as pessoas,B
4024,Taylor perguntou aos alunos sobre perguntas que eles perderam no teste.,Como é que a Taylor se sentiria depois?,inadequado,Ela pode identificar os mal-entendidos deles,- Que estúpido.,B
4025,A Addison fez um sanduíche de queijo grelhado para si e para a família no pequeno-almoço.,O que é que a Addison precisa de fazer antes disto?,liga a grelha,Queria falar com todos sobre o seu dia à frente.,Come o queijo grelhado.,A
4026,"A Sydney ainda amava o Kai, apesar de terem acabado há décadas.",O que é que a Sydney vai querer fazer a seguir?,Chama-o .,Fugir.,Fala com a Syndey sobre os seus sentimentos.,A
4027,Alex cuidava da avó porque ela era deficiente e não podia andar.,O que é que o Alex vai querer fazer a seguir?,Deixa-a em paz.,Deixa-a em casa sozinha.,Leve-a ao médico.,C
4028,Quinn tinha uma dor de cabeça e teve de tomar remédios para a fazer desaparecer.,Como descreveria o Quinn?,Muito melhor.,sentir-se triste,Muito bom,A
4029,A Alex desligou a televisão porque estavam fartos de estarem dentro o dia todo.,O que é que o Alex vai querer fazer a seguir?,Queria sair.,Fica dentro.,Vai lá para fora.,C
4030,"Jesse gosta de manter-se ativo, mas é forçado a passar o dia sentado numa conferência de negócios.",O que é que o Jesse vai querer fazer a seguir?,Concordar em participar na próxima conferência,Vai para casa e relaxa no sofá .,Saia e queime a energia extra.,C
4031,"O Cameron era uma pessoa grata, por isso, ele usou bem a secretária da Sydney.",Como se sentiria a Cameron depois?,insatisfeito,desanimado,conteúdo,C
4032,O Riley construía castelos de areia impressionantes todos os verões no acampamento.,Porque é que a Riley fez isto?,no topo dos seus castelos anteriores.,Não ganhas nada.,ganha prémios,C
4033,A Robin guardava as coisas juntas para as poderem arrumar mais tarde.,Como descreveria a Robin?,preparados,Sentia-se feliz.,descuidado,A
4034,Sasha brincava de esconde-esconde com um grupo de crianças pequenas.,Como é que o Sasha se sentiria depois?,Como uma pessoa simpática.,Como uma pessoa má.,Como uma pessoa chata.,A
4035,Skylar segurou a mão no peito de Sasha para verificar sua frequência cardíaca.,Como você descreveria o Skylar?,um médico,flushed,apática,A
4036,O Remy ajudou a Taylor a se orientar porque ela não conseguia ficar calma numa situação difícil.,Como é que o Remy se sentiria depois?,recolhidos,Agradecido,caótico,B
4037,A Casey treinou a Jesse em RCP antes de ela começar a tomar conta da amiga.,Como Jesse se sentiria?,Como se pudessem lidar com uma emergência .,nervoso por causa de uma emergência,Estava feliz por um trabalho bem feito.,A
4038,Cameron chegou em casa e descobriu que o cão estava vomitando em casa.,O que é que a Cameron vai querer fazer a seguir?,Verifique o cão .,doente,Deixa o cão em paz.,A
4039,A Robin aboliu a fome nos Estados Unidos depois de se tornar presidente e começou muitas instituições de caridade.,O que os Outros vão querer fazer a seguir?,campanha para presidente,Louva-a por ser presidente.,Impeça-a da presidência.,B
4040,O médico da equipe disse a Jordan que dois dias de descanso ajudariam a curar a lesão.,Como descreveria o estilo de liderança do Alex?,ansioso para ganhar o próximo jogo,tem medo,ressentido,A
4041,A Taylor pôs pó de coceira na escova de dentes do Bailey para que os dentes dele coçassem.,Porque é que a Taylor fez isto?,- Faça uma piada .,Limpe os dentes dele.,Os dentes dele coçam .,A
4042,Sasha derramou uma lágrima de felicidade quando viram o presente que receberam.,O que é que o Sasha vai querer fazer a seguir?,Saiam e façam campanha .,mostrar o seu apreço,Fazer saber às outras pessoas as necessidades,B
4043,Cameron deu a Robin a satisfação da vitória quando ganharam o jogo naquele dia.,Como descreveria a Cameron?,Muito feliz.,Como um bom desporto,Como alguém que acha que o Robin pagou por isso,B
4044,"Kai estava a viver uma vida má nas ruas, conheceu o Carson e o Carson mudou a vida do Kai.",Como descreveria o Carson?,que ele mudou a vida de alguém,uma pessoa útil,Uma pessoa má.,B
4045,Lee assustou moscas que estavam tentando comer a comida de todos.,Como se sentiriam os outros?,estressado,Muito grato .,muito zangado,B
4046,"A Bailey foi mordida por uma aranha no braço, por isso matou a aranha com uma pedra.",Como é que a Bailey se sentiria depois?,feliz,alegria,preocupado,C
4047,"Depois que Kai se queixou de pés doloridos, Sydney tirou os sapatos dele.",Porque é que a Sydney fez isto?,Os sapatos eram de saltos altos.,Obrigado Sydney .,Os sapatos tinham a cor errada.,A
4048,Tracy acidentalmente ficou chapado porque seu irmão estava fumando maconha em seu quarto.,Como você descreveria Tracy?,um velho,jovem,Surpreendeu-se com o quão bem a erva daninha funciona,C
4049,"Sasha alimenta diariamente os animais, sendo um dos seus deveres na fazenda.",Como se sentiria Sasha depois?,como um mau fazendeiro,inexperienciada,experiência,C
4050,"A Aubrey tinha muita fome, por isso ela fez com que se saciasse.",Como é que o Aubrey se sentiria depois?,como nervoso,interessado em comida,como cheio,C
4051,Jordan estava atento na aula porque queria passar no exame final que estava por vir.,Porque é que a Jordan fez isto?,Passa no exame,Falhar a aula.,Não conseguiu o exame.,A
4052,"A Quinn era uma pessoa noturna, por isso arranjou um emprego onde trabalhava à noite.",O que vai acontecer ao Quinn?,ganhar muito dinheiro,Odeia o trabalho dela.,ganhar dinheiro mal,A
4053,O Riley gozava com a Sydney todos os dias até um dia ele se arrepender.,O que é que a Riley vai querer fazer a seguir?,Seja mais agressivo na próxima.,Era um valentão.,Não sejas mau a seguir.,C
4054,"Skylar estava determinada a ganhar a corrida de campeonato, mas na linha de partida começaram a correr antes do sinal e foram desqualificadas.",O que a Skylar devia ter feito para alcançar o seu objectivo?,"Venha primeiro, não importa o que aconteça.",Assista a corridas anteriores para aprender como ganhar um campeonato,Seguir todas as regras necessárias para ser elegível para um prémio,C
4055,"Cameron finalmente contratou um substituto para James, os outros estavam a fazer desde o trabalho desde que Cameron deixou ir James.",Como se sentiriam os Outros?,Os outros ficariam chateados porque foram despedidos .,Os outros seriam negativos porque já estão bem.,"Alivio, a sua carga de trabalho diminui agora",A
4056,O Austin terminou a casa do Quinn na semana passada e o Quinn está muito grato.,O que é que o Austin precisa de fazer antes disto?,ser contratado por Quinn,evitarem assumir novos empregos,Ir para a faculdade de Direito,A
4057,"Sydney sabia que não seriam capazes de cuidar dele, por isso Sydney deu o gato.",Como descreveria Sydney?,Como se a Sydney tivesse feito o que era responsável.,não é egoísta em relação às necessidades dos outros,É triste que a Sydney tenha dado o gato .,B
4058,Taylor foi ao dentista pela primeira vez e deu aos dentistas um mau bocado sobre o seu desempenho.,O que acontecerá aos Outros?,Ficar chateado com o Taylor.,Não ser permitido voltar,Seja feliz com o Taylor.,A
4059,Sydney surpreendeu seu marido com uma refeição caseira quando chegaram a casa do trabalho.,Porque é que a Sydney fez isto?,Sê simpático .,Faça os pratos.,evitar falar sobre o dia do marido,A
4060,"O Alex perdeu o emprego e tinha dívidas, por isso ficou sem abrigo e precisava de uma casa.",Como se sentiria o Alex depois?,Desesperado,excitado,feliz,A
4061,Remy e Tracy estavam ouvindo um discurso proferido por um polêmico político.,O que vai acontecer com Remy?,responder a Tracy em gibberish,Entre em um transe,entrar em uma discussão com Tracy,C
4062,Kendall pensou muito e bem sobre isso e considerou a possibilidade à luz.,Como se sentiriam os Outros?,Confiante em Kendall,Desiludido com Kendall.,desconfiança em Kendall,A
4063,Quinn precisava de um caderno e gastou o dinheiro para ele.,Como descreveria o Quinn?,Como alguém que tem algo que precisa,Como alguém que gostaria de um caderno,Capaz de,C
4064,"Era tarde e Kai ainda não estava em casa. Kai finalmente tinha chegado, mas era quase meia-noite.",Como Kai se sentiria depois?,culpado,feliz,uma coruja da noite,A
4065,"Para pagar as propinas da faculdade, a Bailey trabalhava em tempo integral.",Como descreveria a Bailey?,Inmaturo,incompetente,trabalhador,C
4066,"A Skylar adorava a escola, nunca faltaram a escola durante todo o ano.",O que vai a Skylar querer fazer a seguir?,Não se preocupem com a frequência .,Ficar na mesma escola até se formarem.,ter uma boa atitude,B
4067,Ash mandou a filha à loja buscar leite para todos.,Como se sentiriam os Outros?,Cuidado,muito odiado,Não cuidados,A
4068,O Casey queria fazer uma surpresa à Jan no aniversário deles.,O que vai querer fazer o Casey a seguir?,Leva o presente para longe de Jan.,Pensem num presente .,Enrole o presente .,C
4069,Kendall fez com que Quinn fizesse uso de uma napkin durante a refeição do,O que queremos Quinn?,professores gestores,fazer jantar,utilizar a napkin,C
4070,O Ash ofereceu o emprego ao homem e aos outros para que pudessem trabalhar.,Como se sentiriam os Outros?,Muito louco.,bastante ocupado,muito zangado,B
4071,A Sydney tirou a foto da Sasha em segredo depois de os perseguir silenciosamente pela cidade.,O que é que a Sydney precisa de fazer antes disto?,precisava de encontrar Sasha,imprima-o,precisava de ser invisível.,A
4072,"Um ladrão roubou a mala da Skylar e fugiu, a Addison perseguiu-os e conseguiu recuperar a mala e o dinheiro da Skylar.",O que é que a Addison vai querer fazer a seguir?,Não denunciar o incidente à polícia,Não devolver o saco e o dinheiro à Skylar.,Devolve a mala e o dinheiro à Skylar.,C
4073,O Ash deu-te uma boa ideia e tu indicaste que ias aceitar.,O que é que o Ash vai querer fazer a seguir?,uma pessoa generosa,Ignorar o projeto,Vai querer rever a implementação,C
4074,"Kendall estava tentando estudar e precisava de silêncio absoluto, então Skylar cumpriu o pedido de Kendall.",Como Kendall se sentiria como resultado?,pediria Skylar para ficar quieto,Ficaria satisfeito com Skylar,Fique longe de Skylar,B
4075,"O carro da Riley estava avariado, por isso o Jesse ia à casa da Riley buscar a Riley.",Como se sentiria o Jesse depois?,Invencível,generoso,Um bom amigo.,C
4076,Bailey desenvolveu o interesse de Quinn em ler para que tivessem um interesse comum.,O que vai querer fazer a Bailey a seguir?,Peça ao Quinn para sair.,Ver um filme com o Quinn.,Leia livros com o Quinn.,C
4077,O Jordan estava bêbado uma noite e acordou nu numa cama de estranhos.,O que vai querer fazer a seguir?,correr nu por aí,Veste-se .,Casar-se,B
4078,"A Jordan queria as roupas de volta, mas o valentão tinha-as atirado ao lixo.",Como se sentiria Jordan depois disso?,furioso por ter perdido as roupas,feliz com o valentão,uma pessoa pequena,A
4079,"Depois de lutar contra a gripe por duas semanas, a saúde de Sasha piorou.",Como descreveria a Sasha?,muito mau,forte,irritado,A
4080,"Sasha e Quinn eram bons amigos, mas a amizade acabou quando Sasha saiu com a namorada do Quinn.",O que é que o Sasha vai querer fazer a seguir?,Peço desculpa ao Quinn .,ser leais ao seu amigo,Continuar a namorar a namorada do Quinn.,A
4081,"O Austin passou os dedos pelo cabelo da Bailey, apesar das objeções da Bailey a ser tocada pelo Austin.",O que vai acontecer ao Austin?,Ela vai ficar assustada .,- O amor Bailey.,ficar zangado com a Bailey.,C
4082,Kai colocou os ovos crus numa cesta e caiu enquanto os carregava para casa.,Como é que o Kai se sentiria depois?,desajeitado,divertida,Não atlético,A
4083,Jesse disse ao Remy que ouviu o barulho vindo da cave.,O que é que o Remy vai querer fazer a seguir?,Venda a casa.,Arranja uma lanterna .,Vai para a cave.,C
4084,"Kai encontrou o Carson a chorar sozinho no quarto deles, o Kai perguntou ao Carson o que se passava, mas o Carson não quis falar sobre isso.",Como é que o Kai se sentiria depois?,Fico feliz que o Carson tenha dito o que estava errado .,Estou entusiasmado por o Carson estar a chorar.,Preocupado com o Carson .,C
4085,A Bailey fez a Taylor contar o inventário físico depois da venda de Acção de Graças.,Porque é que a Bailey precisava de fazer isto?,Preparem-se para as vendas da Black Friday.,saber quantos de cada item devem ser reordenados,Queria organizar a loja.,B
4086,"Alex gostou demais das lágrimas de Sydney, rindo descontroladamente ao ver Sydney chorando.",Como descreveria o Alex?,atencioso,Sadista,Como se ele não devia ter rido.,B
4087,A Quinn considerava os filhos do Lee como seus próprios.,O que é que o Quinn precisa de fazer antes disto?,Dá os presentes às crianças.,Vai dormir.,Vai à loja,C
4088,A Aubrey trabalhava como professora e ajudava os alunos a entender as lições que estavam confusas na aula.,O que é que o Aubrey vai querer fazer a seguir?,Diz aos alunos para trabalharem mais.,Certifique-se de que os alunos entendem verdadeiramente os conceitos,Diz aos pais dos alunos para virem à aula.,B
4089,"O Casey não aguentava mais o calor, por isso decidiu comprar um ar condicionado.",Como é que o Casey se sentiria depois?,uma pessoa que toma medidas para mudar seu ambiente,Fica calmo .,Relieved,B
4090,O Casey conseguiu a entrevista para o emprego dos sonhos depois de passar uns dias a treinar com amigos para se preparar.,Porque fez o Casey isto?,Diz aos amigos como ela fez,acompanhamento da entrevista,- Arranja o emprego.,C
4091,"A Addison era a chefe do comitê do baile, e explicou detalhadamente o plano para o baile a todos.",O que é que a Addison vai querer fazer a seguir?,Expliquei em detalhes o plano para o baile de finalistas para todos,Era o chefe do comitê do baile.,atribuir uma tarefa às pessoas,C
4092,Cameron estava animado com o jogo que estava por vir e acabou assistindo ao jogo do banco.,Porque é que a Cameron fez isto?,Sente-se no banco.,conduzir para o jogo,apoiar a equipa enquanto está ferido,C
