,context,question,answerA,answerB,answerC,correct
2886,O Cameron foi trancado fora do seu quintal cercado.,Como se sentiria a Cameron depois?,- Que parvo.,Como um professor.,confiante,A
2887,Jan foi à loja comprar leite para seus cereais para comer de manhã.,Porque é que o Jan fez isto?,energético,Quero leite.,Acabaram-se os leites.,C
2888,"O Tracy pensou que eles poderiam querer comer, por isso foi buscar o que eles tinham combinado.",O que vão fazer os outros a seguir?,receberem o pagamento da refeição,mostram indiferença,Obrigado Tracy.,C
2889,Ash teve uma discussão com outro espectador no jogo de beisebol de sua equipe favorita.,Como descreveria o Ash?,Alguém que perde a calma facilmente.,Desiludido.,frustrado,A
2890,A Addison fez café e perguntou a todos no escritório se queriam.,Como se sentiria a Addison depois?,Capaz de depois,Muito útil.,generoso,B
2891,Lee cumpriu os desejos de Deus por ser diligente e ajudar outras pessoas.,O que Lee precisa fazer antes disso?,errado,Ignorar o que Deus quer,direito,C
2892,"A Jordan viu o baú e abriu-o, apesar de terem de esperar.",Como descreveria o Jordan?,paciente,ansioso,Desculpem a impaciência deles.,B
2893,Cameron queria uma bicicleta para o Natal em vez de um hoverboard como as outras crianças.,O que os Outros vão querer fazer a seguir?,Venda o hoverboard por dinheiro,pedir um presente específico,Ignora a Cameron e a nova bicicleta.,B
2894,O Jordan ouviu algumas pessoas a falarem de uma festa.,O que vai querer fazer a seguir?,Chorar e fugir,pedir um convite,Queria espalhar fofocas.,C
2895,Robin decidiu apresentar a sua namorada Kendall à família no Dia de Acção de Graças.,Como descreveria a Kendall?,Sentia-se amada.,tentando causar uma boa impressão,Não estou a tentar causar uma boa impressão .,A
2896,Quinn trouxe os presos para enfrentar seus acusadores em tribunal.,Como os outros se sentiriam como resultado?,obrigação de o fazer,ânimo no sistema de justiça,satisfeito em fazê-lo,A
2897,"Taylor deixou os brinquedos na sala de Austin, não conseguindo retirá-los, pois a",O que queremos por Taylor?,ter outros travamentos na porta,"brincar com os brinquedos, mas esquecer deles",pressione na porta,C
2898,A Addison ficou em casa com o Aubrey e teve uma noite de Netflix e relaxamento.,Como se sentiria o Aubrey?,amoroso,preguiçoso,cansado,B
2899,Sydney concentrou-se nas linhas das mãos tentando lembrá-las para o desenho.,Porque é que a Sydney fez isto?,Fizeste isto para esquecer,Fiz isto para fazer arte.,Fizeste isto por ignorantes.,B
2900,A Cameron fez magia e a Robin ficou intrigada com o truque.,Como se sentiria a Cameron depois?,Desanimado e desapontado.,incapaz e sem impressão,Como um mágico.,C
2901,Quinn pregou fé aos pobres e foi bem-vindo em todas as casas naquela semana.,Porque é que o Quinn fez isto?,Aborrecido.,passivo,Amado,C
2902,Skylar dirigiu um carro pela primeira vez após obter a licença do condutor.,Como descreveria o Skylar?,mais maduro,um adolescente que aprendeu a dirigir,um motorista que só obteve uma licença,C
2903,Robin parou o trabalho a meio caminho e foi almoçar.,O que é que a Robin precisa de fazer antes disto?,ter fome,Queria comer alguma coisa.,Queria fazer uma pausa.,A
2904,Jesse realmente procurou a viagem e gasto uma fortuna comprando uma nova estiva para a viagem,Como se sentiria Jesse após as compras?,vergonha de usar as novas roupas de férias,excitado a vestir as suas novas roupas durante as férias,vergonhado de usar suas novas roupas nas férias,B
2905,Cameron era um bom aluno e obteve boas notas na escola.,O que é que a Cameron precisa de fazer antes disto?,Ser como Cameron .,fazer melhores notas,Estudo,C
2906,Ash foi diagnosticada com diabetes porque comeu muitos doces.,O que é que o Ash vai querer fazer a seguir?,evitar medicação,comer alimentos saudáveis,odeiam alimentos saudáveis,B
2907,A Taylor mandou mensagens a todos os amigos e familiares para fazer algo divertido.,O que os Outros vão querer fazer a seguir?,Outros vão responder e dizer que não podem fazer nada com a Taylor.,Outros vão concordar em fazer algo com Taylor por mensagem ou telefone,Outros vão ignorar a mensagem da Taylor.,B
2908,O cão do Lee mordeu o rabo do Kendall enquanto brincavam.,Como é que o Lee se sentiria depois?,preocupado,Com medo de cães grandes.,É mau para a Kendall.,C
2909,"A Riley fez um exemplo do seu pior inimigo, envergonhando-a.",Como se sente a Riley?,orgulhoso,culpado,triste,A
2910,A Robin ganhou a lotaria e deu dinheiro aos amigos.,O que vão os amigos do Robin querer fazer com o dinheiro?,Ganha outra vez.,Dá-lo a outra pessoa.,Guarda-o em poupança .,C
2911,Addison deu um abraço ao filho de Skylar quando eles estavam se sentindo para baixo.,Porque é que a Addison fez isto?,melhor,errado,Continue abraçando o filho,A
2912,"Enquanto jogava vôlei, Jan acidentalmente bateu na cabeça de seu amigo.",O que vai fazer o Jan a seguir?,Chamar ajuda,Sinto-me triste com o que aconteceu.,Ajuda o amigo do Jan.,A
2913,A Sydney esfaqueou-se nas costas quando caiu para trás num cacto.,Porque é que a Sydney fez isto?,mostrar-se a alguém.,magoou-se,Vai para o hospital.,B
2914,Alex era um inventor que tinha trabalhado duro para conceber um novo produto.,Como se sentiria o Alex depois?,irritado,feliz,triste,B
2915,Taylor operou um paciente com câncer de pâncreas grave.,Como se sentiria o paciente depois disso?,Como correr uma maratona naquele dia.,O paciente nunca mais quer falar com Taylor .,Eterna gratidão pela Taylor.,C
2916,Ash adorava a comida mexicana e a recebia algumas vezes por semana.,Como se sentiria Ash depois?,agora,indiferente agora,alguém que realmente goste de comida mexicana,C
2917,O Ash deu um ao Jordan no Natal.,O que é que o Ash precisa de fazer antes disto?,Ver se a Jordan gosta do presente.,Vai às compras.,Vê a Jordan a abrir o presente.,B
2918,"Bailey gostava de ler quadrinhos, mas tinha dificuldade em reter informações.",O que é que a Bailey precisa de fazer antes disto?,Leia outra vez.,Encontre um quadrinho .,Trabalho de compreensão,B
2919,Ash colocou o telefone sozinho na praia movimentada enquanto iam nadar no oceano.,Como descreveria o Ash?,Desculpe por não ter colocado o telefone num local mais seguro.,Irritados por o telemóvel desaparecer quando terminaram de nadar.,"Que são negligentes com os seus bens,",A
2920,A Riley cortou-se acidentalmente com uma faca de chef no trabalho e estava a sangrar muito.,O que os Outros vão querer fazer a seguir?,Rindo do Riley .,Peça ajuda para o bandagem.,Corram em seu auxílio.,C
2921,Porque agora ele queria contribuir Jordan escondeu dinheiro dos pais e disse-lhes que estava falido.,Como se sentiriam os Outros?,Como se o Jordan não se importasse.,Desiludido com a nota do Jordan.,Envergonhada e envergonhada.,A
2922,A Remy perdeu o contacto com a mãe depois de ela ter sido raptada há 10 anos.,O que os Outros vão querer fazer a seguir?,Raptar o Remy.,Ajuda a Remy a contactar a mãe dela.,Raptar a mãe do Remy.,B
2923,Carson havia quebrado o coração de outro de seus amantes.,O que acontecerá com Carson?,encontrar outro amante,crítica a Carson,Repremand Carson,A
2924,"Tracy pressionou Austin a assumir mais responsabilidades, embora Austin já tivesse muito a fazer.",Como se sentiria Austin?,Como se fossem capazes de muito,motorista de escravos,Como se não pudessem fazer tudo.,C
2925,A Robin ia casar e depois casou-se mais tarde naquele dia.,O que os Outros vão querer fazer a seguir?,passivo,orgulhoso,Quero casar-me.,B
2926,A Tracy decidiu seguir a banda favorita durante o verão.,O que é que a Tracy precisa de fazer antes disto?,Compre todos os álbuns da banda,- Não. - Não.,Arranjar bilhetes para todos os concertos,C
2927,O gramado de Jan estava coberto de vegetação e finalmente teve tempo de cuidar dele.,Como se sentiria Jan depois?,irritado e cansado,zangado com isso.,Muito aliviado.,C
2928,Alex chegou a tempo da apresentação que estava acontecendo no trabalho.,Como você descreveria Alex?,aliviado,Apenas a tempo,Uma pessoa esquecida,B
2929,"Tracy, que sempre odiou Quinn, finalmente alcançou o objeto de Quinn através do roubo.",O que Tracy vai querer fazer a seguir?,Esconda seu roubo,Faça Quinn feliz,Seja mau para Quinn,A
2930,"A Jesse nunca tinha tido um gato, mas adotou um hoje da Sociedade Animal.",O que é que o Jesse precisa de fazer a seguir?,Traz uma caixa de areia e comida para o gato .,Adotar um cão,Ela queria ter um gato,A
2931,"A Robin obrigou o Kendall a fazer o depósito da noite, apesar de ser responsabilidade dele.",Como descreveria a Robin?,Irresponsável.,Capaz de,Cuidadoso,A
2932,Jan tentou consolar Carson mudando de assunto.,O que é que a Jan precisa de fazer antes disto?,Precisava de ouvir sobre o boato,Precisava de saber da separação.,Precisava ver o Carson feliz.,B
2933,A Alex deixou a tocha olímpica nas mãos do Remy para ele usar.,O que é que o Remy vai querer fazer a seguir?,Mostra-o .,Sê simpático .,caminhar com a tocha,C
2934,O Jesse mantém o Robin equilibrado na corda firme para que eles se saibam no circo.,O que vai querer fazer a seguir?,Toca para todos,Caminhe pela corda firme,Mantém o Robin equilibrado .,A
2935,Sasha pegou o frisbee de volta quando eles estavam brincando com seu amigo.,O que Sasha vai querer fazer a seguir?,roubar o frisbee,Brinque com seu amigo,Fugir,B
2936,A Skylar era nova na cidade e decidiu conhecer pessoas através de um grupo de tricô.,Como é que a Skylar se sentiria depois?,Estou animado para ir ao grupo de tricô.,zangado por ir ao grupo de tricô,É triste ir ao grupo de tricô.,A
2937,"O Carson ia jogar bola no parque e convidou a amiga da Bailey, a Addison.",Como se sentiria a Addison por causa disso?,culpado por isso.,- Não é bom.,Estou feliz com isso.,C
2938,Cameron ficou furioso depois de beber demais. Ele tem um problema sério com o álcool.,Por que Cameron fez isso?,embebedar-se,parar de beber,Mantenha-se sóbrio,A
2939,"Ash segurou a cruz na igreja, para surpresa de todos os paroquianos presentes.",O que é que o Ash precisa de fazer antes disto?,pregar aos paroquianos,Faça uma oração .,religioso,B
2940,O Kai estava aborrecido e pediu aos pais da Addison um carro grátis.,O que vai o Kai querer fazer a seguir?,Peço aos pais da Addison,Ignora os pais da Addison.,Evite os pais da Addison.,A
2941,Riley voltou para Sasha para responder à pergunta que eles tinham.,O que Riley precisa fazer antes disso?,Queria que Sasha respondesse,quer dar a Sasha uma resposta,Faça mais perguntas,B
2942,Kendall surpreendeu a mulher do Ash por ter ido ter com eles durante o piquenique.,Como descreveria as ações da Kendall?,A correr riscos.,zangado com Kendall .,Estou chateado que a Kendall tenha feito isso.,A
2943,Addison apoiou a decisão da família de Cameron de ter um cão novo e castanho naquele dia.,O que é que a Addison vai querer fazer a seguir?,Amado,Conheço os pensamentos da família Cameron.,Falar com a família da Cameron.,B
2944,Jan foi ao jogo e jogou bem.,Como descreveria o Jan?,alguém atlético,Alguém que gosta de cozinhar.,Alguém que gosta de videojogos.,A
2945,O Ash foi matar a Addison e depois apanhou uma sanduíche.,Porque é que o Ash fez isto?,Vingança-te .,Arranja um álibi .,ir para a prisão,A
2946,Lee colocou um creme no rosto depois de ouvir que era bom para abrir os poros.,Porque é que o Lee fez isto?,tornas-te mulher de creme.,Lave-lhe a cara primeiro .,ver se o regime de beleza funcionou,C
2947,Jesse decidiu entregar a música e colocá-la nas mãos deles.,O que os outros sentiriam depois?,Estou feliz que o Jesse tenha dado a música .,Furioso que o Jesse tenha dado a música,Estou chateado por o Jesse ter mau gosto musical.,A
2948,Quinn deu ao Alex o boné de basebol para usar na cabeça.,Porque é que o Quinn fez isto?,Tirem a foto do Alex no boné.,Desordem o cabelo do Alex.,Agradeço-lhe,C
2949,A Aubrey tinha perdido 200 dólares depois de beber no Addison's. Ela procurou no dia seguinte e encontrou com a ajuda do Addison.,O que fez o Aubrey?,alguém que bebe demais,Perdi 200 dólares.,Comemos uma sandes.,B
2950,Remy fez o teste rapidamente e passou com grande destaque.,O que é que o Remy precisa de fazer antes disto?,Saiam e celebrem.,Celebrar com os amigos,estar preparado para o ensaio,C
2951,"Skylar escreveu uma carta a Lee como parte de um programa, Lee escreveu novamente a Skylar",O que Lee precisa fazer antes disso?,Necessitou de receber a letra,Necessidade de rasgar a letra,resposta à carta de Skylar,A
2952,A Casey pediu a seu treinador para dar lições de guitarra.,O que vai querer fazer o Casey a seguir?,Compre uma flauta.,Compre um piano.,Pague ao treinador dela .,C
2953,O Remy comprou um telefone novo e queria baixar as suas aplicações favoritas.,Como descreveria o Remy?,- Estou entusiasmado.,excitado,Como alguém entusiasmado com o seu novo telefone,C
2954,"A Skylar e a Alex estavam prestes a acabar, estavam a encontrar-se pela última vez.",O que vai a Skylar querer fazer a seguir?,Fiquem em contacto .,precisava de pensar nas opções,precisava de pensar sobre o que falar,B
2955,O Jesse escreveu na parede.,O que é que o Jesse vai querer fazer a seguir?,Obter um marcador permanente,Arranja tinta de spray,- Vai-te embora.,C
2956,Riley olhou para Sasha com olhos ciumentos enquanto ela andava de mãos dadas com o Bill.,Porque é que a Riley fez isto?,Deixa-os em paz.,estar no lugar de Sasha,Ser mais como a Riley .,B
2957,Carson emitiu Kendall e um edito para dar ao povo da cidade.,Porque fez o Carson isto?,Preparar-se para o encontro com as pessoas,Pesquise o decreto.,Para que o povo conhecesse o decreto,C
2958,"Jan sentia falta da família, pois estava tão longe.",Como se sentiria Jan?,Como uma pessoa má.,propensos a saudades de casa,Como uma pessoa feliz.,B
2959,O Cameron divertiu-se tanto a brincar no parque que queria voltar amanhã.,O que é que a Cameron precisa de fazer antes disto?,Volte ao parque noutro dia.,de ir ao parque,de falar sobre o parque,B
2960,Sydney perdeu a oportunidade que Robin ofereceu depois de não responder em tempo hábil.,O que vai acontecer com a Sydney?,- Não .,ser satisfeito,Ela vai dar a outra pessoa a oportunidade,A
2961,"Kai seguiu o exemplo de Ash, pois também apanhou resfriado, por isso tomou a medicação de Ash como prescrito.",O que vai o Kai querer fazer a seguir?,Agradeça ao Ash.,ficar zangado com o Ash.,ficar doente com um resfriado,A
2962,Carson morava a um quarteirão de distância e passava tempo com o amigo.,Como é que o Carson se sentiria depois?,ligado depois,Triste depois.,"Depois, só.",A
2963,"Jan descobriu que seu amigo estava sendo intimidado, e, por isso, com uma língua afiada, ela o despedaçou.",Como descreveria o Jan?,pessoa moral,O valentão,Estou contente por enfrentar os valentões.,C
2964,"Sydney precisava desesperadamente de dinheiro, por isso, ela aceitou um emprego como colhedora numa fazenda local.",Como é que a Sydney se sentiria depois?,Aliviada por não ter de se candidatar a empregos.,Triste por não ter conseguido o emprego.,preocupada com como ela vai pagar as contas,A
2965,Sydney disse ao Remy que não queria mexer com ela.,Como é que a Sydney se sentiria depois?,dominante,grato como resultado,Relieved consequentemente,C
2966,A Skylar foi dar um passeio no parque depois de um longo dia no escritório.,O que vai a Skylar querer fazer a seguir?,Decidir que querem desfrutar do parque,Volte para casa.,dormir no parque,A
2967,Riley mostrou um gato para seus pais que eram conhecidos por odiar gatos.,O que Riley precisa fazer antes disso?,Faça com que o gato seja apreciado,Traga o gato para eles,Roubar o gato,B
2968,"A Skylar estava esfomeada e a Bailey ainda não estava lá, por isso a Skylar comeu com os amigos da Bailey.",Como é que a Bailey se sentiria?,Excluído,Cheio,Despreocupado,A
2969,"Depois de Sasha ter acusado o Austin de roubar o caderno, ela encontrou-o, por isso a Sasha pediu desculpas ao Austin.",Como descreveria a Sasha?,Como alguém que não sabe onde estão as suas coisas .,Envergonhado.,envergonhado,B
2970,O Cameron sempre tentou agradar a toda a gente com quem entra em contacto.,O que é que a Cameron vai querer fazer a seguir?,ser muito rude com os outros,Aconselha o Cameron .,evitar discussões,C
2971,Sasha planeou a recepção para o casamento do Remy com apenas uma semana de antecedência.,Como descreveria a Sasha?,Um preguiçoso planeador de casamentos.,Um planeador de casamentos engenhoso.,Um planeador de casamentos incompetente.,B
2972,Remy encontrou um cão ferido na estrada e devolveu-o à família.,Como é que o Remy se sentiria depois?,Como se tivessem ajudado a família.,Como se tivessem um novo cão.,Como se tivessem magoado o cão.,A
2973,Kendall converteu-se a uma nova religião para falar com um rapaz que gostava.,O que é que a Kendall precisa de fazer antes disto?,alugar um fato,deixar a religião atual,comprar um livro,B
2974,Ash atirou o telefone à parede com raiva.,O que é que o Ash vai querer fazer a seguir?,Arranja o telefone.,Come o telefone.,Ash estava louco.,A
2975,A Jordan adorava passar tempo com os amigos deles e do Carson.,Como se sentiria Carson?,Como se quisessem conhecer os amigos.,Como se tivessem sido convidados por um amigo.,Como se tivessem bons amigos.,C
2976,"Quinn está muito doente com um resfriado grave, o médico recomendou um umidificador, Quinn coloca a máquina e adiciona água.",O que é que o Quinn precisa de fazer antes disto?,Vai dormir.,Liga a máquina,Adicione leite na máquina,B
2977,"Remy é uma enfermeira solitária no turno noturno da UTI do hospital. Ele normalmente não interage com ninguém em suas rondas, pois a maioria dos pacientes estão dormindo ou em coma. A única pessoa que ele vê quase todas as noites é Casey. Remy tem um pouco de paixão por Casey.",Como se sentiria o Casey?,um pouco sobrecarregado por esta onda de presentes do nada,Estou um pouco irritado com o que o Remy faz o tempo todo.,gay,A
2978,A Addison conseguiu esclarecer a história antes de ir à esquadra mentir pela amiga.,Como descreveria a Addison?,Um amigo leal.,Outros não queriam que a Addison mentisse.,Fazer algo errado.,A
2979,A Sasha foi a uma festa com os amigos deles para se divertirem e conhecerem pessoas.,O que os Outros vão querer fazer a seguir?,Evite o Sasha.,Ignora a Sasha.,Fala com a Sasha .,C
2980,O Austin estava apaixonado pela Alex e não percebeu o quanto ele estava a sorrir para ela.,Como é que o Austin se sentiria depois?,muito orgulhoso,muito tímido,feliz,B
2981,Austin deu o tratamento real aos seus convidados quando chegaram à noite de tempestade.,Como os convidados se sentiriam como resultado?,um bom hospedeiro,alívio,generoso,B
2982,Jan colocou chocolates na cama porque eles estavam se preparando para uma noite romântica com sua namorada.,O que Jan vai querer fazer a seguir?,Pare de adicionar coisas à cama,acender algumas velas na sala,Limpe a cama,B
2983,A Addison chamou os pais para o escritório da Skylar para que ela pudesse dizer que foi aceita na faculdade.,O que vai acontecer com a Addison?,Parabéns,Ir para a faculdade,ser repreendido,A
2984,"O Remy namorou com eles durante 3 anos, mas acabou por acabar quando as coisas se tornaram abusivas.",Porque é que o Remy fez isto?,Fala com o Remy .,Apoio Remy,Proteger-se,C
2985,O Bailey estendeu a mão para ver se podiam ter doces de graça.,Porque é que a Bailey fez isto?,comer doces,Sabia que estavam a dar doces de graça.,Vai para a cama.,B
2986,Sasha tinha uma caixa que sempre fazia um trabalho excelente e Sasha deu um aumento à caixa por causa disso.,O que os Outros vão querer fazer a seguir?,condenar Sasha,Obrigado Sasha .,Conheça o caixa .,B
2987,Kendall visitou uma quinta e agora quer montar um cavalo.,Como descreveria a Kendall?,um cavaleiro profissional,Muito feliz.,Curioso sobre cavalos.,C
2988,Remy ficou espantado com a beleza do cão de Alex e mostrou-lhe muito amor.,O que é que o Remy precisa de fazer antes disto?,Fique longe do cão.,Vai para a casa do Alex.,Faça uma vacina contra a raiva,B
2989,"A Remy é sempre muito organizada, como sempre, tem planos para o dia seguinte.",Porque é que o Remy fez isto?,mantenha-se organizado,adicionar ao calendário dela,omita alguns horários,A
2990,"Lee apareceu na aula, mas os professores não estavam na sala de aula.",O que é que o Lee fez?,Verifique o escritório para os professores.,Fui ao shopping num dia de semana,Sabia que os professores estavam por perto.,A
2991,Alex de repente se viu no meio de uma briga no bar.,O que é que o Alex vai querer fazer a seguir?,instigar mais violência,- Queimou o bar.,Separem os caças.,C
2992,O Kai pediu à Robin para baixar o som quando a música estava muito alta.,Como é que o Kai se sentiria depois?,conteúdo,irritado,triste,A
2993,O Casey manteve as coisas em ordem e gerenciou bem a vida deles.,Como descreveria o Casey?,Como alguém que gerencia bem as coisas,Como alguém que é um gerente,Bom sobre como a sua vida acabou,A
2994,A Aubrey foi ao dia do casamento e tudo correu perfeitamente.,Como se sentiriam os Outros?,- Celosos deles.,Ainda bem que fizeram um casamento.,Fico feliz por eles.,C
2995,Kendall estava cansada do comportamento do cão e guiou o cão ainda mais fortemente para o sofá.,Como se sentiria a Kendall depois?,culpado por isso.,Óptimo .,É fantástico.,A
2996,A Casey chamou a colega de trabalho para o bar quando descobriu que os óculos estavam desaparecidos.,O que os Outros vão querer fazer a seguir?,Mentir ao Casey.,Procura os óculos dela .,Admitem que roubaram alguma coisa .,B
2997,Ash ficou enojado com a forma como o romance tinha terminado.,O que é que o Ash vai querer fazer a seguir?,Ver o filme baseado no livro,escrever uma avaliação da Amazon,Esquece o livro.,B
2998,O Austin passou a tarde toda a trabalhar em tarefas e não tocou até acabarem.,Como descreveria o Austin?,Como alguém que dá prioridades às coisas,satisfeito com o resultado,exausto e cansado,A
2999,O Casey convidou todos os amigos para a festa de aniversário.,Como se sentiriam os amigos?,Aborrecido e cansado.,muito incluído,irritado e incomodado,B
3000,A Sydney descobriu que fumar era mau para eles e pararam logo.,O que é que a Sydney vai querer fazer a seguir?,começar a fumar,comer bem,Fumo,B
3001,O Casey criou animais para comprar coisas para a universidade e alguns medicamentos.,O que é que o Casey precisa de fazer antes disto?,Arranja alguns animais.,criar um negócio,odeio animais,A
3002,Jan morreu logo após o marido de cinquenta anos.,Como descreveria o Jan?,"Bem, então...",Infeliz,Não é nada.,B
3003,O Kai amarrou os livros da Bailey para que fosse mais fácil ir para a escola.,O que é que o Kai precisa de fazer antes disto?,ir para a escola,arranjar algo para os manter juntos.,Leia os livros da Bailey.,B
3004,"Tendo decidido que eles prefeririam pintar do que papel de parede na sala de estar, Tracy comprou alguns suprimentos.",O que é que a Tracy vai querer fazer a seguir?,Obter fundos para comprar,Pinta as paredes.,Vamos à loja .,B
3005,A Bailey despediu um amigo da loja onde trabalhavam.,Como é que a Bailey se sentiria depois?,culpado,ignorante,extático,A
3006,Carson colocou a vitória em perspectiva e recebeu muitos elogios pela vitória.,O que é que o Carson vai querer fazer a seguir?,Aborrecido.,orgulhoso,Estudar a concorrência e fazer um plano,B
3007,"A Jordan usou o microscópio da Taylor sem pedir e, acidentalmente, deixou-o cair e partiu-se.",Como se sentiria Jordan depois disso?,muito arrependido.,Como imprudente.,muito envergonhado,A
3008,A Alex fez a Skylar sentir-se em casa durante a visita de fim de semana à cidade.,O que é que o Alex vai querer fazer a seguir?,Ajuda a Skylar a navegar.,ser uma boa pessoa,Diz à Skylar para ir embora.,A
3009,"Depois de saber que ele tinha de pagar novos impostos, Carson manteve a conta de Cameron aberta por mais seis meses.",Como descreveria o Carson?,irritado,enganado,flexibilidade nas relações comerciais,C
3010,Aubrey despediu-se de sua amiga e embarcou no avião para sair para sempre.,Como os outros se sentiriam como resultado?,triste,Desapareceu,Muito incerto do futuro,A
3011,"A Addison trabalhava no negócio do Casey, que era vender cogumelos.",Como se sentiria o Casey?,Estou feliz por ter companhia.,Cuidadoso,Estou chateado com a caça furtiva.,A
3012,"A Skylar era uma pessoa brincalhona, por isso jogou jogos a noite toda.",O que é que a Skylar precisa de fazer antes disto?,Passa a noite toda a jogar,Fique em casa.,Gosta de jogar jogos.,B
3013,Alex ajudou Austin a fazer um trabalho importante.,O que é que o Austin vai querer fazer a seguir?,ser útil,ser cortês,Termina a tarefa,C
3014,O Casey voltou depois de ter passado a noite a beber num bar.,Porque fez o Casey isto?,Queria dormir depois de beber,Perdi o rastro de casa,tomar aspirina,A
3015,Sasha participou da competição esportiva da escola e foi a primeira a terminar a corrida de 400 metros.,Como é que o Sasha se sentiria depois?,Muito satisfeita com o desempenho dela.,necessitam de mais treinamento,muito inferior aos outros.,A
3016,Remy era responsável por um grande projeto no trabalho e queria apresentar muitas opções.,Como você descreveria Remy?,um trabalhador preguiçoso,Um excelente trabalhador,Um pobre líder,B
3017,A Casey foi à cozinha de sopa para comprar comida para a família.,O que os Outros vão querer fazer a seguir?,Parar de trabalhar,Dê comida ao Casey.,comer sopa,C
3018,A Skylar levou o cão da Taylor ao veterinário para as injecções sem perguntar.,O que vai acontecer à Skylar?,ser reembolsado pelas injecções,gritar com a Skylar .,ficar chateado.,A
3019,Quinn fez muitas suposições sobre a Riley que eram totalmente falsas e falsas.,O que é que a Riley vai querer fazer a seguir?,Celebrem as suas diferenças,Peça desculpa e perdão à Riley.,esclarecer os equívocos,C
3020,Carson passou uma semana com o Quinn na praia durante o verão.,O que é que o Carson vai querer fazer a seguir?,- Acabar com o Quinn.,Faça as malas para ir embora .,ir de férias,B
3021,"Kendall esfregou o queixo de Sydney para dar sorte, o que Sydney achou um gesto muito estranho.",O que vai acontecer com a Sydney?,ser deixado plenamente consciente,Ser atingido de boca aberta,Explique o comportamento,B
3022,A Aubrey não podia ter animais de estimação no seu novo apartamento e pediu à Riley para levar o seu cão de estimação.,O que fez o Aubrey?,Comprei uma casa nova.,Tenho um peixe novo .,pediu à Riley para adotar o cão dela.,C
3023,"A Casey pisou a cereja do irmão mais novo, Jordan, por acidente, depois de a ter deixado cair e está a sentir-se culpada.",O que vai querer fazer a seguir?,Carsey que pisou o irmãozinho Jordons Cherry,Carsey que tem sentimentos de culpa pelo irmão.,Traz uma cereja nova do frigorífico.,C
3024,A Casey ia despir-se e começou a tirar a camisa.,Como descreveria o Casey?,como promíscuo,como de costume,Muito corajoso.,A
3025,A Jordan juntou as suas coisas para as longas férias .,Porque é que a Jordan fez isto?,Saia da cidade.,ir de férias,Vai embora hoje .,B
3026,"A Ash era a responsável pelo acampamento de verão, por isso, ela organizou o Kai na ordem certa.",Como é que o Ash se sentiria depois?,tão calmo,tão tenso,bastante dominante,C
3027,O Kai moveu os quadris da Kendall e ajudou-a a aprender a dança.,Como é que o Kai se sentiria depois?,Capacitados depois,sedentário depois,irritado depois.,A
3028,"A Skylar tinha acabado de receber a declaração de impostos, por isso enlouqueceu no centro comercial.",O que é que a Skylar precisa de fazer antes disto?,Entrar no centro comercial,Fique em casa.,Fica na cama.,A
3029,Jesse comprometeu-se a cuidar da Sydney e não se arrependeu.,O que é que o Jesse vai querer fazer a seguir?,Cuidar da Sydney,Ignora a Sydney.,Sair de Sydney,A
3030,A Skylar passou uma semana em casa porque estava muito doente e incapaz de se mexer.,Como descreveria a Skylar?,Optimismo,cansado,- Estou contente.,B
3031,A Bailey ficou entusiasmada por ver a Tracy e baixou as calças.,Como descreveria a Bailey?,Tão gentil.,muito excitado,O homem,B
3032,"O Austin ia lutar, mas eles decidiram retirar-se.",Como é que o Austin se sentiria depois?,Que são fracos.,que eles têm medo de lutar,que eles são a pessoa maior,C
3033,"Depois de ficar desempregado por seis meses, Jesse está começando um novo emprego na segunda-feira.",Como descreveria a personalidade do Jesse?,"Aliviados, eles têm um emprego",uma pessoa preguiçosa,uma pessoa trabalhadora,A
3034,"Quando Taylor notou o cão olhando atentamente para eles, ele deu-lhes o brinquedo e o cão balançou a cauda.",Como é que a Taylor se sentiria depois?,bom por respeitar o cão,bom para ceder aos desejos do cão,bom para ser um bom dono,C
3035,O Addison gostou das ideias do Kendall e pôs-nas em prática.,O que vai acontecer com a Addison?,Ele será louvado.,Acusar Addison de roubar,Ele será repreendido.,A
3036,A Tracy deu ao Kendall um grande ego depois de lhe ter feito elogios várias vezes.,Como Kendall se sentiria?,Muito elogioso.,Uma pessoa simpática.,egoísta,C
3037,"Cameron comprou sementes para cultivar no jardim, na esperança de ter tomates frescos.",O que é que a Cameron vai querer fazer a seguir?,poupar dinheiro em tomates,Tem muitos tomates,regar as plantas,C
3038,Cameron contou as histórias de Jan para todos e todos adoraram ouvir a respeito dela.,Como descrever Cameron?,uma pessoa que fale muito,como um bom amigo,uma pessoa secretiva,B
3039,O Quinn foi preguiçoso por deixar restos por todo o lado na festa.,Como descreveria o Quinn?,sem motivação,- É bom.,moral,A
3040,Lincoln estava a candidatar-se à escola de enfermagem e pediu a Lee uma carta de recomendação.,O que é que o Lincoln precisava de fazer antes disto?,enviar a sua candidatura para a escola de enfermagem,preencher o formulário de inscrição para a escola de enfermagem,Ter concluído os pré-requisitos de enfermagem,B
3041,Lee abriu a boca e revelou todos os segredos do grupo acidentalmente.,O que é que o Lee vai querer fazer a seguir?,Esconde-te de vergonha.,Celebra com eles.,Obteve informações secretas sobre o grupo.,A
3042,A Addison deu-lhe o dinheiro porque ela pediu emprestado.,Como descreveria a Addison?,Desagradável,atencioso,Está bem.,B
