,context,question,answerA,answerB,answerC,correct
3526,O Ash partiu a tela do telefone depois de o ter deixado cair.,O que é que o Ash precisa de fazer antes disto?,comprar um telefone novo,Perder o controle do telefone,- Repara a tela.,B
3527,Ash amava o Jordan o suficiente para lhes pedir em casamento em poucos meses.,O que vai acontecer ao Ash?,ter uma mulher,Perder uma mulher,ser rejeitado,A
3528,"Enquanto o Remy dormia, a Cameron tirou o telemóvel do Remy da mala e assistiu um filme.",Como descreveria a Cameron?,divertida,desagradável,entretido,B
3529,A Cameron era chata e má para que se gozasse com o Austin na escola.,Como se sentiria Austin?,orgulhoso e forte,tão zangado,tão calmo,B
3530,Casey e Sasha discutiram alto até que Sasha acabou renunciando no escritório de Casey.,O que Casey vai querer fazer a seguir?,celebre,Contrate um substituto para Sasha,Convide Sasha para jantar,B
3531,Jan mudou de lugar em lugar quando era criança.,O que vai o Jan querer fazer a seguir?,Seja feliz.,Explora-os,Fique em casa.,C
3532,O Cameron estava a brincar com blocos quando o irmão veio e empurrou-os para o lado.,O que é que a Cameron precisa de fazer antes disto?,Punir-lhes,grita com eles .,precisava de estar a jogar.,C
3533,"Depois de muito pensar, Tracy disse a Jordan o que eles queriam.",Como se sentiria a Tracy depois?,- Que parvo.,hesitante,expectante,C
3534,O Jesse mal pode esperar que o novo livro seja lançado para que possa comprá-lo em breve.,O que é que o Jesse vai querer fazer a seguir?,ansioso,Pede emprestado.,Compre o livro.,C
3535,Sasha entrou na casa do Kai para entregar e instalar uma nova máquina de lavar louça.,O que é que o Sasha vai querer fazer a seguir?,Não sabia como instalar a máquina de lavar louça.,Colocar as ferramentas,- Prepara o chá.,B
3536,Carson contou ao irmão sobre o cão que estava no parque.,O que Carson vai querer fazer a seguir?,Veja o cão,Veja o que seu irmão pensa,Pense no cão,C
3537,O Austin passou o pente pelo cabelo do Bailey enquanto o cortava.,O que vai acontecer ao cabelo da Bailey?,Vai ficar gorduroso.,Peitear os nós do cabelo da Bailey,Vai ser cortado.,C
3538,"A Tracy era uma pessoa inteligente, por isso, ela seguiu o conselho do Jesse.",Como se sentiria a Tracy depois?,Pensa antes de falar,tão zangado,tão calmo,C
3539,"Alex era o segurança do bar onde Kai ia e deixou Kai entrar, apesar de ser menor de idade.",Como descreveria o Alex?,quebrando a lei,Um bom amigo.,frustrado com o Alex,A
3540,A Riley disse que ia trazer uma caçarola para a reunião que estavam prestes a ter.,O que é que a Riley precisa de fazer antes disto?,Tive de ir à loja e comprar uma bandeja de lasanha já feita .,Tive de ir à loja comprar frutas e natas .,Cozinhe a caçarola.,C
3541,"O Quinn percebeu que não podiam trabalhar sozinhos, por isso, disse à Addison uma parte do plano.",O que quer o Quinn fazer a seguir?,A bordo do plano,Desculpa ter contado ao Addison o plano .,evitar a adição,A
3542,A Casey levou o cão a passear para lhe dar exercício num dia agradável.,Porque fez o Casey isto?,Faça exercício com o cão.,Vai para casa.,Não tinha nada para fazer naquele dia.,A
3543,Addison deu doces ao filho de Skylar e ele gostou muito.,O que a Skylar vai querer fazer a seguir?,ficar com raiva,dar ao filho de Skylar mais doces,Seja grato,C
3544,"O Cameron não estudou para o teste, então a Robin fez o teste por ele.",O que vai querer fazer a seguir?,falha-lo,Escreva as respostas,passar no teste,C
3545,"O Quinn não era muito querido, porque eles faziam muitas suposições sobre todos que se depararam.",O que é que o Quinn precisa de fazer antes disto?,Sê uma pessoa doce.,fazer muitos amigos,ter um problema com as pessoas,C
3546,A Addison é psicóloga e terapeuta.,Porque é que a Addison fez isto?,Trabalhar como terapeuta,Queria ajudar os outros.,Gostava de ser intrometida .,B
3547,Jesse é professor numa escola primária.,O que vai acontecer ao Lee?,ser designado filhos,dormir,Ouça mais histórias.,A
3548,Addison gostava de torta tanto que fazia um todo dia e comia toda a coisa,Como descreveria Addison?,Outros queriam alguma torta,uma pessoa glútea,façam uma torta eles próprios,B
3549,"O Austin passou o dia todo a fazer um bolo, disse ao Cameron que o fez do zero.",O que é que o Austin vai querer fazer a seguir?,Queria celebrar o aniversário da Cameron.,Partilha o bolo com o amigo dele.,Atira o bolo que ele fez.,B
3550,A Ash estava a fazer cócegas ao Jesse para o fazer confessar quem ela gostava na escola.,Como descreveria o Ash?,preguiçoso,inteligente,- Que estúpido.,B
3551,Sydney vigiava sua casa de perto enquanto os cobertureiros locais trabalhavam para substituir o telhado.,Como é que a Sydney se sentiria depois?,responsável,atlético,um proprietário de casa,C
3552,"Quinn e Carson eram melhores amigos, e o Quinn abraçou o Carson.",O que quer o Quinn fazer a seguir?,Conta uma piada.,Falar de futebol.,Sorria para o Quinn.,A
3553,O cão da Bailey destrói coisas quando tem muita energia.,Porque é que a Bailey fez isto?,cansam o cão no parque,Ver o cão destruir coisas,Mostrar os truques dos cães,A
3554,Taylor foi em sua jornada e teve um bom tempo com os outros.,Como é que a Taylor se sentiria depois?,feliz,aborrecido,Desagradável,A
3555,"A Taylor queria explorar, por isso foi para a floresta.",Porque é que a Taylor fez isto?,Vai para a floresta.,Encontrei um urso.,- Vamos apanhar ar fresco.,C
3556,A Jordan derramou água por todo o lado depois de terem despejado o copo.,O que é que a Jordan precisa de fazer antes disto?,Peço desculpa.,limpa a água,de ter o copo,B
3557,Jan cortou a relva da Tracy num dia quente de agosto.,O que é que a Jan precisa de fazer antes disto?,Beba água.,Esquece de fazer isso.,Começa a cortar a terra .,C
3558,"A Jordan ofereceu-se para ajudar a Tracy, prestando um serviço.",Porque é que a Jordan fez isto?,vingança,Fala com a Tracy .,amizade,C
3559,"O Lee estava na mercearia com a mãe, empurrou o carrinho para ela.",Porque é que o Lee fez isto?,Ajudar a mãe com as compras.,Colocar comida na cinta transportadora,Deixe o carrinho na caixa,A
3560,O Kai convidou o novo Casey para um filme com os amigos.,Como descreveria o Kai?,Lérant,humilde,Amigável,C
3561,"A fim de fazer amigos na nova escola, Casey se juntou a um clube em sua escola no primeiro dia.",O que é que o Casey precisa de fazer antes disso?,socializar,estar em casa,ir para a escola,A
3562,Austin derivou as suas fraquezas das informações que os indivíduos partilharam com o seu próprio consentimento.,O que é que o Austin precisa de fazer antes disto?,comunicar com os indivíduos,usar o conhecimento que ele ganhou,Obter uma licença de negócio como fachada,A
3563,O Remy montou os cavalos deles e correu para o pôr do sol.,Como descreveria o Remy?,um cowboy,"um ""slicker"" da cidade",tão calmo,A
3564,Quinn deu um deleite ao cão do Kai porque o cão fez um truque durante a sessão de treino profissional.,O que quer o Quinn fazer a seguir?,Manda o cão .,comprar guloseimas numa loja,- Não. - Não.,C
3565,"O Austin chamou o amigo da Addison de Addison porque eles eram muito parecidos, apesar de terem nomes diferentes.",Porque é que o Austin fez isto?,Mostrar como ele pensava que eram parecidos,Olha para as caras dos amigos.,Mostrar como ele achava que eram diferentes,A
3566,Riley levou Jan para dentro depois que começou a ficar frio lá fora.,O que vai acontecer com Jan?,ser louco,aquecer,ser ferido,B
3567,"Taylor normalmente odiava ver as pessoas a lutar, e quando fazia essas observações, ia do seu caminho para ajudar alguém.",Como descreveria a Taylor?,uma pessoa que gosta de ajudar,Uma pessoa que não presta atenção às pessoas ao seu redor,Uma pessoa que não iria sair do seu caminho para ajudar alguém,A
3568,"Jesse viu um homem sem-teto, mas não ofereceu nenhuma ajuda.",Como descreveria o Jesse?,Sabendo que o trabalho duro vale a pena,muito descuidado.,Uma pessoa terrível.,C
3569,"Robin precisava aprender alguma coisa, então eles pediram Robin para ensinar-lhes qualquer coisa. Sasha adora ajudar.",O que vai acontecer com Sasha?,Recusar-se a ajudar,Ignorar a pergunta,Aceite a oferta,C
3570,A Bailey tinha muitos amigos e apresentou-os a outros.,O que os Outros vão querer fazer a seguir?,Seja uma pessoa simpática.,Tornam-se amigos,Não fales .,B
3571,A Tracy estava a dar aulas de ioga e a Jordan estava a ter problemas.,O que vai a Jordan querer fazer depois do facto?,Descobre-o.,contratar um advogado,Saiam da aula.,C
3572,Carson jogava futebol no parque e marcou nos postes de goleiro da sua própria equipa por acidente.,Como é que o Carson se sentiria depois?,envergonhado,orgulhoso,competente,A
3573,"O Robin era muito rico e muito generoso, por isso deram-lhes dinheiro.",O que é que a Robin precisa de fazer antes disto?,"Bom, como ele acabou de doar para uma instituição de caridade",Ter melhores relações com as pessoas a quem ele deu dinheiro.,precisa de outra pessoa para dar o dinheiro,C
3574,Alex viu o corpo docente que estava a tentar impor o código de vestimenta.,O que acontecerá aos Outros?,Tente ouvir o ponto de vista de Alex,Aproveita a usar os novos uniformes.,pedir aos pais para comprar roupas formais,A
3575,Aubrey lutou duro e finalmente ganhou a independência do Robin.,O que vai acontecer ao Aubrey?,Continuem a viver,Menina Aubrey .,ser infeliz,A
3576,"Robin teve que esperar o ônibus por muito tempo, mas finalmente chegaram a casa.",Como é que a Robin se sentiria depois?,como de costume,Aliviado por estar em casa.,Triste por estar em casa .,B
3577,Riley estava interessada numa nova matéria na escola e estudou a história dela em detalhes.,O que é que a Riley precisa de fazer antes disto?,Estar na escola,Estude mais.,Fica em casa .,A
3578,A Sydney deu à mulher o direito de entrar no quarto depois de ter visto o filho dela ser levado.,Como é que a Sydney se sentiria depois?,Feliz por ver o filho dela.,desagradável,irritado,C
3579,"O filho da Kendall estava a ser estranho e não queria jantar, por isso, como castigo, Kendall levou toda a comida da casa e jogou aos cães que tinham para lutar.",Como descreveria a Kendall?,irritado,Kendall queria ensinar uma lição ao filho .,Kendall queria dar uma lição ao filho .,A
3580,O Austin lutou pela vida do Quinn no Afeganistão.,O que vai acontecer ao Austin?,ser grato para com Austin,É promovido.,Em dívida com o Austin.,B
3581,Bailey tirou as calças de Tracy para ajudá-la depois que viu um inseto.,O que vai acontecer com Tracy depois?,dar Tracy suas calças de volta,Tenha medo,Rir do medo,B
3582,"A discussão não estava indo bem, pois Addison enchia a boca de Jan com palavras.",O que vai o Jan querer fazer a seguir?,Continuem a discutir com o Jan.,Conta-lhe a versão dela da história.,Deixa a Addison falar por ela.,B
3583,Ash expressou gratidão a Kendall depois de terem tido uma longa conversa.,Porque é que o Ash fez isto?,Obrigado Kendall .,comprar um presente para Kendall,Leva a Kendall para comer.,A
3584,A Carson apoiou todas as causas que encontrou.,O que os Outros vão querer fazer a seguir?,Fique em reverência,devolver aos outros,Ser odioso com o Jesse .,A
3585,"O Robin foi um idiota, por isso tirou o cão da Skylar e foi mordido.",O que vai a Skylar querer fazer a seguir?,Peço desculpa ao Robin .,satisfazer a imprudência dele,Fica fiel à forma,A
3586,"Lee morava perto de sua escola, então ele ia de bicicleta em vez de ônibus escolar.",O que vai acontecer ao Lee?,Leva o autocarro .,apanhar ar fresco.,inveja a proximidade,B
3587,"Depois de se matricular na turma da faculdade comunitária local, Quinn vinha às aulas todos os dias.",O que é que o Quinn precisa de fazer antes disto?,Obter os livros e materiais adequados,Passa todas as aulas e gradua .,Arranjar os sapatos e cortar o cabelo .,A
3588,"Lee foi amante da Quinn durante muitos anos, mas terminou há uns anos.",O que é que o Lee vai querer fazer a seguir?,ver se eles podem se reunir,Deixa o Quinn em paz.,Diz ao Quinn para os deixar em paz.,A
3589,Bailey precisava de todos os votos para se tornar presidente da turma.,Como se sentiriam os Outros?,excitado,Conflitos sobre a votação,traído pela Bailey.,B
3590,O lixo estava a acumular-se a semana toda e a Aubrey levou-o para o contentor.,Como é que o Aubrey se sentiria depois?,desagradável,fraco,Refrescado,A
3591,A Jan precisava de fazer algo para uma venda de bolos da escola e decidiu por bolinhos.,Como se sentiria Jan depois?,Não está satisfeito com o resultado.,- Estou contente com isso.,envergonhado deles,B
3592,A Ash e a amiga Sally passaram a noite juntos na tenda.,Como descreveria o Ash?,"Surpreendida , já que ela achava que acampar seria assustador .",Muito solidário.,"Feliz, já que nunca tinha ido acampar antes.",C
3593,Sasha tem um filhote de cachorro para sua filha amar.,Como Sasha se sentiria depois?,Esqueceu-se de alimentar o novo cachorrinho,Mostrou à filha como cuidar do cachorrinho,Manteve sua filha longe do novo cachorrinho,B
3594,O Remy convidou a Jordan para jantar depois de a Jordan ter mostrado interesse no Remy.,O que vai acontecer ao Remy?,Ela vai chegar tarde.,Ela vai sair .,Ela vai arrepender-se .,B
3595,Addison estava em Nova Iorque pela primeira vez e queria ver todos os pontos turísticos.,O que é que a Addison vai querer fazer a seguir?,Compra um bilhete de avião .,Visite a torre Sears,Visite o Empire State Building,C
3596,Lee estava ansioso por seu aniversário há algum tempo porque sua esposa também o surpreende com presentes bonitos.,Como é que o Lee se sentiria depois?,Ele não precisa retribuir um episódio semelhante à sua esposa,Muito velha para aniversários .,Amado pela sua mulher,C
3597,O Remy era um óptimo chef no restaurante onde trabalhavam.,Como descreveria o Remy?,um chef,bem pago,Orgulhosos de si mesmos.,A
3598,Kai vai de férias no exterior e pretende visitar pelo menos cinco países diferentes.,O que é que o Kai precisa antes de sair do país?,Bilhetes para viajar de comboio,Um bilhete de autocarro e bilhetes de cruzeiro,Façam as malas e comprem bilhetes .,C
3599,"Sasha e Quinn iam ao baile juntos, mas Sasha disse a Quinn que se encontrariam lá.",Porque é que o Sasha fez isto?,Não gostava do Quinn.,Para conveniência .,Não conduzia.,B
3600,"Kai estava em uma reunião quando percebeu que precisava usar o banheiro, e gentilmente interrompeu o orador dizendo que iria ao banheiro das senhoras e voltaria em cinco minutos.",Como descreveria o Kai?,alto e desagradável.,"uma pessoa atenciosa, porque ela tentou cortesmente interromper o orador",estranho,B
3601,A Riley mostrou a faculdade aos pais para tentar convencê-los de que esta era a melhor faculdade para frequentar.,Como se sentiriam os pais?,irritado com a escola,irritado com o Riley,Impressionado com o Riley.,C
3602,Addison é responsável por entregar o jornal local na sua cidade. Ela usa a bicicleta o tempo todo.,Porque é que a Addison fez isto?,Queria entregar os papéis depressa.,Ponha-os em sacos.,Queria gostar de andar de bicicleta.,A
3603,Sasha caiu de um degrau e Ash ajudou-a a levantar-se.,O que vai acontecer ao Ash?,Preocupado,Ficar envergonhado pela queda.,Fica feliz Sasha caiu,A
3604,Jan era tudo para a Alex porque eles eram tão próximos.,O que é que a Jan precisa de fazer antes disto?,Evita o Alex.,Amado,Sê simpático com o Alex .,C
3605,"Kendall decidiu fumar porque os amigos fizeram, apesar de todos os avisos.",Porque é que a Kendall fez isto?,ser rejeitado,Seja legal como os outros.,Continue fumando,B
3606,O Remy estava a voltar da escola quando encontrou dinheiro e levou-o à mãe deles.,Como descreveria o Remy?,nervoso,Uma pessoa má.,Uma boa pessoa.,C
3607,O Lee estava a plantar legumes no jardim e eles terminaram o seu trabalho.,O que Lee precisa fazer antes disso?,obter sementes,obter água,Torne-se um jardineiro,A
3608,O Ash convenceu-os a mudar a avaliação da empresa e depois perderam os investidores.,O que vai acontecer ao Ash?,entrar em dívida,ir à falência,ser despedido.,B
3609,Jordan estudou por algum tempo e recentemente fez um exame.,Porque é que a Jordan fez isto?,Falhar o 10o ano.,Passa a turma,falhar na escola,B
3610,Carson necessitou de ajuda para pintar a casa dele. Lee contratou um pintor para,O que acontecerá com Lee?,ser irritado,terá uma casa pintada recentemente,ser apreciado,C
3611,O Austin colocou o barco da Bailey na baía e saiu para nadar.,Como é que a Bailey se sentiria?,Aborrecido agora.,tão calmo,Forte agora.,B
3612,"O carro da família não ligou naquela manhã, por isso o Aubrey levou a mãe da Sasha para o trabalho.",O que é que o Aubrey precisa de fazer antes disto?,Ajuda a mãe do Sasha a chegar a tempo.,Devolve a mãe da Sasha.,Entra no carro deles.,C
3613,"A Taylor não queria sair com a Alex, por isso disse-lhe que ia viajar.",Como descreveria a Taylor?,Adora sair com a Alex.,Sempre aberta com o Alex .,Não quer magoar os sentimentos da Alex.,C
3614,A Sydney espreitou pelo nariz e por baixo dos óculos.,Como descreveria Sydney?,Forte agora.,simpático,Esnob,C
3615,Sasha deu um nome a outro gato depois de ter um novo.,Como descreveria a Sasha?,cruel,excitado depois.,um amante de animais,C
3616,Alex queria uma pizza e decidiu fazer uma.,O que é que a Alex precisa de fazer antes disto?,Come alguma coisa.,Desfrute de um jantar .,Conhece uma receita,C
3617,O Austin bateu na porta por acidente.,Porque é que o Austin fez isto?,Vira-te imediatamente .,Peço desculpa pelo erro.,Não conseguia ver.,C
3618,"O Austin tinha praticado o desporto constantemente, e o Austin finalmente venceu o pai no basquetebol.",Porque é que o Austin fez isto?,Prova-te a ti próprio.,Inquieta o pai dele.,Deixe de jogar basquete.,A
3619,Quinn conheceu um novo homem que gostava e passou a ignorar os outros.,O que acontecerá com os outros?,manter- se fiel a eles,náuseas,ser feliz com Quinn,B
3620,A Riley voou para longe quando não ganhou o concurso.,O que é que a Riley precisa de fazer antes disto?,- Não.,- Não .,Ouça os nomes dos vencedores do concurso,C
3621,Sasha dava de comer ao gato todos os dias para o colega de quarto enquanto eles estavam fora em uma viagem.,O que é que o Sasha vai querer fazer a seguir?,brincar com o gato,Pergunta ao colega o que o gato come.,medir a comida do gato antes de alimentá-lo,A
3622,A Robin levou tudo o que queria quando estava na loja.,O que vai acontecer ao Robin?,ser preso.,Desaparece livremente.,- Não .,A
3623,Jan estava ansioso para ver o filme depois que finalmente chegou aos cinemas.,O que é que a Jan precisa de fazer antes disto?,Vai para a cama.,Ver um filme,Dirigir para o teatro,C
3624,O Jordan disse à Riley que queria sair com ela.,O que é que a Riley vai querer fazer a seguir?,Vai para a cama.,Vai para casa.,Delibera a questão,C
3625,Ash jogava póquer todas as terças-feiras.,Como descreveria o Ash?,A divertir-me,É mau se perderem.,Ficar entediado.,A
3626,A Sasha disse à mãe da Riley que podia ajudá-la na venda do jardim.,O que é que o Sasha precisa de fazer antes disto?,irem de férias,Pergunta à mãe da Riley como podem ajudar.,Vai para a casa da Riley.,C
3627,O Sasha trabalhava no escritório do Casey e recebia um bom salário.,O que é que o Sasha vai querer fazer a seguir?,Casar com o Casey.,Um trabalhador duro.,cobrar o desemprego,B
3628,Ash alcançou sucesso para a organização e recebeu elogios do conselho de administração.,O que é que o Ash vai querer fazer a seguir?,Desiste do trabalho,Trabalhar duro,ficar zangado,B
3629,Cameron moveu lentamente a boca de Taylor para cima e para baixo para ajudá-los a mastigar a comida.,O que é que a Taylor vai querer fazer a seguir?,gritar com Cameron .,passar tempo com a Cameron.,Evite o Cameron.,B
3630,Carson estava a dizer aos alunos o que haveria no teste da próxima semana.,O que os alunos vão querer fazer a seguir?,Ignora-o .,Tire notas,Ajudar os alunos a se preparar para o teste,B
3631,O Casey desligou o rádio para se concentrar nos exames finais.,O que vai querer fazer o Casey a seguir?,Leia um livro de ficção.,Faça-se perguntas sobre fatos importantes,Encontre outra música no rádio.,B
3632,"Carson compartilhou o amor do marido pela música, obtendo alguns arquivos e jogando-os no computador.",O que os Outros vão querer fazer a seguir?,Aumenta o volume.,preguiçoso,Amado,A
3633,Sasha retirou a carteira de Alex da biblioteca onde Alex deixou acidentalmente na mesa.,O que o Sasha precisou antes?,reconstituição,Pergunte a Alex onde eles o abandonaram,Sentar- se na mesa com Alex,C
3634,A Skylar estava de férias de verão da faculdade e passou muito tempo com os amigos antes de voltar para a escola.,O que vai a Skylar querer fazer a seguir?,Começar as férias de verão,apresentar o seu trabalho final,Certifique-se de que estão registados,C
3635,Austin lançou luz sobre esta questão e recebeu muitos elogios por esta explicação.,Porque é que o Austin fez isto?,separado,Faça mais perguntas,Amado,B
3636,A Alex usou os poderes de persuasão da Bailey para influenciar a votação do Conselho.,O que vai acontecer com o Alex?,ser pobre,Perder as eleições,ser eleito,C
3637,"Mesmo que não tivesse intenções de fazer nada além de ser apenas amiga dos outros, Tracy sempre os provocava e fingiu ser diferente.",O que os Outros vão querer fazer a seguir?,Convida a Tracy para sair.,Não é importante,Deixa a Tracy sozinha.,C
3638,Kendall comeu lanches porque não conseguia parar de comer.,Como descreveria a Kendall?,compulsivo,senti-me culpado,sentia-se fora de controle,C
3639,Tracy protegia a pele de Austin do sol aplicando uma generosa quantidade de protetor solar e colocando um chapéu em sua cabeça.,O que é que o Austin vai querer fazer a seguir?,brincar lá fora no parque,Tira-lhe os sapatos.,Jogar dentro com o jogo,A
3640,"Jordan estava a operar alguém que se machucou a mão, e ele evitou danos ao nervo durante a operação.",Como descreveria o Jordan?,Uma pessoa imprudente.,uma pessoa carinhosa,uma pessoa descuidada,B
3641,A Skylar cantou e tocou piano quando estavam no concerto.,Porque é que a Skylar fez isto?,Preform com outros,Fique em casa.,Celebrem com a família a sua conquista,A
3642,O Casey fez todas as imagens depois do presidente do governo baixar os filmes.,Porque fez o Casey isto?,Estava em apuros.,Tinha uma televisão.,Tinha um computador.,C
3643,Kendall abriu o presente do Remy e encontrou um colar gigante feito de diamantes brilhantes.,O que é que a Kendall vai querer fazer a seguir?,- Para ver o que era .,- Que bonito.,Aborrecido.,A
3644,"A Aubrey tem uma grande decisão, uma que pode mudar o futuro da vida deles para sempre.",O que é que o Aubrey vai querer fazer a seguir?,fazer uma escolha precipitada sem pensar bem,escolha a primeira opção sem considerar ambas,pensar cuidadosamente em cada possibilidade antes de decidir,C
3645,Austin levou Riley para ver um médico depois que ele se queixou de uma dor de ouvido.,Como você descreveria o comportamento de Austin?,razoável e esperado,confusos e inapropriados,Média e despreocupação,A
3646,Taylor levantou os braços de Cameron para lhe dar os parabéns depois de ela ter ganho a luta.,Porque é que a Taylor fez isto?,encorajar,Mostra-lhe o ódio.,Ganha o jogo.,A
3647,Cameron cruzou essa linha quando chegou a ela e salvou os moradores de danos.,Por que Cameron quis isso?,ter pessoas que lhe devam ser,manter os vizinhos seguros,vá correr de tudo,B
3648,"A Bailey não se sentia bem, por isso o Austin foi gentil com a Bailey.",O que vai acontecer ao Austin?,A Bailey vai ficar melhor.,A Bailey ficará feliz.,aprecia o que ele faz,C
3649,"A Robin não se sentia muito bem, por isso teve de ligar para se dizer doente.",Como descreveria o tempo de folga da Robin?,Aproveitando o tempo livre do trabalho,Querendo ficar mais saudável,É mau por se ter declarado doente.,B
3650,A Taylor limpou o chão durante uns minutos e depois descansou.,O que é que a Taylor vai querer fazer a seguir?,orgulhoso,preguiçoso,Aborrecido.,A
3651,Jordan realmente queria e poupava muito tempo para poder comprá-lo.,Como descreveria a Jordânia?,uma pessoa esquecida,uma pessoa centrada,uma pessoa fria,B
3652,"Carson magoou outra pessoa com o que disseram, mas pediu desculpas para mostrar que se arrependeu.",Como é que o Carson se sentiria depois?,triste,Como se não pudessem ter dito,Como se tivessem pena .,A
3653,Austin teve Riley de volta durante a terrível luta.,Como você descreveria Austin?,Bom amigo.,Arrogante,insensato,A
3654,"Entre o total de participantes que participaram do programa de angariação de fundos, Robin deu mais entre os homens.",Porque é que a Robin fez isto?,E mostrar a sua riqueza.,ver o sucesso do programa,- E eu ganho um aumento .,B
3655,Nunca tinham passado mais de alguns dias separados desde o primeiro ano.,O que é que a Tracy vai querer fazer a seguir?,Começar a fazer preços de voos para ir visitar para que possam alcançar,Esqueçam a Kendall e finjam que nunca se conheceram.,Uma má amiga por ter deixado a Tracy sozinha.,A
3656,Aubrey foi a um jogo de beisebol e conheceu alguns jogadores. Aubrey foi capaz de obter autógrafos de jogadores favoritos.,Como você descreveria Aubrey?,uma pessoa egoísta,Uma pessoa capaz,uma pessoa má,B
3657,A Cameron tinha acabado de perder a mãe e a Quinn estava triste por ela.,Porque é que o Quinn fez isto?,Queria mostrar apoio.,Descobre a morada do Cameron.,Faça uma encomenda numa florista,A
3658,"O pai do Kai prometeu-lhes que os recompensaria se aprendessem a tocar um instrumento, então o Kai aprendeu piano.",O que o pai do Kai vai querer fazer a seguir?,Leccionar piano,Chastise Kai .,Compra um presente para o Kai.,C
3659,Taylor achou interessante depois de ouvir uma palestra sobre a construção de andaimes celulares.,O que é que a Taylor precisa de fazer antes disto?,pesquisa mais sobre andaimes celulares,Aprender um assunto,Vai à conversa .,C
3660,Lee ajudou muito depois da enchente que devastou a cidade.,Como descreveria o Lee?,alguém que ignora a situação dos outros,Inventivo em tempos de dificuldade.,exausto,B
3661,A Alex usou os poderes da Bailey para derrotar a escuridão que se aproximava.,O que vai acontecer com a Bailey?,ser um vencedor,necessária,Seja vitorioso,C
3662,A Robin levou a testemunha ao julgamento.,O que a testemunha faria como resultado?,testemunham o que viram.,Sente-se e dê uma pequena soneca .,que a justiça foi feita,A
3663,A Sydney enviou uma bicicleta nova a um amigo para o aniversário.,Como se sentiria Jordan?,Muito grato .,Aborrecido e triste.,Muito zangado.,A
3664,"Jordan não parava de olhar para as chamas, então Sydney afastou o rosto de Jordan do fogo.",Como se sentiria Jordan?,Irritado,- É adorável.,Feliz.,A
3665,Quinn mostrou ao Carson tudo o que precisava ser feito no trabalho do Carson.,Como descreveria o Quinn?,Descritivo,Pronto para trabalhar,reticente,B
3666,"O Kai apressou-se no teste, ele tinha uma hora, mas terminou em 20 minutos.",Como é que o Kai se sentiria depois?,apressado,confuso,confiante,C
3667,A Cameron acabou com a namorada e depois foi-se embora com raiva.,Como descreveria a Cameron?,triste,solteiro,desanimado,C
3668,Addison melhorou as condições de Carson com o novo tratamento atribuído.,Como descreveria a Addison?,Alguém que gosta de ajudar.,feliz,fazer,A
3669,Remy leu todos os livros para se preparar para o próximo exame.,O que é que o Remy vai querer fazer a seguir?,Teste o conhecimento dela com um amigo,Faça uma lista de livros,Recolha os livros.,A
3670,A Tracy dançou pela casa porque tinha acabado de receber a carta de aceitação para a faculdade.,Como é que a Tracy se sentiria depois?,Desiludida consigo mesma.,Envergonhada de si mesma.,orgulhosa de si mesma.,C
3671,Jan introduziu Bailey à medicina herbal na esperança de melhorar a vida da Bailey.,Como é que a Bailey se sentiria?,Bom para o Bailey.,A erva fez-lhe muita sede.,Jovem outra vez.,C
3672,A Alex tinha a Quinn pelos tomates e a Alex tinha de fazer tudo o que a Quinn quisesse.,O que quer o Quinn fazer a seguir?,Tenta fugir .,melhor,Dá-lhe um murro .,C
3673,"Robin escreve uma carta a um amigo antigo que não viu num tempo, Robin envia e espera.",O que acontecerá com Robin?,cheque o correio para uma resposta,ser feliz para obter a carta de Robin,esquecimento sobre o seu velho amigo,A
3674,"Jesse ganharia um prêmio pelo melhor tempo, mas foi desqualificado da competição.",Como se sentiriam os outros competidores?,triste e chateado,culpado e envergonhado,Como se tivessem sorte.,C
3675,A Kai verificou o e-mail do Jesse para marcar uma nova reunião com o conselheiro dela.,O que vai o Kai querer fazer a seguir?,Ignorar alguns dos conselhos,Acompanhe o conselho,Sair da reunião mais cedo,B
3676,Sydney fez todos os esforços para impedir que o exército se aproximasse da cidade.,Como descreveria Sydney?,sentir-se forte,Sentir-se entediado,Fiz todos os esforços para impedir a aproximação,C
3677,"Como a mãe deles os deixou um pouco mais cedo a caminho do trabalho, a Robin sempre começou cedo a escola.",O que é que a Robin precisa de fazer antes disto?,vestir e certificar-se de que eles têm os trabalhos de casa para o dia,Escovar os dentes e arranjar o equipamento para o dia.,Preparar para o teste,A
3678,Taylor beijou a mão de Lee e olhou para eles com expectativa.,O que é que o Lee vai querer fazer a seguir?,fazer amizade com o pai da Taylor.,Beija Lee outra vez.,beija Taylor de volta na mão,C
3679,Depois de ir ao banheiro Austin retomou o seu lugar na linha para alimentação.,O que é necessário para Austin antes disso?,provinha que ele tinha que ir ao banheiro,Peça a alguém que segure o seu lugar,só desligar e voltar,B
3680,Robin pulou corda como exercício de aquecimento antes de jogar futebol.,Porque é que a Robin fez isto?,Encontre a corda de salto dela .,Encontre os sapatos de desporto dela .,evitar lesões,C
3681,Sasha viu o jogo de Cameron e achou que era grande.,O que queremos com Sasha?,cheer for Cameron,ignore Cameron,melhor,A
3682,A Sydney levou a mãe ao carnaval e os outros juntaram-se a eles a comer bolos de funil.,Como se sentiriam os Outros?,satisfeito com o resultado,comer bolos de funil,Ofendida como resultado,A
