,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
14434,"Carson era um gênio com um QI alto, então ele resolveu o quebra-cabeça de uma maneira eficiente.","carson foi um gênio com alto QI, assim resolveu o quebra-cabeça de forma","Carson era um génio com um QI elevado, por isso resolveu o quebra-cabeça de forma eficiente.",O que Carson precisa fazer antes disso?,O que é necessário para Carson diante disso?,O que é que o Carson precisa de fazer antes disto?,Nascer estúpido,nascidos estupidos,Nascer estúpido.,Nascer um gênio,nascer um génio,Nascer um génio.,Explicar como foi feito,explicam como foi realizado,Explique como foi feito,B
14435,"Jordan levou o carro de Sasha para a loja de automóveis para Sasha, enquanto Sasha estava no trabalho.",Jordan levou o carro de Sasha para a loja de autos para Sasha enquanto Sasha,"A Jordan levou o carro do Sasha para a oficina de automóveis, enquanto o Sasha estava no trabalho.",Como Sasha se sentiria como resultado?,Como se sentiria Sasha como resultado?,Como se sentiria Sasha?,Preocupou-se com,> 1/ 10/ 000,Preocupado com,Irritado com isso,náusea,zangado com isso.,como parar de fumar,como parar de fumar,Como desistir.,A
14436,Aubrey planeja perder 15 quilos antes do início do verão.,Aubrey planeja perder quinze libras antes do início do verão.,A Aubrey planeia perder 15 quilos antes do início do verão.,O que Aubrey precisa fazer antes disso?,O que é necessário para o Aubrey?,O que é que o Aubrey precisa de fazer antes disto?,necessário para iniciar uma dieta saudável,necessário para iniciar uma dieta saudável,necessários para começar uma dieta saudável,obter uma associação de ginásio,participar de uma academia,- É uma boa ideia.,contratar um personal trainer,contratação de um formador pessoal,contratar um treinador pessoal,A
14437,Pegamos a bola e sua luva depois de correr e pular alto para pegá-la.,A bola e a luva foram capturadas após corrida e salto alto para a obtenção.,Apanhámos a bola e a luva dele depois de corrermos e saltarmos alto para a apanhar.,Porque é que o Lee fez isto?,Por que Lee fez isso?,Porque é que o Lee fez isto?,ganhar o jogo,ganhar o jogo,Ganha o jogo.,Corra para casa,Corrida em casa,Corra para casa.,Bater a bola novamente,Bater novamente a bola,Bater na bola outra vez.,A
14438,Tracy emprestou dinheiro com juros para lucrar com seu amigo.,Tracy emprestou dinheiro com interesse para fazer um lucro de seu amigo.,A Tracy emprestou dinheiro com juros para fazer lucro com o amigo.,Porque é que a Tracy fez isto?,Por que o Tracy fez isso?,Porque é que a Tracy fez isto?,decidir lucrar com um empréstimo para seu amigo,decidir-se por um empréstimo para o seu amigo,Decidiram lucrar com um empréstimo a um amigo.,ganhar dinheiro,fazer dinheiro,ganhar dinheiro,não tem dinheiro,não tem dinheiro,Não tenho dinheiro.,A
14439,Cameron e Austin se tornaram atores e viveram juntos em Hollywood.,Cameron e Austin se tornaram atores e viveram em Hollywood juntos.,Cameron e Austin tornaram-se atores e viveram juntos em Hollywood.,Como você descreveria Cameron?,Como descrever Cameron?,Como descreveria a Cameron?,um ninguém,Ninguém,Um ninguém.,realizado e feliz,realizado e satisfeito,Feito e feliz,uma estrela de cinema,um filme de estrela,Uma estrela de cinema,C
14440,Austin fez está em casa em segurança depois que ele deixou a festa um pouco mais cedo.,Austin fez casa com segurança depois de ter saído o partido um pouco antes.,"O Austin voltou para casa, depois de ter saído da festa um pouco mais cedo.",Por que Austin saiu mais cedo?,Por que o Austin deixou de início?,Porque é que o Austin saiu mais cedo?,Parece legal deixar a festa sozinha,acho que arrefeceu deixando a festa sozinha,Parece fixe deixar a festa sozinha .,Vá se certificar de que ninguém invadiu sua casa,ir fazer com que ninguém despole a sua casa,Vai ver se ninguém invadiu a casa dele .,fazê-lo em casa e ir para a cama,fazer em casa e ir ao leito,Vai para casa e vai para a cama.,C
14441,Addison ganhou sua experiência pelo suor quando ela aprendeu a box.,Addison ganhou sua experiência pelo suor quando aprendeu a montar.,A Addison ganhou a experiência com o suor quando aprendeu a boxear.,O que Addison vai querer fazer a seguir?,O que queremos com Addison?,O que é que a Addison vai querer fazer a seguir?,Mudar para o ballet,switch to ballet,mudar para ballet,prática,prática,prática,Junte-se a um clube de boxe,boxing club,juntar-se a um clube de boxe,B
14442,Alex nunca disse nada quando falhou em seu teste de história na escola.,Alex nunca disse nada quando não fez o teste de história na escola.,O Alex nunca disse nada quando falhou no teste de história na escola.,O que Alex vai querer fazer a seguir?,O que queremos com Alex?,O que é que o Alex vai querer fazer a seguir?,Diga a todos que ele não se importa com o teste,conta tudo o que ele não se importa com o teste,Diz a todos que não se importa com o teste.,Sentiu-se mal,sentir- se mal,senti-me mal,Finja que ele nunca falhou no teste,pretensão nunca fracassou o teste,Finge que nunca falhou no teste.,C
14443,"Ash era um servo, então ele recebeu a toalha de Cameron como ordenado.",a cinza foi um servidor para que ele conseguisse a toalha de radar como mandatado.,"O Ash era um criado, por isso levou a toalha da Cameron como mandado.",O que Ash vai querer fazer a seguir?,O que queremos por Ash?,O que é que o Ash vai querer fazer a seguir?,Arranja uma toalha,pegar uma toalha,- Traz uma toalha .,Ignorar Cameron,ignore cameron,Ignora o Cameron .,Continue seguindo os comandos do cameron,manter o cumprimento dos comandos dos radares,Segue as ordens do Cameron.,C
14444,Jessie colocar a música nas mãos do professor antes do concerto.,Jessie coloca a música nas mãos do professor antes do concerto.,Jessie coloca a música nas mãos do professor antes do concerto.,O que Jesse precisa fazer antes disso?,O que é necessário para Jesse antes disso?,O que é que o Jesse precisa de fazer antes disto?,Aprenda a música,aprender a música,Aprenda a música.,Escreva-o no papel,Escrilei-lo em papel,Escreve no papel.,Rasgue tudo,Riplé,Desfeça tudo.,B
14445,Remy bateu o recorde pessoal de Carson na quadra de tênis.,Remy batimento o registro pessoal de Carson na quadra do tênis.,O Remy bateu o recorde pessoal do Carson no campo de ténis.,O que Remy precisa fazer antes disso?,O que é necessário fazer por Remy antes disso?,O que é que o Remy precisa de fazer antes disto?,Prática para o jogo,prática para a concordância,Prática para o jogo,Ir para o tribunal,skip indo ao tribunal,Não vão ao tribunal.,Sente-se e espere,sentar- se e esperar,Sente-se e espere.,A
14446,"Jan jogou videogames 10 horas por dia, os videogames se tornaram realmente viciantes e ele perdeu seu emprego.","Jan jogou vídeos 10 horas no dia, os vídeos tornaram-se realmente viciantes e perdeu","Jan jogava jogos de vídeo 10 horas por dia, os jogos de vídeo tornaram-se muito viciantes e ele perdeu o emprego.",O que os outros vão querer fazer a seguir?,O que queremos?,O que os Outros vão querer fazer a seguir?,Leve os videojogos embora,apagar os jogos de vídeo,Levem os videojogos .,Outros ficarão felizes e comprarão mais jogos para Jan,Outros serão felizes e compram mais jogos para Jan,Outros ficarão felizes e compram mais jogos para Jan.,Outros serão eliminados porque é um vício saudável.,Outros serão exilados porque sua dependência saudável,Outros vão sair porque é um vício saudável.,A
14447,Sydney aumentou sua produtividade depois que seu chefe lhes deu algumas dicas.,Sydney aumentou a produtividade após o chefe lhes dar algumas pontas.,Sydney aumentou a produtividade depois que o chefe deu algumas dicas.,Como se sentiria Sydney depois?,Como senti-lo-ia depois?,Como é que a Sydney se sentiria depois?,Sentiu-se importante,sentir- se importante,sentia-se importante,Sentiu-se como um perdedor,Sentido como um perdedor,Senti-me como um falhado.,Sentia-se como se estivesse a chorar,sentir- se como chorar,Senti vontade de chorar.,A
14448,Jan jogou um gancho para pegar um peixe e passou a próxima hora esperando por uma captura.,Jan jogou um gancho para pegar um peixe e passou a hora seguinte à espera de uma captura.,Jan lançou um anzol para pegar um peixe e passou a próxima hora esperando por um peixe.,O que Jan precisa fazer antes disso?,O que é necessário para Jan antes disso?,O que é que a Jan precisa de fazer antes disto?,carretel em um peixe,enguia num peixe,bobina num peixe,Ir para a água,ir à água,Vai à água.,Ir para o deserto,ir ao deserto,Vai para o deserto.,B
14449,Quinn estava sentado e começou a pensar em Lee.,Quinn estava sentado e começou a pensar em Lee.,Quinn estava sentado e começou a pensar no Lee.,Como Lee se sentiria depois?,Como Lee sentiria depois?,Como é que o Lee se sentiria depois?,Ama-os,ama-los,Ama-os .,Preocupa-se com eles,cuidados com eles,Preocupam-se com eles.,Pensativo,Pensante,- Pensativo.,C
14450,"Remy deixou suas chaves para trás, então eles decidiram não ir para a festa de aniversário.",a remessa deixou suas chaves por trás para que elas decidissem não ir ao aniversário,O Remy deixou as chaves e decidiram não ir à festa.,Como os outros se sentiriam como resultado?,Como os outros se sentiriam como resultado?,Como se sentiriam os Outros?,Feliz por Remy,feliz com a remessa,Estou feliz pelo Remy.,Perturbado com Remy,ânimo com a remy,Estou chateado com o Remy.,A necessidade de um aplicativo de busca de chaves,a necessidade de uma descoberta-chave,a necessidade de um aplicativo de busca de chaves,B
14451,Kendall deu a seus amigos a esperança de que eles poderiam participar do jogo de futebol esta sexta-feira se eles ajudaram a preparar a garagem para uma venda de garagem.,Kendall deu a esperança de que eles pudessem participar da partida de futebol nesta sexta-feira,Kendall deu a seus amigos a esperança de que eles seriam capazes de assistir ao jogo de futebol nesta sexta-feira se eles ajudassem a preparar a garagem para uma venda de garagem.,O que os amigos de Kendall vão querer fazer a seguir?,O que os amigos de Kendall querem fazer a seguir?,O que vão os amigos da Kendall querer fazer a seguir?,Organize as coisas na garagem,Organizar as coisas na garagem,Organize as coisas na garagem.,Mantenha seus amigos felizes,manter os amigos satisfeitos,manter os amigos felizes.,Mantenha seus amigos excitados,manter seus amigos excitados,mantém os amigos excitados,A
14452,Bailey imediatamente comprou uma lixeira e começou a jogar toda a esquerda sobre os itens.,Bailey comprou imediatamente uma bolsa de lixo e começou a jogar em todos os itens da esquerda.,Bailey comprou imediatamente um contentor de lixo e começou a jogar tudo o que sobrou.,Porque é que a Bailey fez isto?,Por que Bailey fez isso?,Porque é que a Bailey fez isto?,Queria uma área limpa,quis uma área limpa,Queria uma área limpa.,Mantenha a lixeira,manter a liquida,Guarda o lixo,tirar a lixeira,retirar a liquida,Leva o lixo para fora .,A
14453,"Austin trabalhou seus dedos até o osso, a fim de dar um bom exemplo para os outros.","Austin trabalhou os dedos para o osso, para dar um bom exemplo a outros.",Austin trabalhava duro para dar um bom exemplo aos outros.,Como os outros se sentiriam como resultado?,Como os outros se sentiriam como resultado?,Como se sentiriam os Outros?,sem valor,sem valor,sem valor,Preguiçosa,preguiça,preguiçoso,Motivação,motivado,motivado,C
14454,Sasha pediu a Ash para voltar depois que Ash tinha esquecido um item pessoal na casa de Sasha.,Sasha pediu que Ash retornasse após o Ash ter esquecido um item pessoal na casa de Sa,Sasha pediu ao Ash para voltar depois de o Ash ter esquecido um item pessoal em casa do Sasha.,Por que Sasha fez isso?,Por que o Sasha?,Porque é que o Sasha fez isto?,fazer Ash viajar,fazer viagens de Ash,Fazer Ash viajar,Esperar por Sasha,aguardar por Sasha,Espera pelo Sasha .,salvar Ash preocupação,Salvar Ash,Poupa a preocupação do Ash .,C
14455,Remy viu o ônibus lá fora e decidiu correr atrás dele durante o dia.,Remy viu o ônibus fora e decidiu correr depois dele durante o dia.,O Remy viu o autocarro lá fora e decidiu correr atrás dele durante o dia.,Como Remy se sentiria depois?,Como se sentiria depois de Remy?,Como é que o Remy se sentiria depois?,Perseguindo um ônibus,cessão de um ônibus,A correr atrás de um autocarro.,um pouco nervoso,Pouco nervos,Um pouco nervoso.,Uma pessoa que perdeu o ônibus,uma pessoa que perdeu o ônibus,uma pessoa que perdeu o autocarro,B
14456,Kendall fez do Casey um pedido para o trabalho nas proximidades.,Kendall fez Casey um pedido para o trabalho próximo.,A Kendall fez um pedido ao Casey para o emprego nas proximidades.,O que Kendall vai querer fazer a seguir?,O que queremos por Kendall?,O que é que a Kendall vai querer fazer a seguir?,perguntar a Casey se eles queriam a posição nas proximidades,Pergunte a Casey se eles queriam a posição próxima,Pergunta ao Casey se eles queriam a posição perto.,Peça ao Casey para se candidatar,aplicável,Faz com que o Casey se inscreva .,perguntar a Casey se eles queriam o trabalho nas proximidades,Pergunte a Casey se eles queriam o trabalho perto,Pergunta ao Casey se eles queriam o emprego por perto.,B
14457,"Cameron estava no hospital e não podia trabalhar, então Ash pagou suas contas.","Cameron já estava no hospital e não podia trabalhar, assim Ash pagou suas contas.","O Cameron estava no hospital e não podia trabalhar, por isso o Ash pagou as contas.",Como Cameron se sentiria como resultado?,Como senti-lo-ia em consequência?,Como se sentiria Cameron?,Muito grato,muito gratidão,Muito grato .,Perturbado com Ash,Impacto com Ash,Estou chateado com o Ash.,Como um fracasso,como uma falha,Como um fracasso.,A
14458,Tracy deu a Kendall um grande abraço depois que os dois foram separados por um longo tempo.,Tracy deu um grande abraço após os dois estarem separados por um longo tempo.,Tracy deu um grande abraço a Kendall depois que os dois ficaram separados por um longo tempo.,Porque é que a Tracy fez isto?,Por que o Tracy fez isso?,Porque é que a Tracy fez isto?,ser tépido,ser tepid,Seja morno,afecção,afecção,afeto,Aproxime-se de Kendall e fale,Catch up with Kendall and falk,Encontrar a Kendall e falar.,B
14459,"Tracy adorava estudar, então ela sempre se saiu bem na escola particular.",tracy adorava estudar de modo que sempre se encontrava bem na escola privada.,"A Tracy adorava estudar, por isso sempre foi boa na escola particular.",Como você descreveria Tracy?,Como descreveria Tracy?,Como descreveria a Tracy?,como preguiçoso,como preguiça,como preguiçoso,como ambiciosos,como ambicioso,tão ambicioso,Como estúpido,stupid,tão estúpido,B
14460,"Depois de seu longo relacionamento, Ash não conseguia argumentar quanto amor por Jan havia.","Após seu longo relacionamento, Ash não conseguiu argumentar quanto amor a Jan houve.","Depois da sua longa relação, Ash não podia discutir o quanto de amor havia por Jan.",Como Jan se sentiria com isso?,Como sentiria Jan a partir disso?,Como se sentiria Jan com isso?,quente e especial,calor e especial,Quente e especial,Raiva contra Ash,cólera em relação a Ash,raiva contra Ash,O ódio e a tristeza,ódio e tristeza,ódio e tristeza,A
14461,"Bailey tem uma amiga chamada Tracy, que é médica e sobrevivente de câncer de mama. Bailey recebeu uma tarefa de escrita em sua aula de inglês. Ela deve escrever sobre alguém que a inspirou. Ela escolheu escrever sobre a vida de Tracy.","Bailey tem uma amiga chamada Tracy, que é um médico e sobrevivente de câncer de mama, sendo","Bailey tem uma amiga chamada Tracy, que é médica e sobrevivente de câncer de mama. Bailey foi designada para escrever em sua aula de inglês.",O que Bailey vai querer fazer a seguir?,O que queremos por Bailey?,O que vai querer fazer a Bailey a seguir?,Diga a Tracy que ela é uma inspiração,conta-lhe Tracy ela é uma inspiração,Diz à Tracy que ela é uma inspiração.,Leia a história de Bailey,lemos a história de Bailey,Leia a história da Bailey.,Veja o câncer de mama,ver o cancro da mama,ver o cancro da mama,A
14462,"Depois de desacreditar as alegações de Kendall de incapacidade médica, Austin enviou Kendall para a guerra.","Após desacreditar as alegações de inaptidão médica de Kendall, Austin","Depois de não acreditar nas alegações de Kendall de inadequação médica, Austin enviou Kendall para a guerra.",Como Kendall se sentiria como resultado?,Como senti-lo-ia com isso?,Como Kendall se sentiria?,Vindicado porque ele tentou evitar a guerra,. . . . . . . . . ,justificado porque tentou evitar a guerra,Preocupado que as pessoas soubessem que ele tentou enganar,preocupado com o fato de que as pessoas sabiam que tentavam enganar,Preocupado que as pessoas saibam que ele tentou trair,aliviado porque ele não tem que mentir,alívio porque não tem que deitar,Aliviado porque ele não tem que mentir.,B
14463,Ash efetuou seu propósito pela razão que ela era seu chefe.,Ash fez seu propósito pelo fato de ser chefe.,A Ash realizou o seu propósito pela razão de ser a chefe deles.,Como Ash se sentiria depois?,Como se sentiria Ash depois?,Como é que o Ash se sentiria depois?,muito comandado,Muito comando,Muito exigente.,bastante submissa,Muito submissa,Muito submissa.,claro em dar-lhes instruções,claro ao lhes dar direções,claro em dar-lhes direções,A
14464,A Addison entrou num carro desconhecido e quase bateu no Remy.,Addison entrou num carro não familiar e se dirigiu e quase bateu na Remy.,A Addison entrou num carro desconhecido e quase bateu no Remy.,O que Remy vai querer fazer a seguir?,O que queremos?,O que é que o Remy vai querer fazer a seguir?,Leve o carro para um bom mecânico,leve o carro para uma boa mecânica,Leva o carro para um bom mecânico .,Ficar um pouco chateado com Addison,estar um tanto preocupado com Addison,- Não . - Não .,Slam nos freios,Slam sobre os freios,- Pára com os travões.,B
14465,Jordan sentiu fome. Ele cozinhou espaguete para o almoço e depois comeu.,"Jordan sentiu-se com fome, coziu o almoço e depois comia.","Jordan sentiu fome, fez espaguete para almoçar e depois comeu.",Como Jordan se sentiria depois?,Como a Jordânia se sentiria depois?,Como se sentiria Jordan depois disso?,Como se ele quisesse um almoço,como ele quer um almoço,Como se quisesse almoçar .,E-mail,completo,Cheio,Ainda mais fome,mais ainda mais fome,Ainda mais com fome.,B
14466,Alex foi expulso do apartamento de Lee depois de não pagar o aluguel por vários meses consecutivos.,Alex foi expulso do apartamento de Lee após não pagar a renda por vários meses consecutivos.,Alex foi despejado do apartamento de Lee depois de não pagar a renda por vários meses consecutivos.,O que Lee vai querer fazer a seguir?,O que queremos Lee?,O que é que o Lee vai querer fazer a seguir?,Procure um novo inquilino,procura um novo locatário,Procure um novo inquilino,Convidar Alex para ficar em seu apartamento,convidar Alex a permanecer no seu apartamento,Convida o Alex para ficar no apartamento dele.,Peça desculpas ao Lee,Pedidos a Lee,Peço desculpa ao Lee .,A
14467,Lee explodiu o disfarce de Kendall depois que ele foi confiável como o segundo homem do grupo.,Lee ilustrou a capa de Kendall após ter sido confiante como o segundo,O Lee revelou o disfarce do Kendall depois de ele ser o segundo homem do grupo.,O que vai acontecer com Lee?,O que acontecerá com Lee?,O que vai acontecer ao Lee?,Perder o seu emprego,Perder o seu emprego,perder o emprego,ser processado,ser processado,ser processado,Seja mal informado,ser incomumissado,ser mal informado,A
14468,Riley precisava da permissão de sua mãe para entrar em um concurso de televisão. Riley encontrou sua mãe pouco antes das admissões do concurso fecharem.,Riley precisou de sua mãe para entrar em um concurso de televisão e Riley encontrou sua mãe,O Riley precisava da permissão da mãe para participar num concurso de televisão.,Como Riley se sentiria depois?,Como se sentiria Riley depois?,Como é que a Riley se sentiria depois?,Alguém que às vezes age no último minuto,"alguém que, por vezes, age no último minuto",Alguém que às vezes age no último minuto.,aliviado,alívio,- Desligado.,ing para tentar coisas novas,tentando experimentar coisas novas,Tentar coisas novas,B
14469,Ash dejan oportunidade de ser sua esposa.,Ash dejan oportunity to be sua esposa.,Ash dejan oportunidade de ser sua esposa.,Por que Ash fez isso?,Por que o Ash fez isso?,Porque é que o Ash fez isto?,Peça a Jan para ser sua esposa,Pedir a Jan para ser a sua esposa,Peça ao Jan para ser sua esposa.,É bom para ele,'s nice to ele,É simpático com ele .,Odiou-a,odeia a ela,Odiava-a.,A
14470,Sylar viu que eles tinham pouco dinheiro e pagaram suas taxas.,Sylar viu-se curto em dinheiro e pagou suas taxas.,O Sylar viu que não tinham dinheiro e pagou as taxas.,Como você descreveria o Skylar?,Como descreveria o Skylar?,Como descreveria a Skylar?,Vou pedir a mudança,indo para pedir a mudança,Vou pedir o troco .,um indivíduo bem fora,um indivíduo bem-sucedido,Um indivíduo bem-sucedido,Gratidão,gratidão,Agradecido,B
14471,Carson estava indo em uma viagem e Skyar ajudou Carson a arrumar suas coisas.,Carson estava indo em viagem e Skyar ajudou a carregar as coisas.,O Carson ia viajar e a Skyar ajudou-o a fazer as malas.,O que Carson vai querer fazer a seguir?,O que queremos por Carson?,O que é que o Carson vai querer fazer a seguir?,Obrigado por enviar uma edição.,Informe Kai agradecer,Diz ao Kai que obrigado .,Diga adeus a Carson,adeus a Carson,Diz adeus ao Carson .,Desejamos a Carson uma boa viagem,desejar uma boa viagem de Carson,Carson deseja uma boa viagem .,A
14472,Carson ajudou Sydney a alcançar seu objetivo de se tornar uma médica pagando suas mensalidades na faculdade de medicina.,Carson ajudou Sydney a atingir seu objetivo de tornar-se um médico que pagava sua formação,Carson ajudou Sydney a alcançar seu objetivo de se tornar médica pagando suas propinas de faculdade de medicina.,O que vai acontecer com Sydney?,O que acontecerá com Sydney?,O que vai acontecer com a Sydney?,Encontre uma cura para o resfriado comum,encontrar uma cura para o frio comum,encontrar uma cura para o resfriado comum,"Em vez disso, junte-se ao circo",adequar o circo em vez de,Junte-se ao circo em vez disso.,Recusar o dinheiro de Carson,Recusar o dinheiro de Carson,Recusar o dinheiro do Carson.,A
14473,Quinn correu para o hospital quando eles receberam a chamada de seu filho foi ferido.,Quinn correu ao hospital quando recebeu o chamado o filho foi ferido.,Quinn correu para o hospital quando receberam a chamada de que o filho estava ferido.,Como Quinn se sentiria depois?,Como se sentiria Quinn depois?,Como se sentiria o Quinn depois?,estressado e preocupado,stress e stress,estressado e preocupado,Feliz e esperançoso,feliz e esperante,Feliz e esperançoso,um bom pai,um bom parental,um bom pai,A
14474,Jordan realizou suas tarefas rapidamente para que eles pudessem fazer algo divertido.,Jordan realizou suas tarefas rapidamente para que fossem capazes de fazer alguma coisa de diversão.,Jordan fazia suas tarefas rapidamente para que pudessem fazer algo divertido.,O que Jordan vai querer fazer a seguir?,O que a Jordânia deseja fazer a seguir?,O que vai querer fazer a seguir?,fazer algo divertido,fazer algo divertido,Faça algo divertido.,Tem tarefas para fazer,ter tarefas para fazer,ter tarefas para fazer,Evite algo divertido,evitar uma coisa divertida,Evite algo divertido.,A
14475,Mackenzie estava se candidatando à escola de enfermagem e pediu a Lee uma carta de recomendação.,Mackenzie estava aplicando-se à escola de enfermagem e solicitou a Lee uma carta de,A Mackenzie estava a candidatar-se à escola de enfermagem e pediu à Lee uma carta de recomendação.,O que Mackenzie precisava fazer antes disso?,O que o Mackenzie precisou antes disso?,O que é que a Mackenzie precisava de fazer antes disto?,Termine os pré-requisitos de enfermagem,finalizar os pré-requisitos de enfermagem,Ter concluído os pré-requisitos de enfermagem,Mackenzie queria ser aceito,Mackenzie queria receber acolhida,A Mackenzie queria ser aceita.,Mackenzie queria aumentar suas chances de sucesso,Mackenzie queria aumentar as chances de sucesso,A Mackenzie queria aumentar as suas hipóteses de sucesso .,A
14476,Aubrey os ajudou a entender o problema de matemática com o qual eles estavam tendo problemas.,Aubrey os ajudou a entender o problema de matemática com que se depara.,A Aubrey ajudou-os a entender o problema de matemática com que estavam a ter problemas.,Por que Aubrey fez isso?,Por que o Aubrey?,Porque é que o Aubrey fez isto?,Queria que eles entendessem o problema,quis que eles empreendessem o problema,Queria que eles entendessem o problema,fazer algo divertido,fazer algo divertido,Faça algo divertido.,Sente-se e descanse,Sentar- se e descansar,Senta-te e descansa .,A
14477,O Kai passou pela operação do Ash.,"Kai foi operado por Ash, sendo um cirurgião-mestre.","O Kai foi operado pelo Ash, que era um cirurgião mestre.",O que Ash vai querer fazer a seguir?,O que queremos por Ash?,O que é que o Ash vai querer fazer a seguir?,Conheça as cinzas,         ,Conheça a cinza,Ajuda Kai,Ajuda Kai,Ajuda o Kai.,cinzas de confiança,cinzas de confiança,Confidência em cinzas,B
14478,Sasha amava histórias e leitura e sempre sonhou que um dia eles iriam escrever um livro que se tornaria uma história mais vendida.,Sasha adorava histórias e leitura e sempre sonhava que um dia escrevessem um livro que,Sasha adorava histórias e leitura e sempre sonhou que um dia eles escreveriam um livro que se tornaria um best-seller.,O que Sasha quer fazer a seguir?,O que quer o Sasha?,O que é que o Sasha quer fazer a seguir?,Evite escrever aulas,Evite aulas de escrita,evitar aulas de escrita,começar a colocar caneta no papel,utilize a caneta para o papel,Começa a colocar a caneta no papel,Não coloque a caneta no papel,Não coloque a caneta no papel,Não pus a caneta no papel.,B
14479,"Carson era muito inteligente, então ele ganhou a competição de curiosidades sem muito esforço.","Carson era muito inteligente, então ganhou a competição trivial sem muito esforço.","Carson era muito esperto, por isso ganhou a competição de trivialidade sem muito esforço.",Como os outros se sentiriam como resultado?,Como os outros se sentiriam como resultado?,Como se sentiriam os Outros?,Como Carson era muito talentoso,Como Carson foi muito talentoso,Como se o Carson fosse muito talentoso.,Como se Carson fosse uma pessoa má,Como Carson foi uma pessoa média,Como se o Carson fosse uma pessoa má.,Como se a concorrência fosse injusta,Como a concorrência foi desleal,Como se a concorrência fosse injusta.,A
14480,"A Sydney arranjou amigos dos Kendalls para uma festa de pijama na casa da mãe, ontem à noite.",Sydney conseguiu fazer amizades para dormir na casa da mãe na noite passada.,A Sydney reuniu os amigos da Kendall para uma festa na casa da mãe ontem à noite.,Como Kendall se sentiria como resultado?,Como senti-lo-ia com isso?,Como Kendall se sentiria?,Entristecido pelas crianças,"De repente, pelas crianças",Triste pelas crianças,Animado para jogar,Animado para brincar,Estou entusiasmado para jogar,Preocupado com as crianças,Preocupados com as crianças,Preocupado com os miúdos.,B
14481,A Addison deu o seu apoio à posição da Sasha.,"Addison deu apoio para a posição de Sasha, necessitaram de toda a ajuda que",A Addison deu o seu apoio à posição da Sasha.,O que vai acontecer com Sasha?,O que acontecerá com Sasha?,O que vai acontecer com o Sasha?,Agradecido por Sasha,Agradecidos por Sasha,Agradecido por Sasha,recompensada por Sasha,Beneficiou da Sasha,Recompensado por Sasha,apoiado,apoiado,apoiado,C
14482,Skylar substituiu outra palavra quando solicitado a fazê-lo pelo professor.,Skylar substituiu outra palavra quando solicitado pelo professor.,Skylar substituiu outra palavra quando a professora pediu para fazê-lo.,Como você descreveria o Skylar?,Como descreveria o Skylar?,Como descreveria a Skylar?,capaz,riz,Capaz de,Desconhecendo,Desconhecido,Não sei,desinformados,não informado,não informados,A
14483,"Alex tinha gripe. Alex foi para a escola, mesmo que seu médico triste não fazê-lo. Alex espalhar a gripe para seus colegas de classe.","Alex tinha a gripe, Alex foi para a escola, embora o médico não tenha chorado,","Alex tinha gripe, foi para a escola, apesar do médico não querer, e contagiou os colegas.",Como Alex se sentiria depois?,Como se sentiria Alex depois?,Como se sentiria o Alex depois?,Como se o médico não estivesse certo,como o médico não estava certo,Como se o médico não estivesse certo.,mau,ruins,mau,melhor,melhor,melhor,B
14484,Sasha construiu a casa de Jan sobre uma rocha para que a casa não fosse afetada por inundações.,Sasha construiu a casa de Jan sobre uma pedra para que a casa não fosse efetivada por,Sasha construiu a casa de Jan sobre uma rocha para que a casa não fosse afetada por inundações.,Como você descreveria Sasha?,Como descreveria Sasha?,Como descreveria a Sasha?,Experiente,Experienciada,Experiente,Absurdo,Absurd,É absurdo.,ingênua,án,Ingênuo.,A
14485,Remy engasgou o pescoço até que eles desmaiaram.,Remi engasgou o pescoço até que eles saísse .,O Remy estrangulou-os até desmaiarem .,Por que Remy fez isso?,Por que a Remy fez isso?,Porque é que o Remy fez isto?,Queria que eles fossem felizes,quis que eles fossem felizes,Queria que fossem felizes.,Fuja da cena,Corra-se da cena,Foge do local.,Queria matá-los,quis matar,Queria matá-los.,C
14486,"Mesmo que o câncer do paciente foi pensado para ser incurável, Taylor foi capaz de melhorar a saúde do paciente.","Embora o câncer do paciente tenha sido considerado incurável, Taylor conseguiu melhorar a saúde do paciente","Mesmo que se pensasse que o câncer do paciente era incurável, Taylor conseguiu melhorar a saúde do paciente.",O que os outros vão querer fazer a seguir?,O que queremos?,O que os Outros vão querer fazer a seguir?,Contrate Taylor novamente,aluguer Taylor novamente,Contrata o Taylor outra vez.,Obrigado Taylor,a Taylor,Obrigado Taylor.,Encontre um tratamento,riz Encontrar um tratamento,encontrar um tratamento,B
14487,Cameron teve um sucesso no jogo não olhando para o que eles estavam fazendo.,Cameron acertou o jogo não olhando para o que estava fazendo.,O Cameron teve um golpe no jogo sem olhar para o que eles estavam a fazer.,O que Cameron precisa fazer antes disso?,O que é necessário para Cameron diante disso?,O que é que a Cameron precisa de fazer antes disto?,Seja um jogador pior,ser um jogador pior,ser um jogador pior,Protejam-se a si mesmos,Proteger- se,Proteger-se,Trabalhe duro para sua equipe,trabalho duro para a sua equipe,Trabalhar duro para a sua equipa,C
