,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
19093,Aubrey venceu três jogos de bilhar no bar na noite de sábado.,Aubrey venceu três jogos de piscina no bar no sábado.,A Aubrey ganhou três jogos de bilhar no bar no sábado à noite.,O que Aubrey precisa fazer antes disso?,O que é necessário para o Aubrey?,O que é que o Aubrey precisa de fazer antes disto?,Ficar em casa para dormir,ficar em casa para dormir,Fica em casa para dormir.,Dirigir para a igreja,drive to crerch,conduzir para a igreja,Encontre amigos no bar,reunir amigos na barra,Encontrar amigos no bar.,C
19094,Addison recebeu a detenção como ela já tinha muitas vezes antes.,Addison recebeu a detenção como muitas vezes antes.,Addison recebeu detenção como já tinha feito muitas vezes.,Como você descreveria Addison?,Como descreveria Addison?,Como descreveria a Addison?,dócil,dóceis,docil,Bem comportado,bem comportado,Bem comportado.,indisciplinado,desregulação,desobediente,C
19095,Jordan disse a Riley que eles esperavam que o sofrimento acabasse.,Jordan contou a Riley que esperava que o sofrimento se encerrasse.,Jordan disse à Riley que esperavam que o sofrimento acabasse.,O que vai acontecer com Riley?,O que acontecerá com Riley?,O que vai acontecer ao Riley?,remorso,remorse,remorso,Como eles se importam,como se cuidam,Como se eles se importassem.,mal,mal,maldade,B
19096,Lee cita-os em conexão com a peça.,Lee os cita em relação à brincadeira.,Lee cita-os em conexão com a peça.,O que Lee vai querer fazer a seguir?,O que queremos Lee?,O que é que o Lee vai querer fazer a seguir?,Veja se os outros falaram sobre a citação,ver se outros falam sobre a citação,Veja se outros falaram sobre a citação,Veja se os outros falaram sobre a peça,ver se outros conversaram sobre a brincadeira,Ver se outros falaram da peça .,Veja se os outros conhecem a citação,ver se outros conhecem a citação,Veja se outros sabem a citação,C
19097,"Cameron perguntou a Austin onde ele comprou o bolo, mas Austin disse a Cameron que ele fez do zero.","Cameron perguntou a Austin onde comprou o bolo, mas Austin contou que o fez a partir de um","Cameron perguntou ao Austin onde comprou o bolo, mas o Austin disse ao Cameron que o fez do zero.",Como Cameron se sentiria como resultado?,Como senti-lo-ia em consequência?,Como se sentiria Cameron?,Surpreendido,Surpresa,Surpreendido.,Orgulhoso de seu ofício,orgulho de seu ofício,orgulhoso do seu ofício,Ansioso para falar de suas habilidades,ânimo para falar de suas habilidades,ansioso para falar das suas habilidades,A
19098,Robin teve muita mudança em casa.,Robin teve muita mudança em casa.,A Robin tinha muita moeda em casa.,O que Robin vai querer fazer a seguir?,O que queremos por Robin?,O que vai querer fazer a seguir?,converter a mudança em papel-moeda,converter a mudança em papel,Converter o troco em dinheiro de papel,Mudou-se para um novo apartamento,mudaram para um novo apartamento,mudaram-se para um novo apartamento,Conseguiu um novo companheiro de quarto,EMEA 2004,Tenho um novo colega de quarto.,A
19099,Bailey conseguiu a ingestão nutricional do paciente para que ele pudesse monitorá-lo com cuidado.,Bailey conseguiu controlar cuidadosamente o consumo nutricional do paciente.,O Bailey controlava a ingestão nutricional do paciente para que pudesse monitorizá-la cuidadosamente.,O que Bailey vai querer fazer a seguir?,O que queremos por Bailey?,O que vai querer fazer a Bailey a seguir?,Deixe o paciente comer qualquer coisa,ingerir qualquer coisa,Deixe o paciente comer qualquer coisa,Encomende novos testes,ordem de alguns novos testes,Ordenar novos testes .,Abandone o paciente,abandono do paciente,Abandonar o paciente.,B
19100,O Lee apanhou a Addison a roubar do escritório depois de horas.,"Lee fez roubo de addison do escritório após horas, e Lee fez roubo de addi",Lee apanhou a Addison a roubar do escritório depois das horas de trabalho.,Como você descreveria Lee?,Como descreveria Lee?,Como descreveria o Lee?,Um chefe que toma decisões rápidas,um chefe que toma decisões rápidas,Um chefe que toma decisões rápidas,raivoso,irritação,irritado,um funcionário que demitiu um colega de trabalho,um funcionário que demitiu um cotrabalhador,um empregado que despediu um colega de trabalho,A
19101,Skylar enterrou o corpo de Jan na areia na praia em que eles estavam.,O corpo de Jan na areia foi enterrado em caverna.,A Skylar enterrou o corpo da Jan na areia da praia onde estavam.,O que a Skylar vai querer fazer a seguir?,O que queremos com Skylar?,O que vai a Skylar querer fazer a seguir?,tirar uma foto,Tome uma foto,Tirem uma foto .,enterrar Jan ainda mais,bury Jan mais,Enterrar Jan mais,Deixe Jan na areia,a partir de Janeiro de 2005,Deixe o Jan na areia.,A
19102,Cameron poderia segurar a pilha pesada de livros por mais tempo. Cameron os deixou cair nos braços de Carson.,"Cameron poderia se manter mais tempo na pesada pilha de livros, e Cameron os abandonou para o braço",Cameron conseguiu segurar a pesada pilha de livros por mais tempo.,Como você descreveria Cameron?,Como descrever Cameron?,Como descreveria a Cameron?,Alguém que pegou muitos livros,alguém que pegou muitos livros,Alguém que pegou em muitos livros.,Tentando segurar todos os livros,tentando manter todos os livros,tentando segurar todos os livros,Cansado de levar os livros,Cansado de carregar as escrituras,Cansado de carregar os livros,C
19103,Jan queria tanto estar na corrida de cavalos que se preocupava mais com a corrida do que com a saúde do cavalo.,Jan queria ser da raça de cavalo de modo ruim que se preocupava mais com a raça do,Jan queria tanto participar da corrida de cavalos que se preocupou mais com a corrida do que com a saúde do cavalo.,O que Jan vai querer fazer a seguir com o cavalo?,O que queremos Jan com o cavalo?,O que vai o Jan querer fazer com o cavalo?,Pense na corrida,pensar a raça,Pensa na corrida .,vá ao veterinário para que ele verifique,consulte o veterinário para que tenha verificado a presença de anticorpos anti-,ir ao veterinário para o verificar,tem o cavalo posto para baixo,A esponja foi colocada em decúbito e a esponja foi,Deixe o cavalo cair .,A
19104,A Jan voltou para casa porque não queria arranjar um emprego.,Jan mudou de casa porque não queria conseguir um emprego.,Jan voltou para casa porque não queria arranjar emprego.,Como você descreveria Jan?,Como descreveria Jan?,Como descreveria o Jan?,realizado,realizado,- Compreendido.,conduzido,án,motorizado,Preguiçosa,preguiça,preguiçoso,C
19105,Jan se afastou de Riley depois que ela deu um tapa na cara dele.,Jan saiu de Riley depois de tapar na face.,A Jan virou as costas para o Riley depois de ela lhe dar um tapa na cara.,O que Jan vai querer fazer a seguir?,O que queremos Jan?,O que vai o Jan querer fazer a seguir?,Conte aos pais sobre isso,Conte-lhe os pais,Diz aos pais dela .,mostrar nojo,demonstram o desgosto,Mostrar repulsa,mostrar repulsa,revulsão,mostrar repulsa,B
19106,"Kendall jogou bola com o pai de Ash e Ash não jogou com eles, mesmo que eles se divertiram.","Kendall jogou bola com o pai de Ash e Ash não jogou com eles, embora tivessem","Kendall jogava bola com o pai do Ash e o Ash não jogava com eles, embora se divertissem.",Como Ash se sentiria como resultado?,Como seria que Ash sentisse como resultado?,Como se sentiria Ash?,entediante,equivocação,aborrecido,que foram deixados de fora,que foram deixados fora,Que foram deixados de fora,Ordinária,nã,comum,B
19107,Remy chamou Tracy de nomes maldosos porque Tracy não compartilhava seus doces.,"Remy chamou Tracy, porque Tracy não compartilhava o doce.",O Remy chamou mal a Tracy porque ela não partilhava os doces.,O que Tracy vai querer fazer a seguir?,O que queremos agora por Tracy?,O que é que a Tracy vai querer fazer a seguir?,ruim sobre chamar seus nomes de amigos,mal em chamar seus nomes de amigos,Mal por chamar nomes aos amigos dela.,dar Remy alguns doces,dar- lhe um pouco de doce,Dá ao Remy doces.,ela vai para casa e pegar seu próprio doce,ela vai para casa e vai pegar o seu próprio doce,Ela vai para casa e vai buscar os seus doces .,B
19108,Austin matou outro veado enquanto caçava com os outros.,Austin matou outro cerubando enquanto fora caçando com os outros.,O Austin matou outro veado enquanto caçava com os outros.,O que acontecerá com os outros?,O que acontecerá com os outros?,O que acontecerá aos Outros?,Animado com a morte,excitado com o assassinato,Excitado com a morte.,ser orgulhoso,ser orgulhado,Fica orgulhoso .,Ajudá-lo com a morte,ajudar-lhe com o assassinato,Ajudem-no com a morte .,B
19109,Jordan também foi para a escola com um grande grupo de amigos.,Jordan foi à escola e também com um grande grupo de amigos.,Jordan também foi para a escola com um grande grupo de amigos.,Como Jordan se sentiria depois?,Como a Jordânia se sentiria depois?,Como se sentiria Jordan depois disso?,Significa para os outros,média para outros,Meio para os outros,estudioso e acadêmico,studioso e acadêmico,Estudante e académico,muito feliz,muito feliz,Muito feliz.,C
19110,Alex assistiu a um novo filme com um grupo de amigos no teatro.,Alex assistiu um novo filme com um grupo de amigos no teatro.,Alex assistiu um novo filme com um grupo de amigos no teatro.,Por que outros fizeram isso?,Por que os outros fizeram isso?,Porque é que os outros fizeram isto?,Falar sobre o filme,falo sobre o filme,Falem sobre o filme.,Sair para comer,sair para comer,sair para comer,Queria uma noite fora,quis sair de noite,Queria sair .,C
19111,Ash sabia que os outros queriam atacá-lo. Ash usou sua faca para a luta.,"Ash sabia que os outros queriam agricá-lo, Ash usou sua faca para a luta",O Ash sabia que os outros queriam atacá-lo.,O que Ash precisa fazer antes disso?,O que é necessário para Ash antes disso?,O que é que o Ash precisa de fazer antes disto?,Mantenha-se longe de morrer,riz,Não morra .,Torne-se amigo íntimo dos outros,tornar-se amigos próximos com os outros,tornar-se amigo próximo dos outros,Observe os outros que vêm para atacar,Aviso aos outros que chegam a atacar,Observe os outros a atacarem .,C
19112,Sydney não poderia se decidir se ela gostasse de Austin ou Bob como seu namorado.,Sydney não conseguiu fazer a cabeça dela se gostasse de Austin ou Bob como namorado.,Sydney não podia decidir se gostava de Austin ou de Bob como namorado.,O que Austin precisa fazer antes disso?,O que é necessário para Austin antes disso?,O que é que o Austin precisa de fazer antes disto?,Espere em volta para sempre,aguardar sempre,Esperar por aqui para sempre .,Decida o próximo passo,deliberar na próxima etapa,Decidir o próximo passo,Encontro com os dois rapazes,data de nascimento de ambos os meninos,Namoro com os dois rapazes.,A
19113,Ash desenhou fotos para representar seus sentimentos sobre o grave acidente de carro em que ele estava.,Ash desenhou figuras para representar seus sentimentos sobre o acidente automobilístico grave que estava em.,Ash desenhou imagens para representar seus sentimentos sobre o grave acidente de carro em que ele estava.,O que Ash precisa fazer antes disso?,O que é necessário para Ash antes disso?,O que é que o Ash precisa de fazer antes disto?,Reúna seus suprimentos de desenho,reunir os seus desenhos,Reúna os seus materiais de desenho.,Tire mais fotos do acidente,mais imagens do acidente,Desenhe mais fotos do acidente,enquadrar as imagens,quadro das figuras,enquadrar as imagens,A
19114,Tracy foi para a nova loja e se adequou ao seu gosto.,Tracy foi à nova loja e adequava-se ao seu gosto.,A Tracy foi à nova loja e ela era do seu gosto.,O que Tracy vai querer comprar na loja?,O que queremos comprar na loja?,O que é que a Tracy vai querer comprar na loja?,comprar um novo suéter,compra de um novo suíno,comprar um novo suéter,piquete a loja,cheque a loja,- O que é que se passa ?,Passeio até a loja,án,- Vamos à loja .,A
19115,Jesse mudou de número porque eles se mudaram para uma nova área.,Jesse mudou o número porque se mudou para uma nova área.,Jesse mudou o número deles porque se mudaram para uma nova área.,Como os outros se sentiriam como resultado?,Como os outros se sentiriam como resultado?,Como se sentiriam os Outros?,nuetral,nuetral,neutro,Como se eles se mudassem para um novo lugar,Como se mudaram para um novo lugar,Como se tivessem mudado para um lugar novo.,unemocional,Desmocional,sem emoção,A
19116,"O Quinn estava a encontrar-se com algumas pessoas num bar, por isso o Austin saiu com os amigos do Quinn.","Quinn estava se reunindo com algumas pessoas em um bar, então Austin saiu com amigos de Quin","O Quinn ia encontrar-se com algumas pessoas num bar, por isso o Austin andava com os amigos do Quinn.",Como Austin se sentiria depois?,Como se sentiria Austin depois?,Como é que o Austin se sentiria depois?,Terrível.,péssimo,Terrível.,envergonhada pelos amigos de Quinn,vergonhados pelos amigos de Quinn,Envergonhado pelos amigos do Quinn.,Prazer em conhecer novas pessoas,a contento de encontrar novas pessoas,É bom conhecer novas pessoas.,C
19117,"Ash ligou e disse que eles estavam quebrados, então Sasha enviou dinheiro para Ash.",Ash chamou e disse que estavam quebrados assim Sasha enviou dinheiro Ash.,"O Ash ligou e disse que estavam falidos, por isso o Sasha mandou dinheiro ao Ash.",Por que Sasha fez isso?,Por que o Sasha?,Porque é que o Sasha fez isto?,Ensinar uma lição,ensinar uma lição,ensinar uma lição,Então Ash podia comer,Então Ash poderia comer,Para que o Ash pudesse comer.,Tenha dinheiro antes disso,ter dinheiro antes,Tenho dinheiro antes disto.,B
19118,Sasha enviou uma mensagem agradável para Alex e foi dito para nunca mais mandá-la uma mensagem de texto.,Sasha enviou uma mensagem bonita a Alex e foi contada nunca a reescrever.,Sasha enviou uma mensagem agradável para Alex e foi dito para nunca mais lhe mandar mensagens.,O que Sasha precisa fazer antes disso?,O que é necessário para que Sasha possa fazer antes disso?,O que é que o Sasha precisa de fazer antes disto?,Obter um telefone,fone,- Não .,ir para a escola,ir à escola,ir para a escola,comprar um barco,compra de um navio,comprar um barco,A
19119,Taylor tooted seu próprio chifre sobre o planejamento para ganhar a corrida por um deslizamento de terra.,Taylor desencadeou o corno próprio sobre o planejamento para ganhar a raça por um desliza,A Taylor se orgulhou de que ia ganhar a corrida por um deslizamento de terra.,O que Taylor precisa fazer depois disso?,O que é que Taylor precisa depois disso?,O que é que a Taylor precisa de fazer depois disto?,Executar um jogo muito bom,Executar um jogo muito bom,- É um bom jogo .,competir na ginástica meet,competição na reunião de ginástica,competir no encontro de ginástica,ganhar o wrestling match,ganhar o jogo de luta,Ganhar o combate de luta livre,A
19120,Taylor encontrou os assentos de Cameron vazios e decidiu denunciá-lo à autoridade.,Taylor encontrou os bancos de Cameron vazios e decidiu relatá-los à autoridade.,Taylor encontrou os lugares de Cameron vazios e decidiu denunciá-lo às autoridades.,Como você descreveria Taylor?,Como descreveria Taylor?,Como descreveria a Taylor?,Como um bom cidadão,como um bom cidadão,Como um bom cidadão.,Um superior a Taylor,A superior a Taylor,Um superior a Taylor .,Uma irmã para Taylor,Uma irmã de Taylor,Uma irmã para Taylor.,A
19121,Remy começou a brincar com seu cão antes de sair para a semana de férias.,Remy começou a brincar com o cão antes de sair para a semana de férias.,Remy começou a brincar com o cão antes de partir para a semana de férias.,O que Remy vai querer fazer antes de sair?,O que querei de Remy antes de sair?,O que é que o Remy vai querer fazer antes de partir?,Repreenda o cão,reprima o cão,repreender o cão,Encontre um novo lar para o cão,encontrar o cão numa nova casa,encontrar um novo lar para o cão,Passar tempo com o cão,tempo com o cão,passar tempo com o cão,C
19122,O Kai saiu de um lago lamacento e tirou a água suja do peito.,"Kai saiu de uma lagoa de acaso, Kai tirou a água suja do peito.",O Kai saiu de uma lagoa lamacenta e tirou a água suja do peito.,Como você descreveria Kai?,Como descreveria Kai?,Como descreveria o Kai?,desarrumado,messy,Desordenado,timo.,nã,limpo,refrescado,refrescado,Refrescado,A
19123,Carson convidou Taylor para sua casa enquanto seus pais estavam fora da cidade.,"Carson convidou Taylor para casa, enquanto seus pais estavam fora da cidade.",Carson convidou Taylor para a casa deles enquanto os pais dele estavam fora da cidade.,Por que Carson fez isso?,Por que o Carson fez isso?,Porque fez o Carson isto?,Beba uma cerveja,bebida uma cerveja,Beba uma cerveja.,Espere pelos pais,espera dos pais,Esperem pelos pais.,Faça uma festa,- se tem uma parte,Faça uma festa.,C
19124,Ash fez cócegas no estômago de Kendall e deu-lhe um grande deleite.,Ash lambiu o estômago do cão fancy de Kendall e deu-lhe um,Ash faz cócegas no estômago do cachorro da Kendall e dá-lhe um grande deleite.,Como você descreveria Ash?,Como descreveria Ash?,Como descreveria o Ash?,generoso,generoso,generoso,Ruim com animais,mal com os animais,Mal com os animais,raivoso,irritação,irritado,A
19125,Lee gastou todo o dinheiro de Remy no novo investimento para o IPO.,Lee gastou todo o dinheiro de Remy sobre o novo investimento para o IPO.,O Lee gastou todo o dinheiro do Remy no novo investimento para o IPO.,Porque é que o Lee fez isto?,Por que Lee fez isso?,Porque é que o Lee fez isto?,Queria ficar rico,quis obter riqueza,Queria ficar rico.,fazer,fazendo,fazer,Queria tornar-se certo,quis tornar- se certo,Queria ter a certeza,A
19126,Skylar destruiu a cidade de brinquedos que Kai e seus amigos construíram naquele dia na escola com um carro de brinquedo.,Skylar destruiu a cidade do brinquedo que Kai e seus amigos construíram naquele dia na escola com um,A Skylar destruiu a cidade de brinquedos que o Kai e os amigos construíram naquele dia na escola com um carro de brinquedo.,Como você descreveria o Skylar?,Como descreveria o Skylar?,Como descreveria a Skylar?,Sentindo-se deixado de fora e ficou com ciúmes,sentir- se desperto e ficar com ciúme,senti-me excluído e tive ciúmes,Uma criança calma e equilibrada,uma criança calma e mesmo com temperamento,Uma criança calma e temperamental,Desculpe depois,         ,Desculpa depois.,A
19127,Aubrey fez justiça na escola quando completou a cirurgia.,Aubrey fez sua justiça de escolaridade quando completou a operação.,A Aubrey fez justiça na escola quando completou a cirurgia.,Como você descreveria Aubrey?,Como descreveria Aubrey?,Como descreveria o Aubrey?,Treinado,treinado,treinados,desafortunado,úlcera,Desventurado.,descuidada,carlosidade,descuidado,A
19128,Riley deu a Quinn uma visão do novo livro que ele tinha acabado de escrever novamente.,Riley deu Quinn uma visão do novo livro que acabou de escrever novamente.,Riley mostrou a Quinn o novo livro que ele tinha acabado de escrever.,Como você descreveria Riley como uma pessoa?,Como descreveria Riley como pessoa?,Como descreveria a Riley como pessoa?,uma pessoa dedicada,uma pessoa designada,uma pessoa dedicada,uma pessoa preguiçosa,uma pessoa preguiça,uma pessoa preguiçosa,Um mau escritor,um mau escritor,Um mau escritor.,A
19129,Kendall acenou com a mão para trás. Eles claramente se conheciam.,"Kendall wave a mão, eles se conheciam claramente.",Kendall agitou-lhes a mão.,Porque é que o Kendall fez isto?,Por que o Kendall fez isso?,Porque é que a Kendall fez isto?,mostrar nojo,demonstram o desgosto,Mostrar repulsa,Conhecem-se claramente uns aos outros,", p. 1",Conheciam-se claramente.,dizer olá,digam o hello,Diz olá,C
19130,"Taylor serviu as extremidades de Addison, recebendo um grande jantar para comer naquele dia.","Taylor serviu aos finais de Addison, fazendo um grande jantar para comer aquele dia.","A Taylor serviu o Addison, arranjando um grande jantar para comer naquele dia.",O que Taylor vai querer fazer a seguir?,O que queremos por Taylor?,O que é que a Taylor vai querer fazer a seguir?,Amado,amado,Amado,Quero fazer o jantar,fez jantar,Quero fazer o jantar .,obter comida,ingestão de alimentos,- Vamos buscar comida.,B
19131,"Jordan riu e contou a todos sobre isso, mesmo que outros não quisessem conhecê-lo.","jordan riu e contou a todos sobre isso, embora outros não queissem ter","A Jordan riu-se e contou a todos, embora outros não quisessem que soubessem.",Como os outros se sentiriam como resultado?,Como os outros se sentiriam como resultado?,Como se sentiriam os Outros?,traído por jordan,traído por jordan,traído pelo Jordão,Amado por jordan,amado por jordan,Amado pelo Jordan,um valentão,um bullying,um valentão,A
19132,"Jan ficava chorando, ela estava tão feliz com o presente que seu amigo lhes deu.",Jan continuou chorando que estava tão feliz com a presenteria que o amigo lhes deu.,"Jan não parava de chorar, estava tão feliz com o presente que a amiga lhes deu.",Como Jan se sentiria depois?,Como se sentiria Jan depois?,Como se sentiria Jan depois?,alegre,feliz,alegre,Como se tivessem um bom presente,Como eles ganharam uma boa dádiva,Como se tivessem um bom presente.,Como se falasse com seu amigo,Como eles conversaram com a amiga,Como se tivessem falado com o amigo deles.,A
19133,"Jesse fez um vestido adorável e acrescentou-o à sua loja Etsy. Mais tarde, Jesse colocou-o à venda.","Jesse fez um adorno adoravel e o adicionou à loja Etsy, e depois o",Jesse fez um vestido adorável e colocou-o na loja do Etsy.,O que Jesse vai querer fazer a seguir?,O que Jesse quer fazer em seguida?,O que é que o Jesse vai querer fazer a seguir?,Aprenda a costurar,aprender a costurar,Aprenda a costurar,Espere um vendedor vendê-lo,aguardar que um vendedor a venda,Esperar que um vendedor o venda.,Vender o vestido para um comprador,venda do vestuário a um comprador,Vender o vestido a um comprador,C
19134,Jesse queria ser como quando Riley era grande e ganhar os campeonatos.,Jesse queria ser assim quando Riley era grande e venceu os campeonatos.,O Jesse queria ser como quando a Riley era grande e ganhava os campeonatos.,O que Jesse precisa fazer antes disso?,O que é necessário para Jesse antes disso?,O que é que o Jesse precisa de fazer antes disto?,Necessário para assistir Riley,Necessidade de assistir Riley,Precisava de vigiar a Riley.,Estude as melhores estratégias,estudar as melhores estratégias,Estudar as melhores estratégias,Pergunte a Riley como ter sucesso,Pergunte a Riley como conseguir,Pergunta ao Riley como ter sucesso.,A
19135,Skylar monitorou a respiração do paciente por preocupação com a vida do paciente.,Skylar monitorizou a respiração do paciente desprovida de preocupação com a vida do paciente,"A Skylar monitorava a respiração do paciente, por preocupação com a vida dele.",Como o Skylar se sentiria como resultado?,Como o Skylar sentiria como resultado?,Como é que a Skylar se sentiria?,Como ela pode ir para casa,como ela pode ir para casa,Como se ela pudesse ir para casa.,Como uma boa pessoa,como uma pessoa boa,Como uma boa pessoa.,caro,< 1/ 10,caro,B
19136,Remy assistiu aos Jogos Olímpicos naquele dia e torceu por seu atleta favorito.,Remy assistiu os olímpicos naquele dia e enraizou para seu atleta favorito.,O Remy assistiu aos Jogos Olímpicos naquele dia e apoiou o seu atleta favorito.,O que Remy vai querer fazer a seguir?,O que queremos?,O que é que o Remy vai querer fazer a seguir?,Veja o seu atleta favorito ganhar,ver seu atleta favorito vencedor,verem o atleta favorito ganhar,ser excitado,ser excitado,Fica animado .,Veja o seu atleta favorito ter sucesso,ver seu atleta favorito bem sucedido,ver o seu atleta favorito ter sucesso,A
19137,Alex tirou Quinn de uma casa abusiva depois que Quinn relatou sua situação.,Alex retirou Quinn de uma casa abusiva após Quinn relatar sua situação.,A Alex levou o Quinn de uma casa abusiva depois de o Quinn ter denunciado a situação.,Como Quinn se sentiria como resultado?,Como senti-lo-ia Quinn?,Como se sentiria o Quinn?,um policial,um policial,um agente da polícia,Como o sistema falhou com ele,como o sistema o fracassou,Como se o sistema o tivesse deixado .,Uma sensação de alívio,um sentido de alívio,uma sensação de alívio,C
19138,Riley foi a um encontro e fez perguntas a Remy sobre si mesmos.,Riley já estava em uma data e perguntava sobre eles mesmos.,A Riley foi a um encontro e fez perguntas ao Remy sobre si.,Porque é que a Riley fez isto?,Por que o Riley fez isso?,Porque é que a Riley fez isto?,Conheça o Remy,conhecer Remy,Conheça o Remy.,Conheça-os,atenda- as,Conheça-os.,interrogar Remy,interrogar a Remy,Interrogar o Remy .,A
19139,Taylor se sentiu jovem novamente depois de seu encontro com Robert na noite passada.,Taylor sentiu-se mais uma vez depois de sua data com Robert na noite passada.,A Taylor sentiu-se jovem novamente depois do encontro com o Robert ontem à noite.,Como Taylor se sentiria depois?,Como senti-lo-ia depois?,Como é que a Taylor se sentiria depois?,feliz,feliz,feliz,mau,ruins,mau,Gostou de Robert por causa de sua data, A  A  A  A  A  A ,Gostava do Robert por causa do encontro deles.,A
19140,Kai estava sozinho e foi para o abrigo para adotar um cão na semana passada.,Kai foi solitário e foi ao abrigo para adotar uma semana passada.,O Kai estava sozinho e foi ao abrigo adotar um cão na semana passada.,Como Kai se sentiria depois?,Como se sentiria após o Kai?,Como é que o Kai se sentiria depois?,enojado,desgostos,desagradável,dolorido,úlcera,doloroso,significativo,significativo,significante,C
19141,O Carson tem uma lição para o Jesse antes do assalto.,Carson tem uma lição de lock-picking antes da cintura.,Carson deu a Jesse uma lição de fechadura antes do assalto.,O que Carson vai querer fazer a seguir?,O que queremos por Carson?,O que é que o Carson vai querer fazer a seguir?,saiba mais,Aprender mais,Aprenda mais,Planeje o assalto,plano a cintura,Planeia o assalto .,Deixe Jesse para trás,licença Jesse behind,Deixe o Jesse para trás.,B
19142,Cameron estava no aviário do pássaro e estendeu a mão com sementes de pássaro para o pássaro vermelho.,Cameron estava no aviário de aves e ele colocou a mão com sementes de aves para o pássaro,O Cameron estava no aviário e estendeu a mão com sementes de pássaro para o pássaro vermelho.,Cameron vai se sentir sobre isso?,Cameron sentirá como isso?,O que vai a Cameron pensar disto?,bom o pássaro tem um deleite,bom o pássaro conseguiu um tratamento,"Bom , o pássaro recebeu um deleite .",Assassino em direção ao pássaro,murcha em direção à ave,homicida para o pássaro,egoísta sobre a coisa toda,esquecimento sobre o todo,egoísta sobre a coisa toda.,A
19143,"Austin praticou cheerleading com frequência. Quando chegou a hora dos testes de cheerleading na escola, Austin mostrou seus movimentos para o capitão da equipe.","Austin praticava a torcida com frequência, quando chegou a ser o momento de realização de tripas","Austin costumava praticar claque, e quando chegava a hora de fazer testes na escola, Austin mostrava seus movimentos ao capitão da equipe.",Por que Austin fez isso?,Por que o Austin?,Porque é que o Austin fez isto?,impressionar o capitão da equipe,pression the time capitão,Impressionar o capitão da equipa .,Obter boas notas na escola,obter bons anos de estudo na escola,obter boas notas na escola,Junte-se ao time de basquete da escola,ingressa na equipe de basquete escolar,Junte-se à equipa de basquetebol da escola,A
19144,Jesse foi pago por seu trabalho e foi para casa para mostrar sua namorada.,Jesse pagou pelo seu trabalho e foi para casa mostrar a namorada.,O Jesse foi pago pelo trabalho e foi para casa mostrar à namorada.,Como você descreveria Jesse?,Como descrever Jesse?,Como descreveria o Jesse?,trabalho duro,Trabalho duro,Trabalhando duro,Preguiçosa,preguiça,preguiçoso,Desempregados,desempregado,desempregados,A
19145,"Sydney era voluntária em uma cozinha de sopa, onde Sydney fornecia comida para as pessoas.",Sydney era um voluntário em uma cozinha de sopas onde Sydney fornecia alimentos para as pessoas.,Sydney era voluntária numa cozinha de sopa onde Sydney fornecia comida para as pessoas.,O que os outros vão querer fazer a seguir?,O que queremos?,O que os Outros vão querer fazer a seguir?,Devolver aos outros,devolvimento a outros,devolver aos outros,Apreciar Sydney pelo voluntariado,apreciação de Sydney para a participação voluntária,Agradeço a Sydney por ter sido voluntária.,Desencoraje Sydney a se voluntariar,desmotivação de Sydney por parte dos voluntários,Desestimular Sydney de se voluntariar,B
19146,"Mesmo que o saco de papel tivesse um cabo quebrado, Aubrey o pegou de qualquer maneira.","Embora a bolsa de papel tivesse um manuseio quebrado, Aubrey o levou de","Mesmo que o saco tivesse um cabo partido, o Aubrey levou-o.",Como você descreveria Aubrey?,Como descreveria Aubrey?,Como descreveria o Aubrey?,descuidada,carlosidade,descuidado,picky,pílula,exigente,despreocupado,Desconhecido,Não preocupado,C
19147,Jan e Kendall caminhamos até o ponto de ônibus quando de repente Jan puxou as mãos de Kendall.,Jan e Kendall caminhamos para o ônibus quando Jan tramos súbito,"Jan e Kendall, estávamos a ir para a paragem de autocarro quando de repente Jan puxou as mãos de Kendall.",O que Jan vai querer fazer depois que ela fizer isso?,O que queremos por Jan depois de ter feito isso?,O que vai a Jan querer fazer depois de fazer isto?,Pergunte por que suas mãos são tão macias,pergunte por que as mãos são tão moles,Pergunte porque é que as mãos dela são tão macias.,apreciar jan,apreciar jan,"Agradeço , Jan .",puxá-la para a rua,a puxe para a rua,puxa-a para a rua,B
19148,Jordan disse a Kendall para ficar quieto depois que Kendall começou a falar alto na biblioteca.,Jordan informou que Kendall estava quieto após o Kendall começar a falar em voz,A Jordan disse à Kendall para ficar quieta depois que ela começou a falar alto na biblioteca.,O que a Jordânia precisa fazer antes disso?,O que o Jordânia precisa fazer antes disso?,O que é que a Jordan precisa de fazer antes disto?,ir para o shopping,ir ao mall,Vai ao shopping,Ouvi dizer que Kendall estava falando,ouvindo que Kendall estava falando,Ouvi que a Kendall estava a falar,Acalme-se,Apurar,Acalma-te .,B
19149,Austin colocou em recursos humanos seu lugar sobre por que eles deveriam agir melhor no trabalho.,Austin colocou nos recursos humanos o seu lugar por que eles deveriam atuar melhor no trabalho.,"Austin colocou os recursos humanos no seu lugar, porque deviam agir melhor no trabalho.",Por que Austin fez isso?,Por que o Austin?,Porque é que o Austin fez isto?,pesquisar os fatos,pesquisa dos fatos,pesquise os fatos,forte,forte,forte,entediada,prurido,Aborrecido.,B
